Date,Close
2001-05-02,120.37
2001-05-03,121.02
2001-05-04,120.93
2001-05-07,120.34
2001-05-08,119.96
2001-05-09,120.8
2001-05-10,121.09
2001-05-11,121.12
2001-05-14,121.28
2001-05-15,121.55
2001-05-16,121.43
2001-05-17,121.48
2001-05-18,122.48
2001-05-21,122.52
2001-05-22,122.31
2001-05-23,122.15
2001-05-24,120.98
2001-05-25,120.95
2001-05-29,121.23
2001-05-30,121.12
2001-05-31,120.94
2001-06-01,120.5
2001-06-04,120.7
2001-06-05,120.81
2001-06-06,120.29
2001-06-07,120.32
2001-06-08,120.97
2001-06-11,121.61
2001-06-12,121.75
2001-06-13,121.41
2001-06-14,121.62
2001-06-15,121.08
2001-06-18,120.12
2001-06-19,120.05
2001-06-20,118.67
2001-06-21,119.13
2001-06-22,119.4
2001-06-25,119.82
2001-06-26,119.55
2001-06-27,118.18
2001-06-28,118.13
2001-06-29,118.81
2001-07-02,118.52
2001-07-03,118.81
2001-07-05,119.59
2001-07-06,120.78
2001-07-09,120.16
2001-07-10,120.06
2001-07-11,119.68
2001-07-12,119.37
2001-07-13,119.16
2001-07-16,118.63
2001-07-17,118.14
2001-07-18,117.5
2001-07-19,117.35
2001-07-20,118.51
2001-07-23,118.69
2001-07-24,118.88
2001-07-25,119.41
2001-07-26,119.3
2001-07-27,119.59
2001-07-30,119.2
2001-07-31,118.92
2001-08-01,119.34
2001-08-02,120.28
2001-08-03,120.19
2001-08-06,120.31
2001-08-07,120.51
2001-08-08,120.11
2001-08-09,120.21
2001-08-10,120.62
2001-08-13,120.39
2001-08-14,120.58
2001-08-15,120.13
2001-08-16,119.97
2001-08-17,118.18
2001-08-20,119.75
2001-08-21,120.48
2001-08-22,118.94
2001-08-23,119.2
2001-08-24,119.47
2001-08-27,119.24
2001-08-28,119.74
2001-08-29,119.62
2001-08-30,119.12
2001-08-31,119.77
2001-09-04,119.5
2001-09-05,119.52
2001-09-06,120.15
2001-09-07,120.6
2001-09-10,120.2
2001-09-11,120.34
2001-09-14,122.33
2001-09-17,121.38
2001-09-18,120.27
2001-09-19,119.29
2001-09-20,119.16
2001-09-21,118.54
2001-09-24,114.58
2001-09-25,114.38
2001-09-26,114.95
2001-09-27,115.31
2001-09-28,116
2001-10-01,115.85
2001-10-02,115.36
2001-10-03,114.65
2001-10-04,115.2
2001-10-05,114.96
2001-10-08,115.02
2001-10-09,115.05
2001-10-10,115.1
2001-10-11,115.91
2001-10-12,115.07
2001-10-15,114.86
2001-10-16,114.57
2001-10-17,114.38
2001-10-18,114.12
2001-10-19,114.83
2001-10-22,114.83
2001-10-23,114.42
2001-10-24,114.9
2001-10-25,114.58
2001-10-26,114.62
2001-10-29,114.72
2001-10-30,114.44
2001-10-31,113.75
2001-11-01,112.96
2001-11-02,112.75
2001-11-05,112.59
2001-11-06,112.49
2001-11-07,112.66
2001-11-08,113.74
2001-11-09,114.79
2001-11-12,113.8
2001-11-13,114.24
2001-11-14,112.31
2001-11-15,110.02
2001-11-16,110.6
2001-11-19,111
2001-11-20,111.72
2001-11-21,111.53
2001-11-26,111.26
2001-11-27,112.05
2001-11-28,111.79
2001-11-29,111.19
2001-11-30,112.01
2001-12-03,112.66
2001-12-04,112.22
2001-12-05,112.06
2001-12-06,111.11
2001-12-07,111.61
2001-12-10,110.94
2001-12-11,110.65
2001-12-12,110.93
2001-12-13,110.69
2001-12-14,111.8
2001-12-17,111.79
2001-12-18,111.93
2001-12-19,112.37
2001-12-20,111.85
2001-12-21,112.19
2001-12-26,113.84
2001-12-27,113.47
2001-12-28,112.98
2001-12-31,112.41
2002-01-02,113.58
2002-01-03,112.94
2002-01-04,114.19
2002-01-07,114.05
2002-01-08,113.82
2002-01-09,112.75
2002-01-10,112.95
2002-01-11,112.25
2002-01-14,111.46
2002-01-15,111.47
2002-01-16,111.43
2002-01-17,111.2
2002-01-18,111.23
2002-01-22,111.55
2002-01-23,112.07
2002-01-24,112.27
2002-01-25,112.56
2002-01-28,112.62
2002-01-29,112.15
2002-01-30,111.65
2002-01-31,112.05
2002-02-01,112.95
2002-02-04,112.64
2002-02-05,112.64
2002-02-06,112.35
2002-02-07,112.21
2002-02-08,112.83
2002-02-11,113.98
2002-02-12,113.3
2002-02-13,113.75
2002-02-14,113.8
2002-02-15,114.07
2002-02-19,113.45
2002-02-20,112.86
2002-02-21,113.68
2002-02-22,113.77
2002-02-25,113.26
2002-02-26,114.16
2002-02-27,114.08
2002-02-28,114.5299
2002-03-01,115.21
2002-03-04,115.26
2002-03-05,116.02
2002-03-06,116.02
2002-03-07,116.57
2002-03-08,116.71
2002-03-11,117.21
2002-03-12,117.12
2002-03-13,117.11
2002-03-14,117.47
2002-03-15,117.42
2002-03-18,118.01
2002-03-19,117.85
2002-03-20,117.52
2002-03-21,118.18
2002-03-22,117.92
2002-03-25,117.56
2002-03-26,117.93
2002-03-27,118.44
2002-03-28,118.88
2002-04-01,119.45
2002-04-02,120.28
2002-04-03,120.13
2002-04-04,119.15
2002-04-05,118.7799
2002-04-08,119.11
2002-04-09,118.39
2002-04-10,118.6999
2002-04-11,117.56
2002-04-12,116.04
2002-04-15,117.14
2002-04-16,117.32
2002-04-17,118.51
2002-04-18,118.75
2002-04-19,118.95
2002-04-22,118.84
2002-04-23,119.19
2002-04-24,118.95
2002-04-25,119.3
2002-04-26,119.68
2002-04-29,120.14
2002-04-30,119.86
2002-05-01,119.32
2002-05-02,118.81
2002-05-03,119.19
2002-05-06,118.69
2002-05-07,119.2
2002-05-08,120.42
2002-05-09,120.25
2002-05-10,120.56
2002-05-13,120.95
2002-05-14,121.93
2002-05-15,120.72
2002-05-16,120.52
2002-05-17,120.75
2002-05-20,120.9
2002-05-21,119.9
2002-05-22,118.94
2002-05-23,118.72
2002-05-24,118.45
2002-05-28,117.84
2002-05-29,118.33
2002-05-30,117.24
2002-05-31,117.88
2002-06-03,117.65
2002-06-04,117.9
2002-06-05,117.46
2002-06-06,117.36
2002-06-07,117.32
2002-06-10,116.86
2002-06-11,116.69
2002-06-12,117.21
2002-06-13,118.21
2002-06-14,118.51
2002-06-17,118.66
2002-06-18,118
2002-06-19,117.88
2002-06-20,118.1
2002-06-21,118.39
2002-06-24,119.04
2002-06-25,118.89
2002-06-26,119.33
2002-06-27,119.43
2002-06-28,119.43
2002-07-01,119.38
2002-07-02,119.34
2002-07-03,119.37
2002-07-08,118.64
2002-07-09,118.66
2002-07-10,119.34
2002-07-11,119.4
2002-07-12,120.05
2002-07-15,119.64
2002-07-16,120.32
2002-07-17,120.45
2002-07-18,120.14
2002-07-19,120.4
2002-07-22,119.17
2002-07-23,118.88
2002-07-24,119.44
2002-07-25,119.34
2002-07-26,119.11
2002-07-29,119.12
2002-07-30,119.93
2002-07-31,119.59
2002-08-01,119.04
2002-08-02,119.41
2002-08-05,119.15
2002-08-06,119.74
2002-08-07,119.07
2002-08-08,119.24
2002-08-09,119.43
2002-08-12,120.43
2002-08-13,120.47
2002-08-14,120.72
2002-08-15,121.63
2002-08-16,121.08
2002-08-19,121.37
2002-08-20,121.34
2002-08-21,121.81
2002-08-22,121.41
2002-08-23,121.3
2002-08-26,121.85
2002-08-27,121.4
2002-08-28,120.91
2002-08-29,121.49
2002-08-30,121.55
2002-09-03,120.36
2002-09-04,120.84
2002-09-05,121.55
2002-09-06,122.18
2002-09-09,122.3
2002-09-10,122.3
2002-09-11,122.34
2002-09-12,121.42
2002-09-13,122.38
2002-09-16,122.24
2002-09-17,121.65
2002-09-18,122.05
2002-09-19,122.07
2002-09-20,122.18
2002-09-23,123.28
2002-09-24,123.34
2002-09-25,123.21
2002-09-26,122.98
2002-09-27,123.11
2002-09-30,123.02
2002-10-01,123.4
2002-10-02,123.06
2002-10-03,122.33
2002-10-04,122.19
2002-10-07,122.21
2002-10-08,122.05
2002-10-09,121.92
2002-10-10,121.54
2002-10-11,121.94
2002-10-14,122.6
2002-10-15,122.29
2002-10-16,122.04
2002-10-17,122.19
2002-10-18,122.17
2002-10-21,120.94
2002-10-22,120.49
2002-10-23,120.75
2002-10-24,120.77
2002-10-25,119.62
2002-10-28,119.86
2002-10-29,119.43
2002-10-30,119.38
2002-10-31,119.79
2002-11-01,119.7
2002-11-04,119.52
2002-11-05,118.71
2002-11-06,118.34
2002-11-07,117.95
2002-11-08,118.35
2002-11-11,118.51
2002-11-12,118.47
2002-11-13,117.76
2002-11-14,117.86
2002-11-15,118.08
2002-11-18,118.37
2002-11-19,118.07
2002-11-20,118.66
2002-11-21,118.92
2002-11-22,119.33
2002-11-25,118.68
2002-11-26,118.97
2002-11-27,119.46
2002-12-02,119.81
2002-12-03,119.87
2002-12-04,119.28
2002-12-05,119.86
2002-12-06,119.5
2002-12-09,119.77
2002-12-10,120.31
2002-12-11,119.97
2002-12-12,120.58
2002-12-13,121.01
2002-12-16,122.67
2002-12-17,122.67
2002-12-18,123
2002-12-19,122.76
2002-12-20,122.87
2002-12-23,124.32
2002-12-24,124.54
2002-12-26,125.06
2002-12-27,125.29
2002-12-30,123.94
2002-12-31,123.77
2003-01-02,124.42
2003-01-03,125.65
2003-01-06,124.67
2003-01-07,123.65
2003-01-08,123.13
2003-01-09,124.56
2003-01-10,124.25
2003-01-13,124.8299
2003-01-14,124.94
2003-01-15,125.78
2003-01-16,125.38
2003-01-17,125.53
2003-01-21,125.76
2003-01-22,125.42
2003-01-23,124.82
2003-01-24,125.85
2003-01-27,124.86
2003-01-28,125.2399
2003-01-29,126.2
2003-01-30,126.42
2003-01-31,126.0799
2003-02-03,125.3299
2003-02-04,126.15
2003-02-05,126.5
2003-02-06,126.73
2003-02-07,127.69
2003-02-10,127.05
2003-02-11,128.01
2003-02-12,128.34
2003-02-13,128.93
2003-02-14,129.37
2003-02-18,128.0799
2003-02-19,128.23
2003-02-20,127.31
2003-02-21,128.15
2003-02-24,129.05
2003-02-25,128.63
2003-02-26,130.27
2003-02-27,129.77
2003-02-28,129.17
2003-03-03,128.45
2003-03-04,129.46
2003-03-05,129.26
2003-03-06,129.57
2003-03-07,130.35
2003-03-10,129.84
2003-03-11,129.29
2003-03-12,130.4
2003-03-13,128.5799
2003-03-14,127.95
2003-03-17,127.5
2003-03-18,122.62
2003-03-19,121.93
2003-03-20,120.69
2003-03-21,119.48
2003-03-24,121.23
2003-03-25,120.54
2003-03-26,121.2
2003-03-27,122.94
2003-03-28,122.73
2003-03-31,123.61
2003-04-01,122.35
2003-04-02,121.13
2003-04-03,121.54
2003-04-04,121.19
2003-04-07,120.53
2003-04-08,120.57
2003-04-09,121.42
2003-04-10,120.03
2003-04-11,120.71
2003-04-14,121.2
2003-04-15,121.86
2003-04-16,121.75
2003-04-17,121.11
2003-04-21,121.4
2003-04-22,120.56
2003-04-23,119.22
2003-04-24,119.21
2003-04-25,118.83
2003-04-28,118.06
2003-04-29,117.81
2003-04-30,118.37
2003-05-01,118.6
2003-05-02,118.24
2003-05-05,119.06
2003-05-06,118.29
2003-05-07,118.8
2003-05-08,119.55
2003-05-09,120.29
2003-05-12,119.92
2003-05-13,121.07
2003-05-14,121.74
