Date,Close
2001-05-02,0.783099999999992
2001-05-03,0.900599999999994
2001-05-04,1.29809999999999
2001-05-07,0.605599999999994
2001-05-08,1.15559999999999
2001-05-09,1.93059999999999
2001-05-10,2.20059999999999
2001-05-11,2.43059999999999
2001-05-14,2.20559999999999
2001-05-15,2.48059999999999
2001-05-16,2.30559999999999
2001-05-17,2.61559999999999
2001-05-18,2.82809999999999
2001-05-21,2.89309999999999
2001-05-22,2.72059999999999
2001-05-23,2.10559999999999
2001-05-24,1.93137999999999
2001-05-25,1.86387999999999
2001-05-29,1.62387999999999
2001-05-30,1.23637999999999
2001-05-31,0.971379999999995
2001-06-01,1.13137999999999
2001-06-04,1.58887999999999
2001-06-05,1.56137999999999
2001-06-06,1.03637999999999
2001-06-07,0.928879999999994
2001-06-08,0.881379999999993
2001-06-11,0.808879999999993
2001-06-12,1.12637999999999
2001-06-13,0.523879999999993
2001-06-14,0.166379999999993
2001-06-15,-0.0586200000000066
2001-06-18,-0.258620000000006
2001-06-19,-0.306120000000007
2001-06-20,-0.551120000000006
2001-06-21,-0.906120000000007
2001-06-22,-0.371120000000007
2001-06-25,-0.551120000000006
2001-06-26,-0.676120000000006
2001-06-27,-1.04362000000001
2001-06-28,-1.17112000000001
2001-06-29,-0.856120000000006
2001-07-02,-1.02612000000001
2001-07-03,-0.823620000000007
2001-07-05,-0.498620000000006
2001-07-06,-0.638620000000007
2001-07-09,-0.788620000000007
2001-07-10,-1.00112000000001
2001-07-11,-1.27112000000001
2001-07-12,-1.23362000000001
2001-07-13,-1.31362000000001
2001-07-16,-1.64112000000001
2001-07-17,-1.71362000000001
2001-07-18,-1.46862000000001
2001-07-19,-1.55112000000001
2001-07-20,-1.30862000000001
2001-07-23,-1.54362000000001
2001-07-24,-1.82612000000001
2001-07-25,-1.78862000000001
2001-07-26,-1.52112000000001
2001-07-27,-1.34112000000001
2001-07-30,-1.53112000000001
2001-07-31,-1.22612000000001
2001-08-01,-1.10112000000001
2001-08-02,-1.17612000000001
2001-08-03,-1.15112000000001
2001-08-06,-1.15612000000001
2001-08-07,-1.22862000000001
2001-08-08,-1.22612000000001
2001-08-09,-1.39112000000001
2001-08-10,-1.38112000000001
2001-08-13,-1.30784000000001
2001-08-14,-1.28034000000001
2001-08-15,-1.00034
2001-08-16,-1.09284000000001
2001-08-17,-1.07284
2001-08-20,-1.06034000000001
2001-08-21,-0.985340000000006
2001-08-22,-0.532840000000006
2001-08-23,-0.700340000000006
2001-08-24,-0.530340000000006
2001-08-27,-0.465340000000005
2001-08-28,-0.380340000000006
2001-08-29,0.179659999999995
2001-08-30,0.142159999999995
2001-08-31,0.342159999999994
2001-09-04,0.342159999999994
2001-09-05,0.467159999999994
2001-09-06,0.864659999999995
2001-09-07,0.659659999999995
2001-09-10,0.682159999999994
2001-09-14,0.584659999999994
2001-09-17,-0.255340000000006
2001-09-18,-0.672840000000006
2001-09-19,-1.39784000000001
2001-09-20,-1.59534000000001
2001-09-21,-1.38534
2001-09-24,-1.53284000000001
2001-09-25,-1.48784000000001
2001-09-26,-1.68034000000001
2001-09-27,-1.57284
2001-09-28,-1.25784000000001
2001-10-01,-1.13534
2001-10-02,-0.762840000000006
2001-10-03,-0.800340000000006
2001-10-04,-0.807840000000006
2001-10-05,-0.780340000000006
2001-10-08,-0.842840000000006
2001-10-09,-0.735340000000006
2001-10-10,-0.682840000000006
2001-10-11,-0.655340000000006
2001-10-12,-0.670340000000005
2001-10-15,-0.722840000000005
2001-10-16,-0.620340000000006
2001-10-17,-0.697840000000005
2001-10-18,-1.03284000000001
2001-10-19,-0.862840000000006
2001-10-22,-0.795340000000005
2001-10-23,-0.352840000000006
2001-10-24,-0.710340000000006
2001-10-25,-0.360340000000006
2001-10-26,-0.035340000000005
2001-10-29,-0.157840000000006
2001-10-30,-0.432840000000006
2001-10-31,-0.632840000000005
2001-11-01,-0.520340000000006
2001-11-02,-0.532840000000006
2001-11-05,-0.627840000000006
2001-11-06,-0.525340000000005
2001-11-07,-0.332840000000006
2001-11-08,-0.347840000000005
2001-11-09,-0.139990000000006
2001-11-12,-0.0974900000000059
2001-11-13,-0.0349900000000059
2001-11-14,-0.409990000000006
2001-11-15,-0.929990000000005
2001-11-16,-0.619990000000005
2001-11-19,-1.04749000000001
2001-11-20,-0.769990000000005
2001-11-21,-1.19249
2001-11-23,-1.12249000000001
2001-11-26,-1.08249000000001
2001-11-27,-0.979990000000006
2001-11-28,-1.26249000000001
2001-11-29,-1.19749000000001
2001-11-30,-1.25999000000001
2001-12-03,-0.849990000000005
2001-12-04,-0.437490000000006
2001-12-05,-0.259990000000005
2001-12-06,-0.487490000000005
2001-12-07,-0.242490000000005
2001-12-10,-0.354990000000006
2001-12-11,-0.622490000000006
2001-12-12,-1.02499000000001
2001-12-13,-1.15999000000001
2001-12-14,-1.32999000000001
2001-12-17,-1.36249
2001-12-18,-1.25249000000001
2001-12-19,-1.00499
2001-12-20,-0.999990000000006
2001-12-21,-0.817490000000005
2001-12-24,-0.829990000000006
2001-12-26,-0.869990000000005
2001-12-27,-0.992490000000005
2001-12-28,-0.557490000000005
2001-12-31,-0.479990000000006
2002-01-02,-0.334990000000005
2002-01-03,-0.259990000000005
2002-01-04,-0.147490000000005
2002-01-07,0.350009999999994
2002-01-08,0.277509999999994
2002-01-09,0.402509999999994
2002-01-10,0.370009999999995
2002-01-11,0.315009999999994
2002-01-14,-0.00999000000000549
2002-01-15,0.110009999999994
2002-01-16,0.050009999999995
2002-01-17,0.115009999999995
2002-01-18,0.0575099999999953
2002-01-22,0.145009999999994
2002-01-23,0.302509999999995
2002-01-24,0.815009999999994
2002-01-25,0.895009999999994
2002-01-28,0.990009999999995
2002-01-29,1.12500999999999
2002-01-30,1.06000999999999
2002-01-31,1.47500999999999
2002-02-01,1.49501
2002-02-04,1.36251
2002-02-05,1.33501
2002-02-06,1.33250999999999
2002-02-07,1.37001
2002-02-08,1.40250999999999
2002-02-11,1.43786
2002-02-12,1.35035999999999
2002-02-13,1.18786
2002-02-14,1.33785999999999
2002-02-15,1.26285999999999
2002-02-19,1.02786
2002-02-20,0.987859999999994
2002-02-21,0.950359999999995
2002-02-22,0.950359999999995
2002-02-25,1.04785999999999
2002-02-26,1.08036
2002-02-27,1.06286
2002-02-28,0.720359999999994
2002-03-01,0.857859999999995
2002-03-04,0.675359999999994
2002-03-05,0.872859999999994
2002-03-06,1.31286
2002-03-07,1.56785999999999
2002-03-08,1.42535999999999
2002-03-11,1.52035999999999
2002-03-12,1.92535999999999
2002-03-13,2.04285999999999
2002-03-14,1.91285999999999
2002-03-15,1.89535999999999
2002-03-18,2.01285999999999
2002-03-19,2.16535999999999
2002-03-20,1.91285999999999
2002-03-21,2.17535999999999
2002-03-22,2.03785999999999
2002-03-25,1.93535999999999
2002-03-26,2.13785999999999
2002-03-27,2.36786
2002-03-28,2.39286
2002-04-01,2.27786
2002-04-02,2.20285999999999
2002-04-03,1.78035999999999
2002-04-04,1.68035999999999
