,Open,High,Low,Close
2006-01-03,106.88,109.62,104.41,109.05
2006-01-04,107.53,109.09,106.56,107.27
2006-01-05,107.27,107.5,105.79,107.22
2006-01-06,107.47,109.43,107.47,109.02
2006-01-09,109.011,110.8,108.18,110.57
2006-01-10,110.531,113.13,110.2,112.21
2006-01-11,111.63,113.98,111.6,112.15
2006-01-12,111.58,113.39,111.56,112.43
2006-01-13,112.2,113.84,112.08,113.44
2006-01-17,111.18,113.31,110.77,112.77
2006-01-18,111.24,112.86,111.19,112.55
2006-01-19,112.9,115.0,112.89,114.0
2006-01-20,113.28,114.49,111.68,111.87
2006-01-23,112.07,114.61,112.07,113.3
2006-01-24,113.06,114.52,112.77,113.43
2006-01-25,114.08,114.47,112.89,113.99
2006-01-26,113.44,118.79,113.44,117.83
2006-01-27,117.86,120.18,117.53,119.37
2006-01-30,119.98,121.07,119.14,120.3
2006-01-31,120.16,122.29,118.88,121.68
2006-02-01,121.83,123.38,120.86,122.14
2006-02-02,122.7,124.2,121.83,122.95
2006-02-03,121.98,123.55,121.13,123.17
2006-02-06,123.04,124.53,122.03,123.25
2006-02-07,122.78,123.74,119.91,119.91
2006-02-08,120.53,122.36,119.75,121.57
2006-02-09,121.57,123.28,120.92,121.28
2006-02-10,121.24,122.28,118.23,121.24
2006-02-13,120.08,122.23,119.58,120.08
2006-02-14,121.63,122.75,119.2,122.21
2006-02-15,122.43,125.93,121.83,125.57
2006-02-16,126.53,126.78,124.64,126.33
2006-02-17,126.62,126.65,124.49,125.97
2006-02-21,125.99,126.18,123.44,123.88
2006-02-22,123.88,125.96,123.66,125.96
2006-02-23,126.04,126.04,124.22,124.39
2006-02-24,123.48,125.83,123.48,124.59
2006-02-27,125.24,125.68,123.77,124.25
2006-02-28,124.03,124.59,121.54,121.72
2006-03-01,122.41,124.17,121.99,123.58
2006-03-02,123.58,125.29,122.67,124.43
2006-03-03,123.93,127.91,123.53,126.43
2006-03-06,126.43,127.51,124.74,125.45
2006-03-07,124.8,124.89,123.6,124.71
2006-03-08,124.73,125.1,121.69,122.92
2006-03-09,123.09,123.83,121.63,122.13
2006-03-10,122.06,122.88,120.58,121.96
2006-03-13,121.98,123.38,119.61,121.15
2006-03-14,126.35,129.93,126.05,129.85
2006-03-15,128.73,130.07,128.02,129.43
2006-03-16,129.53,130.12,127.88,128.12
2006-03-17,128.68,131.97,128.46,130.79
2006-03-20,130.48,133.09,130.23,132.61
2006-03-21,132.04,132.43,129.44,129.83
2006-03-22,128.73,132.79,128.73,132.25
2006-03-23,131.6,132.39,130.88,132.1
2006-03-24,132.11,133.0,131.31,132.6
2006-03-27,132.56,135.79,132.56,135.43
2006-03-28,135.44,138.25,134.59,134.59
2006-03-29,135.33,138.0,135.27,137.33
2006-03-30,138.16,140.06,136.14,137.24
2006-03-31,137.43,138.81,136.68,137.39
2006-04-03,138.42,140.31,137.35,138.55
2006-04-04,138.55,141.79,138.55,141.43
2006-04-05,140.93,142.35,140.43,141.18
2006-04-06,140.5,142.5,140.5,142.47
2006-04-07,142.47,143.59,140.32,141.45
2006-04-10,142.93,144.48,141.88,142.89
2006-04-11,143.43,143.73,138.94,139.58
2006-04-12,140.06,140.73,138.83,139.95
2006-04-13,138.88,140.12,138.63,139.86
2006-04-17,140.68,143.64,140.43,142.37
2006-04-18,143.18,146.61,141.75,145.98
2006-04-19,144.98,148.0,144.03,147.48
2006-04-20,146.49,149.74,146.49,148.98
2006-04-21,149.4,149.44,146.1,146.67
2006-04-24,146.28,147.05,144.28,146.13
2006-04-25,146.13,146.38,142.54,143.58
2006-04-26,144.28,145.43,142.98,144.18
2006-04-27,144.13,146.57,142.88,144.75
2006-04-28,144.59,145.67,139.43,141.07
2006-05-01,141.08,142.45,136.86,137.23
2006-05-02,138.38,140.78,137.9,139.61
2006-05-03,140.28,140.63,138.53,139.93
