,Open,High,Low,Close
2006-01-03,47.56,48.61,44.821,48.08
2006-01-04,48.33,48.82,47.74,48.26
2006-01-05,48.51,48.51,46.91,47.08
2006-01-06,46.87,49.5,46.87,49.5
2006-01-09,50.87,51.569,49.59,50.78
2006-01-10,50.55,52.19,50.18,51.24
2006-01-11,50.34,51.63,49.47,49.6
2006-01-12,49.4,51.07,49.1,51.07
2006-01-13,50.82,51.95,50.82,51.73
2006-01-17,52.73,53.58,50.11,50.87
2006-01-18,50.37,50.43,48.113,49.98
2006-01-19,53.93,59.82,53.93,58.43
2006-01-20,69.48,69.85,64.14,66.08
2006-01-23,64.08,67.67,61.9,67.26
2006-01-24,67.279,68.15,66.8,68.04
2006-01-25,68.85,69.8,67.8,68.57
2006-01-26,68.67,75.64,68.67,74.09
2006-01-27,74.1,74.1,70.75,72.2
2006-01-30,72.2,73.08,71.11,72.48
2006-01-31,72.88,73.07,71.3,71.88
2006-02-01,63.07,70.83,62.08,68.62
2006-02-02,67.32,68.54,67.32,68.14
2006-02-03,67.9,68.94,67.13,68.74
2006-02-06,68.49,70.47,68.35,69.63
2006-02-07,69.98,70.61,68.64,69.27
2006-02-08,69.52,70.48,69.09,70.19
2006-02-09,71.58,77.08,71.58,73.39
2006-02-10,73.39,73.39,70.21,70.59
2006-02-13,83.98,89.08,80.83,81.07
2006-02-14,81.33,86.09,80.32,85.04
2006-02-15,99.08,100.57,90.33,90.33
2006-02-16,90.08,92.08,87.58,89.98
2006-02-17,88.88,88.89,83.09,85.66
2006-02-21,87.58,88.498,84.04,84.35
2006-02-22,82.83,85.88,82.181,83.5
2006-02-23,83.28,83.28,79.37,80.88
2006-02-24,83.58,83.58,81.43,82.58
2006-02-27,82.47,83.57,81.32,82.58
2006-02-28,82.33,82.84,80.15,81.18
2006-03-01,81.43,83.27,80.08,81.69
2006-03-02,81.92,82.74,80.23,81.58
2006-03-03,81.58,82.1,79.85,80.85
2006-03-06,80.65,81.1,76.84,77.03
2006-03-07,76.8,76.8,74.76,75.85
2006-03-08,74.5,75.0,72.55,73.22
2006-03-09,72.9,74.8,70.35,71.55
2006-03-10,71.4,72.78,71.32,71.75
2006-03-13,71.75,74.54,71.75,73.75
2006-03-14,73.9,77.7,73.79,77.06
2006-03-15,76.5,79.01,75.6,78.32
2006-03-16,80.4,81.34,78.44,79.49
2006-03-17,79.5,80.65,79.35,79.96
2006-03-20,79.5,80.33,79.11,79.49
2006-03-21,79.24,79.5,78.15,78.95
2006-03-22,78.99,79.92,77.94,79.19
