,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price,Unnamed: 0
2008-01-11 00:00:00,-0.0,M,-2147483648,,Credit Suisse,12 month,3,neutral,2.55,244.0
2008-01-11 00:00:00,-0.0,M,-2147483648,,UBS,12 month,3,neutral,2.35,245.0
2008-01-11 00:00:00,-0.0,M,-2147483648,,S&P Capital IQ,Not Provided,1,strong sell,1.96,246.0
2008-01-11 00:00:00,-0.0,M,-2147483648,,Panmure Gordon & Co Limited,Not Provided,1,sell,1.96,247.0
2008-01-10 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,12 month,5,Overwt/In-Line,3.72,248.0
2008-01-10 00:00:00,-0.0,M,-2147483648,,Dresdner Kleinwort,Not Provided,3,hold,2.12,249.0
2007-12-18 00:00:00,-0.0,N,-2147483648,,Independent II Research plc,Not Provided,5,buy,-0.0,250.0
2007-12-13 00:00:00,-0.0,D,-2147483648,,Seymour Pierce,Not Provided,1,underperform,-0.0,251.0
2008-02-27 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,3,neutral/cautious,2.59,252.0
2008-02-08 00:00:00,-0.0,D,-2147483648,,Dresdner Kleinwort,Not Provided,1,sell,2.1,253.0
2008-02-08 00:00:00,-0.0,M,-2147483648,,Panmure Gordon & Co Limited,Not Provided,1,sell,1.95,254.0
2008-02-07 00:00:00,-0.0,M,-2147483648,,Investec,Not Provided,3,hold,2.33,255.0
2008-01-23 00:00:00,-0.0,M,-2147483648,,Lehman Brothers,12 month,1,underwt/positive,1.68,256.0
2008-01-22 00:00:00,-0.0,M,-2147483648,,Societe Generale,Not Provided,1,sell,1.33,257.0
2008-01-14 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,12 month,1,underweight,1.96,258.0
2008-01-11 00:00:00,-0.0,M,-2147483648,,Credit Suisse,12 month,3,neutral,2.55,259.0
2008-01-11 00:00:00,-0.0,M,-2147483648,,UBS,12 month,3,neutral,2.35,260.0
2008-01-11 00:00:00,-0.0,M,-2147483648,,S&P Capital IQ,Not Provided,1,strong sell,1.96,261.0
2008-01-10 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,12 month,5,Overwt/In-Line,3.72,262.0
2007-12-18 00:00:00,-0.0,N,-2147483648,,Independent II Research plc,Not Provided,5,buy,-0.0,263.0
2007-12-13 00:00:00,-0.0,D,-2147483648,,Seymour Pierce,Not Provided,1,underperform,-0.0,264.0
2008-02-27 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,3,neutral/cautious,2.59,265.0
2008-02-08 00:00:00,-0.0,D,-2147483648,,Dresdner Kleinwort,Not Provided,1,sell,2.1,266.0
2008-02-08 00:00:00,-0.0,M,-2147483648,,Panmure Gordon & Co Limited,Not Provided,1,sell,1.95,267.0
2008-02-07 00:00:00,-0.0,M,-2147483648,,Investec,Not Provided,3,hold,2.33,268.0
2008-01-23 00:00:00,-0.0,M,-2147483648,,Lehman Brothers,12 month,1,underwt/positive,1.68,269.0
2008-01-22 00:00:00,-0.0,M,-2147483648,,Societe Generale,Not Provided,1,sell,1.33,270.0
2008-01-14 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,12 month,1,underweight,1.96,271.0
2008-01-11 00:00:00,-0.0,M,-2147483648,,Credit Suisse,12 month,3,neutral,2.55,272.0
2008-01-11 00:00:00,-0.0,M,-2147483648,,UBS,12 month,3,neutral,2.35,273.0
2008-01-11 00:00:00,-0.0,M,-2147483648,,S&P Capital IQ,Not Provided,1,strong sell,1.96,274.0
2008-01-10 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,12 month,5,Overwt/In-Line,3.72,275.0
2007-12-18 00:00:00,-0.0,N,-2147483648,,Independent II Research plc,Not Provided,5,buy,-0.0,276.0
2007-12-13 00:00:00,-0.0,D,-2147483648,,Seymour Pierce,Not Provided,1,underperform,-0.0,277.0
2008-04-28 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,12 month,5,Overwt/In-Line,3.78,278.0
2008-04-21 00:00:00,-0.0,M,-2147483648,,Investec,Not Provided,3,hold,2.38,279.0
2008-04-14 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,12 month,1,underweight,2.26,280.0
2008-04-14 00:00:00,-0.0,M,-2147483648,,Panmure Gordon & Co Limited,Not Provided,1,sell,1.98,281.0
2008-04-11 00:00:00,-0.0,M,-2147483648,,Societe Generale,Not Provided,1,sell,1.73,282.0
2008-04-11 00:00:00,-0.0,M,-2147483648,,Seymour Pierce,Not Provided,1,sell,-0.0,283.0
2008-04-10 00:00:00,-0.0,M,-2147483648,,Lehman Brothers,12 month,1,underwt/positive,1.78,284.0
2008-04-10 00:00:00,-0.0,M,-2147483648,,UBS,12 month,3,neutral,2.57,285.0
2008-04-10 00:00:00,-0.0,M,-2147483648,,S&P Capital IQ,Not Provided,1,strong sell,1.97,286.0
2008-04-09 00:00:00,-0.0,M,-2147483648,,Credit Suisse,12 month,3,neutral,2.57,287.0
2008-04-09 00:00:00,-0.0,M,-2147483648,,Dresdner Kleinwort,Not Provided,1,sell,2.14,288.0
2008-02-27 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,3,neutral/cautious,2.59,289.0
2007-12-18 00:00:00,-0.0,N,-2147483648,,Independent II Research plc,Not Provided,5,buy,-0.0,290.0
2008-05-22 00:00:00,-0.0,N,-2147483648,,Piper Jaffray,Not Provided,5,overweight,3.96,291.0
2008-05-16 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,12 month,5,Overwt/In-Line,3.72,292.0
2008-05-14 00:00:00,-0.0,M,-2147483648,,Credit Suisse,12 month,3,neutral,2.53,293.0
2008-05-09 00:00:00,-0.0,M,-2147483648,,Dresdner Kleinwort,Not Provided,1,sell,2.14,294.0
2008-05-09 00:00:00,-0.0,M,-2147483648,,Panmure Gordon & Co Limited,Not Provided,1,sell,1.95,295.0
2008-05-08 00:00:00,-0.0,M,-2147483648,,Investec,Not Provided,3,hold,2.74,296.0
2008-04-14 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,12 month,1,underweight,2.26,297.0
2008-04-11 00:00:00,-0.0,M,-2147483648,,Societe Generale,Not Provided,1,sell,1.73,298.0
2008-04-10 00:00:00,-0.0,M,-2147483648,,Lehman Brothers,12 month,1,underwt/positive,1.78,299.0
2008-04-10 00:00:00,-0.0,M,-2147483648,,UBS,12 month,3,neutral,2.57,300.0
2008-04-10 00:00:00,-0.0,M,-2147483648,,S&P Capital IQ,Not Provided,1,strong sell,1.97,301.0
2008-02-27 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,3,neutral/cautious,2.59,302.0
2007-12-18 00:00:00,-0.0,N,-2147483648,,Independent II Research plc,Not Provided,5,buy,-0.0,303.0
2008-06-27 00:00:00,-0.0,U,-2147483648,,J.P. Morgan,12 month,3,neutral,2.27,304.0
2008-06-19 00:00:00,-0.0,M,-2147483648,,Piper Jaffray,Not Provided,5,overweight,3.87,305.0
2008-06-10 00:00:00,-0.0,M,-2147483648,,UBS,12 month,3,neutral,2.34,306.0
2008-06-10 00:00:00,-0.0,M,-2147483648,,S&P Capital IQ,Not Provided,1,sell,9.81,307.0
2008-06-06 00:00:00,-0.0,M,-2147483648,,Societe Generale,Not Provided,1,sell,1.73,308.0
2008-06-06 00:00:00,-0.0,M,-2147483648,,Investec,Not Provided,3,hold,2.76,309.0
2008-06-06 00:00:00,-0.0,M,-2147483648,,Dresdner Kleinwort,Not Provided,1,sell,2.17,310.0
2008-05-16 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,12 month,5,Overwt/In-Line,3.72,311.0
2008-05-14 00:00:00,-0.0,M,-2147483648,,Credit Suisse,12 month,3,neutral,2.53,312.0
2008-05-09 00:00:00,-0.0,M,-2147483648,,Panmure Gordon & Co Limited,Not Provided,1,sell,1.95,313.0
2008-04-10 00:00:00,-0.0,M,-2147483648,,Lehman Brothers,12 month,1,underwt/positive,1.78,314.0
2008-02-27 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,3,neutral/cautious,2.59,315.0
2007-12-18 00:00:00,-0.0,N,-2147483648,,Independent II Research plc,Not Provided,5,buy,-0.0,316.0
2008-07-28 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,12 month,3,neutral,2.24,317.0
2008-07-24 00:00:00,-0.0,M,-2147483648,,UBS,12 month,3,neutral,2.28,318.0
2008-07-11 00:00:00,-0.0,M,-2147483648,,Piper Jaffray,Not Provided,5,overweight,3.9,319.0
2008-07-09 00:00:00,-0.0,D,-2147483648,,Goldman Sachs,12 month,1,Sell/Cautious,1.62,320.0
2008-06-10 00:00:00,-0.0,M,-2147483648,,S&P Capital IQ,Not Provided,1,sell,9.81,321.0
2008-06-06 00:00:00,-0.0,M,-2147483648,,Societe Generale,Not Provided,1,sell,1.73,322.0
2008-06-06 00:00:00,-0.0,M,-2147483648,,Investec,Not Provided,3,hold,2.76,323.0
2008-06-06 00:00:00,-0.0,M,-2147483648,,Dresdner Kleinwort,Not Provided,1,sell,2.17,324.0
2008-05-16 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,12 month,5,Overwt/In-Line,3.72,325.0
2008-05-14 00:00:00,-0.0,M,-2147483648,,Credit Suisse,12 month,3,neutral,2.53,326.0
2008-05-09 00:00:00,-0.0,M,-2147483648,,Panmure Gordon & Co Limited,Not Provided,1,sell,1.95,327.0
2008-04-10 00:00:00,-0.0,M,-2147483648,,Lehman Brothers,12 month,1,underwt/positive,1.78,328.0
2007-12-18 00:00:00,-0.0,N,-2147483648,,Independent II Research plc,Not Provided,5,buy,-0.0,329.0
2008-08-18 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,1,Sell/Cautious,2.02,330.0
2008-08-18 00:00:00,-0.0,U,-2147483648,,Dresdner Kleinwort,Not Provided,3,hold,2.05,331.0
2008-08-14 00:00:00,-0.0,M,-2147483648,,Piper Jaffray,Not Provided,5,overweight,3.06,332.0
2008-08-12 00:00:00,-0.0,U,-2147483648,,Investec,Not Provided,5,buy,3.15,333.0
2008-08-11 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,12 month,3,neutral,2.26,334.0
2008-08-07 00:00:00,-0.0,M,-2147483648,,Credit Suisse,12 month,3,neutral,2.53,335.0
2008-07-24 00:00:00,-0.0,M,-2147483648,,UBS,12 month,3,neutral,2.28,336.0
2008-06-10 00:00:00,-0.0,M,-2147483648,,S&P Capital IQ,Not Provided,1,sell,9.81,337.0
2008-06-06 00:00:00,-0.0,M,-2147483648,,Societe Generale,Not Provided,1,sell,1.73,338.0
2008-05-16 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,12 month,5,Overwt/In-Line,3.72,339.0
2008-05-09 00:00:00,-0.0,M,-2147483648,,Panmure Gordon & Co Limited,Not Provided,1,sell,1.95,340.0
2008-04-10 00:00:00,-0.0,M,-2147483648,,Lehman Brothers,12 month,1,underwt/positive,1.78,341.0
2007-12-18 00:00:00,-0.0,N,-2147483648,,Independent II Research plc,Not Provided,5,buy,-0.0,342.0
2008-09-22 00:00:00,-0.0,M,-2147483648,,Societe Generale,12 month,1,sell,29.58,343.0
2008-09-22 00:00:00,-0.0,M,-2147483648,,S&P Capital IQ,Not Provided,1,sell,20.33,344.0
2008-09-16 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,Not Provided,5,Overwt/In-Line,33.94,345.0
2008-09-15 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,1,Sell/Cautious,19.32,346.0
2008-09-11 00:00:00,-0.0,M,-2147483648,,Dresdner Kleinwort,Not Provided,3,hold,20.66,347.0
2008-09-05 00:00:00,-0.0,M,-2147483648,,UBS,Not Provided,3,neutral,-0.0,348.0
2008-09-04 00:00:00,-0.0,M,-2147483648,,Piper Jaffray,Not Provided,5,overweight,2.91,349.0
2008-09-03 00:00:00,-0.0,M,-2147483648,,Investec,Not Provided,5,buy,2.95,350.0
2008-08-11 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,12 month,3,neutral,2.26,351.0
2008-08-07 00:00:00,-0.0,M,-2147483648,,Credit Suisse,12 month,3,neutral,2.53,352.0
2008-05-09 00:00:00,-0.0,M,-2147483648,,Panmure Gordon & Co Limited,Not Provided,1,sell,1.95,353.0
2008-04-10 00:00:00,-0.0,M,-2147483648,,Lehman Brothers,12 month,1,underwt/positive,1.78,354.0
2007-12-18 00:00:00,-0.0,N,-2147483648,,Independent II Research plc,Not Provided,5,buy,-0.0,355.0
2008-10-31 00:00:00,-0.0,M,-2147483648,,Dresdner Kleinwort,Not Provided,3,hold,11.31,356.0
2008-10-24 00:00:00,-0.0,M,-2147483648,,Independent II Research plc,Not Provided,5,buy,-0.0,357.0
2008-10-20 00:00:00,-0.0,M,-2147483648,,CL King & Associates,Not Provided,4,accumulate,26.0,358.0
2008-10-17 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,1,Sell/Cautious,14.63,359.0
2008-10-02 00:00:00,-0.0,N,-2147483648,,Blue Oar,Not Provided,3,hold,-0.0,360.0
2008-09-22 00:00:00,-0.0,M,-2147483648,,Societe Generale,12 month,1,sell,29.58,361.0
2008-09-22 00:00:00,-0.0,M,-2147483648,,S&P Capital IQ,Not Provided,1,sell,20.33,362.0
2008-09-16 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,Not Provided,5,Overwt/In-Line,33.94,363.0
2008-09-05 00:00:00,-0.0,M,-2147483648,,UBS,Not Provided,3,neutral,-0.0,364.0
2008-09-04 00:00:00,-0.0,M,-2147483648,,Piper Jaffray,Not Provided,5,overweight,2.91,365.0
2008-09-03 00:00:00,-0.0,M,-2147483648,,Investec,Not Provided,5,buy,2.95,366.0
2008-08-11 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,12 month,3,neutral,2.26,367.0
2008-08-07 00:00:00,-0.0,M,-2147483648,,Credit Suisse,12 month,3,neutral,2.53,368.0
2008-05-09 00:00:00,-0.0,M,-2147483648,,Panmure Gordon & Co Limited,Not Provided,1,sell,1.95,369.0
2008-12-01 00:00:00,-0.0,M,-2147483648,,Investec,Not Provided,5,buy,10.39,370.0
2008-11-26 00:00:00,-0.0,M,-2147483648,,Dresdner Kleinwort,Not Provided,3,hold,9.18,371.0
2008-11-26 00:00:00,-0.0,M,-2147483648,,CL King & Associates,Not Provided,4,accumulate,13.0,372.0
2008-11-25 00:00:00,-0.0,M,-2147483648,,S&P Capital IQ,12 month,1,sell,7.12,373.0
2008-11-07 00:00:00,-0.0,U,-2147483648,,Societe Generale,Not Provided,5,buy,13.2,374.0
2008-11-07 00:00:00,-0.0,M,-2147483648,,UBS,Not Provided,3,neutral,11.81,375.0
2008-11-07 00:00:00,-0.0,M,-2147483648,,Piper Jaffray,12 month,5,overweight,18.65,376.0
2008-10-24 00:00:00,-0.0,M,-2147483648,,Independent II Research plc,Not Provided,5,buy,-0.0,377.0
2008-10-17 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,1,Sell/Cautious,14.63,378.0
2008-10-02 00:00:00,-0.0,N,-2147483648,,Blue Oar,Not Provided,3,hold,-0.0,379.0
2008-09-16 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,Not Provided,5,Overwt/In-Line,33.94,380.0
2008-08-11 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,12 month,3,neutral,2.26,381.0
2008-05-09 00:00:00,-0.0,M,-2147483648,,Panmure Gordon & Co Limited,Not Provided,1,sell,1.95,382.0
2008-12-24 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,3,neutral/cautious,7.85,383.0
2008-12-15 00:00:00,-0.0,D,-2147483648,,UBS,Not Provided,1,neutral-s/t sell,8.41,384.0
2008-12-04 00:00:00,-0.0,M,-2147483648,,CL King & Associates,Not Provided,4,accumulate,13.0,385.0
2008-12-02 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,Not Provided,3,neutral,-0.0,386.0
2008-12-01 00:00:00,-0.0,M,-2147483648,,Investec,Not Provided,5,buy,10.39,387.0
2008-11-26 00:00:00,-0.0,M,-2147483648,,Dresdner Kleinwort,Not Provided,3,hold,9.18,388.0
2008-11-25 00:00:00,-0.0,M,-2147483648,,S&P Capital IQ,12 month,1,sell,7.12,389.0
2008-11-07 00:00:00,-0.0,U,-2147483648,,Societe Generale,Not Provided,5,buy,13.2,390.0
2008-10-02 00:00:00,-0.0,N,-2147483648,,Blue Oar,Not Provided,3,hold,-0.0,391.0
2008-05-09 00:00:00,-0.0,M,-2147483648,,Panmure Gordon & Co Limited,Not Provided,1,sell,1.95,392.0
2009-01-28 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,3,neutral/cautious,7.49,393.0
2009-01-13 00:00:00,-0.0,M,-2147483648,,Investec,Not Provided,5,buy,10.18,394.0
2009-01-13 00:00:00,-0.0,U,-2147483648,,UBS,Not Provided,3,neutral,9.16,395.0
2009-01-10 00:00:00,-0.0,M,-2147483648,,S&P Capital IQ,12 month,1,sell,7.61,396.0
2009-01-09 00:00:00,-0.0,M,-2147483648,,Dresdner Kleinwort,Not Provided,3,hold,8.79,397.0
2009-01-09 00:00:00,-0.0,M,-2147483648,,CL King & Associates,Not Provided,4,accumulate,13.0,398.0
2008-12-02 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,Not Provided,3,neutral,-0.0,399.0
2008-11-07 00:00:00,-0.0,U,-2147483648,,Societe Generale,Not Provided,5,buy,13.2,400.0
2008-10-02 00:00:00,-0.0,N,-2147483648,,Blue Oar,Not Provided,3,hold,-0.0,401.0
2008-05-09 00:00:00,-0.0,M,-2147483648,,Panmure Gordon & Co Limited,Not Provided,1,sell,1.95,402.0
2009-02-06 00:00:00,-0.0,M,-2147483648,,S&P Capital IQ,12 month,1,sell,6.22,403.0
2009-02-05 00:00:00,-0.0,M,-2147483648,,Investec,Not Provided,5,buy,10.25,404.0
2009-02-05 00:00:00,-0.0,M,-2147483648,,CL King & Associates,Not Provided,4,accumulate,13.0,405.0
2009-01-28 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,3,neutral/cautious,7.49,406.0
2009-01-13 00:00:00,-0.0,U,-2147483648,,UBS,Not Provided,3,neutral,9.16,407.0
2008-12-02 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,Not Provided,3,neutral,-0.0,408.0
2008-11-07 00:00:00,-0.0,U,-2147483648,,Societe Generale,Not Provided,5,buy,13.2,409.0
2008-10-02 00:00:00,-0.0,N,-2147483648,,Blue Oar,Not Provided,3,hold,-0.0,410.0
2008-05-09 00:00:00,-0.0,M,-2147483648,,Panmure Gordon & Co Limited,Not Provided,1,sell,1.95,411.0
2009-03-30 00:00:00,-0.0,M,-2147483648,,UBS,Not Provided,-2147483648,suspended coverage,-0.0,412.0
2009-03-25 00:00:00,-0.0,M,-2147483648,,Societe Generale,Not Provided,5,buy,14.6,413.0
2009-03-25 00:00:00,-0.0,M,-2147483648,,Investec,Not Provided,5,buy,-0.0,414.0
2009-03-25 00:00:00,-0.0,M,-2147483648,,CL King & Associates,Not Provided,4,accumulate,13.0,415.0
2009-03-25 00:00:00,-0.0,M,-2147483648,,S&P Capital IQ,12 month,1,sell,10.52,416.0
2009-03-22 00:00:00,-0.0,M,-2147483648,,Telsey Advisory Group,Not Provided,-2147483648,no rating system,11.0,417.0
2009-03-19 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,3,neutral/cautious,7.64,418.0
2008-12-02 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,Not Provided,3,neutral,-0.0,419.0
2008-10-02 00:00:00,-0.0,N,-2147483648,,Blue Oar,Not Provided,3,hold,-0.0,420.0
2008-05-09 00:00:00,-0.0,M,-2147483648,,Panmure Gordon & Co Limited,Not Provided,1,sell,1.95,421.0
2009-04-27 00:00:00,-0.0,M,-2147483648,,Investec,Not Provided,5,buy,20.55,422.0
2009-04-16 00:00:00,-0.0,M,-2147483648,,CL King & Associates,12 month,4,accumulate,16.5,423.0
2009-03-30 00:00:00,-0.0,M,-2147483648,,UBS,Not Provided,-2147483648,suspended coverage,-0.0,424.0
2009-03-25 00:00:00,-0.0,M,-2147483648,,Societe Generale,Not Provided,5,buy,14.6,425.0
2009-03-25 00:00:00,-0.0,M,-2147483648,,S&P Capital IQ,12 month,1,sell,10.52,426.0
2009-03-22 00:00:00,-0.0,M,-2147483648,,Telsey Advisory Group,Not Provided,-2147483648,no rating system,11.0,427.0
2009-03-19 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,3,neutral/cautious,7.64,428.0
2008-12-02 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,Not Provided,3,neutral,-0.0,429.0
2008-10-02 00:00:00,-0.0,N,-2147483648,,Blue Oar,Not Provided,3,hold,-0.0,430.0
2009-05-28 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,3,neutral/cautious,20.27,431.0
2009-05-12 00:00:00,-0.0,M,-2147483648,,UBS,Not Provided,3,neutral,18.27,432.0
2009-05-12 00:00:00,-0.0,M,-2147483648,,CL King & Associates,Not Provided,4,accumulate,23.0,433.0
2009-05-08 00:00:00,-0.0,M,-2147483648,,Societe Generale,12 month,5,buy,24.0,434.0
2009-04-27 00:00:00,-0.0,M,-2147483648,,Investec,Not Provided,5,buy,20.55,435.0
2009-03-25 00:00:00,-0.0,M,-2147483648,,S&P Capital IQ,12 month,1,sell,10.52,436.0
2009-03-22 00:00:00,-0.0,M,-2147483648,,Telsey Advisory Group,Not Provided,-2147483648,no rating system,11.0,437.0
2008-10-02 00:00:00,-0.0,N,-2147483648,,Blue Oar,Not Provided,3,hold,-0.0,438.0
2009-06-29 00:00:00,-0.0,M,-2147483648,,Soleil Securities,Not Provided,5,buy,25.0,439.0
2009-06-22 00:00:00,-0.0,U,-2147483648,,S&P Capital IQ,12 month,3,hold,18.62,440.0
2009-06-05 00:00:00,-0.0,M,-2147483648,,Telsey Advisory Group,12 month,-2147483648,no rating system,20.0,441.0
2009-06-04 00:00:00,-0.0,M,-2147483648,,Investec,Not Provided,5,buy,22.56,442.0
2009-06-04 00:00:00,-0.0,M,-2147483648,,CL King & Associates,12 month,4,accumulate,23.0,443.0
2009-05-28 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,3,neutral/cautious,20.27,444.0
2009-05-12 00:00:00,-0.0,M,-2147483648,,UBS,Not Provided,3,neutral,18.27,445.0
2009-05-08 00:00:00,-0.0,M,-2147483648,,Societe Generale,12 month,5,buy,24.0,446.0
2009-07-20 00:00:00,-0.0,M,-2147483648,,Soleil Securities,12 month,5,buy,25.0,447.0
2009-07-15 00:00:00,-0.0,M,-2147483648,,CL King & Associates,Not Provided,4,accumulate,23.0,448.0
2009-07-05 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,3,neutral/cautious,20.83,449.0
2009-06-22 00:00:00,-0.0,U,-2147483648,,S&P Capital IQ,12 month,3,hold,18.62,450.0
2009-06-05 00:00:00,-0.0,M,-2147483648,,Telsey Advisory Group,12 month,-2147483648,no rating system,20.0,451.0
2009-06-04 00:00:00,-0.0,M,-2147483648,,Investec,Not Provided,5,buy,22.56,452.0
2009-05-12 00:00:00,-0.0,M,-2147483648,,UBS,Not Provided,3,neutral,18.27,453.0
2009-05-08 00:00:00,-0.0,M,-2147483648,,Societe Generale,12 month,5,buy,24.0,454.0
2009-09-01 00:00:00,-0.0,M,-2147483648,,Soleil Securities,12 month,5,buy,25.0,455.0
2009-08-06 00:00:00,-0.0,M,-2147483648,,Investec,12 month,5,buy,23.48,456.0
2009-08-06 00:00:00,-0.0,M,-2147483648,,CL King & Associates,12 month,4,accumulate,23.0,457.0
2009-08-06 00:00:00,-0.0,U,-2147483648,,S&P Capital IQ,Not Provided,5,buy,25.16,458.0
2009-07-05 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,3,neutral/cautious,20.83,459.0
2009-06-05 00:00:00,-0.0,M,-2147483648,,Telsey Advisory Group,12 month,-2147483648,no rating system,20.0,460.0
2009-05-12 00:00:00,-0.0,M,-2147483648,,UBS,Not Provided,3,neutral,18.27,461.0
2009-05-08 00:00:00,-0.0,M,-2147483648,,Societe Generale,12 month,5,buy,24.0,462.0
2009-09-28 00:00:00,-0.0,M,-2147483648,,S&P Capital IQ,12 month,5,strong buy,28.65,463.0
2009-09-19 00:00:00,-0.0,M,-2147483648,,UBS,Not Provided,-2147483648,suspended coverage,-0.0,464.0
2009-09-14 00:00:00,-0.0,M,-2147483648,,Investec,Not Provided,5,buy,32.33,465.0
2009-09-10 00:00:00,-0.0,M,-2147483648,,Societe Generale,12 month,5,buy,30.0,466.0
2009-09-10 00:00:00,-0.0,M,-2147483648,,Telsey Advisory Group,12 month,-2147483648,no rating system,31.0,467.0
2009-09-09 00:00:00,-0.0,M,-2147483648,,Soleil Securities,12 month,3,hold,26.0,468.0
2009-09-04 00:00:00,-0.0,U,-2147483648,,Goldman Sachs,12 month,5,Buy/Cautious,31.08,469.0
2009-08-06 00:00:00,-0.0,M,-2147483648,,CL King & Associates,12 month,4,accumulate,23.0,470.0
2009-11-01 00:00:00,-0.0,M,-2147483648,,Soleil Securities,Not Provided,3,hold,26.0,471.0
2009-10-22 00:00:00,-0.0,M,-2147483648,,Telsey Advisory Group,12 month,-2147483648,no rating system,31.0,472.0
2009-10-20 00:00:00,-0.0,M,-2147483648,,UBS,Not Provided,3,neutral,28.6,473.0
2009-10-02 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,Buy/Cautious,31.39,474.0
2009-09-28 00:00:00,-0.0,M,-2147483648,,S&P Capital IQ,12 month,5,strong buy,28.65,475.0
2009-09-14 00:00:00,-0.0,M,-2147483648,,Investec,Not Provided,5,buy,32.33,476.0
2009-09-10 00:00:00,-0.0,M,-2147483648,,Societe Generale,12 month,5,buy,30.0,477.0
2009-08-06 00:00:00,-0.0,M,-2147483648,,CL King & Associates,12 month,4,accumulate,23.0,478.0
2009-12-01 00:00:00,-0.0,M,-2147483648,,Soleil Securities,Not Provided,3,hold,-0.0,479.0
2009-11-26 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,Buy/Cautious,32.54,480.0
2009-11-25 00:00:00,-0.0,M,-2147483648,,Telsey Advisory Group,12 month,-2147483648,no rating system,34.0,481.0
2009-11-24 00:00:00,-0.0,M,-2147483648,,Investec,Not Provided,3,hold,28.17,482.0
2009-11-24 00:00:00,-0.0,M,-2147483648,,CL King & Associates,12 month,4,accumulate,29.0,483.0
2009-11-24 00:00:00,-0.0,M,-2147483648,,S&P Capital IQ,12 month,5,strong buy,30.1,484.0
2009-10-20 00:00:00,-0.0,M,-2147483648,,UBS,Not Provided,3,neutral,28.6,485.0
2009-09-10 00:00:00,-0.0,M,-2147483648,,Societe Generale,12 month,5,buy,30.0,486.0
2009-12-16 00:00:00,-0.0,M,-2147483648,,Soleil Securities,Not Provided,3,hold,-0.0,487.0
2009-12-10 00:00:00,-0.0,U,-2147483648,,Investec,Not Provided,5,buy,27.61,488.0
2009-11-26 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,12 month,5,Buy/Cautious,32.54,489.0
2009-11-25 00:00:00,-0.0,M,-2147483648,,Telsey Advisory Group,12 month,-2147483648,no rating system,34.0,490.0
2009-11-24 00:00:00,-0.0,M,-2147483648,,CL King & Associates,12 month,4,accumulate,29.0,491.0
2009-11-24 00:00:00,-0.0,M,-2147483648,,S&P Capital IQ,12 month,5,strong buy,30.1,492.0
2009-10-20 00:00:00,-0.0,M,-2147483648,,UBS,Not Provided,3,neutral,28.6,493.0
2009-09-10 00:00:00,-0.0,M,-2147483648,,Societe Generale,12 month,5,buy,30.0,494.0
