,index,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price,Unnamed: 0
66,66,-0.0,M,-2147483648,2005-11-22,UBS,Not Provided,3,neutral 2,9.88,66.0
67,67,-0.0,U,-2147483648,2005-06-08,Barclays,Not Provided,5,overwt/neutral,10.54,67.0
68,68,-0.0,M,-2147483648,2005-06-03,J.P. Morgan,Not Provided,3,neutral,-0.0,68.0
69,69,-0.0,M,-2147483648,2006-09-08,UBS,12 month,3,neutral 2,10.54,69.0
70,70,-0.0,M,-2147483648,2006-08-10,EVA Dimensions,Not Provided,5,buy,-0.0,70.0
71,71,-0.0,U,-2147483648,2006-07-26,Argus Research Corp,Not Provided,5,buy,-0.0,71.0
72,72,-0.0,M,-2147483648,2006-07-26,Soleil Securities,Not Provided,5,buy,11.86,72.0
73,73,-0.0,M,-2147483648,2006-06-26,Goldman Sachs,12 month,3,in-line/attractive,9.88,73.0
74,74,-0.0,U,-2147483648,2005-06-08,Barclays,Not Provided,5,overwt/neutral,10.54,74.0
75,75,-0.0,M,-2147483648,2005-06-03,J.P. Morgan,Not Provided,3,neutral,-0.0,75.0
76,76,-0.0,M,-2147483648,2006-10-24,Goldman Sachs,12 month,3,neutral/attractive,11.2,76.0
77,77,-0.0,M,-2147483648,2006-10-23,UBS,12 month,3,neutral 2,11.2,77.0
78,78,-0.0,M,-2147483648,2006-10-18,Soleil Securities,Not Provided,5,buy,11.86,78.0
79,79,-0.0,D,-2147483648,2006-10-13,Argus Research Corp,Not Provided,3,hold,-0.0,79.0
80,80,-0.0,M,-2147483648,2006-08-10,EVA Dimensions,Not Provided,5,buy,-0.0,80.0
81,81,-0.0,U,-2147483648,2005-06-08,Barclays,Not Provided,5,overwt/neutral,10.54,81.0
82,82,-0.0,M,-2147483648,2005-06-03,J.P. Morgan,Not Provided,3,neutral,-0.0,82.0
83,83,-0.0,M,-2147483648,2006-11-21,UBS,12 month,3,neutral 2,11.86,83.0
84,84,-0.0,M,-2147483648,2006-11-21,Soleil Securities,Not Provided,5,buy,13.17,84.0
85,85,-0.0,M,-2147483648,2006-11-15,Barclays,Not Provided,5,overwt/neutral,11.86,85.0
86,86,-0.0,M,-2147483648,2006-11-10,Goldman Sachs,Not Provided,3,neutral/neutral,11.2,86.0
87,87,-0.0,D,-2147483648,2006-11-02,EVA Dimensions,Not Provided,3,hold,-0.0,87.0
88,88,-0.0,D,-2147483648,2006-10-13,Argus Research Corp,Not Provided,3,hold,-0.0,88.0
89,89,-0.0,M,-2147483648,2005-06-03,J.P. Morgan,Not Provided,3,neutral,-0.0,89.0
90,90,-0.0,M,-2147483648,2006-11-21,UBS,12 month,3,neutral 2,11.86,90.0
91,91,-0.0,M,-2147483648,2006-11-21,Soleil Securities,Not Provided,5,buy,13.17,91.0
92,92,-0.0,M,-2147483648,2006-11-15,Barclays,Not Provided,5,overwt/neutral,11.86,92.0
93,93,-0.0,M,-2147483648,2006-11-10,Goldman Sachs,Not Provided,3,neutral/neutral,11.2,93.0
94,94,-0.0,D,-2147483648,2006-11-02,EVA Dimensions,Not Provided,3,hold,-0.0,94.0
95,95,-0.0,D,-2147483648,2006-10-13,Argus Research Corp,Not Provided,3,hold,-0.0,95.0
96,96,-0.0,M,-2147483648,2005-06-03,J.P. Morgan,Not Provided,3,neutral,-0.0,96.0
97,97,-0.0,M,-2147483648,2007-01-24,Goldman Sachs,Not Provided,3,neutral/neutral,11.86,97.0
98,98,-0.0,M,-2147483648,2006-11-21,UBS,12 month,3,neutral 2,11.86,98.0
99,99,-0.0,M,-2147483648,2006-11-21,Soleil Securities,Not Provided,5,buy,13.17,99.0
100,100,-0.0,M,-2147483648,2006-11-15,Barclays,Not Provided,5,overwt/neutral,11.86,100.0
101,101,-0.0,D,-2147483648,2006-11-02,EVA Dimensions,Not Provided,3,hold,-0.0,101.0
102,102,-0.0,D,-2147483648,2006-10-13,Argus Research Corp,Not Provided,3,hold,-0.0,102.0
103,103,-0.0,M,-2147483648,2005-06-03,J.P. Morgan,Not Provided,3,neutral,-0.0,103.0
104,104,-0.0,M,-2147483648,2007-02-27,Soleil Securities,Not Provided,5,buy,13.17,104.0
105,105,-0.0,M,-2147483648,2007-02-16,UBS,12 month,3,neutral 2,12.51,105.0
106,106,-0.0,U,-2147483648,2007-02-05,EVA Dimensions,Not Provided,5,buy,-0.0,106.0
107,107,-0.0,M,-2147483648,2007-01-24,Goldman Sachs,Not Provided,3,neutral/neutral,11.86,107.0
108,108,-0.0,M,-2147483648,2006-11-15,Barclays,Not Provided,5,overwt/neutral,11.86,108.0
109,109,-0.0,D,-2147483648,2006-10-13,Argus Research Corp,Not Provided,3,hold,-0.0,109.0
110,110,-0.0,M,-2147483648,2005-06-03,J.P. Morgan,Not Provided,3,neutral,-0.0,110.0
111,111,-0.0,M,-2147483648,2007-03-20,Soleil Securities,Not Provided,5,buy,13.17,111.0
112,112,-0.0,M,-2147483648,2007-02-16,UBS,12 month,3,neutral 2,12.51,112.0
113,113,-0.0,U,-2147483648,2007-02-05,EVA Dimensions,Not Provided,5,buy,-0.0,113.0
114,114,-0.0,M,-2147483648,2007-01-24,Goldman Sachs,Not Provided,3,neutral/neutral,11.86,114.0
115,115,-0.0,M,-2147483648,2006-11-15,Barclays,Not Provided,5,overwt/neutral,11.86,115.0
116,116,-0.0,D,-2147483648,2006-10-13,Argus Research Corp,Not Provided,3,hold,-0.0,116.0
117,117,-0.0,M,-2147483648,2005-06-03,J.P. Morgan,Not Provided,3,neutral,-0.0,117.0
118,118,-0.0,M,-2147483648,2007-04-23,Barclays,Not Provided,5,overwt/neutral,12.18,118.0
119,119,-0.0,M,-2147483648,2007-04-20,UBS,Not Provided,3,neutral,13.17,119.0
120,120,-0.0,M,-2147483648,2007-04-20,Soleil Securities,Not Provided,5,buy,14.49,120.0
121,121,-0.0,M,-2147483648,2007-04-02,Goldman Sachs,Not Provided,-2147483648,not rated,-0.0,121.0
122,122,-0.0,D,-2147483648,2006-10-13,Argus Research Corp,Not Provided,3,hold,-0.0,122.0
123,123,-0.0,M,-2147483648,2005-06-03,J.P. Morgan,Not Provided,3,neutral,-0.0,123.0
124,124,-0.0,M,-2147483648,2007-05-25,Goldman Sachs,12 month,3,neutral/neutral,13.17,124.0
125,125,-0.0,M,-2147483648,2007-05-09,EVA Dimensions,Not Provided,5,buy,-0.0,125.0
126,126,-0.0,M,-2147483648,2007-05-04,Soleil Securities,Not Provided,5,buy,14.49,126.0
127,127,-0.0,M,-2147483648,2007-04-23,Barclays,Not Provided,5,overwt/neutral,12.18,127.0
128,128,-0.0,M,-2147483648,2007-04-20,UBS,Not Provided,3,neutral,13.17,128.0
129,129,-0.0,D,-2147483648,2006-10-13,Argus Research Corp,Not Provided,3,hold,-0.0,129.0
130,130,-0.0,M,-2147483648,2005-06-03,J.P. Morgan,Not Provided,3,neutral,-0.0,130.0
131,131,-0.0,M,-2147483648,2007-06-11,Soleil Securities,Not Provided,5,buy,14.49,131.0
132,132,-0.0,M,-2147483648,2007-05-25,Goldman Sachs,12 month,3,neutral/neutral,13.17,132.0
133,133,-0.0,M,-2147483648,2007-05-09,EVA Dimensions,Not Provided,5,buy,-0.0,133.0
134,134,-0.0,M,-2147483648,2007-04-23,Barclays,Not Provided,5,overwt/neutral,12.18,134.0
135,135,-0.0,M,-2147483648,2007-04-20,UBS,Not Provided,3,neutral,13.17,135.0
136,136,-0.0,D,-2147483648,2006-10-13,Argus Research Corp,Not Provided,3,hold,-0.0,136.0
137,137,-0.0,M,-2147483648,2005-06-03,J.P. Morgan,Not Provided,3,neutral,-0.0,137.0
138,138,-0.0,M,-2147483648,2007-07-31,Soleil Securities,Not Provided,5,buy,14.49,138.0
139,139,-0.0,U,-2147483648,2007-07-27,Argus Research Corp,Not Provided,5,buy,-0.0,139.0
140,140,-0.0,M,-2147483648,2007-07-26,J.P. Morgan,Not Provided,3,neutral,-0.0,140.0
141,141,-0.0,M,-2147483648,2007-05-25,Goldman Sachs,12 month,3,neutral/neutral,13.17,141.0
142,142,-0.0,M,-2147483648,2007-05-09,EVA Dimensions,Not Provided,5,buy,-0.0,142.0
143,143,-0.0,M,-2147483648,2007-04-23,Barclays,Not Provided,5,overwt/neutral,12.18,143.0
144,144,-0.0,M,-2147483648,2007-04-20,UBS,Not Provided,3,neutral,13.17,144.0
145,145,-0.0,M,-2147483648,2007-08-09,EVA Dimensions,Not Provided,5,buy,-0.0,145.0
146,146,-0.0,U,-2147483648,2007-07-27,Argus Research Corp,Not Provided,5,buy,-0.0,146.0
147,147,-0.0,M,-2147483648,2007-07-26,J.P. Morgan,Not Provided,3,neutral,-0.0,147.0
148,148,-0.0,M,-2147483648,2007-05-25,Goldman Sachs,12 month,3,neutral/neutral,13.17,148.0
149,149,-0.0,M,-2147483648,2007-04-23,Barclays,Not Provided,5,overwt/neutral,12.18,149.0
150,150,-0.0,M,-2147483648,2007-04-20,UBS,Not Provided,3,neutral,13.17,150.0
151,151,-0.0,M,-2147483648,2007-09-21,Cross Research,Not Provided,5,buy,14.49,151.0
152,152,-0.0,M,-2147483648,2007-09-10,UBS,Not Provided,3,neutral,12.51,152.0
153,153,-0.0,M,-2147483648,2007-08-09,EVA Dimensions,Not Provided,5,buy,-0.0,153.0
154,154,-0.0,U,-2147483648,2007-07-27,Argus Research Corp,Not Provided,5,buy,-0.0,154.0
155,155,-0.0,M,-2147483648,2007-07-26,J.P. Morgan,Not Provided,3,neutral,-0.0,155.0
156,156,-0.0,M,-2147483648,2007-05-25,Goldman Sachs,12 month,3,neutral/neutral,13.17,156.0
157,157,-0.0,M,-2147483648,2007-04-23,Barclays,Not Provided,5,overwt/neutral,12.18,157.0
158,158,-0.0,M,-2147483648,2007-10-08,EVA Dimensions,Not Provided,5,buy,-0.0,158.0
159,159,-0.0,M,-2147483648,2007-09-21,Cross Research,Not Provided,5,buy,14.49,159.0
160,160,-0.0,M,-2147483648,2007-09-10,UBS,Not Provided,3,neutral,12.51,160.0
161,161,-0.0,U,-2147483648,2007-07-27,Argus Research Corp,Not Provided,5,buy,-0.0,161.0
162,162,-0.0,M,-2147483648,2007-07-26,J.P. Morgan,Not Provided,3,neutral,-0.0,162.0
163,163,-0.0,M,-2147483648,2007-05-25,Goldman Sachs,12 month,3,neutral/neutral,13.17,163.0
164,164,-0.0,M,-2147483648,2007-04-23,Barclays,Not Provided,5,overwt/neutral,12.18,164.0
165,165,-0.0,M,-2147483648,2007-11-22,Goldman Sachs,12 month,3,neutral/neutral,12.51,165.0
166,166,-0.0,M,-2147483648,2007-11-20,UBS,12 month,3,neutral,12.51,166.0
167,167,-0.0,M,-2147483648,2007-11-20,J.P. Morgan,Not Provided,3,neutral,-0.0,167.0
168,168,-0.0,M,-2147483648,2007-10-08,EVA Dimensions,Not Provided,5,buy,-0.0,168.0
169,169,-0.0,M,-2147483648,2007-09-21,Cross Research,Not Provided,5,buy,14.49,169.0
170,170,-0.0,U,-2147483648,2007-07-27,Argus Research Corp,Not Provided,5,buy,-0.0,170.0
171,171,-0.0,M,-2147483648,2007-04-23,Barclays,Not Provided,5,overwt/neutral,12.18,171.0
172,172,-0.0,M,-2147483648,2007-12-20,EVA Dimensions,Not Provided,5,buy,-0.0,172.0
173,173,-0.0,M,-2147483648,2007-11-22,Goldman Sachs,12 month,3,neutral/neutral,12.51,173.0
174,174,-0.0,M,-2147483648,2007-11-20,UBS,12 month,3,neutral,12.51,174.0
175,175,-0.0,M,-2147483648,2007-11-20,J.P. Morgan,Not Provided,3,neutral,-0.0,175.0
176,176,-0.0,M,-2147483648,2007-09-21,Cross Research,Not Provided,5,buy,14.49,176.0
177,177,-0.0,U,-2147483648,2007-07-27,Argus Research Corp,Not Provided,5,buy,-0.0,177.0
178,178,-0.0,M,-2147483648,2007-04-23,Barclays,Not Provided,5,overwt/neutral,12.18,178.0
179,179,-0.0,M,-2147483648,2008-01-28,Goldman Sachs,12 month,3,neutral/neutral,11.2,179.0
180,180,-0.0,M,-2147483648,2008-01-25,UBS,12 month,3,neutral,10.54,180.0
181,181,-0.0,M,-2147483648,2008-01-15,Barclays,Not Provided,5,overwt/neutral,11.86,181.0
182,182,-0.0,M,-2147483648,2007-12-20,EVA Dimensions,Not Provided,5,buy,-0.0,182.0
183,183,-0.0,M,-2147483648,2007-09-21,Cross Research,Not Provided,5,buy,14.49,183.0
184,184,-0.0,U,-2147483648,2007-07-27,Argus Research Corp,Not Provided,5,buy,-0.0,184.0
185,185,-0.0,M,-2147483648,2008-01-28,Goldman Sachs,12 month,3,neutral/neutral,11.2,185.0
186,186,-0.0,M,-2147483648,2008-01-25,UBS,12 month,3,neutral,10.54,186.0
187,187,-0.0,M,-2147483648,2008-01-15,Barclays,Not Provided,5,overwt/neutral,11.86,187.0
188,188,-0.0,M,-2147483648,2007-12-20,EVA Dimensions,Not Provided,5,buy,-0.0,188.0
189,189,-0.0,M,-2147483648,2007-09-21,Cross Research,Not Provided,5,buy,14.49,189.0
190,190,-0.0,U,-2147483648,2007-07-27,Argus Research Corp,Not Provided,5,buy,-0.0,190.0
191,191,-0.0,M,-2147483648,2008-03-31,Argus Research Corp,Not Provided,5,buy,-0.0,191.0
192,192,-0.0,M,-2147483648,2008-03-18,J.P. Morgan,Not Provided,3,neutral,-0.0,192.0
193,193,-0.0,M,-2147483648,2008-01-28,Goldman Sachs,12 month,3,neutral/neutral,11.2,193.0
194,194,-0.0,M,-2147483648,2008-01-15,Barclays,Not Provided,5,overwt/neutral,11.86,194.0
195,195,-0.0,M,-2147483648,2007-12-20,EVA Dimensions,Not Provided,5,buy,-0.0,195.0
196,196,-0.0,M,-2147483648,2007-09-21,Cross Research,Not Provided,5,buy,14.49,196.0
197,197,-0.0,U,-2147483648,2008-04-30,EVA Dimensions,Not Provided,5,strong buy,-0.0,197.0
198,198,-0.0,M,-2147483648,2008-04-21,Goldman Sachs,6 month,3,neutral/neutral,9.88,198.0
199,199,-0.0,M,-2147483648,2008-04-21,Cross Research,Not Provided,5,buy,14.49,199.0
200,200,-0.0,M,-2147483648,2008-03-31,Argus Research Corp,Not Provided,5,buy,-0.0,200.0
201,201,-0.0,M,-2147483648,2008-03-18,J.P. Morgan,Not Provided,3,neutral,-0.0,201.0
202,202,-0.0,M,-2147483648,2008-01-15,Barclays,Not Provided,5,overwt/neutral,11.86,202.0
203,203,-0.0,M,-2147483648,2008-05-25,BMO Capital Markets,Not Provided,3,market perform,10.54,203.0
204,204,-0.0,U,-2147483648,2008-04-30,EVA Dimensions,Not Provided,5,strong buy,-0.0,204.0
205,205,-0.0,M,-2147483648,2008-04-21,Goldman Sachs,6 month,3,neutral/neutral,9.88,205.0
206,206,-0.0,M,-2147483648,2008-04-21,Cross Research,Not Provided,5,buy,14.49,206.0
207,207,-0.0,M,-2147483648,2008-03-31,Argus Research Corp,Not Provided,5,buy,-0.0,207.0
208,208,-0.0,M,-2147483648,2008-03-18,J.P. Morgan,Not Provided,3,neutral,-0.0,208.0
209,209,-0.0,M,-2147483648,2008-01-15,Barclays,Not Provided,5,overwt/neutral,11.86,209.0
210,210,-0.0,M,-2147483648,2008-06-12,Cross Research,Not Provided,5,buy,14.49,210.0
211,211,-0.0,M,-2147483648,2008-05-25,BMO Capital Markets,Not Provided,3,market perform,10.54,211.0
212,212,-0.0,U,-2147483648,2008-04-30,EVA Dimensions,Not Provided,5,strong buy,-0.0,212.0
213,213,-0.0,M,-2147483648,2008-04-21,Goldman Sachs,6 month,3,neutral/neutral,9.88,213.0
214,214,-0.0,M,-2147483648,2008-03-31,Argus Research Corp,Not Provided,5,buy,-0.0,214.0
215,215,-0.0,M,-2147483648,2008-03-18,J.P. Morgan,Not Provided,3,neutral,-0.0,215.0
216,216,-0.0,M,-2147483648,2008-01-15,Barclays,Not Provided,5,overwt/neutral,11.86,216.0
217,217,-0.0,M,-2147483648,2008-07-25,Cross Research,Not Provided,5,buy,13.17,217.0
218,218,-0.0,M,-2147483648,2008-05-25,BMO Capital Markets,Not Provided,3,market perform,10.54,218.0
219,219,-0.0,U,-2147483648,2008-04-30,EVA Dimensions,Not Provided,5,strong buy,-0.0,219.0
220,220,-0.0,M,-2147483648,2008-04-21,Goldman Sachs,6 month,3,neutral/neutral,9.88,220.0
221,221,-0.0,M,-2147483648,2008-03-31,Argus Research Corp,Not Provided,5,buy,-0.0,221.0
222,222,-0.0,M,-2147483648,2008-03-18,J.P. Morgan,Not Provided,3,neutral,-0.0,222.0
223,223,-0.0,M,-2147483648,2008-01-15,Barclays,Not Provided,5,overwt/neutral,11.86,223.0
224,224,-0.0,M,-2147483648,2008-07-25,Cross Research,Not Provided,5,buy,13.17,224.0
225,225,-0.0,M,-2147483648,2008-05-25,BMO Capital Markets,Not Provided,3,market perform,10.54,225.0
226,226,-0.0,U,-2147483648,2008-04-30,EVA Dimensions,Not Provided,5,strong buy,-0.0,226.0
227,227,-0.0,M,-2147483648,2008-04-21,Goldman Sachs,6 month,3,neutral/neutral,9.88,227.0
228,228,-0.0,M,-2147483648,2008-03-31,Argus Research Corp,Not Provided,5,buy,-0.0,228.0
229,229,-0.0,M,-2147483648,2008-03-18,J.P. Morgan,Not Provided,3,neutral,-0.0,229.0
230,230,-0.0,M,-2147483648,2008-01-15,Barclays,Not Provided,5,overwt/neutral,11.86,230.0
231,231,-0.0,M,-2147483648,2008-09-29,EVA Dimensions,Not Provided,5,strong buy,-0.0,231.0
232,232,-0.0,M,-2147483648,2008-09-24,Barclays,Not Provided,5,overwt/neutral,11.86,232.0
233,233,-0.0,M,-2147483648,2008-07-25,Cross Research,Not Provided,5,buy,13.17,233.0
234,234,-0.0,M,-2147483648,2008-05-25,BMO Capital Markets,Not Provided,3,market perform,10.54,234.0
235,235,-0.0,M,-2147483648,2008-04-21,Goldman Sachs,6 month,3,neutral/neutral,9.88,235.0
236,236,-0.0,M,-2147483648,2008-03-31,Argus Research Corp,Not Provided,5,buy,-0.0,236.0
237,237,-0.0,M,-2147483648,2008-03-18,J.P. Morgan,Not Provided,3,neutral,-0.0,237.0
238,238,-0.0,D,-2147483648,2008-10-31,EVA Dimensions,Not Provided,5,buy,-0.0,238.0
239,239,-0.0,M,-2147483648,2008-10-28,Cross Research,Not Provided,5,buy,9.22,239.0
240,240,-0.0,M,-2147483648,2008-10-28,Barclays,Not Provided,5,overwt/neutral,10.87,240.0
241,241,-0.0,M,-2147483648,2008-10-27,Goldman Sachs,6 month,3,neutral/neutral,5.93,241.0
242,242,-0.0,M,-2147483648,2008-10-24,Gabelli & Co,Not Provided,5,buy,-0.0,242.0
243,243,-0.0,M,-2147483648,2008-10-15,J.P. Morgan,Not Provided,3,neutral,-0.0,243.0
244,244,-0.0,D,-2147483648,2008-10-02,Argus Research Corp,Not Provided,3,hold,-0.0,244.0
245,245,-0.0,M,-2147483648,2008-05-25,BMO Capital Markets,Not Provided,3,market perform,10.54,245.0
246,246,-0.0,M,-2147483648,2008-11-25,BMO Capital Markets,Not Provided,3,market perform,5.27,246.0
247,247,-0.0,M,-2147483648,2008-11-25,J.P. Morgan,Not Provided,3,neutral,-0.0,247.0
248,248,-0.0,M,-2147483648,2008-11-25,Gabelli & Co,Not Provided,5,buy,-0.0,248.0
249,249,-0.0,M,-2147483648,2008-11-25,Cross Research,Not Provided,5,buy,9.22,249.0
250,250,-0.0,M,-2147483648,2008-11-13,Barclays,Not Provided,5,overwt/neutral,9.88,250.0
251,251,-0.0,D,-2147483648,2008-10-31,EVA Dimensions,Not Provided,5,buy,-0.0,251.0
252,252,-0.0,M,-2147483648,2008-10-27,Goldman Sachs,6 month,3,neutral/neutral,5.93,252.0
253,253,-0.0,D,-2147483648,2008-10-02,Argus Research Corp,Not Provided,3,hold,-0.0,253.0
254,254,-0.0,M,-2147483648,2009-01-01,J.P. Morgan,12 month,3,neutral,5.27,254.0
255,255,-0.0,M,-2147483648,2008-11-25,BMO Capital Markets,Not Provided,3,market perform,5.27,255.0
256,256,-0.0,M,-2147483648,2008-11-25,Gabelli & Co,Not Provided,5,buy,-0.0,256.0
257,257,-0.0,M,-2147483648,2008-11-25,Cross Research,Not Provided,5,buy,9.22,257.0
258,258,-0.0,M,-2147483648,2008-11-13,Barclays,Not Provided,5,overwt/neutral,9.88,258.0
259,259,-0.0,D,-2147483648,2008-10-31,EVA Dimensions,Not Provided,5,buy,-0.0,259.0
260,260,-0.0,M,-2147483648,2008-10-27,Goldman Sachs,6 month,3,neutral/neutral,5.93,260.0
261,261,-0.0,D,-2147483648,2008-10-02,Argus Research Corp,Not Provided,3,hold,-0.0,261.0
262,262,-0.0,M,-2147483648,2009-01-29,BMO Capital Markets,Not Provided,3,market perform,5.27,262.0
