,index,Unnamed: 0,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
270,270,270,-0.0,N,-2147483648,2007-12-11,Credit Suisse,12 month,5,outperform,65.0
271,271,271,-0.0,D,-2147483648,2007-12-10,KeyBanc Capital Markets,12 month,5,buy,68.0
272,272,272,-0.0,M,-2147483648,2007-11-30,BB&T Capital Markets,Not Provided,3,hold,-0.0
273,273,273,-0.0,M,-2147483648,2007-11-28,UBS,12 month,3,neutral,55.0
274,274,274,-0.0,M,-2147483648,2007-11-05,Goldman Sachs,12 month,5,Buy/Neutral,64.0
275,275,275,-0.0,M,-2147483648,2007-10-24,J.P. Morgan,Not Provided,3,neutral,-0.0
276,276,276,-0.0,M,-2147483648,2007-10-08,CIBC World Markets,18 month,3,sector perform,56.0
277,277,277,-0.0,M,-2147483648,2007-07-17,Barclays,Not Provided,5,overwt/positive,63.0
278,278,278,-0.0,M,-2147483648,2007-07-11,Buckingham Research Group,Not Provided,3,neutral,-0.0
279,279,279,-0.0,M,-2147483648,2007-01-26,Longbow Research,Not Provided,5,buy,66.0
280,280,280,-0.0,M,-2147483648,2008-01-29,Credit Suisse,12 month,5,outperform,65.0
281,281,281,-0.0,M,-2147483648,2008-01-29,UBS,12 month,3,neutral,55.0
282,282,282,-0.0,M,-2147483648,2008-01-29,J.P. Morgan,Not Provided,3,neutral,-0.0
283,283,283,-0.0,R,-2147483648,2008-01-29,KeyBanc Capital Markets,12 month,5,buy,63.0
284,284,284,-0.0,M,-2147483648,2008-01-29,Longbow Research,Not Provided,5,buy,65.0
285,285,285,-0.0,M,-2147483648,2008-01-28,Buckingham Research Group,Not Provided,3,neutral,-0.0
286,286,286,-0.0,M,-2147483648,2008-01-28,Oppenheimer & Co,Not Provided,3,market perform,-0.0
287,287,287,-0.0,D,-2147483648,2008-01-09,Goldman Sachs,12 month,3,neutral/neutral,57.0
288,288,288,-0.0,M,-2147483648,2007-12-14,First Analysis Corp,12 month,5,overweight,72.0
289,289,289,-0.0,M,-2147483648,2007-11-30,BB&T Capital Markets,Not Provided,3,hold,-0.0
290,290,290,-0.0,M,-2147483648,2007-07-17,Barclays,Not Provided,5,overwt/positive,63.0
291,291,291,-0.0,M,-2147483648,2008-02-25,Goldman Sachs,12 month,3,neutral/neutral,65.0
292,292,292,-0.0,M,-2147483648,2008-01-29,Credit Suisse,12 month,5,outperform,65.0
293,293,293,-0.0,M,-2147483648,2008-01-29,UBS,12 month,3,neutral,55.0
294,294,294,-0.0,M,-2147483648,2008-01-29,J.P. Morgan,Not Provided,3,neutral,-0.0
295,295,295,-0.0,R,-2147483648,2008-01-29,KeyBanc Capital Markets,12 month,5,buy,63.0
296,296,296,-0.0,M,-2147483648,2008-01-29,Longbow Research,Not Provided,5,buy,65.0
297,297,297,-0.0,M,-2147483648,2008-01-28,Buckingham Research Group,Not Provided,3,neutral,-0.0
298,298,298,-0.0,M,-2147483648,2008-01-28,Oppenheimer & Co,Not Provided,3,market perform,-0.0
299,299,299,-0.0,M,-2147483648,2007-12-14,First Analysis Corp,12 month,5,overweight,72.0
300,300,300,-0.0,M,-2147483648,2007-11-30,BB&T Capital Markets,Not Provided,3,hold,-0.0
301,301,301,-0.0,M,-2147483648,2007-07-17,Barclays,Not Provided,5,overwt/positive,63.0
302,302,302,-0.0,R,-2147483648,2008-04-01,KeyBanc Capital Markets,12 month,5,buy,63.0
303,303,303,-0.0,D,-2147483648,2008-03-24,Barclays,Not Provided,3,equalwt/positive,50.0
304,304,304,-0.0,M,-2147483648,2008-03-17,First Analysis Corp,12 month,5,overweight,72.0
305,305,305,-0.0,R,-2147483648,2008-03-04,Oppenheimer & Co,Not Provided,3,market perform,-0.0
306,306,306,-0.0,M,-2147483648,2008-02-25,Goldman Sachs,12 month,3,neutral/neutral,65.0
307,307,307,-0.0,M,-2147483648,2008-01-29,Credit Suisse,12 month,5,outperform,65.0
308,308,308,-0.0,M,-2147483648,2008-01-29,UBS,12 month,3,neutral,55.0
309,309,309,-0.0,M,-2147483648,2008-01-29,J.P. Morgan,Not Provided,3,neutral,-0.0
310,310,310,-0.0,M,-2147483648,2008-01-29,Longbow Research,Not Provided,5,buy,65.0
311,311,311,-0.0,M,-2147483648,2008-01-28,Buckingham Research Group,Not Provided,3,neutral,-0.0
312,312,312,-0.0,M,-2147483648,2007-11-30,BB&T Capital Markets,Not Provided,3,hold,-0.0
313,313,313,-0.0,R,-2147483648,2008-04-30,New Vernon Associates,Not Provided,4,accumulate,-0.0
314,314,314,-0.0,M,-2147483648,2008-04-25,Credit Suisse,12 month,5,outperform,65.0
315,315,315,-0.0,M,-2147483648,2008-04-24,BB&T Capital Markets,Not Provided,3,hold,-0.0
316,316,316,-0.0,M,-2147483648,2008-04-23,J.P. Morgan,Not Provided,3,neutral,-0.0
317,317,317,-0.0,M,-2147483648,2008-04-23,Oppenheimer & Co,Not Provided,3,market perform,-0.0
318,318,318,-0.0,M,-2147483648,2008-04-22,UBS,12 month,3,neutral,55.0
319,319,319,-0.0,M,-2147483648,2008-04-22,First Analysis Corp,Not Provided,5,overweight,-0.0
320,320,320,-0.0,D,-2147483648,2008-04-22,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
321,321,321,-0.0,M,-2147483648,2008-04-22,Buckingham Research Group,Not Provided,3,neutral,-0.0
322,322,322,-0.0,D,-2147483648,2008-03-24,Barclays,Not Provided,3,equalwt/positive,50.0
323,323,323,-0.0,M,-2147483648,2008-02-25,Goldman Sachs,12 month,3,neutral/neutral,65.0
324,324,324,-0.0,M,-2147483648,2008-01-29,Longbow Research,Not Provided,5,buy,65.0
325,325,325,-0.0,M,-2147483648,2008-05-28,First Analysis Corp,Not Provided,5,overweight,65.0
326,326,326,-0.0,M,-2147483648,2008-05-06,Goldman Sachs,12 month,3,neutral/neutral,61.0
327,327,327,-0.0,R,-2147483648,2008-04-30,New Vernon Associates,Not Provided,4,accumulate,-0.0
328,328,328,-0.0,M,-2147483648,2008-04-25,Credit Suisse,12 month,5,outperform,65.0
329,329,329,-0.0,M,-2147483648,2008-04-24,BB&T Capital Markets,Not Provided,3,hold,-0.0
330,330,330,-0.0,M,-2147483648,2008-04-23,J.P. Morgan,Not Provided,3,neutral,-0.0
331,331,331,-0.0,M,-2147483648,2008-04-23,Oppenheimer & Co,Not Provided,3,market perform,-0.0
332,332,332,-0.0,M,-2147483648,2008-04-22,UBS,12 month,3,neutral,55.0
333,333,333,-0.0,D,-2147483648,2008-04-22,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
334,334,334,-0.0,M,-2147483648,2008-04-22,Buckingham Research Group,Not Provided,3,neutral,-0.0
335,335,335,-0.0,D,-2147483648,2008-03-24,Barclays,Not Provided,3,equalwt/positive,50.0
336,336,336,-0.0,M,-2147483648,2008-01-29,Longbow Research,Not Provided,5,buy,65.0
337,337,337,-0.0,M,-2147483648,2008-06-23,Goldman Sachs,12 month,3,neutral/neutral,57.0
338,338,338,-0.0,M,-2147483648,2008-06-23,Buckingham Research Group,Not Provided,3,neutral,-0.0
339,339,339,-0.0,M,-2147483648,2008-06-20,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
340,340,340,-0.0,M,-2147483648,2008-06-18,UBS,12 month,3,neutral,55.0
341,341,341,-0.0,M,-2147483648,2008-06-18,BB&T Capital Markets,Not Provided,3,hold,-0.0
342,342,342,-0.0,M,-2147483648,2008-06-17,Credit Suisse,12 month,5,outperform,60.0
343,343,343,-0.0,M,-2147483648,2008-06-17,Oppenheimer & Co,Not Provided,3,market perform,-0.0
344,344,344,-0.0,M,-2147483648,2008-05-28,First Analysis Corp,Not Provided,5,overweight,65.0
345,345,345,-0.0,M,-2147483648,2008-04-23,J.P. Morgan,Not Provided,3,neutral,-0.0
346,346,346,-0.0,D,-2147483648,2008-03-24,Barclays,Not Provided,3,equalwt/positive,50.0
347,347,347,-0.0,M,-2147483648,2008-01-29,Longbow Research,Not Provided,5,buy,65.0
348,348,348,-0.0,M,-2147483648,2008-07-28,BB&T Capital Markets,Not Provided,3,hold,-0.0
349,349,349,-0.0,M,-2147483648,2008-07-25,Credit Suisse,12 month,3,neutral,78.0
350,350,350,-0.0,M,-2147483648,2008-07-25,UBS,12 month,3,neutral,78.0
351,351,351,-0.0,M,-2147483648,2008-07-25,Barclays,Not Provided,3,equalwt/positive,78.0
352,352,352,-0.0,M,-2147483648,2008-07-24,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
353,353,353,-0.0,M,-2147483648,2008-07-24,Oppenheimer & Co,Not Provided,3,market perform,-0.0
354,354,354,-0.0,D,-2147483648,2008-07-14,Longbow Research,Not Provided,3,neutral,-0.0
355,355,355,-0.0,M,-2147483648,2008-07-10,Goldman Sachs,Not Provided,-2147483648,not rated,-0.0
356,356,356,-0.0,M,-2147483648,2008-06-23,Buckingham Research Group,Not Provided,3,neutral,-0.0
357,357,357,-0.0,M,-2147483648,2008-05-28,First Analysis Corp,Not Provided,5,overweight,65.0
358,358,358,-0.0,M,-2147483648,2008-04-23,J.P. Morgan,Not Provided,3,neutral,-0.0
359,359,359,-0.0,M,-2147483648,2008-07-28,BB&T Capital Markets,Not Provided,3,hold,-0.0
360,360,360,-0.0,M,-2147483648,2008-07-25,Credit Suisse,12 month,3,neutral,78.0
361,361,361,-0.0,M,-2147483648,2008-07-25,UBS,12 month,3,neutral,78.0
362,362,362,-0.0,M,-2147483648,2008-07-25,Barclays,Not Provided,3,equalwt/positive,78.0
363,363,363,-0.0,M,-2147483648,2008-07-24,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
364,364,364,-0.0,M,-2147483648,2008-07-24,Oppenheimer & Co,Not Provided,3,market perform,-0.0
365,365,365,-0.0,D,-2147483648,2008-07-14,Longbow Research,Not Provided,3,neutral,-0.0
366,366,366,-0.0,M,-2147483648,2008-07-10,Goldman Sachs,Not Provided,-2147483648,not rated,-0.0
367,367,367,-0.0,M,-2147483648,2008-06-23,Buckingham Research Group,Not Provided,3,neutral,-0.0
368,368,368,-0.0,M,-2147483648,2008-05-28,First Analysis Corp,Not Provided,5,overweight,65.0
369,369,369,-0.0,M,-2147483648,2008-04-23,J.P. Morgan,Not Provided,3,neutral,-0.0
370,370,370,-0.0,R,-2147483648,2008-09-26,BB&T Capital Markets,Not Provided,3,hold,-0.0
371,371,371,-0.0,M,-2147483648,2008-07-25,Credit Suisse,12 month,3,neutral,78.0
372,372,372,-0.0,M,-2147483648,2008-07-25,UBS,12 month,3,neutral,78.0
373,373,373,-0.0,M,-2147483648,2008-07-24,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
374,374,374,-0.0,M,-2147483648,2008-07-24,Oppenheimer & Co,Not Provided,3,market perform,-0.0
375,375,375,-0.0,D,-2147483648,2008-07-14,Longbow Research,Not Provided,3,neutral,-0.0
376,376,376,-0.0,M,-2147483648,2008-07-10,Goldman Sachs,Not Provided,-2147483648,not rated,-0.0
377,377,377,-0.0,M,-2147483648,2008-05-28,First Analysis Corp,Not Provided,5,overweight,65.0
378,378,378,-0.0,M,-2147483648,2008-04-23,J.P. Morgan,Not Provided,3,neutral,-0.0
379,379,379,-0.0,M,-2147483648,2008-10-23,UBS,Not Provided,3,neutral,78.0
380,380,380,-0.0,M,-2147483648,2008-10-23,Gabelli & Co,Not Provided,5,buy,-0.0
381,381,381,-0.0,M,-2147483648,2008-10-22,Credit Suisse,Not Provided,3,neutral,78.0
382,382,382,-0.0,M,-2147483648,2008-10-22,Oppenheimer & Co,Not Provided,3,market perform,-0.0
383,383,383,-0.0,M,-2147483648,2008-10-22,BB&T Capital Markets,Not Provided,3,hold,-0.0
384,384,384,-0.0,M,-2147483648,2008-10-13,J.P. Morgan,Not Provided,3,neutral,-0.0
385,385,385,-0.0,M,-2147483648,2008-10-10,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
386,386,386,-0.0,D,-2147483648,2008-07-14,Longbow Research,Not Provided,3,neutral,-0.0
387,387,387,-0.0,M,-2147483648,2008-07-10,Goldman Sachs,Not Provided,-2147483648,not rated,-0.0
388,388,388,-0.0,M,-2147483648,2008-05-28,First Analysis Corp,Not Provided,5,overweight,65.0
389,389,389,-0.0,M,-2147483648,2008-10-23,UBS,Not Provided,3,neutral,78.0
390,390,390,-0.0,M,-2147483648,2008-10-23,Gabelli & Co,Not Provided,5,buy,-0.0
391,391,391,-0.0,M,-2147483648,2008-10-22,Credit Suisse,Not Provided,3,neutral,78.0
392,392,392,-0.0,M,-2147483648,2008-10-22,Oppenheimer & Co,Not Provided,3,market perform,-0.0
393,393,393,-0.0,M,-2147483648,2008-10-22,BB&T Capital Markets,Not Provided,3,hold,-0.0
394,394,394,-0.0,M,-2147483648,2008-10-13,J.P. Morgan,Not Provided,3,neutral,-0.0
395,395,395,-0.0,M,-2147483648,2008-10-10,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
396,396,396,-0.0,D,-2147483648,2008-07-14,Longbow Research,Not Provided,3,neutral,-0.0
397,397,397,-0.0,M,-2147483648,2008-07-10,Goldman Sachs,Not Provided,-2147483648,not rated,-0.0
398,398,398,-0.0,M,-2147483648,2008-05-28,First Analysis Corp,Not Provided,5,overweight,65.0
399,399,399,-0.0,M,-2147483648,2009-01-01,J.P. Morgan,12 month,3,neutral,78.0
400,400,400,-0.0,M,-2147483648,2008-12-29,Credit Suisse,Not Provided,3,neutral,78.0
401,401,401,-0.0,M,-2147483648,2008-12-28,Oppenheimer & Co,Not Provided,3,market perform,-0.0
402,402,402,-0.0,M,-2147483648,2008-12-15,BB&T Capital Markets,Not Provided,3,hold,-0.0
403,403,403,-0.0,M,-2147483648,2008-12-02,First Analysis Corp,Not Provided,-2147483648,not rated,-0.0
404,404,404,-0.0,M,-2147483648,2008-10-23,UBS,Not Provided,3,neutral,78.0
405,405,405,-0.0,M,-2147483648,2008-10-23,Gabelli & Co,Not Provided,5,buy,-0.0
406,406,406,-0.0,M,-2147483648,2008-10-10,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
407,407,407,-0.0,D,-2147483648,2008-07-14,Longbow Research,Not Provided,3,neutral,-0.0
408,408,408,-0.0,M,-2147483648,2008-07-10,Goldman Sachs,Not Provided,-2147483648,not rated,-0.0
409,409,409,-0.0,M,-2147483648,2009-01-26,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
410,410,410,-0.0,M,-2147483648,2009-01-26,Oppenheimer & Co,Not Provided,3,market perform,-0.0
411,411,411,-0.0,M,-2147483648,2009-01-21,UBS,Not Provided,3,neutral,78.0
412,412,412,-0.0,M,-2147483648,2009-01-20,BB&T Capital Markets,Not Provided,3,hold,-0.0
413,413,413,-0.0,M,-2147483648,2009-01-12,Credit Suisse,Not Provided,3,neutral,69.0
414,414,414,-0.0,M,-2147483648,2009-01-01,J.P. Morgan,12 month,3,neutral,78.0
415,415,415,-0.0,M,-2147483648,2008-12-02,First Analysis Corp,Not Provided,-2147483648,not rated,-0.0
416,416,416,-0.0,M,-2147483648,2008-10-23,Gabelli & Co,Not Provided,5,buy,-0.0
417,417,417,-0.0,D,-2147483648,2008-07-14,Longbow Research,Not Provided,3,neutral,-0.0
418,418,418,-0.0,M,-2147483648,2008-07-10,Goldman Sachs,Not Provided,-2147483648,not rated,-0.0
419,419,419,-0.0,U,-2147483648,2009-02-11,Gilford Securities,Not Provided,5,buy,70.25
420,420,420,-0.0,M,-2147483648,2009-02-10,Oppenheimer & Co,Not Provided,3,market perform,-0.0
421,421,421,-0.0,M,-2147483648,2009-02-09,Credit Suisse,Not Provided,3,neutral,69.0
422,422,422,-0.0,M,-2147483648,2009-02-09,BB&T Capital Markets,Not Provided,3,hold,-0.0
423,423,423,-0.0,M,-2147483648,2009-02-04,J.P. Morgan,9 month,3,neutral,54.0
424,424,424,-0.0,M,-2147483648,2009-01-26,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
425,425,425,-0.0,M,-2147483648,2008-12-02,First Analysis Corp,Not Provided,-2147483648,not rated,-0.0
426,426,426,-0.0,M,-2147483648,2008-10-23,Gabelli & Co,Not Provided,5,buy,-0.0
427,427,427,-0.0,D,-2147483648,2008-07-14,Longbow Research,Not Provided,3,neutral,-0.0
428,428,428,-0.0,M,-2147483648,2008-07-10,Goldman Sachs,Not Provided,-2147483648,not rated,-0.0
429,429,429,-0.0,N,-2147483648,2009-03-05,ICAP,Not Provided,3,neutral,53.0
430,430,430,-0.0,U,-2147483648,2009-02-11,Gilford Securities,Not Provided,5,buy,70.25
431,431,431,-0.0,M,-2147483648,2009-02-09,Credit Suisse,Not Provided,3,neutral,69.0
432,432,432,-0.0,M,-2147483648,2009-02-09,BB&T Capital Markets,Not Provided,3,hold,-0.0
433,433,433,-0.0,M,-2147483648,2009-02-04,J.P. Morgan,9 month,3,neutral,54.0
434,434,434,-0.0,M,-2147483648,2009-01-26,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
435,435,435,-0.0,M,-2147483648,2008-10-23,Gabelli & Co,Not Provided,5,buy,-0.0
436,436,436,-0.0,D,-2147483648,2008-07-14,Longbow Research,Not Provided,3,neutral,-0.0
437,437,437,-0.0,M,-2147483648,2008-07-10,Goldman Sachs,Not Provided,-2147483648,not rated,-0.0
438,438,438,-0.0,N,-2147483648,2009-03-05,ICAP,Not Provided,3,neutral,53.0
439,439,439,-0.0,M,-2147483648,2008-10-23,Gabelli & Co,Not Provided,5,buy,-0.0
