,index,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price,Unnamed: 0
75,75,-0.0,M,-2147483648,2005-08-18,Morgan Stanley,Not Provided,3,Equalwt/Attractive,-0.0,75.0
76,76,-0.0,M,-2147483648,2005-05-05,Bear Stearns & Co,Not Provided,3,peerperform,-0.0,76.0
77,77,-0.0,M,-2147483648,2007-02-15,Goldman Sachs,Not Provided,3,neutral/neutral,50.0,77.0
78,78,-0.0,M,-2147483648,2007-02-12,Soleil Securities,Not Provided,5,buy,50.0,78.0
79,79,-0.0,M,-2147483648,2006-11-21,Cathay Financial,Not Provided,3,neutral,43.0,79.0
80,80,-0.0,M,-2147483648,2005-08-18,Morgan Stanley,Not Provided,3,Equalwt/Attractive,-0.0,80.0
81,81,-0.0,M,-2147483648,2005-05-05,Bear Stearns & Co,Not Provided,3,peerperform,-0.0,81.0
82,82,-0.0,M,-2147483648,2007-04-30,Soleil Securities,Not Provided,5,buy,52.0,82.0
83,83,-0.0,M,-2147483648,2007-02-15,Goldman Sachs,Not Provided,3,neutral/neutral,50.0,83.0
84,84,-0.0,M,-2147483648,2006-11-21,Cathay Financial,Not Provided,3,neutral,43.0,84.0
85,85,-0.0,M,-2147483648,2005-08-18,Morgan Stanley,Not Provided,3,Equalwt/Attractive,-0.0,85.0
86,86,-0.0,M,-2147483648,2007-05-02,Goldman Sachs,Not Provided,3,neutral/neutral,54.0,86.0
87,87,-0.0,M,-2147483648,2007-04-30,Soleil Securities,Not Provided,5,buy,52.0,87.0
88,88,-0.0,M,-2147483648,2006-11-21,Cathay Financial,Not Provided,3,neutral,43.0,88.0
89,89,-0.0,M,-2147483648,2005-08-18,Morgan Stanley,Not Provided,3,Equalwt/Attractive,-0.0,89.0
90,90,-0.0,M,-2147483648,2007-06-07,Goldman Sachs,Not Provided,3,neutral/neutral,57.0,90.0
91,91,-0.0,M,-2147483648,2007-06-05,Soleil Securities,Not Provided,5,buy,52.0,91.0
92,92,-0.0,M,-2147483648,2006-11-21,Cathay Financial,Not Provided,3,neutral,43.0,92.0
93,93,-0.0,M,-2147483648,2005-08-18,Morgan Stanley,Not Provided,3,Equalwt/Attractive,-0.0,93.0
94,94,-0.0,M,-2147483648,2007-07-31,Goldman Sachs,Not Provided,3,neutral/neutral,59.0,94.0
95,95,-0.0,M,-2147483648,2007-07-31,Soleil Securities,Not Provided,5,buy,52.0,95.0
96,96,-0.0,M,-2147483648,2006-11-21,Cathay Financial,Not Provided,3,neutral,43.0,96.0
97,97,-0.0,M,-2147483648,2005-08-18,Morgan Stanley,Not Provided,3,Equalwt/Attractive,-0.0,97.0
98,98,-0.0,M,-2147483648,2007-08-18,Morgan Stanley,Not Provided,3,Equalwt/Attractive,-0.0,98.0
99,99,-0.0,M,-2147483648,2007-07-31,Goldman Sachs,Not Provided,3,neutral/neutral,59.0,99.0
100,100,-0.0,M,-2147483648,2007-07-31,Soleil Securities,Not Provided,5,buy,52.0,100.0
101,101,-0.0,M,-2147483648,2006-11-21,Cathay Financial,Not Provided,3,neutral,43.0,101.0
102,102,-0.0,M,-2147483648,2007-09-07,Goldman Sachs,12 month,3,neutral/neutral,58.0,102.0
103,103,-0.0,M,-2147483648,2007-08-18,Morgan Stanley,Not Provided,3,Equalwt/Attractive,-0.0,103.0
104,104,-0.0,M,-2147483648,2007-07-31,Soleil Securities,Not Provided,5,buy,52.0,104.0
105,105,-0.0,M,-2147483648,2007-10-31,Soleil Securities,Not Provided,5,buy,57.0,105.0
106,106,-0.0,M,-2147483648,2007-10-30,Goldman Sachs,12 month,3,neutral/neutral,60.0,106.0
107,107,-0.0,M,-2147483648,2007-08-18,Morgan Stanley,Not Provided,3,Equalwt/Attractive,-0.0,107.0
108,108,-0.0,M,-2147483648,2007-11-27,Goldman Sachs,12 month,3,neutral/attractive,55.0,108.0
109,109,-0.0,M,-2147483648,2007-10-31,Soleil Securities,Not Provided,5,buy,57.0,109.0
110,110,-0.0,M,-2147483648,2007-08-18,Morgan Stanley,Not Provided,3,Equalwt/Attractive,-0.0,110.0
111,111,-0.0,M,-2147483648,2007-12-17,Soleil Securities,Not Provided,5,buy,57.0,111.0
112,112,-0.0,M,-2147483648,2007-12-17,Rochdale Securities,Not Provided,3,hold,48.0,112.0
113,113,-0.0,M,-2147483648,2007-11-27,Goldman Sachs,12 month,3,neutral/attractive,55.0,113.0
114,114,-0.0,M,-2147483648,2007-08-18,Morgan Stanley,Not Provided,3,Equalwt/Attractive,-0.0,114.0
115,115,-0.0,M,-2147483648,2008-01-23,Goldman Sachs,12 month,3,neutral/attractive,54.0,115.0
116,116,-0.0,M,-2147483648,2007-12-17,Soleil Securities,Not Provided,5,buy,57.0,116.0
117,117,-0.0,M,-2147483648,2007-12-17,Rochdale Securities,Not Provided,3,hold,48.0,117.0
118,118,-0.0,M,-2147483648,2007-08-18,Morgan Stanley,Not Provided,3,Equalwt/Attractive,-0.0,118.0
119,119,-0.0,M,-2147483648,2008-02-28,Rochdale Securities,Not Provided,3,hold,44.0,119.0
120,120,-0.0,M,-2147483648,2008-02-15,Goldman Sachs,12 month,3,neutral/attractive,51.0,120.0
121,121,-0.0,M,-2147483648,2008-02-11,Soleil Securities,Not Provided,5,buy,57.0,121.0
122,122,-0.0,M,-2147483648,2007-08-18,Morgan Stanley,Not Provided,3,Equalwt/Attractive,-0.0,122.0
123,123,-0.0,M,-2147483648,2008-03-20,Soleil Securities,Not Provided,5,buy,57.0,123.0
124,124,-0.0,M,-2147483648,2008-03-17,Rochdale Securities,Not Provided,3,hold,42.0,124.0
125,125,-0.0,M,-2147483648,2008-02-15,Goldman Sachs,12 month,3,neutral/attractive,51.0,125.0
126,126,-0.0,M,-2147483648,2007-08-18,Morgan Stanley,Not Provided,3,Equalwt/Attractive,-0.0,126.0
127,127,-0.0,M,-2147483648,2008-05-01,Rochdale Securities,Not Provided,3,hold,44.0,127.0
128,128,-0.0,M,-2147483648,2008-04-28,Soleil Securities,Not Provided,5,buy,57.0,128.0
129,129,-0.0,M,-2147483648,2008-02-15,Goldman Sachs,12 month,3,neutral/attractive,51.0,129.0
130,130,-0.0,M,-2147483648,2008-05-09,Soleil Securities,Not Provided,5,buy,57.0,130.0
131,131,-0.0,M,-2147483648,2008-05-09,Rochdale Securities,Not Provided,3,hold,44.0,131.0
132,132,-0.0,M,-2147483648,2008-02-15,Goldman Sachs,12 month,3,neutral/attractive,51.0,132.0
133,133,-0.0,M,-2147483648,2008-06-19,Rochdale Securities,Not Provided,3,hold,48.0,133.0
134,134,-0.0,M,-2147483648,2008-06-10,Soleil Securities,Not Provided,5,buy,57.0,134.0
135,135,-0.0,M,-2147483648,2008-08-07,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0,135.0
136,136,-0.0,M,-2147483648,2008-07-28,Soleil Securities,Not Provided,5,buy,53.0,136.0
137,137,-0.0,M,-2147483648,2008-08-07,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0,137.0
138,138,-0.0,M,-2147483648,2008-07-28,Soleil Securities,Not Provided,5,buy,53.0,138.0
139,139,-0.0,M,-2147483648,2008-10-28,Soleil Securities,12 month,5,buy,40.0,139.0
140,140,-0.0,M,-2147483648,2008-08-07,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0,140.0
141,141,-0.0,M,-2147483648,2008-12-01,Soleil Securities,Not Provided,5,buy,-0.0,141.0
142,142,-0.0,M,-2147483648,2008-08-07,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0,142.0
143,143,-0.0,M,-2147483648,2008-12-21,Morgan Stanley,Not Provided,3,Equalwt/Attractive,-0.0,143.0
144,144,-0.0,M,-2147483648,2008-12-11,Soleil Securities,Not Provided,5,buy,-0.0,144.0
145,145,-0.0,N,-2147483648,2009-06-23,Susquehanna Financial,Not Provided,4,Positive,33.0,145.0
146,146,-0.0,M,-2147483648,2009-06-08,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0,146.0
147,147,-0.0,M,-2147483648,2009-08-01,EVA Dimensions,Not Provided,3,hold,-0.0,147.0
148,148,-0.0,N,-2147483648,2009-06-23,Susquehanna Financial,Not Provided,4,Positive,33.0,148.0
149,149,-0.0,M,-2147483648,2009-06-08,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0,149.0
150,150,-0.0,M,-2147483648,2009-09-01,Janney Montgomery Scott LLC,Not Provided,5,buy,-0.0,150.0
151,151,-0.0,M,-2147483648,2009-08-13,EVA Dimensions,Not Provided,3,hold,-0.0,151.0
152,152,-0.0,M,-2147483648,2009-08-04,Susquehanna Financial,12 month,4,Positive,37.0,152.0
153,153,-0.0,M,-2147483648,2009-06-08,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0,153.0
154,154,-0.0,M,-2147483648,2009-09-01,Janney Montgomery Scott LLC,Not Provided,5,buy,-0.0,154.0
155,155,-0.0,M,-2147483648,2009-08-13,EVA Dimensions,Not Provided,3,hold,-0.0,155.0
156,156,-0.0,M,-2147483648,2009-08-04,Susquehanna Financial,12 month,4,Positive,37.0,156.0
157,157,-0.0,M,-2147483648,2009-06-08,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0,157.0
158,158,-0.0,M,-2147483648,2009-09-01,Janney Montgomery Scott LLC,Not Provided,5,buy,-0.0,158.0
159,159,-0.0,M,-2147483648,2009-08-13,EVA Dimensions,Not Provided,3,hold,-0.0,159.0
160,160,-0.0,M,-2147483648,2009-08-04,Susquehanna Financial,12 month,4,Positive,37.0,160.0
161,161,-0.0,M,-2147483648,2009-06-08,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0,161.0
162,162,-0.0,D,-2147483648,2009-11-25,EVA Dimensions,Not Provided,1,sell,-0.0,162.0
163,163,-0.0,R,-2147483648,2009-11-03,Susquehanna Financial,12 month,4,Positive,39.0,163.0
164,164,-0.0,M,-2147483648,2009-11-02,Millman Research Associates,Not Provided,5,buy,40.0,164.0
165,165,-0.0,M,-2147483648,2009-09-01,Janney Montgomery Scott LLC,Not Provided,5,buy,-0.0,165.0
166,166,-0.0,M,-2147483648,2009-06-08,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0,166.0
167,167,-0.0,D,-2147483648,2009-11-25,EVA Dimensions,Not Provided,1,sell,-0.0,167.0
168,168,-0.0,R,-2147483648,2009-11-03,Susquehanna Financial,12 month,4,Positive,39.0,168.0
169,169,-0.0,M,-2147483648,2009-11-02,Millman Research Associates,Not Provided,5,buy,40.0,169.0
170,170,-0.0,M,-2147483648,2009-09-01,Janney Montgomery Scott LLC,Not Provided,5,buy,-0.0,170.0
171,171,-0.0,M,-2147483648,2009-06-08,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0,171.0
172,172,-0.0,M,-2147483648,2010-02-01,Susquehanna Financial,12 month,4,Positive,41.0,172.0
173,173,-0.0,D,-2147483648,2009-11-25,EVA Dimensions,Not Provided,1,sell,-0.0,173.0
174,174,-0.0,M,-2147483648,2009-11-02,Millman Research Associates,Not Provided,5,buy,40.0,174.0
175,175,-0.0,M,-2147483648,2009-09-01,Janney Montgomery Scott LLC,Not Provided,5,buy,-0.0,175.0
176,176,-0.0,M,-2147483648,2009-06-08,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0,176.0
177,177,-0.0,M,-2147483648,2010-02-25,Susquehanna Financial,Not Provided,4,Positive,42.0,177.0
178,178,-0.0,M,-2147483648,2010-02-09,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0,178.0
179,179,-0.0,U,-2147483648,2010-02-09,EVA Dimensions,Not Provided,3,hold,-0.0,179.0
180,180,-0.0,M,-2147483648,2010-02-08,Millman Research Associates,12 month,5,buy,40.0,180.0
181,181,-0.0,M,-2147483648,2009-09-01,Janney Montgomery Scott LLC,Not Provided,5,buy,-0.0,181.0
182,182,-0.0,M,-2147483648,2010-03-29,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0,182.0
183,183,-0.0,M,-2147483648,2010-02-25,Susquehanna Financial,Not Provided,4,Positive,42.0,183.0
184,184,-0.0,U,-2147483648,2010-02-09,EVA Dimensions,Not Provided,3,hold,-0.0,184.0
185,185,-0.0,M,-2147483648,2010-02-08,Millman Research Associates,12 month,5,buy,40.0,185.0
186,186,-0.0,M,-2147483648,2009-09-01,Janney Montgomery Scott LLC,Not Provided,5,buy,-0.0,186.0
187,187,-0.0,M,-2147483648,2010-03-29,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0,187.0
188,188,-0.0,M,-2147483648,2010-02-25,Susquehanna Financial,Not Provided,4,Positive,42.0,188.0
189,189,-0.0,U,-2147483648,2010-02-09,EVA Dimensions,Not Provided,3,hold,-0.0,189.0
190,190,-0.0,M,-2147483648,2010-02-08,Millman Research Associates,12 month,5,buy,40.0,190.0
191,191,-0.0,M,-2147483648,2009-09-01,Janney Montgomery Scott LLC,Not Provided,5,buy,-0.0,191.0
192,192,-0.0,M,-2147483648,2010-05-25,Susquehanna Financial,12 month,4,Positive,38.0,192.0
193,193,-0.0,U,-2147483648,2010-05-11,EVA Dimensions,Not Provided,5,buy,-0.0,193.0
194,194,-0.0,M,-2147483648,2010-05-05,Millman Research Associates,12 month,5,buy,40.0,194.0
195,195,-0.0,M,-2147483648,2010-05-03,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0,195.0
196,196,-0.0,M,-2147483648,2009-09-01,Janney Montgomery Scott LLC,Not Provided,5,buy,-0.0,196.0
197,197,-0.0,M,-2147483648,2010-05-25,Susquehanna Financial,12 month,4,Positive,38.0,197.0
198,198,-0.0,U,-2147483648,2010-05-11,EVA Dimensions,Not Provided,5,buy,-0.0,198.0
199,199,-0.0,M,-2147483648,2010-05-05,Millman Research Associates,12 month,5,buy,40.0,199.0
200,200,-0.0,M,-2147483648,2010-05-03,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0,200.0
201,201,-0.0,M,-2147483648,2009-09-01,Janney Montgomery Scott LLC,Not Provided,5,buy,-0.0,201.0
202,202,-0.0,M,-2147483648,2010-07-06,Janney Montgomery Scott LLC,Not Provided,5,buy,-0.0,202.0
203,203,-0.0,U,-2147483648,2010-05-11,EVA Dimensions,Not Provided,5,buy,-0.0,203.0
204,204,-0.0,M,-2147483648,2010-05-05,Millman Research Associates,12 month,5,buy,40.0,204.0
205,205,-0.0,M,-2147483648,2010-05-03,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0,205.0
206,206,-0.0,M,-2147483648,2010-08-09,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0,206.0
207,207,-0.0,M,-2147483648,2010-08-02,Millman Research Associates,Not Provided,5,buy,40.0,207.0
208,208,-0.0,M,-2147483648,2010-07-06,Janney Montgomery Scott LLC,Not Provided,5,buy,-0.0,208.0
209,209,-0.0,U,-2147483648,2010-05-11,EVA Dimensions,Not Provided,5,buy,-0.0,209.0
210,210,-0.0,D,-2147483648,2010-09-18,EVA Dimensions,Not Provided,3,hold,-0.0,210.0
211,211,-0.0,M,-2147483648,2010-08-09,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0,211.0
212,212,-0.0,M,-2147483648,2010-08-02,Millman Research Associates,Not Provided,5,buy,40.0,212.0
213,213,-0.0,M,-2147483648,2010-07-06,Janney Montgomery Scott LLC,Not Provided,5,buy,-0.0,213.0
214,214,-0.0,M,-2147483648,2010-11-01,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0,214.0
215,215,-0.0,M,-2147483648,2010-11-01,Millman Research Associates,12 month,5,buy,40.0,215.0
216,216,-0.0,D,-2147483648,2010-09-18,EVA Dimensions,Not Provided,3,hold,-0.0,216.0
217,217,-0.0,M,-2147483648,2010-07-06,Janney Montgomery Scott LLC,Not Provided,5,buy,-0.0,217.0
218,218,-0.0,M,-2147483648,2010-11-01,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0,218.0
219,219,-0.0,M,-2147483648,2010-11-01,Millman Research Associates,12 month,5,buy,40.0,219.0
220,220,-0.0,D,-2147483648,2010-09-18,EVA Dimensions,Not Provided,3,hold,-0.0,220.0
221,221,-0.0,M,-2147483648,2010-07-06,Janney Montgomery Scott LLC,Not Provided,5,buy,-0.0,221.0
222,222,-0.0,M,-2147483648,2010-11-01,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0,222.0
223,223,-0.0,M,-2147483648,2010-11-01,Millman Research Associates,12 month,5,buy,40.0,223.0
224,224,-0.0,D,-2147483648,2010-09-18,EVA Dimensions,Not Provided,3,hold,-0.0,224.0
225,225,-0.0,M,-2147483648,2010-07-06,Janney Montgomery Scott LLC,Not Provided,5,buy,-0.0,225.0
226,226,-0.0,M,-2147483648,2010-11-01,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0,226.0
227,227,-0.0,M,-2147483648,2010-11-01,Millman Research Associates,12 month,5,buy,40.0,227.0
228,228,-0.0,D,-2147483648,2010-09-18,EVA Dimensions,Not Provided,3,hold,-0.0,228.0
229,229,-0.0,M,-2147483648,2010-07-06,Janney Montgomery Scott LLC,Not Provided,5,buy,-0.0,229.0
230,230,-0.0,M,-2147483648,2011-02-07,Millman Research Associates,Not Provided,5,buy,46.0,230.0
231,231,-0.0,M,-2147483648,2010-11-01,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0,231.0
232,232,-0.0,D,-2147483648,2010-09-18,EVA Dimensions,Not Provided,3,hold,-0.0,232.0
233,233,-0.0,M,-2147483648,2010-07-06,Janney Montgomery Scott LLC,Not Provided,5,buy,-0.0,233.0
234,234,-0.0,M,-2147483648,2011-03-12,EVA Dimensions,Not Provided,3,hold,-0.0,234.0
235,235,-0.0,M,-2147483648,2011-03-10,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0,235.0
236,236,-0.0,M,-2147483648,2011-02-07,Millman Research Associates,Not Provided,5,buy,46.0,236.0
237,237,-0.0,M,-2147483648,2010-07-06,Janney Montgomery Scott LLC,Not Provided,5,buy,-0.0,237.0
238,238,-0.0,M,-2147483648,2011-03-12,EVA Dimensions,Not Provided,3,hold,-0.0,238.0
239,239,-0.0,M,-2147483648,2011-03-10,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0,239.0
240,240,-0.0,M,-2147483648,2011-02-07,Millman Research Associates,Not Provided,5,buy,46.0,240.0
241,241,-0.0,M,-2147483648,2010-07-06,Janney Montgomery Scott LLC,Not Provided,5,buy,-0.0,241.0
242,242,-0.0,M,-2147483648,2011-05-02,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0,242.0
243,243,-0.0,M,-2147483648,2011-05-02,Millman Research Associates,12 month,5,buy,46.0,243.0
244,244,-0.0,M,-2147483648,2011-03-12,EVA Dimensions,Not Provided,3,hold,-0.0,244.0
245,245,-0.0,M,-2147483648,2010-07-06,Janney Montgomery Scott LLC,Not Provided,5,buy,-0.0,245.0
246,246,-0.0,M,-2147483648,2011-05-02,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0,246.0
247,247,-0.0,M,-2147483648,2011-05-02,Millman Research Associates,12 month,5,buy,46.0,247.0
248,248,-0.0,M,-2147483648,2011-03-12,EVA Dimensions,Not Provided,3,hold,-0.0,248.0
