Date,Firm Name,Period,Rating,Recommendation,Target Price
2017-03-28,"Morningstar, Inc",Not Provided,3,hold,-0.000000
2017-03-27,CL King & Associates,12 month,5,buy,85.000000
2017-03-21,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
2017-03-13,Johnson Rice & Co,Not Provided,4,accumulate,-0.000000
2017-03-10,RBC Capital Markets,12 month,5,outperform,78.000000
2017-03-10,Telsey Advisory Group,12 month,3,market perform,75.000000
2017-03-10,Northcoast Research,Not Provided,3,neutral,-0.000000
2017-03-10,Value Investment Principals,12 month,5,buy,110.000000
2017-03-09,Goldman Sachs,12 month,3,neutral/neutral,85.000000
2017-03-09,Buckingham Research Group,12 month,5,buy,86.000000
2017-03-09,Cowen,12 month,3,market perform,78.000000
2017-03-09,Nomura Instinet,12 month,5,buy,92.000000
2017-02-16,J.P. Morgan,12 month,3,neutral,75.000000
2017-02-02,Exane BNP Paribas,Not Provided,3,neutral,88.000000
2017-01-14,EVA Dimensions,Not Provided,5,overweight,-0.000000
2017-01-11,UBS,12 month,5,buy,126.000000
2016-11-22,"Morningstar, Inc",Not Provided,3,hold,-0.000000
2016-02-24,Odeon Capital Group LLC,Not Provided,-2147483648,not rated,-0.000000
2017-05-01,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
2017-04-10,Goodbody,Not Provided,3,hold,-0.000000
2017-04-04,Evercore ISI,Not Provided,3,no position,-0.000000
2017-04-03,J.P. Morgan,Not Provided,3,neutral,72.000000
2017-04-03,"Morningstar, Inc",Not Provided,5,buy,-0.000000
2017-03-27,CL King & Associates,12 month,5,buy,85.000000
2017-03-13,Johnson Rice & Co,Not Provided,4,accumulate,-0.000000
2017-03-10,RBC Capital Markets,12 month,5,outperform,78.000000
2017-03-10,Telsey Advisory Group,12 month,3,market perform,75.000000
2017-03-10,Northcoast Research,Not Provided,3,neutral,-0.000000
2017-03-10,Value Investment Principals,12 month,5,buy,110.000000
2017-03-09,Goldman Sachs,12 month,3,neutral/neutral,85.000000
2017-03-09,Buckingham Research Group,12 month,5,buy,86.000000
2017-03-09,Cowen,12 month,3,market perform,78.000000
2017-03-09,Nomura Instinet,12 month,5,buy,92.000000
2017-01-14,EVA Dimensions,Not Provided,5,overweight,-0.000000
2017-01-11,UBS,12 month,5,buy,126.000000
2016-11-22,"Morningstar, Inc",Not Provided,3,hold,-0.000000
2016-02-24,Odeon Capital Group LLC,Not Provided,-2147483648,not rated,-0.000000
2017-05-10,Northcoast Research,Not Provided,3,neutral,-0.000000
2017-05-08,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
2017-04-10,Goodbody,Not Provided,3,hold,-0.000000
2017-04-04,Evercore ISI,Not Provided,3,no position,-0.000000
2017-04-03,J.P. Morgan,Not Provided,3,neutral,72.000000
2017-04-03,"Morningstar, Inc",Not Provided,5,buy,-0.000000
2017-03-27,CL King & Associates,12 month,5,buy,85.000000
2017-03-13,Johnson Rice & Co,Not Provided,4,accumulate,-0.000000
2017-03-10,RBC Capital Markets,12 month,5,outperform,78.000000
2017-03-10,Telsey Advisory Group,12 month,3,market perform,75.000000
2017-03-10,Value Investment Principals,12 month,5,buy,110.000000
2017-03-09,Goldman Sachs,12 month,3,neutral/neutral,85.000000
2017-03-09,Buckingham Research Group,12 month,5,buy,86.000000
2017-03-09,Cowen,12 month,3,market perform,78.000000
2017-03-09,Nomura Instinet,12 month,5,buy,92.000000
2017-01-14,EVA Dimensions,Not Provided,5,overweight,-0.000000
2017-01-11,UBS,12 month,5,buy,126.000000
2016-02-24,Odeon Capital Group LLC,Not Provided,-2147483648,not rated,-0.000000
