Date,Firm Name,Period,Rating,Recommendation,Target Price
2017-03-31,Evercore ISI,Not Provided,5,outperform,64.000000
2017-03-21,"Keefe, Bruyette & Woods",12 month,3,market perform,64.000000
2017-03-03,"Sandler O'Neill & Partners, LP",12 month,5,buy,70.000000
2017-02-17,Barclays,Not Provided,3,equalweight,61.000000
2017-02-03,RBC Capital Markets,12 month,5,outperform,64.000000
2017-02-01,Credit Suisse,Not Provided,1,underperform,63.000000
2017-02-01,Atlantic Equities LLP,12 month,3,neutral,55.000000
2017-01-31,Morgan Stanley,12 month,3,Equalwt/In-Line,63.000000
2017-01-31,J.P. Morgan,12 month,1,underweight,53.000000
2017-01-31,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
2016-12-17,EVA Dimensions,Not Provided,3,hold,-0.000000
2015-09-30,Pivotal Research Group LLC,12 month,3,hold,24.000000
2017-05-01,RBC Capital Markets,12 month,5,outperform,73.000000
2017-04-28,Morgan Stanley,12 month,3,Equalwt/In-Line,65.000000
2017-04-28,J.P. Morgan,Not Provided,1,underweight,59.000000
2017-04-28,"Keefe, Bruyette & Woods",12 month,3,market perform,65.000000
2017-04-28,"Sandler O'Neill & Partners, LP",12 month,5,buy,72.000000
2017-04-28,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
2017-04-28,Atlantic Equities LLP,12 month,3,neutral,55.000000
2017-04-28,Barclays,Not Provided,3,equalweight,61.000000
2017-04-28,EVA Dimensions,Not Provided,5,overweight,-0.000000
2017-04-27,Credit Suisse,Not Provided,1,underperform,65.000000
2017-04-27,Evercore ISI,Not Provided,5,outperform,67.000000
2015-09-30,Pivotal Research Group LLC,12 month,3,hold,24.000000
2017-05-14,"Keefe, Bruyette & Woods",Not Provided,3,market perform,66.000000
2017-05-12,Barclays,Not Provided,3,equalweight,61.000000
2017-05-11,"Sandler O'Neill & Partners, LP",12 month,5,buy,72.000000
2017-05-03,Atlantic Equities LLP,12 month,3,neutral,65.000000
2017-05-01,RBC Capital Markets,12 month,5,outperform,73.000000
2017-04-28,Morgan Stanley,12 month,3,Equalwt/In-Line,65.000000
2017-04-28,J.P. Morgan,Not Provided,1,underweight,59.000000
2017-04-28,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
2017-04-28,EVA Dimensions,Not Provided,5,overweight,-0.000000
2017-04-27,Credit Suisse,Not Provided,1,underperform,65.000000
2017-04-27,Evercore ISI,Not Provided,5,outperform,67.000000
2015-09-30,Pivotal Research Group LLC,12 month,3,hold,24.000000
