Date,Firm Name,Period,Rating,Recommendation,Target Price
2017-03-30,Edward Jones,Not Provided,3,hold,-0.000000
2017-03-29,Jefferies,12 month,3,hold,56.000000
2017-03-27,Bernstein,Not Provided,5,outperform,68.000000
2017-03-27,Telsey Advisory Group,12 month,3,market perform,58.000000
2017-03-26,Wolfe Research,12 month,1,underperform,49.000000
2017-03-26,Consumer Edge Research,12 month,3,equalweight,55.000000
2017-03-15,Baird,Not Provided,3,neutral,55.000000
2017-03-15,"Morningstar, Inc",Not Provided,3,hold,-0.000000
2017-03-02,Daiwa Securities,12 month,3,neutral,57.870000
2017-03-02,Evercore ISI,Not Provided,3,in-line,-0.000000
2017-03-01,BMO Capital Markets,Not Provided,3,market perform,60.000000
2017-03-01,Goldman Sachs,12 month,1,Sell/Neutral,53.000000
2017-03-01,UBS,12 month,3,neutral,60.000000
2017-03-01,Macquarie,12 month,5,outperform,77.000000
2017-03-01,MKM Partners,12 month,3,neutral,54.000000
2017-03-01,Barclays,Not Provided,1,underweight,50.000000
2017-02-28,Morgan Stanley,12 month,1,Underwt/In-Line,52.000000
2017-02-28,Credit Suisse,Not Provided,3,neutral,59.000000
2017-02-28,J.P. Morgan,9 month,3,neutral,64.000000
2017-02-28,Stifel,12 month,3,hold,58.000000
2017-02-28,Buckingham Research Group,12 month,5,buy,71.000000
2017-02-28,Guggenheim Securities,Not Provided,3,neutral,-0.000000
2017-02-28,Cowen,12 month,3,market perform,64.000000
2017-02-28,Piper Jaffray,12 month,5,overweight,65.000000
2017-02-28,Nomura Instinet,12 month,3,neutral,60.000000
2017-02-21,M Science,Not Provided,-2147483648,no rating system,-0.000000
2017-02-17,Susquehanna Financial,12 month,3,neutral,70.000000
2017-02-01,EVA Dimensions,Not Provided,5,buy,-0.000000
2017-01-17,Argus Research Corp,Not Provided,3,hold,-0.000000
2016-07-29,"Miller Tabak + Co., LLC",Not Provided,5,buy,87.000000
2016-07-14,Tigress Financial Partners,Not Provided,5,buy,-0.000000
2017-05-01,Guggenheim Securities,Not Provided,3,neutral,-0.000000
2017-05-01,Consumer Edge Research,12 month,3,equalweight,55.000000
2017-04-21,Wolfe Research,12 month,1,underperform,49.000000
2017-04-17,Jefferies,12 month,3,hold,56.000000
2017-04-17,Baird,Not Provided,3,neutral,55.000000
2017-04-17,Buckingham Research Group,12 month,5,buy,71.000000
2017-04-17,Telsey Advisory Group,12 month,3,market perform,58.000000
2017-04-14,Bernstein,12 month,5,outperform,68.000000
2017-04-06,J.P. Morgan,9 month,3,neutral,57.000000
2017-04-05,Edward Jones,Not Provided,3,hold,-0.000000
2017-04-05,Susquehanna Financial,12 month,3,neutral,58.000000
2017-03-15,"Morningstar, Inc",Not Provided,3,hold,-0.000000
2017-03-02,Daiwa Securities,12 month,3,neutral,57.870000
2017-03-02,Evercore ISI,Not Provided,3,in-line,-0.000000
2017-03-01,BMO Capital Markets,Not Provided,3,market perform,60.000000
2017-03-01,Goldman Sachs,12 month,1,Sell/Neutral,53.000000
2017-03-01,UBS,12 month,3,neutral,60.000000
2017-03-01,Macquarie,12 month,5,outperform,77.000000
2017-03-01,MKM Partners,12 month,3,neutral,54.000000
2017-03-01,Barclays,Not Provided,1,underweight,50.000000
2017-02-28,Morgan Stanley,12 month,1,Underwt/In-Line,52.000000
2017-02-28,Credit Suisse,Not Provided,3,neutral,59.000000
2017-02-28,Stifel,12 month,3,hold,58.000000
2017-02-28,Cowen,12 month,3,market perform,64.000000
2017-02-21,M Science,Not Provided,-2147483648,no rating system,-0.000000
2017-02-01,EVA Dimensions,Not Provided,5,buy,-0.000000
2017-01-17,Argus Research Corp,Not Provided,3,hold,-0.000000
2016-07-29,"Miller Tabak + Co., LLC",Not Provided,5,buy,87.000000
2016-07-14,Tigress Financial Partners,Not Provided,5,buy,-0.000000
2017-05-15,Jefferies,12 month,3,hold,56.000000
2017-05-15,Baird,12 month,3,neutral,55.000000
2017-05-14,Wolfe Research,Not Provided,1,underperform,49.000000
2017-05-12,M Science,Not Provided,-2147483648,no rating system,-0.000000
2017-05-12,J.P. Morgan,9 month,3,neutral,57.000000
2017-05-12,Bernstein,12 month,5,outperform,68.000000
2017-05-12,Telsey Advisory Group,Not Provided,3,market perform,58.000000
2017-05-11,Evercore ISI,Not Provided,3,in-line,-0.000000
2017-05-08,Gordon Haskett,12 month,1,sell,47.000000
2017-05-08,Guggenheim Securities,Not Provided,3,neutral,-0.000000
2017-05-05,Edward Jones,Not Provided,3,hold,-0.000000
2017-05-01,Consumer Edge Research,12 month,3,equalweight,55.000000
2017-04-17,Buckingham Research Group,12 month,5,buy,71.000000
2017-04-05,Susquehanna Financial,12 month,3,neutral,58.000000
2017-03-15,"Morningstar, Inc",Not Provided,3,hold,-0.000000
2017-03-02,Daiwa Securities,12 month,3,neutral,57.870000
2017-03-01,BMO Capital Markets,Not Provided,3,market perform,60.000000
2017-03-01,Goldman Sachs,12 month,1,Sell/Neutral,53.000000
2017-03-01,UBS,12 month,3,neutral,60.000000
2017-03-01,Macquarie,12 month,5,outperform,77.000000
2017-03-01,MKM Partners,12 month,3,neutral,54.000000
2017-03-01,Barclays,Not Provided,1,underweight,50.000000
2017-02-28,Morgan Stanley,12 month,1,Underwt/In-Line,52.000000
2017-02-28,Credit Suisse,Not Provided,3,neutral,59.000000
2017-02-28,Stifel,12 month,3,hold,58.000000
2017-02-28,Cowen,12 month,3,market perform,64.000000
2017-02-01,EVA Dimensions,Not Provided,5,buy,-0.000000
2017-01-17,Argus Research Corp,Not Provided,3,hold,-0.000000
2016-07-29,"Miller Tabak + Co., LLC",Not Provided,5,buy,87.000000
2016-07-14,Tigress Financial Partners,Not Provided,5,buy,-0.000000
