Date,Firm Name,Period,Rating,Recommendation,Target Price
2017-03-15,Goldman Sachs,12 month,3,neutral/neutral,5.200000
2017-03-08,J.P. Morgan,Not Provided,3,neutral,-0.000000
2017-03-08,Loop Capital Markets,12 month,3,hold,5.000000
2017-03-08,Oppenheimer & Co,Not Provided,3,market perform,-0.000000
2017-03-08,Telsey Advisory Group,12 month,3,market perform,4.500000
2017-03-03,Evercore ISI,Not Provided,3,in-line,-0.000000
2017-03-02,Morgan Stanley,12 month,3,Equalwt/In-Line,5.000000
2017-03-02,Jefferies,12 month,3,hold,4.500000
2017-03-01,KeyBanc Capital Markets,Not Provided,3,sector weight,-0.000000
2016-12-17,EVA Dimensions,Not Provided,5,buy,-0.000000
2016-08-04,UBS,12 month,1,sell,3.100000
2017-04-26,Loop Capital Markets,12 month,3,hold,5.000000
2017-04-05,Morgan Stanley,12 month,3,Equalwt/In-Line,5.000000
2017-03-15,Goldman Sachs,12 month,3,neutral/neutral,5.200000
2017-03-08,J.P. Morgan,Not Provided,3,neutral,-0.000000
2017-03-08,Oppenheimer & Co,Not Provided,3,market perform,-0.000000
2017-03-08,Telsey Advisory Group,12 month,3,market perform,4.500000
2017-03-03,Evercore ISI,Not Provided,3,in-line,-0.000000
2017-03-02,Jefferies,12 month,3,hold,4.500000
2017-03-01,KeyBanc Capital Markets,Not Provided,3,sector weight,-0.000000
2016-12-17,EVA Dimensions,Not Provided,5,buy,-0.000000
2016-08-04,UBS,12 month,1,sell,3.100000
2017-05-11,Evercore ISI,Not Provided,3,in-line,-0.000000
2017-05-10,Morgan Stanley,12 month,3,Equalwt/In-Line,5.450000
2017-05-10,J.P. Morgan,Not Provided,3,neutral,-0.000000
2017-05-10,Telsey Advisory Group,Not Provided,3,market perform,5.250000
2017-05-09,Jefferies,12 month,3,hold,5.000000
2017-05-09,KeyBanc Capital Markets,Not Provided,3,sector weight,-0.000000
2017-05-09,Loop Capital Markets,12 month,3,hold,5.000000
2017-05-09,Oppenheimer & Co,Not Provided,3,market perform,-0.000000
2017-03-15,Goldman Sachs,12 month,3,neutral/neutral,5.200000
2016-12-17,EVA Dimensions,Not Provided,5,buy,-0.000000
2016-08-04,UBS,12 month,1,sell,3.100000
