Date,Firm Name,Period,Rating,Recommendation,Target Price
2017-03-30,RBC Capital Markets,12 month,5,outperform,90.000000
2017-03-30,Buckingham Research Group,12 month,5,buy,88.000000
2017-03-27,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
2017-03-16,"Keefe, Bruyette & Woods",12 month,3,market perform,78.000000
2017-03-08,Credit Suisse,Not Provided,5,outperform,85.000000
2017-03-03,Goldman Sachs,12 month,5,Buy/Neutral,87.000000
2017-03-02,Evercore ISI,Not Provided,5,outperform,81.000000
2017-02-07,UBS,12 month,3,neutral,78.000000
2017-02-07,J.P. Morgan,12 month,5,overweight,84.000000
2017-02-07,"Sandler O'Neill & Partners, LP",12 month,3,hold,78.000000
2017-02-06,Jefferies,12 month,3,hold,75.000000
2017-02-06,Raymond James,Not Provided,3,market perform,-0.000000
2016-12-17,EVA Dimensions,Not Provided,3,hold,-0.000000
2017-04-19,RBC Capital Markets,12 month,5,outperform,89.000000
2017-04-18,Credit Suisse,Not Provided,5,outperform,85.000000
2017-04-18,EVA Dimensions,Not Provided,3,hold,-0.000000
2017-04-13,"Sandler O'Neill & Partners, LP",12 month,3,hold,85.000000
2017-04-11,"Keefe, Bruyette & Woods",12 month,3,market perform,84.000000
2017-04-10,Jefferies,Not Provided,3,hold,85.000000
2017-04-10,Evercore ISI,12 month,5,outperform,87.000000
2017-04-07,J.P. Morgan,9 month,5,overweight,84.000000
2017-04-07,Raymond James,Not Provided,3,market perform,-0.000000
2017-04-06,Buckingham Research Group,12 month,5,buy,88.000000
2017-04-06,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
2017-03-03,Goldman Sachs,12 month,5,Buy/Neutral,87.000000
2017-02-07,UBS,12 month,3,neutral,78.000000
2017-05-15,Jefferies,12 month,3,hold,85.000000
2017-05-12,RBC Capital Markets,12 month,5,outperform,90.000000
2017-05-11,Credit Suisse,Not Provided,5,outperform,85.000000
2017-05-10,UBS,12 month,3,neutral,85.000000
2017-05-10,J.P. Morgan,9 month,5,overweight,90.000000
2017-05-10,Wells Fargo Securities,12 month,5,outperform,94.000000
2017-05-10,EVA Dimensions,Not Provided,1,sell,-0.000000
2017-05-09,Goldman Sachs,12 month,5,Buy/Neutral,90.000000
2017-05-09,"Keefe, Bruyette & Woods",12 month,3,market perform,88.000000
2017-05-09,Raymond James,Not Provided,3,market perform,-0.000000
2017-05-09,"Sandler O'Neill & Partners, LP",12 month,3,hold,90.000000
2017-05-09,Buckingham Research Group,12 month,5,buy,95.000000
2017-05-09,Evercore ISI,12 month,5,outperform,87.000000
