Date,Firm Name,Period,Rating,Recommendation,Target Price
2017-03-15,Cross Research,Not Provided,3,hold,-0.000000
2017-02-11,EVA Dimensions,Not Provided,3,hold,-0.000000
2017-02-03,Argus Research Corp,Not Provided,5,buy,50.000000
2017-01-31,RBC Capital Markets,12 month,3,sector perform,39.000000
2017-01-31,Needham & Co,12 month,5,buy,45.000000
2017-01-31,Craig-Hallum Capital Group LLC,12 month,3,hold,43.000000
2016-01-11,"Morningstar, Inc",Not Provided,5,buy,-0.000000
2008-11-05,Goldman Sachs,6 month,1,Sell/Neutral,3.600000
2017-04-25,RBC Capital Markets,12 month,3,sector perform,42.000000
2017-04-25,Argus Research Corp,Not Provided,5,buy,50.000000
2017-04-25,Needham & Co,12 month,5,buy,45.000000
2017-04-25,Craig-Hallum Capital Group LLC,12 month,3,hold,43.000000
2017-04-25,Cross Research,Not Provided,3,hold,-0.000000
2017-04-18,EVA Dimensions,Not Provided,3,hold,-0.000000
2016-01-11,"Morningstar, Inc",Not Provided,5,buy,-0.000000
2008-11-05,Goldman Sachs,6 month,1,Sell/Neutral,3.600000
2017-05-09,Cross Research,Not Provided,3,hold,-0.000000
2017-04-25,RBC Capital Markets,12 month,3,sector perform,42.000000
2017-04-25,Argus Research Corp,Not Provided,5,buy,50.000000
2017-04-25,Needham & Co,12 month,5,buy,45.000000
2017-04-25,Craig-Hallum Capital Group LLC,12 month,3,hold,43.000000
2017-04-18,EVA Dimensions,Not Provided,3,hold,-0.000000
2016-01-11,"Morningstar, Inc",Not Provided,5,buy,-0.000000
