Date,Firm Name,Period,Rating,Recommendation,Target Price
2017-03-31,RBC Capital Markets,12 month,5,outperform,183.000000
2017-03-30,Cowen,Not Provided,5,outperform,195.000000
2017-03-29,Credit Suisse,Not Provided,3,neutral,165.000000
2017-03-29,Evercore ISI,12 month,5,outperform,190.000000
2017-03-27,Morgan Stanley,12 month,5,Overwt/In-Line,190.000000
2017-03-21,J.P. Morgan,9 month,5,overweight,183.000000
2017-03-17,Societe Generale,12 month,3,hold,162.000000
2017-03-11,EVA Dimensions,Not Provided,1,underweight,-0.000000
2017-02-28,SunTrust Robinson Humphrey,Not Provided,5,buy,190.000000
2017-02-27,Goldman Sachs,12 month,5,Buy/Neutral,187.000000
2017-02-26,Consumer Edge Research,12 month,5,overweight,188.000000
2017-02-23,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
2017-02-23,Susquehanna Financial,12 month,3,neutral,147.000000
2017-02-01,HSBC,Not Provided,3,hold,153.000000
2017-01-17,"Morningstar, Inc",Not Provided,3,hold,-0.000000
2017-01-06,UBS,12 month,3,neutral,162.000000
2017-01-05,Stifel,12 month,5,buy,189.000000
2017-01-05,Pivotal Research Group LLC,12 month,5,buy,200.000000
2016-10-06,Argus Research Corp,Not Provided,5,buy,194.000000
2017-05-01,"Morningstar, Inc",Not Provided,3,hold,-0.000000
2017-05-01,Susquehanna Financial,Not Provided,3,neutral,171.000000
2017-04-28,RBC Capital Markets,12 month,5,outperform,205.000000
2017-04-26,Cowen,Not Provided,5,outperform,205.000000
2017-04-25,Morgan Stanley,12 month,5,Overwt/In-Line,204.000000
2017-04-24,Societe Generale,12 month,3,hold,174.000000
2017-04-18,EVA Dimensions,Not Provided,1,underweight,-0.000000
2017-04-09,Stifel,12 month,5,buy,201.000000
2017-04-07,Goldman Sachs,12 month,5,Buy/Neutral,200.000000
2017-04-07,UBS,12 month,3,neutral,176.000000
2017-04-06,Credit Suisse,Not Provided,3,neutral,182.000000
2017-04-06,SunTrust Robinson Humphrey,12 month,5,buy,195.000000
2017-04-06,J.P. Morgan,9 month,5,overweight,188.000000
2017-04-06,Evercore ISI,12 month,5,outperform,200.000000
2017-04-06,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
2017-04-06,Pivotal Research Group LLC,12 month,5,buy,220.000000
2017-04-06,Consumer Edge Research,12 month,5,overweight,196.000000
2017-02-01,HSBC,Not Provided,3,hold,153.000000
2016-10-06,Argus Research Corp,Not Provided,5,buy,194.000000
2017-05-15,Societe Generale,Not Provided,3,hold,174.000000
2017-05-12,RBC Capital Markets,12 month,5,outperform,205.000000
2017-05-09,Cowen,12 month,5,outperform,205.000000
2017-05-01,"Morningstar, Inc",Not Provided,3,hold,-0.000000
2017-05-01,Susquehanna Financial,Not Provided,3,neutral,171.000000
2017-04-25,Morgan Stanley,12 month,5,Overwt/In-Line,204.000000
2017-04-18,EVA Dimensions,Not Provided,1,underweight,-0.000000
2017-04-09,Stifel,12 month,5,buy,201.000000
2017-04-07,Goldman Sachs,12 month,5,Buy/Neutral,200.000000
2017-04-07,UBS,12 month,3,neutral,176.000000
2017-04-06,Credit Suisse,Not Provided,3,neutral,182.000000
2017-04-06,SunTrust Robinson Humphrey,12 month,5,buy,195.000000
2017-04-06,J.P. Morgan,9 month,5,overweight,188.000000
2017-04-06,Evercore ISI,12 month,5,outperform,200.000000
2017-04-06,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
2017-04-06,Pivotal Research Group LLC,12 month,5,buy,220.000000
2017-04-06,Consumer Edge Research,12 month,5,overweight,196.000000
2017-02-01,HSBC,Not Provided,3,hold,153.000000
2016-10-06,Argus Research Corp,Not Provided,5,buy,194.000000
