Date,Firm Name,Period,Rating,Recommendation,Target Price
2017-03-31,Alembic Global Advisors,12 month,5,overweight,49.000000
2017-03-10,Gabelli & Co,Not Provided,5,buy,-0.000000
2017-03-07,Stifel,12 month,5,buy,49.000000
2017-03-02,Baird,Not Provided,5,outperform,48.000000
2017-02-21,Vertical Research Partners,Not Provided,5,buy,50.000000
2017-02-16,UBS,12 month,1,sell,36.000000
2017-02-16,Oppenheimer & Co,18 month,5,outperform,50.000000
2017-02-15,Cowen,Not Provided,5,outperform,50.000000
2017-02-15,Seaport Global Securities,12 month,5,buy,51.000000
2017-02-14,William Blair & Co,Not Provided,3,market perform,-0.000000
2017-02-14,KeyBanc Capital Markets,12 month,5,overweight,46.000000
2017-02-14,Barclays,Not Provided,5,overweight,49.000000
2016-12-17,EVA Dimensions,Not Provided,5,buy,-0.000000
2016-12-11,Goldman Sachs,12 month,5,Buy/Neutral,46.000000
2009-04-13,Cowen,Not Provided,3,neutral,-0.000000
2017-04-19,William Blair & Co,Not Provided,3,market perform,-0.000000
2017-04-18,Stifel,12 month,5,buy,49.000000
2017-04-18,EVA Dimensions,Not Provided,5,buy,-0.000000
2017-04-17,Barclays,Not Provided,5,overweight,49.000000
2017-04-17,Vertical Research Partners,Not Provided,5,buy,50.000000
2017-04-13,Seaport Global Securities,12 month,5,buy,51.000000
2017-04-11,Baird,Not Provided,5,outperform,50.000000
2017-03-31,Alembic Global Advisors,12 month,5,overweight,49.000000
2017-03-10,Gabelli & Co,Not Provided,5,buy,-0.000000
2017-02-16,UBS,12 month,1,sell,36.000000
2017-02-16,Oppenheimer & Co,18 month,5,outperform,50.000000
2017-02-15,Cowen,Not Provided,5,outperform,50.000000
2017-02-14,KeyBanc Capital Markets,12 month,5,overweight,46.000000
2016-12-11,Goldman Sachs,12 month,5,Buy/Neutral,46.000000
2009-04-13,Cowen,Not Provided,3,neutral,-0.000000
2017-05-11,Cowen,Not Provided,5,outperform,50.000000
2017-05-09,Gabelli & Co,Not Provided,5,buy,-0.000000
2017-05-09,Alembic Global Advisors,12 month,5,overweight,49.000000
2017-05-08,Baird,12 month,5,outperform,51.000000
2017-05-08,William Blair & Co,Not Provided,3,market perform,-0.000000
2017-05-08,KeyBanc Capital Markets,12 month,5,overweight,46.000000
2017-05-08,Stifel,12 month,5,buy,51.000000
2017-05-08,Oppenheimer & Co,12 month,5,outperform,50.000000
2017-05-08,Seaport Global Securities,12 month,5,buy,51.000000
2017-05-08,Barclays,Not Provided,5,overweight,49.000000
2017-05-08,Vertical Research Partners,Not Provided,5,buy,53.000000
2017-04-18,EVA Dimensions,Not Provided,5,buy,-0.000000
2017-02-16,UBS,12 month,1,sell,36.000000
2016-12-11,Goldman Sachs,12 month,5,Buy/Neutral,46.000000
