Date,Firm Name,Period,Rating,Recommendation,Target Price
2017-03-22,Baird,Not Provided,5,outperform,80.000000
2017-03-22,Berenberg,Not Provided,5,buy,89.000000
2017-03-17,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
2017-03-08,Goldman Sachs,12 month,5,Buy/Neutral,78.000000
2017-03-08,Bernstein,Not Provided,5,outperform,83.000000
2017-03-08,Susquehanna Financial,12 month,3,neutral,74.000000
2017-03-07,Credit Suisse,Not Provided,5,outperform,79.000000
2017-02-14,Longbow Research,Not Provided,3,neutral,-0.000000
2017-02-10,Imperial Capital LLC,12 month,5,outperform,79.000000
2016-12-17,EVA Dimensions,Not Provided,1,underweight,-0.000000
2017-05-01,Baird,12 month,3,neutral,85.000000
2017-05-01,Longbow Research,Not Provided,3,neutral,-0.000000
2017-05-01,Susquehanna Financial,12 month,3,neutral,77.000000
2017-04-28,EVA Dimensions,Not Provided,3,hold,-0.000000
2017-04-27,Goldman Sachs,12 month,5,Buy/Neutral,88.000000
2017-04-27,Credit Suisse,Not Provided,5,outperform,89.000000
2017-04-27,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
2017-04-27,Vertical Research Partners,Not Provided,3,hold,75.000000
2017-03-22,Berenberg,Not Provided,5,buy,89.000000
2017-02-10,Imperial Capital LLC,12 month,5,outperform,79.000000
2017-05-11,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
2017-05-11,Longbow Research,Not Provided,3,neutral,-0.000000
2017-05-05,Imperial Capital LLC,12 month,5,outperform,85.000000
2017-05-01,Baird,12 month,3,neutral,85.000000
2017-05-01,Susquehanna Financial,12 month,3,neutral,77.000000
2017-04-28,EVA Dimensions,Not Provided,3,hold,-0.000000
2017-04-27,Goldman Sachs,12 month,5,Buy/Neutral,88.000000
2017-04-27,Credit Suisse,Not Provided,5,outperform,89.000000
2017-04-27,Vertical Research Partners,Not Provided,3,hold,75.000000
2017-03-22,Berenberg,Not Provided,5,buy,89.000000
