Date,Firm Name,Period,Rating,Recommendation,Target Price
2017-03-29,BTIG LLC,12 month,5,buy,14.000000
2017-03-16,MKM Partners,12 month,5,buy,15.000000
2017-03-03,"Keefe, Bruyette & Woods",12 month,3,market perform,10.000000
2017-02-28,EVA Dimensions,Not Provided,1,underweight,-0.000000
2016-11-28,Odeon Capital Group LLC,12 month,3,hold,7.500000
2016-03-01,R.W. Pressprich & Co,Not Provided,3,neutral,-0.000000
2017-04-27,BTIG LLC,12 month,5,buy,14.000000
2017-04-24,MKM Partners,Not Provided,5,buy,15.000000
2017-04-06,"Keefe, Bruyette & Woods",12 month,3,market perform,10.000000
2017-02-28,EVA Dimensions,Not Provided,1,underweight,-0.000000
2016-11-28,Odeon Capital Group LLC,12 month,3,hold,7.500000
2016-03-01,R.W. Pressprich & Co,Not Provided,3,neutral,-0.000000
2017-05-11,"Keefe, Bruyette & Woods",12 month,3,market perform,9.000000
2017-05-11,MKM Partners,12 month,5,buy,15.000000
2017-05-10,BTIG LLC,12 month,5,buy,14.000000
2017-02-28,EVA Dimensions,Not Provided,1,underweight,-0.000000
2016-11-28,Odeon Capital Group LLC,12 month,3,hold,7.500000
2016-03-01,R.W. Pressprich & Co,Not Provided,3,neutral,-0.000000
