Date,Firm Name,Period,Rating,Recommendation,Target Price
2017-03-30,"Morningstar, Inc",Not Provided,3,hold,-0.000000
2017-03-27,Jefferies,Not Provided,3,hold,29.000000
2017-03-26,Evercore ISI,12 month,3,in-line,31.000000
2017-03-21,J.P. Morgan,9 month,3,neutral,31.000000
2017-03-20,Morgan Stanley,12 month,3,Equalwt/Cautious,31.000000
2017-03-20,BTIG LLC,Not Provided,3,neutral,-0.000000
2017-03-17,Argus Research Corp,Not Provided,3,hold,-0.000000
2017-03-10,Raymond James,Not Provided,1,underperform,-0.000000
2017-03-10,Wells Fargo Securities,Not Provided,3,market perform,-0.000000
2017-03-09,Baird,12 month,3,neutral,32.000000
2017-03-08,UBS,12 month,3,neutral,30.000000
2017-02-17,Barclays,Not Provided,3,equalweight,33.000000
2017-02-16,RBC Capital Markets,12 month,3,sector perform,31.000000
2017-02-15,Stifel,12 month,3,hold,31.000000
2017-02-14,BMO Capital Markets,Not Provided,3,market perform,30.000000
2017-02-14,EVA Dimensions,Not Provided,1,underweight,-0.000000
2017-02-13,Hilliard Lyons,Not Provided,3,neutral,-0.000000
2017-02-13,Mizuho Securities USA Inc,12 month,5,buy,34.000000
2017-01-25,Goldman Sachs,12 month,5,Buy/Neutral,35.000000
2017-01-11,KeyBanc Capital Markets,Not Provided,3,sector weight,-0.000000
2017-01-05,Spin-Off Research,Not Provided,3,neutral,30.500000
2016-05-09,WhiteSand Research LLC,Not Provided,3,hold,33.000000
2017-04-24,Evercore ISI,Not Provided,1,underperform,31.000000
2017-04-21,"MUFG Securities Americas, Inc",12 month,3,neutral,32.000000
2017-04-18,EVA Dimensions,Not Provided,1,underweight,-0.000000
2017-04-17,BMO Capital Markets,Not Provided,3,market perform,32.000000
2017-04-17,Jefferies,Not Provided,3,hold,32.000000
2017-04-12,Stifel,12 month,3,hold,31.000000
2017-04-11,Mizuho Securities USA Inc,Not Provided,3,neutral,32.000000
2017-04-10,BTIG LLC,Not Provided,3,neutral,-0.000000
2017-04-03,RBC Capital Markets,12 month,3,sector perform,31.000000
2017-03-30,"Morningstar, Inc",Not Provided,3,hold,-0.000000
2017-03-21,J.P. Morgan,9 month,3,neutral,31.000000
2017-03-20,Morgan Stanley,12 month,3,Equalwt/Cautious,31.000000
2017-03-17,Argus Research Corp,Not Provided,3,hold,-0.000000
2017-03-10,Raymond James,Not Provided,1,underperform,-0.000000
2017-03-10,Wells Fargo Securities,Not Provided,3,market perform,-0.000000
2017-03-09,Baird,12 month,3,neutral,32.000000
2017-03-08,UBS,12 month,3,neutral,30.000000
2017-02-17,Barclays,Not Provided,3,equalweight,33.000000
2017-02-13,Hilliard Lyons,Not Provided,3,neutral,-0.000000
2017-01-25,Goldman Sachs,12 month,5,Buy/Neutral,35.000000
2017-01-11,KeyBanc Capital Markets,Not Provided,3,sector weight,-0.000000
2017-01-05,Spin-Off Research,Not Provided,3,neutral,30.500000
2016-05-09,WhiteSand Research LLC,Not Provided,3,hold,33.000000
2017-05-15,RBC Capital Markets,12 month,3,sector perform,31.000000
2017-05-12,Evercore ISI,Not Provided,1,underperform,32.000000
2017-05-11,Argus Research Corp,Not Provided,3,hold,-0.000000
2017-05-09,Jefferies,12 month,3,hold,32.000000
2017-05-08,Mizuho Securities USA Inc,Not Provided,3,neutral,32.000000
2017-05-04,Baird,12 month,3,neutral,32.000000
2017-05-03,J.P. Morgan,9 month,3,neutral,31.000000
2017-05-03,"MUFG Securities Americas, Inc",12 month,3,neutral,31.000000
2017-05-03,Barclays,Not Provided,3,equalweight,33.000000
2017-05-03,EVA Dimensions,Not Provided,5,overweight,-0.000000
2017-05-02,Hilliard Lyons,Not Provided,3,neutral,-0.000000
2017-05-02,Raymond James,Not Provided,1,underperform,-0.000000
2017-05-02,Wells Fargo Securities,Not Provided,3,market perform,-0.000000
2017-05-02,"Morningstar, Inc",Not Provided,3,hold,-0.000000
2017-05-02,BTIG LLC,Not Provided,3,neutral,-0.000000
2017-04-17,BMO Capital Markets,Not Provided,3,market perform,32.000000
2017-04-12,Stifel,12 month,3,hold,31.000000
2017-03-20,Morgan Stanley,12 month,3,Equalwt/Cautious,31.000000
2017-03-08,UBS,12 month,3,neutral,30.000000
2017-01-25,Goldman Sachs,12 month,5,Buy/Neutral,35.000000
2017-01-11,KeyBanc Capital Markets,Not Provided,3,sector weight,-0.000000
2017-01-05,Spin-Off Research,Not Provided,3,neutral,30.500000
2016-05-09,WhiteSand Research LLC,Not Provided,3,hold,33.000000
