Date,Firm Name,Period,Rating,Recommendation,Target Price
2017-03-26,Baird,Not Provided,3,neutral,91.000000
2017-03-21,Raymond James,Not Provided,3,market perform,-0.000000
2017-03-17,William Blair & Co,Not Provided,3,market perform,-0.000000
2017-03-17,Piper Jaffray,Not Provided,3,neutral,82.000000
2017-03-13,Morgan Stanley,12 month,1,Underwt/In-Line,82.000000
2017-03-13,Goldman Sachs,6 month,5,buy/attractive,113.000000
2017-03-07,Barclays,Not Provided,3,equalweight,98.000000
2017-03-05,KeyBanc Capital Markets,Not Provided,3,sector weight,-0.000000
2017-03-02,Evercore ISI,Not Provided,3,in-line,99.000000
2017-02-24,"Morningstar, Inc",Not Provided,3,hold,-0.000000
2017-02-15,Credit Suisse,Not Provided,3,neutral,81.000000
2017-02-08,Jefferies,12 month,3,hold,96.000000
2017-01-27,SunTrust Robinson Humphrey,Not Provided,3,hold,100.000000
2017-01-27,Mizuho Securities USA Inc,Not Provided,5,buy,103.000000
2017-01-27,Gabelli & Co,Not Provided,3,hold,-0.000000
2017-01-26,J.P. Morgan,12 month,3,neutral,90.000000
2017-01-26,Canaccord Genuity,12 month,5,buy,102.000000
2017-01-26,Wells Fargo Securities,Not Provided,3,market perform,-0.000000
2017-01-26,Craig-Hallum Capital Group LLC,12 month,3,hold,86.000000
2017-01-02,UBS,12 month,5,buy,102.000000
2016-12-17,EVA Dimensions,Not Provided,5,buy,-0.000000
2017-05-01,Jefferies,12 month,3,hold,106.000000
2017-04-28,Baird,Not Provided,3,neutral,98.000000
2017-04-28,Barclays,Not Provided,3,equalweight,100.000000
2017-04-25,SunTrust Robinson Humphrey,Not Provided,3,hold,110.000000
2017-04-25,Mizuho Securities USA Inc,12 month,5,buy,115.000000
2017-04-25,Craig-Hallum Capital Group LLC,12 month,3,hold,86.000000
2017-04-24,UBS,12 month,5,buy,115.000000
2017-04-24,William Blair & Co,Not Provided,3,market perform,-0.000000
2017-04-24,Canaccord Genuity,Not Provided,5,buy,115.000000
2017-04-21,Morgan Stanley,12 month,1,Underwt/In-Line,87.000000
2017-04-21,Raymond James,12 month,5,outperform,116.000000
2017-04-21,Evercore ISI,Not Provided,3,in-line,104.500000
2017-04-21,Gabelli & Co,Not Provided,3,hold,-0.000000
2017-04-20,Goldman Sachs,6 month,5,buy/attractive,121.000000
2017-04-20,Credit Suisse,Not Provided,3,neutral,83.000000
2017-04-20,J.P. Morgan,9 month,3,neutral,99.000000
2017-04-20,KeyBanc Capital Markets,Not Provided,3,sector weight,-0.000000
2017-04-20,Wells Fargo Securities,Not Provided,3,market perform,-0.000000
2017-04-20,Piper Jaffray,12 month,3,neutral,93.000000
2017-04-04,"Morningstar, Inc",Not Provided,3,hold,-0.000000
2016-12-17,EVA Dimensions,Not Provided,5,buy,-0.000000
2017-05-12,Argus Research Corp,Not Provided,3,hold,-0.000000
2017-05-12,Baird,Not Provided,3,neutral,98.000000
2017-05-12,Craig-Hallum Capital Group LLC,12 month,3,hold,106.000000
2017-05-03,Evercore ISI,Not Provided,3,in-line,104.500000
2017-05-01,Jefferies,12 month,3,hold,106.000000
2017-04-28,Barclays,Not Provided,3,equalweight,100.000000
2017-04-25,SunTrust Robinson Humphrey,Not Provided,3,hold,110.000000
2017-04-25,Mizuho Securities USA Inc,12 month,5,buy,115.000000
2017-04-24,UBS,12 month,5,buy,115.000000
2017-04-24,William Blair & Co,Not Provided,3,market perform,-0.000000
2017-04-24,Canaccord Genuity,Not Provided,5,buy,115.000000
2017-04-21,Morgan Stanley,12 month,1,Underwt/In-Line,87.000000
2017-04-21,Raymond James,12 month,5,outperform,116.000000
2017-04-21,Gabelli & Co,Not Provided,3,hold,-0.000000
2017-04-20,Goldman Sachs,6 month,5,buy/attractive,121.000000
2017-04-20,Credit Suisse,Not Provided,3,neutral,83.000000
2017-04-20,J.P. Morgan,9 month,3,neutral,99.000000
2017-04-20,KeyBanc Capital Markets,Not Provided,3,sector weight,-0.000000
2017-04-20,Wells Fargo Securities,Not Provided,3,market perform,-0.000000
2017-04-20,Piper Jaffray,12 month,3,neutral,93.000000
2017-04-04,"Morningstar, Inc",Not Provided,3,hold,-0.000000
2016-12-17,EVA Dimensions,Not Provided,5,buy,-0.000000
