Date,Firm Name,Period,Rating,Recommendation,Target Price
2005-12-27,BMO Capital Markets,Not Provided,3,neutral,67.0
2005-12-27,Leerink Partners LLC,Not Provided,3,market perform,-0.0
2005-12-27,Stanford Group,12 month,3,hold,60.0
2005-12-23,Bernstein,12 month,3,market perform,63.0
2005-12-15,Prudential Equity Group Inc,12 month,3,neutral weight,70.0
2005-11-17,Lazard Capital Markets,Not Provided,3,hold,63.0
2005-11-15,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
2005-11-08,Lehman Brothers,Not Provided,3,equalwt/positive,68.0
2005-11-08,RBC Capital Markets,Not Provided,3,sector perform,57.0
2005-11-08,CIBC World Markets,Not Provided,-2147483648,not rated,-0.0
2005-11-08,Susquehanna Financial,Not Provided,3,neutral,-0.0
2005-11-08,Natixis Securities Americas LLC,12 month,-2147483648,no rating system,62.0
2005-11-07,Collins Stewart,Not Provided,3,market perform,-0.0
2005-11-04,Edward Jones,Not Provided,3,hold,-0.0
2005-11-03,"Broadpoint Capital, Inc",Not Provided,3,neutral,-0.0
2005-09-29,Cowen,Not Provided,-2147483648,no rating system,-0.0
2005-08-25,JMP Securities,Not Provided,3,market perform,-0.0
2005-08-12,Argus Research Corp,Not Provided,3,hold,-0.0
2005-07-05,Goldman Sachs,Not Provided,-2147483648,not rated,-0.0
2005-06-20,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0
2005-05-24,Bear Stearns & Co,Not Provided,3,peerperform,-0.0
2004-12-20,J.P. Morgan,Not Provided,-2147483648,restricted,-0.0
2004-12-17,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0
2004-12-16,Soleil Securities,Not Provided,1,sell,-0.0
2006-01-30,Prudential Equity Group Inc,12 month,3,neutral weight,78.0
2006-01-30,Rochdale Securities,Not Provided,3,hold,62.91
2006-01-25,JMP Securities,Not Provided,3,market perform,-0.0
2006-01-25,Susquehanna Financial,Not Provided,3,neutral,-0.0
2006-01-18,KeyBanc Capital Markets,Not Provided,1,underweight,-0.0
2006-01-18,Stanford Group,12 month,3,hold,60.0
2006-01-12,Bernstein,12 month,3,market perform,69.0
2006-01-11,Leerink Partners LLC,Not Provided,3,market perform,-0.0
2006-01-11,Cowen,Not Provided,-2147483648,no rating system,-0.0
2006-01-11,Collins Stewart,Not Provided,3,market perform,-0.0
2005-12-27,BMO Capital Markets,Not Provided,3,neutral,67.0
2005-11-17,Lazard Capital Markets,Not Provided,3,hold,63.0
2005-11-08,Lehman Brothers,Not Provided,3,equalwt/positive,68.0
2005-11-08,RBC Capital Markets,Not Provided,3,sector perform,57.0
2005-11-08,CIBC World Markets,Not Provided,-2147483648,not rated,-0.0
2005-11-08,Natixis Securities Americas LLC,12 month,-2147483648,no rating system,62.0
2005-11-04,Edward Jones,Not Provided,3,hold,-0.0
2005-11-03,"Broadpoint Capital, Inc",Not Provided,3,neutral,-0.0
2005-08-12,Argus Research Corp,Not Provided,3,hold,-0.0
2005-07-05,Goldman Sachs,Not Provided,-2147483648,not rated,-0.0
2005-06-20,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0
2005-05-24,Bear Stearns & Co,Not Provided,3,peerperform,-0.0
2004-12-20,J.P. Morgan,Not Provided,-2147483648,restricted,-0.0
2004-12-17,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0
2004-12-16,Soleil Securities,Not Provided,1,sell,-0.0
2006-02-21,BMO Capital Markets,Not Provided,3,neutral,72.0
2006-02-21,Cowen,Not Provided,3,neutral,-0.0
2006-02-21,Rochdale Securities,Not Provided,3,hold,79.94
2006-02-08,Bernstein,12 month,3,market perform,63.0
2006-01-30,Prudential Equity Group Inc,12 month,3,neutral weight,78.0
2006-01-25,JMP Securities,Not Provided,3,market perform,-0.0
2006-01-25,Susquehanna Financial,Not Provided,3,neutral,-0.0
2006-01-18,KeyBanc Capital Markets,Not Provided,1,underweight,-0.0
2006-01-18,Stanford Group,12 month,3,hold,60.0
2006-01-11,Leerink Partners LLC,Not Provided,3,market perform,-0.0
2006-01-11,Collins Stewart,Not Provided,3,market perform,-0.0
2005-11-17,Lazard Capital Markets,Not Provided,3,hold,63.0
2005-11-08,Lehman Brothers,Not Provided,3,equalwt/positive,68.0
2005-11-08,RBC Capital Markets,Not Provided,3,sector perform,57.0
2005-11-08,CIBC World Markets,Not Provided,-2147483648,not rated,-0.0
2005-11-08,Natixis Securities Americas LLC,12 month,-2147483648,no rating system,62.0
2005-11-04,Edward Jones,Not Provided,3,hold,-0.0
2005-11-03,"Broadpoint Capital, Inc",Not Provided,3,neutral,-0.0
2005-08-12,Argus Research Corp,Not Provided,3,hold,-0.0
2005-07-05,Goldman Sachs,Not Provided,-2147483648,not rated,-0.0
2005-06-20,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0
2005-05-24,Bear Stearns & Co,Not Provided,3,peerperform,-0.0
2004-12-20,J.P. Morgan,Not Provided,-2147483648,restricted,-0.0
2004-12-17,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0
2004-12-16,Soleil Securities,Not Provided,1,sell,-0.0
2006-03-29,Prudential Equity Group Inc,12 month,3,neutral weight,80.0
2006-03-22,BMO Capital Markets,Not Provided,3,neutral,72.0
2006-03-22,Leerink Partners LLC,Not Provided,3,market perform,-0.0
2006-03-14,Rochdale Securities,Not Provided,3,hold,80.0
2006-02-21,Cowen,Not Provided,3,neutral,-0.0
2006-02-08,Bernstein,12 month,3,market perform,63.0
2006-01-25,JMP Securities,Not Provided,3,market perform,-0.0
2006-01-18,KeyBanc Capital Markets,Not Provided,1,underweight,-0.0
2006-01-18,Stanford Group,12 month,3,hold,60.0
2006-01-11,Collins Stewart,Not Provided,3,market perform,-0.0
2005-11-17,Lazard Capital Markets,Not Provided,3,hold,63.0
2005-11-08,Lehman Brothers,Not Provided,3,equalwt/positive,68.0
2005-11-08,RBC Capital Markets,Not Provided,3,sector perform,57.0
2005-11-08,CIBC World Markets,Not Provided,-2147483648,not rated,-0.0
2005-11-08,Natixis Securities Americas LLC,12 month,-2147483648,no rating system,62.0
2005-11-04,Edward Jones,Not Provided,3,hold,-0.0
2005-11-03,"Broadpoint Capital, Inc",Not Provided,3,neutral,-0.0
2005-08-12,Argus Research Corp,Not Provided,3,hold,-0.0
2005-07-05,Goldman Sachs,Not Provided,-2147483648,not rated,-0.0
2005-06-20,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0
2005-05-24,Bear Stearns & Co,Not Provided,3,peerperform,-0.0
2004-12-20,J.P. Morgan,Not Provided,-2147483648,restricted,-0.0
2004-12-17,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0
2004-12-16,Soleil Securities,Not Provided,1,sell,-0.0
