Date,Firm Name,Period,Rating,Recommendation,Target Price
2017-03-31,Jefferies,Not Provided,5,buy,55.000000
2017-03-31,MKM Partners,Not Provided,3,neutral,44.000000
2017-03-30,Morgan Stanley,12 month,5,Overwt/In-Line,55.000000
2017-03-29,UBS,12 month,5,buy,57.000000
2017-03-28,M Science,Not Provided,-2147483648,no rating system,-0.000000
2017-03-28,Cowen,12 month,5,outperform,51.000000
2017-03-24,Piper Jaffray,12 month,5,overweight,51.000000
2017-03-22,Macquarie,12 month,5,outperform,48.000000
2017-03-20,Wedbush,Not Provided,5,outperform,53.000000
2017-03-01,William Blair & Co,Not Provided,5,outperform,-0.000000
2017-02-15,Argus Research Corp,Not Provided,5,buy,53.000000
2017-02-13,Hilliard Lyons,Not Provided,1,underperform,-0.000000
2017-02-13,CM Research,Not Provided,5,buy,47.680000
2017-02-12,Stifel,12 month,5,buy,53.000000
2017-02-12,Ascendiant Capital Markets,12 month,5,buy,57.000000
2017-02-10,BMO Capital Markets,Not Provided,3,market perform,42.000000
2017-02-10,Credit Suisse,Not Provided,5,outperform,51.000000
2017-02-10,Baird,12 month,5,outperform,47.000000
2017-02-10,Mizuho Securities USA Inc,12 month,5,buy,50.000000
2017-02-10,"Morningstar, Inc",Not Provided,3,hold,-0.000000
2017-02-10,Atlantic Equities LLP,12 month,5,overweight,56.000000
2017-02-10,Benchmark Company LLC,12 month,5,buy,53.960000
2017-02-10,Barclays,Not Provided,5,overweight,48.000000
2017-02-10,EVA Dimensions,Not Provided,5,overweight,-0.000000
2017-02-09,Oppenheimer & Co,12 month,5,outperform,53.000000
2017-05-01,Pacific Crest Securities,12 month,5,overweight,60.000000
2017-05-01,Macquarie,12 month,5,outperform,48.000000
2017-05-01,Stifel,12 month,5,buy,53.000000
2017-05-01,Piper Jaffray,12 month,5,overweight,55.000000
2017-05-01,Benchmark Company LLC,12 month,5,buy,57.880000
2017-05-01,MKM Partners,Not Provided,3,neutral,48.000000
2017-04-28,Wedbush,12 month,5,outperform,53.000000
2017-04-28,Atlantic Equities LLP,12 month,5,overweight,56.000000
2017-04-28,Consumer Edge Research,12 month,3,equalweight,48.000000
2017-04-27,Credit Suisse,Not Provided,5,outperform,61.000000
2017-04-18,EVA Dimensions,Not Provided,5,overweight,-0.000000
2017-04-17,"Morningstar, Inc",Not Provided,3,hold,-0.000000
2017-04-16,Morgan Stanley,12 month,5,Overwt/In-Line,55.000000
2017-04-11,BMO Capital Markets,Not Provided,3,market perform,42.000000
2017-04-06,Baird,12 month,5,outperform,47.000000
2017-04-05,Cowen,Not Provided,5,outperform,51.000000
2017-03-31,Jefferies,Not Provided,5,buy,55.000000
2017-03-29,UBS,12 month,5,buy,57.000000
2017-03-28,M Science,Not Provided,-2147483648,no rating system,-0.000000
2017-03-01,William Blair & Co,Not Provided,5,outperform,-0.000000
2017-02-15,Argus Research Corp,Not Provided,5,buy,53.000000
2017-02-13,Hilliard Lyons,Not Provided,1,underperform,-0.000000
2017-02-13,CM Research,Not Provided,5,buy,47.680000
2017-02-12,Ascendiant Capital Markets,12 month,5,buy,57.000000
2017-02-10,Mizuho Securities USA Inc,12 month,5,buy,50.000000
2017-02-09,Oppenheimer & Co,12 month,5,outperform,53.000000
2017-05-15,Piper Jaffray,12 month,5,overweight,60.000000
2017-05-15,MKM Partners,Not Provided,3,neutral,50.000000
2017-05-12,Wedbush,Not Provided,5,outperform,63.000000
2017-05-11,Cowen,Not Provided,5,outperform,59.000000
2017-05-09,Hilliard Lyons,Not Provided,1,underperform,-0.000000
2017-05-07,Stifel,12 month,5,buy,60.000000
2017-05-07,"Morningstar, Inc",Not Provided,3,hold,-0.000000
2017-05-07,Ascendiant Capital Markets,12 month,5,buy,64.000000
2017-05-05,BMO Capital Markets,Not Provided,3,market perform,47.000000
2017-05-05,Credit Suisse,Not Provided,5,outperform,62.000000
2017-05-05,UBS,12 month,5,buy,60.000000
2017-05-05,Jefferies,12 month,5,buy,68.000000
2017-05-05,William Blair & Co,Not Provided,5,outperform,-0.000000
2017-05-05,Macquarie,12 month,5,outperform,58.000000
2017-05-05,Oppenheimer & Co,12 month,5,outperform,60.000000
2017-05-05,Mizuho Securities USA Inc,12 month,5,buy,58.000000
2017-05-05,Atlantic Equities LLP,12 month,5,overweight,62.000000
2017-05-04,Pacific Crest Securities,12 month,5,overweight,60.000000
2017-05-04,Baird,12 month,5,outperform,60.000000
2017-05-04,Consumer Edge Research,12 month,3,equalweight,50.000000
2017-05-03,Morgan Stanley,12 month,5,Overwt/In-Line,57.000000
2017-05-01,Benchmark Company LLC,12 month,5,buy,57.880000
2017-04-18,EVA Dimensions,Not Provided,5,overweight,-0.000000
2017-03-28,M Science,Not Provided,-2147483648,no rating system,-0.000000
2017-02-15,Argus Research Corp,Not Provided,5,buy,53.000000
2017-02-13,CM Research,Not Provided,5,buy,47.680000
