Date,Firm Name,Period,Rating,Recommendation,Target Price
2017-03-31,Baird,Not Provided,5,outperform,-0.000000
2017-03-31,"Morningstar, Inc",Not Provided,3,hold,-0.000000
2017-03-24,William Blair & Co,Not Provided,5,outperform,-0.000000
2017-03-23,Credit Suisse,Not Provided,5,outperform,141.000000
2017-03-10,Raymond James,12 month,5,strong buy,145.000000
2017-03-08,SunTrust Robinson Humphrey,12 month,5,buy,150.000000
2017-03-05,"Keefe, Bruyette & Woods",Not Provided,5,outperform,133.000000
2017-03-03,"Sandler O'Neill & Partners, LP",12 month,3,hold,130.000000
2017-02-27,J.P. Morgan,12 month,1,underweight,115.000000
2017-02-17,Barclays,Not Provided,5,overweight,148.000000
2017-02-14,UBS,12 month,5,buy,143.000000
2017-02-14,Wells Fargo Securities,Not Provided,1,underperform,-0.000000
2017-02-10,Janney Montgomery Scott LLC,Not Provided,3,neutral,-0.000000
2017-02-10,MKM Partners,12 month,5,buy,140.000000
2017-02-09,Morgan Stanley,12 month,5,Overwt/In-Line,135.000000
2017-02-09,Jefferies,12 month,5,buy,141.000000
2017-02-09,Stifel,12 month,5,buy,141.000000
2017-01-24,Jyske Bank,Not Provided,5,buy,140.000000
2016-12-17,EVA Dimensions,Not Provided,1,sell,-0.000000
2017-05-01,Baird,Not Provided,5,outperform,-0.000000
2017-04-30,"Keefe, Bruyette & Woods",Not Provided,5,outperform,134.000000
2017-04-28,Raymond James,12 month,5,strong buy,145.000000
2017-04-18,Wells Fargo Securities,Not Provided,1,underperform,-0.000000
2017-04-17,Credit Suisse,Not Provided,5,outperform,141.000000
2017-04-06,Barclays,Not Provided,5,overweight,148.000000
2017-04-04,J.P. Morgan,9 month,1,underweight,115.000000
2017-04-04,"Sandler O'Neill & Partners, LP",12 month,3,hold,130.000000
2017-03-31,"Morningstar, Inc",Not Provided,3,hold,-0.000000
2017-03-24,William Blair & Co,Not Provided,5,outperform,-0.000000
2017-03-08,SunTrust Robinson Humphrey,12 month,5,buy,150.000000
2017-02-14,UBS,12 month,5,buy,143.000000
2017-02-10,Janney Montgomery Scott LLC,Not Provided,3,neutral,-0.000000
2017-02-10,MKM Partners,12 month,5,buy,140.000000
2017-02-09,Morgan Stanley,12 month,5,Overwt/In-Line,135.000000
2017-02-09,Jefferies,12 month,5,buy,141.000000
2017-02-09,Stifel,12 month,5,buy,141.000000
2017-01-24,Jyske Bank,Not Provided,5,buy,140.000000
2016-12-17,EVA Dimensions,Not Provided,1,sell,-0.000000
2017-05-12,Barclays,Not Provided,5,overweight,154.000000
2017-05-10,Jyske Bank,Not Provided,5,buy,150.000000
2017-05-09,Jefferies,12 month,5,buy,165.000000
2017-05-08,UBS,12 month,5,buy,159.000000
2017-05-08,Raymond James,12 month,5,strong buy,160.000000
2017-05-05,Morgan Stanley,12 month,5,Overwt/In-Line,150.000000
2017-05-05,"Keefe, Bruyette & Woods",12 month,5,outperform,143.000000
2017-05-05,Baird,Not Provided,5,outperform,157.000000
2017-05-05,"Sandler O'Neill & Partners, LP",12 month,3,hold,143.000000
2017-05-04,Credit Suisse,Not Provided,5,outperform,150.000000
2017-05-04,SunTrust Robinson Humphrey,12 month,5,buy,160.000000
2017-05-04,J.P. Morgan,9 month,1,underweight,115.000000
2017-05-04,Janney Montgomery Scott LLC,Not Provided,3,neutral,-0.000000
2017-05-04,William Blair & Co,Not Provided,5,outperform,-0.000000
2017-05-04,Stifel,12 month,5,buy,166.000000
2017-05-04,Wells Fargo Securities,Not Provided,1,underperform,-0.000000
2017-05-04,"Morningstar, Inc",Not Provided,3,hold,-0.000000
2017-02-10,MKM Partners,12 month,5,buy,140.000000
2016-12-17,EVA Dimensions,Not Provided,1,sell,-0.000000
