Date,Firm Name,Period,Rating,Recommendation,Target Price
2017-03-31,Mizuho Securities USA Inc,Not Provided,3,neutral,13.000000
2017-03-30,J.P. Morgan,9 month,5,overweight,19.000000
2017-03-30,Cowen,Not Provided,5,outperform,24.000000
2017-03-29,"Capital One Securities, Inc.",Not Provided,5,overweight,25.000000
2017-03-28,BMO Capital Markets,Not Provided,5,outperform,15.000000
2017-03-27,Scotia Howard Weil Inc,Not Provided,5,focus list,27.000000
2017-03-27,Evercore ISI,Not Provided,3,in-line,19.000000
2017-03-24,UBS,12 month,3,neutral,14.000000
2017-03-24,Stephens Inc,Not Provided,3,equalweight,14.000000
2017-03-24,FBR Capital Markets,Not Provided,5,outperform,24.000000
2017-03-22,Tudor Pickering & Co,Not Provided,5,buy,20.000000
2017-03-13,KLR Group,Not Provided,5,buy,29.000000
2017-03-08,Raymond James,12 month,5,strong buy,22.000000
2017-03-02,EVA Dimensions,Not Provided,5,overweight,-0.000000
2017-03-01,Piper Jaffray,12 month,5,overweight,23.000000
2017-02-26,SunTrust Robinson Humphrey,12 month,3,hold,17.000000
2017-02-24,Goldman Sachs,12 month,3,neutral/attractive,21.000000
2017-02-24,Barclays,Not Provided,5,overweight,20.000000
2017-02-23,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
2017-02-23,Drexel Hamilton LLC,12 month,5,buy,33.000000
2017-05-01,SunTrust Robinson Humphrey,Not Provided,3,hold,14.000000
2017-05-01,J.P. Morgan,9 month,5,overweight,15.000000
2017-05-01,Evercore ISI,Not Provided,3,in-line,17.000000
2017-05-01,Drexel Hamilton LLC,12 month,5,buy,33.000000
2017-04-28,Mizuho Securities USA Inc,12 month,3,neutral,13.000000
2017-04-28,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
2017-04-28,Piper Jaffray,12 month,5,overweight,22.000000
2017-04-28,Barclays,Not Provided,5,overweight,16.000000
2017-04-28,KLR Group,Not Provided,5,buy,23.000000
2017-04-27,BMO Capital Markets,Not Provided,5,outperform,15.000000
2017-04-27,Scotia Howard Weil Inc,12 month,5,focus list,27.000000
2017-04-27,"Capital One Securities, Inc.",12 month,5,overweight,24.000000
2017-04-27,Raymond James,12 month,5,strong buy,20.000000
2017-04-27,FBR Capital Markets,Not Provided,5,outperform,20.000000
2017-04-26,Stephens Inc,Not Provided,3,equalweight,14.000000
2017-04-26,Cowen,12 month,5,outperform,15.000000
2017-04-26,Tudor Pickering & Co,Not Provided,5,buy,19.000000
2017-04-18,EVA Dimensions,Not Provided,5,overweight,-0.000000
2017-04-12,Stifel,12 month,5,buy,21.000000
2017-04-10,Goldman Sachs,12 month,3,neutral/attractive,19.000000
2017-03-24,UBS,12 month,3,neutral,14.000000
2017-05-15,BMO Capital Markets,Not Provided,5,outperform,15.000000
2017-05-15,Stephens Inc,Not Provided,3,equalweight,14.000000
2017-05-15,Evercore ISI,Not Provided,3,in-line,17.000000
2017-05-11,FBR Capital Markets,Not Provided,5,outperform,20.000000
2017-05-09,Mizuho Securities USA Inc,Not Provided,3,neutral,13.000000
2017-05-02,J.P. Morgan,9 month,5,overweight,15.000000
2017-05-02,"Capital One Securities, Inc.",12 month,5,overweight,24.000000
2017-05-01,SunTrust Robinson Humphrey,Not Provided,3,hold,14.000000
2017-05-01,Drexel Hamilton LLC,12 month,5,buy,33.000000
2017-04-28,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
2017-04-28,Piper Jaffray,12 month,5,overweight,22.000000
2017-04-28,Barclays,Not Provided,5,overweight,16.000000
2017-04-28,KLR Group,Not Provided,5,buy,23.000000
2017-04-27,Scotia Howard Weil Inc,12 month,5,focus list,27.000000
2017-04-27,Raymond James,12 month,5,strong buy,20.000000
2017-04-26,Cowen,12 month,5,outperform,15.000000
2017-04-26,Tudor Pickering & Co,Not Provided,5,buy,19.000000
2017-04-18,EVA Dimensions,Not Provided,5,overweight,-0.000000
2017-04-12,Stifel,12 month,5,buy,21.000000
2017-04-10,Goldman Sachs,12 month,3,neutral/attractive,19.000000
2017-03-24,UBS,12 month,3,neutral,14.000000
