,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
0,-0.000000,N,-2147483648,2005-12-01,Stifel,Not Provided,5,buy,116.560000
1,-0.000000,M,-2147483648,2005-11-21,EVA Dimensions,Not Provided,1,sell,-0.000000
2,-0.000000,M,-2147483648,2005-11-14,Barclays,Not Provided,3,equalwt/positive,98.010000
3,-0.000000,M,-2147483648,2005-11-04,Credit Suisse,12 month,5,outperform,108.610000
4,-0.000000,M,-2147483648,2005-11-04,Williams Capital,18 month,5,buy,111.260000
5,-0.000000,D,-2147483648,2005-11-04,Dowling & Partners,Not Provided,3,neutral,-0.000000
6,-0.000000,M,-2147483648,2005-11-03,"Keefe, Bruyette & Woods",Not Provided,5,outperform,108.610000
7,-0.000000,M,-2147483648,2005-11-03,"Sandler O'Neill & Partners, LP",12 month,3,hold,103.310000
8,-0.000000,M,-2147483648,2005-10-06,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,3,in-line,-0.000000
9,-0.000000,D,-2147483648,2005-09-27,Cochran Caronia Waller,Not Provided,3,market perform,-0.000000
10,-0.000000,M,-2147483648,2006-01-13,Williams Capital,18 month,5,buy,111.260000
11,-0.000000,U,-2147483648,2006-01-12,"Sandler O'Neill & Partners, LP",12 month,5,buy,111.260000
12,-0.000000,N,-2147483648,2005-12-01,Stifel,Not Provided,5,buy,116.560000
13,-0.000000,M,-2147483648,2005-11-21,EVA Dimensions,Not Provided,1,sell,-0.000000
14,-0.000000,M,-2147483648,2005-11-14,Barclays,Not Provided,3,equalwt/positive,98.010000
15,-0.000000,M,-2147483648,2005-11-04,Credit Suisse,12 month,5,outperform,108.610000
16,-0.000000,D,-2147483648,2005-11-04,Dowling & Partners,Not Provided,3,neutral,-0.000000
17,-0.000000,M,-2147483648,2005-11-03,"Keefe, Bruyette & Woods",Not Provided,5,outperform,108.610000
18,-0.000000,M,-2147483648,2005-10-06,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,3,in-line,-0.000000
19,-0.000000,D,-2147483648,2005-09-27,Cochran Caronia Waller,Not Provided,3,market perform,-0.000000
20,-0.000000,M,-2147483648,2006-02-13,Dowling & Partners,Not Provided,3,neutral,-0.000000
21,-0.000000,M,-2147483648,2006-02-10,Credit Suisse,12 month,5,outperform,105.960000
22,-0.000000,R,-2147483648,2006-02-10,Cochran Caronia Waller,Not Provided,3,market perform,-0.000000
23,-0.000000,M,-2147483648,2006-02-10,Williams Capital,18 month,5,buy,111.260000
24,-0.000000,M,-2147483648,2006-02-09,"Keefe, Bruyette & Woods",Not Provided,5,outperform,105.960000
25,-0.000000,M,-2147483648,2006-02-09,"Sandler O'Neill & Partners, LP",12 month,5,buy,111.260000
26,-0.000000,M,-2147483648,2006-02-09,Stifel,Not Provided,5,buy,116.560000
27,-0.000000,M,-2147483648,2006-02-09,Barclays,Not Provided,3,equalwt/positive,90.070000
28,-0.000000,M,-2147483648,2005-11-21,EVA Dimensions,Not Provided,1,sell,-0.000000
29,-0.000000,M,-2147483648,2005-10-06,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,3,in-line,-0.000000
30,-0.000000,M,-2147483648,2006-03-06,EVA Dimensions,Not Provided,1,sell,-0.000000
31,-0.000000,M,-2147483648,2006-02-13,Dowling & Partners,Not Provided,3,neutral,-0.000000
32,-0.000000,M,-2147483648,2006-02-10,Credit Suisse,12 month,5,outperform,105.960000
33,-0.000000,R,-2147483648,2006-02-10,Cochran Caronia Waller,Not Provided,3,market perform,-0.000000
34,-0.000000,M,-2147483648,2006-02-10,Williams Capital,18 month,5,buy,111.260000
35,-0.000000,M,-2147483648,2006-02-09,"Keefe, Bruyette & Woods",Not Provided,5,outperform,105.960000
36,-0.000000,M,-2147483648,2006-02-09,Stifel,Not Provided,5,buy,116.560000
37,-0.000000,M,-2147483648,2006-02-09,Barclays,Not Provided,3,equalwt/positive,90.070000
38,-0.000000,M,-2147483648,2005-10-06,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,3,in-line,-0.000000
39,-0.000000,U,-2147483648,2006-04-17,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,5,outperform,-0.000000
40,-0.000000,M,-2147483648,2006-03-06,EVA Dimensions,Not Provided,1,sell,-0.000000
41,-0.000000,M,-2147483648,2006-02-13,Dowling & Partners,Not Provided,3,neutral,-0.000000
42,-0.000000,M,-2147483648,2006-02-10,Credit Suisse,12 month,5,outperform,105.960000
43,-0.000000,R,-2147483648,2006-02-10,Cochran Caronia Waller,Not Provided,3,market perform,-0.000000
44,-0.000000,M,-2147483648,2006-02-10,Williams Capital,18 month,5,buy,111.260000
45,-0.000000,M,-2147483648,2006-02-09,"Keefe, Bruyette & Woods",Not Provided,5,outperform,105.960000
46,-0.000000,M,-2147483648,2006-02-09,Stifel,Not Provided,5,buy,116.560000
47,-0.000000,M,-2147483648,2006-02-09,Barclays,Not Provided,3,equalwt/positive,90.070000
48,-0.000000,M,-2147483648,2006-05-30,EVA Dimensions,Not Provided,1,sell,-0.000000
49,-0.000000,M,-2147483648,2006-05-04,Credit Suisse,12 month,5,outperform,103.310000
50,-0.000000,M,-2147483648,2006-05-04,"Keefe, Bruyette & Woods",Not Provided,5,outperform,103.310000
51,-0.000000,M,-2147483648,2006-05-04,Stifel,Not Provided,5,buy,111.260000
52,-0.000000,M,-2147483648,2006-05-03,Cochran Caronia Waller,Not Provided,3,market perform,-0.000000
53,-0.000000,U,-2147483648,2006-04-17,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,5,outperform,-0.000000
54,-0.000000,M,-2147483648,2006-02-09,Barclays,Not Provided,3,equalwt/positive,90.070000
55,-0.000000,M,-2147483648,2006-06-29,Cochran Caronia Waller,Not Provided,3,market perform,-0.000000
56,-0.000000,M,-2147483648,2006-06-23,Morgan Stanley,Not Provided,3,Equalwt/Attractive,-0.000000
57,-0.000000,M,-2147483648,2006-06-09,Credit Suisse,12 month,5,outperform,103.310000
58,-0.000000,M,-2147483648,2006-06-09,"Keefe, Bruyette & Woods",Not Provided,5,outperform,103.310000
59,-0.000000,M,-2147483648,2006-06-09,Stifel,Not Provided,5,buy,105.960000
60,-0.000000,M,-2147483648,2006-05-30,EVA Dimensions,Not Provided,1,sell,-0.000000
61,-0.000000,U,-2147483648,2006-04-17,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,5,outperform,-0.000000
62,-0.000000,M,-2147483648,2006-02-09,Barclays,Not Provided,3,equalwt/positive,90.070000
63,-0.000000,M,-2147483648,2006-07-31,Stifel,Not Provided,5,buy,105.960000
64,-0.000000,M,-2147483648,2006-07-13,"Keefe, Bruyette & Woods",Not Provided,5,outperform,103.310000
65,-0.000000,M,-2147483648,2006-07-11,Cochran Caronia Waller,Not Provided,3,market perform,-0.000000
66,-0.000000,M,-2147483648,2006-06-23,Morgan Stanley,Not Provided,3,Equalwt/Attractive,-0.000000
67,-0.000000,M,-2147483648,2006-06-09,Credit Suisse,12 month,5,outperform,103.310000
68,-0.000000,M,-2147483648,2006-05-30,EVA Dimensions,Not Provided,1,sell,-0.000000
69,-0.000000,U,-2147483648,2006-04-17,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,5,outperform,-0.000000
70,-0.000000,M,-2147483648,2006-02-09,Barclays,Not Provided,3,equalwt/positive,90.070000
71,-0.000000,U,-2147483648,2006-08-07,Barclays,Not Provided,5,overwt/positive,111.260000
72,-0.000000,M,-2147483648,2006-08-04,Credit Suisse,12 month,5,outperform,108.610000
73,-0.000000,M,-2147483648,2006-08-03,"Keefe, Bruyette & Woods",Not Provided,5,outperform,103.310000
74,-0.000000,M,-2147483648,2006-08-03,Stifel,Not Provided,5,buy,105.960000
75,-0.000000,M,-2147483648,2006-08-03,Cochran Caronia Waller,Not Provided,3,market perform,-0.000000
76,-0.000000,M,-2147483648,2006-06-23,Morgan Stanley,Not Provided,3,Equalwt/Attractive,-0.000000
77,-0.000000,M,-2147483648,2006-05-30,EVA Dimensions,Not Provided,1,sell,-0.000000
78,-0.000000,U,-2147483648,2006-04-17,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,5,outperform,-0.000000
79,-0.000000,M,-2147483648,2006-09-19,EVA Dimensions,Not Provided,1,strong sell,-0.000000
80,-0.000000,M,-2147483648,2006-09-06,Cochran Caronia Waller,Not Provided,3,market perform,-0.000000
81,-0.000000,U,-2147483648,2006-08-07,Barclays,Not Provided,5,overwt/positive,111.260000
82,-0.000000,M,-2147483648,2006-08-04,Credit Suisse,12 month,5,outperform,108.610000
83,-0.000000,M,-2147483648,2006-08-03,"Keefe, Bruyette & Woods",Not Provided,5,outperform,103.310000
84,-0.000000,M,-2147483648,2006-08-03,Stifel,Not Provided,5,buy,105.960000
85,-0.000000,M,-2147483648,2006-06-23,Morgan Stanley,Not Provided,3,Equalwt/Attractive,-0.000000
86,-0.000000,U,-2147483648,2006-04-17,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,5,outperform,-0.000000
87,-0.000000,U,-2147483648,2006-10-30,Morgan Stanley,Not Provided,5,Overwt/In-Line,113.910000
88,-0.000000,M,-2147483648,2006-10-27,Credit Suisse,12 month,3,neutral,108.610000
89,-0.000000,M,-2147483648,2006-10-27,Cochran Caronia Waller,Not Provided,3,market perform,-0.000000
90,-0.000000,M,-2147483648,2006-10-26,"Keefe, Bruyette & Woods",Not Provided,5,outperform,108.610000
91,-0.000000,M,-2147483648,2006-10-26,Stifel,Not Provided,5,buy,119.200000
92,-0.000000,D,-2147483648,2006-10-11,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,3,in-line,-0.000000
93,-0.000000,M,-2147483648,2006-10-10,UBS,12 month,5,buy 1,116.560000
94,-0.000000,M,-2147483648,2006-09-19,EVA Dimensions,Not Provided,1,strong sell,-0.000000
95,-0.000000,U,-2147483648,2006-08-07,Barclays,Not Provided,5,overwt/positive,111.260000
96,-0.000000,M,-2147483648,2006-11-28,UBS,12 month,5,buy 1,119.200000
97,-0.000000,M,-2147483648,2006-11-17,"Keefe, Bruyette & Woods",Not Provided,5,outperform,113.910000
98,-0.000000,M,-2147483648,2006-11-17,Barclays,Not Provided,5,overwt/positive,116.560000
99,-0.000000,N,-2147483648,2006-11-16,Goldman Sachs,Not Provided,3,neutral/cautious,100.660000
100,-0.000000,M,-2147483648,2006-11-09,Bear Stearns & Co,Not Provided,3,peerperform,-0.000000
101,-0.000000,U,-2147483648,2006-10-30,Morgan Stanley,Not Provided,5,Overwt/In-Line,113.910000
102,-0.000000,M,-2147483648,2006-10-27,Credit Suisse,12 month,3,neutral,108.610000
103,-0.000000,M,-2147483648,2006-10-27,Cochran Caronia Waller,Not Provided,3,market perform,-0.000000
104,-0.000000,M,-2147483648,2006-10-26,Stifel,Not Provided,5,buy,119.200000
105,-0.000000,D,-2147483648,2006-10-11,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,3,in-line,-0.000000
106,-0.000000,M,-2147483648,2006-09-19,EVA Dimensions,Not Provided,1,strong sell,-0.000000
107,-0.000000,D,-2147483648,2006-12-15,J.P. Morgan,Not Provided,3,neutral,-0.000000
108,-0.000000,M,-2147483648,2006-12-14,EVA Dimensions,Not Provided,1,strong sell,-0.000000
109,-0.000000,M,-2147483648,2006-12-04,Stifel,Not Provided,5,buy,119.200000
110,-0.000000,M,-2147483648,2006-11-28,UBS,12 month,5,buy 1,119.200000
111,-0.000000,M,-2147483648,2006-11-17,"Keefe, Bruyette & Woods",Not Provided,5,outperform,113.910000
112,-0.000000,M,-2147483648,2006-11-17,Barclays,Not Provided,5,overwt/positive,116.560000
113,-0.000000,N,-2147483648,2006-11-16,Goldman Sachs,Not Provided,3,neutral/cautious,100.660000
114,-0.000000,M,-2147483648,2006-11-09,Bear Stearns & Co,Not Provided,3,peerperform,-0.000000
115,-0.000000,U,-2147483648,2006-10-30,Morgan Stanley,Not Provided,5,Overwt/In-Line,113.910000
116,-0.000000,M,-2147483648,2006-10-27,Credit Suisse,12 month,3,neutral,108.610000
117,-0.000000,M,-2147483648,2006-10-27,Cochran Caronia Waller,Not Provided,3,market perform,-0.000000
118,-0.000000,D,-2147483648,2006-10-11,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,3,in-line,-0.000000
119,-0.000000,M,-2147483648,2007-01-08,J.P. Morgan,Not Provided,3,neutral,-0.000000
120,-0.000000,M,-2147483648,2006-12-14,EVA Dimensions,Not Provided,1,strong sell,-0.000000
121,-0.000000,M,-2147483648,2006-12-04,Stifel,Not Provided,5,buy,119.200000
122,-0.000000,M,-2147483648,2006-11-28,UBS,12 month,5,buy 1,119.200000
123,-0.000000,M,-2147483648,2006-11-17,"Keefe, Bruyette & Woods",Not Provided,5,outperform,113.910000
124,-0.000000,M,-2147483648,2006-11-17,Barclays,Not Provided,5,overwt/positive,116.560000
125,-0.000000,N,-2147483648,2006-11-16,Goldman Sachs,Not Provided,3,neutral/cautious,100.660000
126,-0.000000,M,-2147483648,2006-11-09,Bear Stearns & Co,Not Provided,3,peerperform,-0.000000
127,-0.000000,M,-2147483648,2006-10-27,Credit Suisse,12 month,3,neutral,108.610000
128,-0.000000,M,-2147483648,2006-10-27,Cochran Caronia Waller,Not Provided,3,market perform,-0.000000
129,-0.000000,D,-2147483648,2006-10-11,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,3,in-line,-0.000000
130,-0.000000,M,-2147483648,2007-02-26,Morgan Stanley,Not Provided,5,Overwt/In-Line,124.500000
131,-0.000000,M,-2147483648,2007-02-12,Barclays,Not Provided,5,overwt/neutral,116.560000
132,-0.000000,M,-2147483648,2007-02-09,Credit Suisse,12 month,3,neutral,111.260000
133,-0.000000,M,-2147483648,2007-02-09,Cochran Caronia Waller,Not Provided,3,market perform,-0.000000
134,-0.000000,M,-2147483648,2007-02-08,Goldman Sachs,Not Provided,3,neutral/cautious,103.310000
135,-0.000000,M,-2147483648,2007-02-08,UBS,12 month,5,buy 1,124.500000
136,-0.000000,M,-2147483648,2007-02-08,"Keefe, Bruyette & Woods",Not Provided,5,outperform,117.880000
137,-0.000000,M,-2147483648,2007-02-08,Stifel,Not Provided,5,buy,119.200000
138,-0.000000,M,-2147483648,2007-01-08,J.P. Morgan,Not Provided,3,neutral,-0.000000
139,-0.000000,M,-2147483648,2006-12-14,EVA Dimensions,Not Provided,1,strong sell,-0.000000
140,-0.000000,M,-2147483648,2006-11-09,Bear Stearns & Co,Not Provided,3,peerperform,-0.000000
141,-0.000000,D,-2147483648,2006-10-11,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,3,in-line,-0.000000
142,-0.000000,M,-2147483648,2007-03-30,UBS,12 month,5,buy 1,129.800000
143,-0.000000,M,-2147483648,2007-03-29,Stifel,Not Provided,5,buy,119.200000
144,-0.000000,N,-2147483648,2007-03-28,Independent II Research plc,Not Provided,5,buy,119.150000
145,-0.000000,M,-2147483648,2007-03-20,EVA Dimensions,Not Provided,1,strong sell,-0.000000
146,-0.000000,M,-2147483648,2007-02-26,Morgan Stanley,Not Provided,5,Overwt/In-Line,124.500000
147,-0.000000,M,-2147483648,2007-02-12,Barclays,Not Provided,5,overwt/neutral,116.560000
148,-0.000000,M,-2147483648,2007-02-09,Credit Suisse,12 month,3,neutral,111.260000
149,-0.000000,M,-2147483648,2007-02-09,Cochran Caronia Waller,Not Provided,3,market perform,-0.000000
150,-0.000000,M,-2147483648,2007-02-08,Goldman Sachs,Not Provided,3,neutral/cautious,103.310000
151,-0.000000,M,-2147483648,2007-02-08,"Keefe, Bruyette & Woods",Not Provided,5,outperform,117.880000
152,-0.000000,M,-2147483648,2007-01-08,J.P. Morgan,Not Provided,3,neutral,-0.000000
153,-0.000000,M,-2147483648,2006-11-09,Bear Stearns & Co,Not Provided,3,peerperform,-0.000000
154,-0.000000,M,-2147483648,2007-04-27,Bear Stearns & Co,Not Provided,3,peerperform,-0.000000
155,-0.000000,M,-2147483648,2007-04-27,Credit Suisse,12 month,3,neutral,113.910000
156,-0.000000,M,-2147483648,2007-04-26,"Keefe, Bruyette & Woods",Not Provided,5,outperform,119.200000
157,-0.000000,M,-2147483648,2007-04-26,Stifel,Not Provided,5,buy,132.450000
158,-0.000000,M,-2147483648,2007-04-26,Independent II Research plc,Not Provided,5,buy,119.150000
159,-0.000000,M,-2147483648,2007-04-26,Barclays,Not Provided,5,overwt/neutral,121.850000
160,-0.000000,M,-2147483648,2007-04-25,UBS,12 month,5,buy 1,132.450000
161,-0.000000,M,-2147483648,2007-04-23,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,3,in-line,-0.000000
162,-0.000000,M,-2147483648,2007-02-26,Morgan Stanley,Not Provided,5,Overwt/In-Line,124.500000
163,-0.000000,M,-2147483648,2007-02-09,Cochran Caronia Waller,Not Provided,3,market perform,-0.000000
164,-0.000000,M,-2147483648,2007-02-08,Goldman Sachs,Not Provided,3,neutral/cautious,103.310000
165,-0.000000,M,-2147483648,2007-01-08,J.P. Morgan,Not Provided,3,neutral,-0.000000
166,-0.000000,M,-2147483648,2007-05-31,Stifel,Not Provided,5,buy,132.450000
167,-0.000000,M,-2147483648,2007-05-24,Independent II Research plc,Not Provided,5,buy,119.150000
168,-0.000000,D,-2147483648,2007-05-23,"Keefe, Bruyette & Woods",Not Provided,3,market perform,119.200000
169,-0.000000,M,-2147483648,2007-05-07,Goldman Sachs,Not Provided,3,neutral/cautious,116.560000
170,-0.000000,M,-2147483648,2007-04-27,Bear Stearns & Co,Not Provided,3,peerperform,-0.000000
171,-0.000000,M,-2147483648,2007-04-27,Credit Suisse,12 month,3,neutral,113.910000
172,-0.000000,M,-2147483648,2007-04-26,Barclays,Not Provided,5,overwt/neutral,121.850000
173,-0.000000,M,-2147483648,2007-04-25,UBS,12 month,5,buy 1,132.450000
174,-0.000000,M,-2147483648,2007-04-23,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,3,in-line,-0.000000
175,-0.000000,M,-2147483648,2007-02-26,Morgan Stanley,Not Provided,5,Overwt/In-Line,124.500000
176,-0.000000,M,-2147483648,2007-02-09,Cochran Caronia Waller,Not Provided,3,market perform,-0.000000
177,-0.000000,M,-2147483648,2007-01-08,J.P. Morgan,Not Provided,3,neutral,-0.000000
178,-0.000000,M,-2147483648,2007-07-01,UBS,12 month,5,buy,135.100000
179,-0.000000,M,-2147483648,2007-05-31,Stifel,Not Provided,5,buy,132.450000
180,-0.000000,M,-2147483648,2007-05-24,Independent II Research plc,Not Provided,5,buy,119.150000
181,-0.000000,D,-2147483648,2007-05-23,"Keefe, Bruyette & Woods",Not Provided,3,market perform,119.200000
182,-0.000000,M,-2147483648,2007-05-07,Goldman Sachs,Not Provided,3,neutral/cautious,116.560000
183,-0.000000,M,-2147483648,2007-04-27,Bear Stearns & Co,Not Provided,3,peerperform,-0.000000
184,-0.000000,M,-2147483648,2007-04-27,Credit Suisse,12 month,3,neutral,113.910000
185,-0.000000,M,-2147483648,2007-04-26,Barclays,Not Provided,5,overwt/neutral,121.850000
186,-0.000000,M,-2147483648,2007-04-23,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,3,in-line,-0.000000
187,-0.000000,M,-2147483648,2007-02-26,Morgan Stanley,Not Provided,5,Overwt/In-Line,124.500000
188,-0.000000,M,-2147483648,2007-02-09,Cochran Caronia Waller,Not Provided,3,market perform,-0.000000
189,-0.000000,M,-2147483648,2007-01-08,J.P. Morgan,Not Provided,3,neutral,-0.000000
190,-0.000000,M,-2147483648,2007-07-01,UBS,12 month,5,buy,135.100000
191,-0.000000,M,-2147483648,2007-05-31,Stifel,Not Provided,5,buy,132.450000
192,-0.000000,M,-2147483648,2007-05-24,Independent II Research plc,Not Provided,5,buy,119.150000
193,-0.000000,D,-2147483648,2007-05-23,"Keefe, Bruyette & Woods",Not Provided,3,market perform,119.200000
194,-0.000000,M,-2147483648,2007-05-07,Goldman Sachs,Not Provided,3,neutral/cautious,116.560000
195,-0.000000,M,-2147483648,2007-04-27,Bear Stearns & Co,Not Provided,3,peerperform,-0.000000
196,-0.000000,M,-2147483648,2007-04-27,Credit Suisse,12 month,3,neutral,113.910000
197,-0.000000,M,-2147483648,2007-04-26,Barclays,Not Provided,5,overwt/neutral,121.850000
198,-0.000000,M,-2147483648,2007-04-23,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,3,in-line,-0.000000
199,-0.000000,M,-2147483648,2007-02-26,Morgan Stanley,Not Provided,5,Overwt/In-Line,124.500000
200,-0.000000,M,-2147483648,2007-02-09,Cochran Caronia Waller,Not Provided,3,market perform,-0.000000
201,-0.000000,M,-2147483648,2007-01-08,J.P. Morgan,Not Provided,3,neutral,-0.000000
202,-0.000000,M,-2147483648,2007-08-23,Independent II Research plc,Not Provided,5,buy,125.030000
203,-0.000000,M,-2147483648,2007-08-13,Stifel,Not Provided,5,buy,132.450000
204,-0.000000,M,-2147483648,2007-08-04,UBS,Not Provided,5,buy,108.610000
205,-0.000000,M,-2147483648,2007-08-02,Morgan Stanley,12 month,5,Overwt/In-Line,119.200000
206,-0.000000,M,-2147483648,2007-08-02,Goldman Sachs,12 month,3,neutral/cautious,113.910000
207,-0.000000,M,-2147483648,2007-08-02,"Keefe, Bruyette & Woods",Not Provided,3,market perform,116.560000
208,-0.000000,M,-2147483648,2007-08-02,Barclays,Not Provided,5,overwt/neutral,119.200000
209,-0.000000,M,-2147483648,2007-04-27,Bear Stearns & Co,Not Provided,3,peerperform,-0.000000
210,-0.000000,M,-2147483648,2007-04-27,Credit Suisse,12 month,3,neutral,113.910000
211,-0.000000,M,-2147483648,2007-04-23,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,3,in-line,-0.000000
212,-0.000000,M,-2147483648,2007-02-09,Cochran Caronia Waller,Not Provided,3,market perform,-0.000000
213,-0.000000,M,-2147483648,2007-01-08,J.P. Morgan,Not Provided,3,neutral,-0.000000
214,-0.000000,M,-2147483648,2007-09-04,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,3,in-line,-0.000000
215,-0.000000,M,-2147483648,2007-08-23,Independent II Research plc,Not Provided,5,buy,125.030000
216,-0.000000,M,-2147483648,2007-08-13,Stifel,Not Provided,5,buy,132.450000
217,-0.000000,M,-2147483648,2007-08-04,UBS,Not Provided,5,buy,108.610000
218,-0.000000,M,-2147483648,2007-08-02,Morgan Stanley,12 month,5,Overwt/In-Line,119.200000
219,-0.000000,M,-2147483648,2007-08-02,Goldman Sachs,12 month,3,neutral/cautious,113.910000
220,-0.000000,M,-2147483648,2007-08-02,"Keefe, Bruyette & Woods",Not Provided,3,market perform,116.560000
221,-0.000000,M,-2147483648,2007-08-02,Barclays,Not Provided,5,overwt/neutral,119.200000
222,-0.000000,M,-2147483648,2007-04-27,Bear Stearns & Co,Not Provided,3,peerperform,-0.000000
223,-0.000000,M,-2147483648,2007-04-27,Credit Suisse,12 month,3,neutral,113.910000
224,-0.000000,M,-2147483648,2007-01-08,J.P. Morgan,Not Provided,3,neutral,-0.000000
225,-0.000000,M,-2147483648,2007-10-29,Credit Suisse,12 month,3,neutral,113.910000
226,-0.000000,M,-2147483648,2007-10-25,"Keefe, Bruyette & Woods",Not Provided,3,market perform,116.560000
227,-0.000000,M,-2147483648,2007-10-25,Stifel,Not Provided,5,buy,132.450000
228,-0.000000,M,-2147483648,2007-10-25,Independent II Research plc,Not Provided,5,buy,125.030000
229,-0.000000,M,-2147483648,2007-09-04,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,3,in-line,-0.000000
230,-0.000000,M,-2147483648,2007-08-04,UBS,Not Provided,5,buy,108.610000
231,-0.000000,M,-2147483648,2007-08-02,Morgan Stanley,12 month,5,Overwt/In-Line,119.200000
232,-0.000000,M,-2147483648,2007-08-02,Goldman Sachs,12 month,3,neutral/cautious,113.910000
233,-0.000000,M,-2147483648,2007-08-02,Barclays,Not Provided,5,overwt/neutral,119.200000
234,-0.000000,M,-2147483648,2007-04-27,Bear Stearns & Co,Not Provided,3,peerperform,-0.000000
235,-0.000000,M,-2147483648,2007-01-08,J.P. Morgan,Not Provided,3,neutral,-0.000000
236,-0.000000,M,-2147483648,2007-11-26,UBS,12 month,5,buy,127.150000
237,-0.000000,M,-2147483648,2007-11-08,Goldman Sachs,12 month,3,neutral/cautious,111.260000
238,-0.000000,M,-2147483648,2007-11-07,"Keefe, Bruyette & Woods",Not Provided,3,market perform,116.560000
239,-0.000000,M,-2147483648,2007-11-05,Stifel,Not Provided,5,buy,132.450000
240,-0.000000,M,-2147483648,2007-11-05,Independent II Research plc,Not Provided,5,buy,125.030000
241,-0.000000,M,-2147483648,2007-11-02,Barclays,Not Provided,5,overwt/neutral,113.910000
242,-0.000000,M,-2147483648,2007-10-29,Credit Suisse,12 month,3,neutral,113.910000
243,-0.000000,M,-2147483648,2007-09-04,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,3,in-line,-0.000000
244,-0.000000,M,-2147483648,2007-08-02,Morgan Stanley,12 month,5,Overwt/In-Line,119.200000
245,-0.000000,M,-2147483648,2007-04-27,Bear Stearns & Co,Not Provided,3,peerperform,-0.000000
246,-0.000000,M,-2147483648,2007-01-08,J.P. Morgan,Not Provided,3,neutral,-0.000000
247,-0.000000,M,-2147483648,2007-12-04,Credit Suisse,12 month,3,neutral,113.910000
248,-0.000000,M,-2147483648,2007-11-26,UBS,12 month,5,buy,127.150000
249,-0.000000,M,-2147483648,2007-11-08,Goldman Sachs,12 month,3,neutral/cautious,111.260000
250,-0.000000,M,-2147483648,2007-11-07,"Keefe, Bruyette & Woods",Not Provided,3,market perform,116.560000
251,-0.000000,M,-2147483648,2007-11-05,Stifel,Not Provided,5,buy,132.450000
252,-0.000000,M,-2147483648,2007-11-05,Independent II Research plc,Not Provided,5,buy,125.030000
253,-0.000000,M,-2147483648,2007-11-02,Barclays,Not Provided,5,overwt/neutral,113.910000
254,-0.000000,M,-2147483648,2007-09-04,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,3,in-line,-0.000000
255,-0.000000,M,-2147483648,2007-08-02,Morgan Stanley,12 month,5,Overwt/In-Line,119.200000
256,-0.000000,M,-2147483648,2007-04-27,Bear Stearns & Co,Not Provided,3,peerperform,-0.000000
257,-0.000000,M,-2147483648,2007-01-08,J.P. Morgan,Not Provided,3,neutral,-0.000000
258,-0.000000,D,-2147483648,2008-01-30,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.000000
259,-0.000000,M,-2147483648,2008-01-18,"Keefe, Bruyette & Woods",Not Provided,3,market perform,116.560000
260,-0.000000,M,-2147483648,2007-12-04,Credit Suisse,12 month,3,neutral,113.910000
261,-0.000000,M,-2147483648,2007-11-26,UBS,12 month,5,buy,127.150000
262,-0.000000,M,-2147483648,2007-11-08,Goldman Sachs,12 month,3,neutral/cautious,111.260000
263,-0.000000,M,-2147483648,2007-11-05,Stifel,Not Provided,5,buy,132.450000
264,-0.000000,M,-2147483648,2007-11-05,Independent II Research plc,Not Provided,5,buy,125.030000
265,-0.000000,M,-2147483648,2007-11-02,Barclays,Not Provided,5,overwt/neutral,113.910000
266,-0.000000,M,-2147483648,2007-09-04,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,3,in-line,-0.000000
267,-0.000000,M,-2147483648,2007-04-27,Bear Stearns & Co,Not Provided,3,peerperform,-0.000000
268,-0.000000,M,-2147483648,2007-01-08,J.P. Morgan,Not Provided,3,neutral,-0.000000
269,-0.000000,M,-2147483648,2008-02-13,UBS,12 month,5,buy,124.500000
270,-0.000000,D,-2147483648,2008-02-12,Barclays,Not Provided,3,equalwt/neutral,87.420000
271,-0.000000,M,-2147483648,2008-02-08,Credit Suisse,12 month,3,neutral,95.360000
272,-0.000000,M,-2147483648,2008-02-07,J.P. Morgan,Not Provided,3,neutral,-0.000000
