,index,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price,Unnamed: 0
40,40,-0.0,M,-2147483648,2011-10-31,Barclays,Not Provided,5,overwt/positive,85.0,40.0
41,41,-0.0,M,-2147483648,2011-10-19,EVA Dimensions,Not Provided,1,sell,-0.0,41.0
42,42,-0.0,M,-2147483648,2011-11-18,EVA Dimensions,Not Provided,1,sell,-0.0,42.0
43,43,-0.0,M,-2147483648,2011-11-07,Barclays,Not Provided,5,overwt/positive,85.0,43.0
44,44,-0.0,M,-2147483648,2011-11-18,EVA Dimensions,Not Provided,1,sell,-0.0,44.0
45,45,-0.0,M,-2147483648,2011-11-07,Barclays,Not Provided,5,overwt/positive,85.0,45.0
46,46,-0.0,M,-2147483648,2011-11-18,EVA Dimensions,Not Provided,1,sell,-0.0,46.0
47,47,-0.0,M,-2147483648,2011-11-07,Barclays,Not Provided,5,overwt/positive,85.0,47.0
48,48,-0.0,M,-2147483648,2012-02-27,Barclays,Not Provided,5,overwt/positive,85.0,48.0
49,49,-0.0,M,-2147483648,2011-11-18,EVA Dimensions,Not Provided,1,sell,-0.0,49.0
50,50,-0.0,M,-2147483648,2012-02-27,Barclays,Not Provided,5,overwt/positive,85.0,50.0
51,51,-0.0,M,-2147483648,2011-11-18,EVA Dimensions,Not Provided,1,sell,-0.0,51.0
52,52,-0.0,M,-2147483648,2012-04-27,Barclays,Not Provided,5,overwt/positive,95.0,52.0
53,53,-0.0,M,-2147483648,2011-11-18,EVA Dimensions,Not Provided,1,sell,-0.0,53.0
54,54,-0.0,M,-2147483648,2012-05-07,Barclays,Not Provided,5,overwt/positive,95.0,54.0
55,55,-0.0,M,-2147483648,2011-11-18,EVA Dimensions,Not Provided,1,sell,-0.0,55.0
56,56,-0.0,M,-2147483648,2012-05-07,Barclays,Not Provided,5,overwt/positive,95.0,56.0
57,57,-0.0,M,-2147483648,2011-11-18,EVA Dimensions,Not Provided,1,sell,-0.0,57.0
58,58,-0.0,M,-2147483648,2012-07-02,Barclays,Not Provided,5,overweight,95.0,58.0
59,59,-0.0,M,-2147483648,2011-11-18,EVA Dimensions,Not Provided,1,sell,-0.0,59.0
60,60,-0.0,M,-2147483648,2012-08-10,Barclays,Not Provided,5,overweight,100.0,60.0
61,61,-0.0,M,-2147483648,2011-11-18,EVA Dimensions,Not Provided,1,sell,-0.0,61.0
62,62,-0.0,M,-2147483648,2012-10-01,Barclays,Not Provided,5,overweight,103.0,62.0
63,63,-0.0,M,-2147483648,2011-11-18,EVA Dimensions,Not Provided,1,sell,-0.0,63.0
64,64,-0.0,M,-2147483648,2012-10-01,Barclays,Not Provided,5,overweight,103.0,64.0
65,65,-0.0,M,-2147483648,2011-11-18,EVA Dimensions,Not Provided,1,sell,-0.0,65.0
66,66,-0.0,U,-2147483648,2012-11-12,EVA Dimensions,Not Provided,1,underweight,-0.0,66.0
67,67,-0.0,M,-2147483648,2012-11-05,Barclays,Not Provided,5,overweight,103.0,67.0
68,68,-0.0,M,-2147483648,2012-12-20,Barclays,Not Provided,5,overweight,103.0,68.0
69,69,-0.0,U,-2147483648,2012-11-12,EVA Dimensions,Not Provided,1,underweight,-0.0,69.0
70,70,-0.0,M,-2147483648,2013-01-16,S&P Capital IQ,Not Provided,3,hold,101.0,70.0
71,71,-0.0,M,-2147483648,2013-01-15,EVA Dimensions,Not Provided,1,sell,-0.0,71.0
72,72,-0.0,M,-2147483648,2013-01-03,Barclays,Not Provided,5,overweight,105.0,72.0
73,73,-0.0,M,-2147483648,2013-02-05,Barclays,Not Provided,5,overweight,119.0,73.0
74,74,-0.0,M,-2147483648,2013-01-16,S&P Capital IQ,Not Provided,3,hold,101.0,74.0
75,75,-0.0,M,-2147483648,2013-01-15,EVA Dimensions,Not Provided,1,sell,-0.0,75.0
76,76,-0.0,U,-2147483648,2013-03-05,EVA Dimensions,Not Provided,1,underweight,-0.0,76.0
77,77,-0.0,M,-2147483648,2013-03-04,Barclays,Not Provided,5,overweight,119.0,77.0
78,78,-0.0,M,-2147483648,2013-01-16,S&P Capital IQ,Not Provided,3,hold,101.0,78.0
79,79,-0.0,M,-2147483648,2013-04-25,Barclays,Not Provided,5,overweight,119.0,79.0
80,80,-0.0,U,-2147483648,2013-03-05,EVA Dimensions,Not Provided,1,underweight,-0.0,80.0
81,81,-0.0,M,-2147483648,2013-01-16,S&P Capital IQ,Not Provided,3,hold,101.0,81.0
82,82,-0.0,M,-2147483648,2013-05-30,S&P Capital IQ,Not Provided,3,hold,116.0,82.0
83,83,-0.0,M,-2147483648,2013-05-29,Barclays,Not Provided,5,overweight,126.0,83.0
84,84,-0.0,U,-2147483648,2013-03-05,EVA Dimensions,Not Provided,1,underweight,-0.0,84.0
85,85,-0.0,M,-2147483648,2013-07-01,Barclays,Not Provided,5,overweight,131.0,85.0
86,86,-0.0,M,-2147483648,2013-06-14,S&P Capital IQ,Not Provided,3,hold,116.0,86.0
87,87,-0.0,U,-2147483648,2013-03-05,EVA Dimensions,Not Provided,1,underweight,-0.0,87.0
88,88,-0.0,M,-2147483648,2013-07-29,Barclays,Not Provided,5,overweight,131.0,88.0
89,89,-0.0,M,-2147483648,2013-06-14,S&P Capital IQ,Not Provided,3,hold,116.0,89.0
90,90,-0.0,U,-2147483648,2013-03-05,EVA Dimensions,Not Provided,1,underweight,-0.0,90.0
91,91,-0.0,M,-2147483648,2013-08-05,S&P Capital IQ,12 month,3,hold,122.0,91.0
92,92,-0.0,M,-2147483648,2013-08-05,Barclays,Not Provided,5,overweight,137.0,92.0
93,93,-0.0,U,-2147483648,2013-03-05,EVA Dimensions,Not Provided,1,underweight,-0.0,93.0
94,94,-0.0,M,-2147483648,2013-08-05,S&P Capital IQ,12 month,3,hold,122.0,94.0
95,95,-0.0,M,-2147483648,2013-08-05,Barclays,Not Provided,5,overweight,137.0,95.0
96,96,-0.0,U,-2147483648,2013-03-05,EVA Dimensions,Not Provided,1,underweight,-0.0,96.0
97,97,-0.0,M,-2147483648,2013-10-04,Barclays,Not Provided,5,overweight,137.0,97.0
98,98,-0.0,M,-2147483648,2013-08-05,S&P Capital IQ,12 month,3,hold,122.0,98.0
99,99,-0.0,U,-2147483648,2013-03-05,EVA Dimensions,Not Provided,1,underweight,-0.0,99.0
100,100,-0.0,M,-2147483648,2013-11-04,Barclays,Not Provided,5,overweight,137.0,100.0
101,101,-0.0,M,-2147483648,2013-08-05,S&P Capital IQ,12 month,3,hold,122.0,101.0
102,102,-0.0,U,-2147483648,2013-03-05,EVA Dimensions,Not Provided,1,underweight,-0.0,102.0
103,103,-0.0,M,-2147483648,2013-12-30,"Morningstar, Inc",Not Provided,5,buy,-0.0,103.0
104,104,-0.0,M,-2147483648,2013-12-11,Barclays,Not Provided,5,overweight,137.0,104.0
105,105,-0.0,U,-2147483648,2013-03-05,EVA Dimensions,Not Provided,1,underweight,-0.0,105.0
106,106,-0.0,M,-2147483648,2014-01-22,Barclays,Not Provided,5,overweight,137.0,106.0
107,107,-0.0,M,-2147483648,2013-12-30,"Morningstar, Inc",Not Provided,5,buy,-0.0,107.0
108,108,-0.0,U,-2147483648,2013-03-05,EVA Dimensions,Not Provided,1,underweight,-0.0,108.0
109,109,-0.0,M,-2147483648,2014-01-22,Barclays,Not Provided,5,overweight,137.0,109.0
110,110,-0.0,M,-2147483648,2013-12-30,"Morningstar, Inc",Not Provided,5,buy,-0.0,110.0
111,111,-0.0,U,-2147483648,2013-03-05,EVA Dimensions,Not Provided,1,underweight,-0.0,111.0
112,112,-0.0,M,-2147483648,2014-04-01,EVA Dimensions,Not Provided,1,underweight,-0.0,112.0
113,113,-0.0,M,-2147483648,2014-03-31,Barclays,Not Provided,5,overweight,144.0,113.0
114,114,-0.0,M,-2147483648,2013-12-30,"Morningstar, Inc",Not Provided,5,buy,-0.0,114.0
115,115,-0.0,M,-2147483648,2014-04-29,"Morningstar, Inc",Not Provided,5,buy,-0.0,115.0
116,116,-0.0,M,-2147483648,2014-04-28,Barclays,Not Provided,5,overweight,149.0,116.0
117,117,-0.0,M,-2147483648,2014-04-28,EVA Dimensions,Not Provided,1,underweight,-0.0,117.0
118,118,-0.0,M,-2147483648,2014-05-15,"Morningstar, Inc",Not Provided,5,buy,-0.0,118.0
119,119,-0.0,M,-2147483648,2014-05-05,Barclays,Not Provided,5,overweight,149.0,119.0
120,120,-0.0,M,-2147483648,2014-04-28,EVA Dimensions,Not Provided,1,underweight,-0.0,120.0
121,121,-0.0,M,-2147483648,2014-07-01,"Morningstar, Inc",Not Provided,5,buy,-0.0,121.0
122,122,-0.0,M,-2147483648,2014-06-30,Barclays,Not Provided,5,overweight,149.0,122.0
123,123,-0.0,M,-2147483648,2014-04-28,EVA Dimensions,Not Provided,1,underweight,-0.0,123.0
124,124,-0.0,M,-2147483648,2014-08-01,"Morningstar, Inc",Not Provided,5,buy,-0.0,124.0
125,125,-0.0,M,-2147483648,2014-07-17,Barclays,Not Provided,5,overweight,149.0,125.0
126,126,-0.0,M,-2147483648,2014-04-28,EVA Dimensions,Not Provided,1,underweight,-0.0,126.0
127,127,-0.0,M,-2147483648,2014-08-26,"Morningstar, Inc",Not Provided,3,hold,-0.0,127.0
128,128,-0.0,M,-2147483648,2014-08-04,Barclays,Not Provided,5,overweight,149.0,128.0
129,129,-0.0,M,-2147483648,2014-04-28,EVA Dimensions,Not Provided,1,underweight,-0.0,129.0
130,130,-0.0,M,-2147483648,2014-08-26,"Morningstar, Inc",Not Provided,3,hold,-0.0,130.0
131,131,-0.0,M,-2147483648,2014-08-04,Barclays,Not Provided,5,overweight,149.0,131.0
132,132,-0.0,M,-2147483648,2014-04-28,EVA Dimensions,Not Provided,1,underweight,-0.0,132.0
133,133,-0.0,U,-2147483648,2014-10-27,"Morningstar, Inc",Not Provided,5,buy,-0.0,133.0
134,134,-0.0,M,-2147483648,2014-10-02,Barclays,Not Provided,5,overweight,155.0,134.0
135,135,-0.0,M,-2147483648,2014-04-28,EVA Dimensions,Not Provided,1,underweight,-0.0,135.0
136,136,-0.0,M,-2147483648,2014-11-14,"Morningstar, Inc",Not Provided,3,hold,-0.0,136.0
137,137,-0.0,M,-2147483648,2014-11-14,EVA Dimensions,Not Provided,1,sell,-0.0,137.0
138,138,-0.0,M,-2147483648,2014-11-13,Barclays,Not Provided,5,overweight,165.0,138.0
139,139,-0.0,M,-2147483648,2014-11-14,"Morningstar, Inc",Not Provided,3,hold,-0.0,139.0
140,140,-0.0,M,-2147483648,2014-11-14,EVA Dimensions,Not Provided,1,sell,-0.0,140.0
141,141,-0.0,M,-2147483648,2014-11-13,Barclays,Not Provided,5,overweight,165.0,141.0
142,142,-0.0,M,-2147483648,2015-01-08,Barclays,Not Provided,5,overweight,170.0,142.0
143,143,-0.0,M,-2147483648,2014-11-14,"Morningstar, Inc",Not Provided,3,hold,-0.0,143.0
144,144,-0.0,M,-2147483648,2014-11-14,EVA Dimensions,Not Provided,1,sell,-0.0,144.0
145,145,-0.0,M,-2147483648,2015-02-24,Barclays,Not Provided,5,overweight,170.0,145.0
146,146,-0.0,M,-2147483648,2015-02-20,"Morningstar, Inc",Not Provided,3,hold,-0.0,146.0
147,147,-0.0,M,-2147483648,2015-02-10,EVA Dimensions,Not Provided,1,sell,-0.0,147.0
148,148,-0.0,M,-2147483648,2015-03-31,Barclays,Not Provided,5,overweight,170.0,148.0
149,149,-0.0,M,-2147483648,2015-03-25,"Morningstar, Inc",Not Provided,3,hold,-0.0,149.0
150,150,-0.0,M,-2147483648,2015-03-25,EVA Dimensions,Not Provided,1,underweight,-0.0,150.0
151,151,-0.0,M,-2147483648,2015-05-01,"Morningstar, Inc",Not Provided,5,buy,-0.0,151.0
152,152,-0.0,M,-2147483648,2015-04-24,Barclays,Not Provided,5,overweight,170.0,152.0
153,153,-0.0,M,-2147483648,2015-03-25,EVA Dimensions,Not Provided,1,underweight,-0.0,153.0
154,154,-0.0,M,-2147483648,2015-06-01,Barclays,Not Provided,5,overweight,173.0,154.0
155,155,-0.0,M,-2147483648,2015-05-18,"Morningstar, Inc",Not Provided,5,buy,-0.0,155.0
156,156,-0.0,M,-2147483648,2015-03-25,EVA Dimensions,Not Provided,1,underweight,-0.0,156.0
157,157,-0.0,M,-2147483648,2015-06-01,Barclays,Not Provided,5,overweight,173.0,157.0
158,158,-0.0,M,-2147483648,2015-05-18,"Morningstar, Inc",Not Provided,5,buy,-0.0,158.0
159,159,-0.0,M,-2147483648,2015-03-25,EVA Dimensions,Not Provided,1,underweight,-0.0,159.0
160,160,-0.0,M,-2147483648,2015-06-01,Barclays,Not Provided,5,overweight,173.0,160.0
161,161,-0.0,M,-2147483648,2015-05-18,"Morningstar, Inc",Not Provided,5,buy,-0.0,161.0
162,162,-0.0,M,-2147483648,2015-03-25,EVA Dimensions,Not Provided,1,underweight,-0.0,162.0
163,163,-0.0,M,-2147483648,2015-08-31,"Morningstar, Inc",Not Provided,5,buy,-0.0,163.0
164,164,-0.0,M,-2147483648,2015-08-10,Barclays,Not Provided,5,overweight,169.0,164.0
165,165,-0.0,M,-2147483648,2015-08-10,EVA Dimensions,Not Provided,1,sell,-0.0,165.0
166,166,-0.0,M,-2147483648,2015-09-21,"Morningstar, Inc",Not Provided,5,buy,-0.0,166.0
167,167,-0.0,M,-2147483648,2015-08-10,Barclays,Not Provided,5,overweight,169.0,167.0
168,168,-0.0,M,-2147483648,2015-08-10,EVA Dimensions,Not Provided,1,sell,-0.0,168.0
169,169,-0.0,M,-2147483648,2015-09-21,"Morningstar, Inc",Not Provided,5,buy,-0.0,169.0
170,170,-0.0,M,-2147483648,2015-08-10,Barclays,Not Provided,5,overweight,169.0,170.0
171,171,-0.0,M,-2147483648,2015-08-10,EVA Dimensions,Not Provided,1,sell,-0.0,171.0
172,172,-0.0,M,-2147483648,2015-11-16,"Morningstar, Inc",Not Provided,5,buy,-0.0,172.0
173,173,-0.0,M,-2147483648,2015-11-16,Barclays,Not Provided,5,overweight,169.0,173.0
174,174,-0.0,U,-2147483648,2015-11-07,EVA Dimensions,Not Provided,5,overweight,-0.0,174.0
175,175,-0.0,D,-2147483648,2015-12-15,EVA Dimensions,Not Provided,3,hold,-0.0,175.0
176,176,-0.0,M,-2147483648,2015-11-16,"Morningstar, Inc",Not Provided,5,buy,-0.0,176.0
177,177,-0.0,M,-2147483648,2015-11-16,Barclays,Not Provided,5,overweight,169.0,177.0
178,178,-0.0,M,-2147483648,2016-01-15,Barclays,Not Provided,5,overweight,166.0,178.0
179,179,-0.0,D,-2147483648,2015-12-15,EVA Dimensions,Not Provided,3,hold,-0.0,179.0
180,180,-0.0,M,-2147483648,2015-11-16,"Morningstar, Inc",Not Provided,5,buy,-0.0,180.0
181,181,-0.0,M,-2147483648,2016-02-29,Barclays,Not Provided,5,overweight,166.0,181.0
182,182,-0.0,M,-2147483648,2016-02-27,"Morningstar, Inc",Not Provided,5,buy,-0.0,182.0
183,183,-0.0,D,-2147483648,2015-12-15,EVA Dimensions,Not Provided,3,hold,-0.0,183.0
184,184,-0.0,M,-2147483648,2016-03-04,"Morningstar, Inc",Not Provided,5,buy,-0.0,184.0
185,185,-0.0,M,-2147483648,2016-02-29,Barclays,Not Provided,5,overweight,166.0,185.0
186,186,-0.0,D,-2147483648,2015-12-15,EVA Dimensions,Not Provided,3,hold,-0.0,186.0
187,187,-0.0,M,-2147483648,2016-04-22,Barclays,Not Provided,5,overweight,166.0,187.0
188,188,-0.0,M,-2147483648,2016-04-13,"Morningstar, Inc",Not Provided,5,buy,-0.0,188.0
189,189,-0.0,D,-2147483648,2015-12-15,EVA Dimensions,Not Provided,3,hold,-0.0,189.0
190,190,-0.0,M,-2147483648,2016-05-16,"Morningstar, Inc",Not Provided,5,buy,-0.0,190.0
191,191,-0.0,M,-2147483648,2016-05-16,Barclays,Not Provided,5,overweight,166.0,191.0
192,192,-0.0,N,-2147483648,2016-05-06,UBS,12 month,5,buy,163.0,192.0
193,193,-0.0,D,-2147483648,2015-12-15,EVA Dimensions,Not Provided,3,hold,-0.0,193.0
194,194,-0.0,M,-2147483648,2016-07-01,Barclays,Not Provided,5,overweight,166.0,194.0
195,195,-0.0,M,-2147483648,2016-05-16,"Morningstar, Inc",Not Provided,5,buy,-0.0,195.0
196,196,-0.0,N,-2147483648,2016-05-06,UBS,12 month,5,buy,163.0,196.0
197,197,-0.0,D,-2147483648,2015-12-15,EVA Dimensions,Not Provided,3,hold,-0.0,197.0
198,198,-0.0,M,-2147483648,2016-07-29,"Morningstar, Inc",Not Provided,5,buy,-0.0,198.0
199,199,-0.0,M,-2147483648,2016-07-01,Barclays,Not Provided,5,overweight,166.0,199.0
200,200,-0.0,N,-2147483648,2016-05-06,UBS,12 month,5,buy,163.0,200.0
201,201,-0.0,D,-2147483648,2015-12-15,EVA Dimensions,Not Provided,3,hold,-0.0,201.0
202,202,-0.0,M,-2147483648,2016-08-29,"Morningstar, Inc",Not Provided,5,buy,-0.0,202.0
203,203,-0.0,M,-2147483648,2016-08-09,UBS,12 month,5,buy,164.0,203.0
204,204,-0.0,M,-2147483648,2016-08-08,Barclays,Not Provided,5,overweight,166.0,204.0
205,205,-0.0,D,-2147483648,2015-12-15,EVA Dimensions,Not Provided,3,hold,-0.0,205.0
206,206,-0.0,M,-2147483648,2016-09-30,Barclays,Not Provided,5,overweight,166.0,206.0
207,207,-0.0,U,-2147483648,2016-09-20,EVA Dimensions,Not Provided,5,overweight,-0.0,207.0
208,208,-0.0,M,-2147483648,2016-09-02,"Morningstar, Inc",Not Provided,5,buy,-0.0,208.0
209,209,-0.0,M,-2147483648,2016-08-09,UBS,12 month,5,buy,164.0,209.0
210,210,-0.0,M,-2147483648,2016-11-01,"Morningstar, Inc",Not Provided,5,buy,-0.0,210.0
211,211,-0.0,D,-2147483648,2016-10-29,EVA Dimensions,Not Provided,3,hold,-0.0,211.0
212,212,-0.0,M,-2147483648,2016-09-30,Barclays,Not Provided,5,overweight,166.0,212.0
213,213,-0.0,M,-2147483648,2016-08-09,UBS,12 month,5,buy,164.0,213.0
214,214,-0.0,M,-2147483648,2016-11-16,"Morningstar, Inc",Not Provided,3,hold,-0.0,214.0
215,215,-0.0,M,-2147483648,2016-11-15,Barclays,Not Provided,5,overweight,166.0,215.0
216,216,-0.0,M,-2147483648,2016-11-08,UBS,12 month,5,buy,165.0,216.0
217,217,-0.0,D,-2147483648,2016-10-29,EVA Dimensions,Not Provided,3,hold,-0.0,217.0
218,218,-0.0,M,-2147483648,2016-12-29,"Morningstar, Inc",Not Provided,3,hold,-0.0,218.0
219,219,-0.0,M,-2147483648,2016-12-21,UBS,12 month,-2147483648,Under Review,165.0,219.0
220,220,-0.0,D,-2147483648,2016-12-17,EVA Dimensions,Not Provided,1,sell,-0.0,220.0
221,221,-0.0,M,-2147483648,2016-12-15,Barclays,Not Provided,5,overweight,166.0,221.0
222,222,-0.0,M,-2147483648,2017-01-20,"Morningstar, Inc",Not Provided,3,hold,-0.0,222.0
223,223,-0.0,M,-2147483648,2017-01-20,Barclays,Not Provided,5,overweight,197.0,223.0
224,224,-0.0,M,-2147483648,2017-01-11,UBS,12 month,5,buy,188.0,224.0
225,225,-0.0,N,-2147483648,2017-01-03,Argus Research Corp,Not Provided,3,hold,-0.0,225.0
226,226,-0.0,D,-2147483648,2016-12-17,EVA Dimensions,Not Provided,1,sell,-0.0,226.0
227,227,-0.0,M,-2147483648,2017-02-28,UBS,12 month,5,buy,192.0,227.0
228,228,-0.0,M,-2147483648,2017-02-27,Barclays,Not Provided,5,overweight,197.0,228.0
229,229,-0.0,M,-2147483648,2017-02-25,"Morningstar, Inc",Not Provided,3,hold,-0.0,229.0
230,230,-0.0,N,-2147483648,2017-01-03,Argus Research Corp,Not Provided,3,hold,-0.0,230.0
231,231,-0.0,D,-2147483648,2016-12-17,EVA Dimensions,Not Provided,1,sell,-0.0,231.0
232,232,-0.0,M,-2147483648,2017-03-17,EVA Dimensions,Not Provided,1,underweight,-0.0,232.0
233,233,-0.0,M,-2147483648,2017-03-02,Argus Research Corp,Not Provided,3,hold,-0.0,233.0
234,234,-0.0,M,-2147483648,2017-02-28,UBS,12 month,5,buy,192.0,234.0
235,235,-0.0,M,-2147483648,2017-02-27,Barclays,Not Provided,5,overweight,197.0,235.0
236,236,-0.0,M,-2147483648,2017-02-25,"Morningstar, Inc",Not Provided,3,hold,-0.0,236.0
237,237,14.02,M,2,2017-04-25,Barclays,Not Provided,5,overweight,197.0,237.0
238,238,-1.85,M,4,2017-03-17,EVA Dimensions,Not Provided,1,underweight,-0.0,238.0
239,239,-0.0,M,-2147483648,2017-03-02,Argus Research Corp,Not Provided,3,hold,-0.0,239.0
240,240,18.08,M,1,2017-02-28,UBS,12 month,5,buy,192.0,240.0
241,241,6.56,M,3,2017-02-25,"Morningstar, Inc",Not Provided,3,hold,-0.0,241.0
242,242,14.02,M,2,2017-04-25,Barclays,Not Provided,5,overweight,197.0,242.0
243,243,-1.85,M,4,2017-03-17,EVA Dimensions,Not Provided,1,underweight,-0.0,243.0
244,244,-0.0,M,-2147483648,2017-03-02,Argus Research Corp,Not Provided,3,hold,-0.0,244.0
245,245,18.08,M,1,2017-02-28,UBS,12 month,5,buy,192.0,245.0
246,246,6.56,M,3,2017-02-25,"Morningstar, Inc",Not Provided,3,hold,-0.0,246.0
247,247,14.02,M,2,2017-04-25,Barclays,Not Provided,5,overweight,197.0,247.0
248,248,-1.85,M,4,2017-03-17,EVA Dimensions,Not Provided,1,underweight,-0.0,248.0
249,249,-0.0,M,-2147483648,2017-03-02,Argus Research Corp,Not Provided,3,hold,-0.0,249.0
250,250,18.08,M,1,2017-02-28,UBS,12 month,5,buy,192.0,250.0
251,251,6.56,M,3,2017-02-25,"Morningstar, Inc",Not Provided,3,hold,-0.0,251.0
252,252,14.02,M,2,2017-04-25,Barclays,Not Provided,5,overweight,197.0,252.0
253,253,-1.85,M,4,2017-03-17,EVA Dimensions,Not Provided,1,underweight,-0.0,253.0
254,254,-0.0,M,-2147483648,2017-03-02,Argus Research Corp,Not Provided,3,hold,-0.0,254.0
255,255,18.08,M,1,2017-02-28,UBS,12 month,5,buy,192.0,255.0
256,256,6.56,M,3,2017-02-25,"Morningstar, Inc",Not Provided,3,hold,-0.0,256.0
257,257,14.02,M,2,2017-04-25,Barclays,Not Provided,5,overweight,197.0,257.0
258,258,-1.85,M,4,2017-03-17,EVA Dimensions,Not Provided,1,underweight,-0.0,258.0
259,259,-0.0,M,-2147483648,2017-03-02,Argus Research Corp,Not Provided,3,hold,-0.0,259.0
260,260,18.08,M,1,2017-02-28,UBS,12 month,5,buy,192.0,260.0
261,261,6.56,M,3,2017-02-25,"Morningstar, Inc",Not Provided,3,hold,-0.0,261.0
262,262,14.02,M,2,2017-04-25,Barclays,Not Provided,5,overweight,197.0,262.0
263,263,-1.85,M,4,2017-03-17,EVA Dimensions,Not Provided,1,underweight,-0.0,263.0
264,264,-0.0,M,-2147483648,2017-03-02,Argus Research Corp,Not Provided,3,hold,-0.0,264.0
265,265,18.08,M,1,2017-02-28,UBS,12 month,5,buy,192.0,265.0
266,266,6.56,M,3,2017-02-25,"Morningstar, Inc",Not Provided,3,hold,-0.0,266.0
267,267,14.02,M,2,2017-04-25,Barclays,Not Provided,5,overweight,197.0,267.0
268,268,-1.85,M,4,2017-03-17,EVA Dimensions,Not Provided,1,underweight,-0.0,268.0
