,index,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price,Unnamed: 0
45,45,-0.0,M,-2147483648,2014-05-12,EVA Dimensions,Not Provided,1,sell,-0.0,45.0
46,46,-0.0,M,-2147483648,2013-11-11,S&P Capital IQ,Not Provided,3,hold,-0.0,46.0
47,47,-0.0,M,-2147483648,2014-05-12,EVA Dimensions,Not Provided,1,sell,-0.0,47.0
48,48,-0.0,M,-2147483648,2013-11-11,S&P Capital IQ,Not Provided,3,hold,-0.0,48.0
49,49,-0.0,M,-2147483648,2014-05-12,EVA Dimensions,Not Provided,1,sell,-0.0,49.0
50,50,-0.0,M,-2147483648,2013-11-11,S&P Capital IQ,Not Provided,3,hold,-0.0,50.0
51,51,-0.0,M,-2147483648,2014-05-12,EVA Dimensions,Not Provided,1,sell,-0.0,51.0
52,52,-0.0,M,-2147483648,2013-11-11,S&P Capital IQ,Not Provided,3,hold,-0.0,52.0
53,53,-0.0,M,-2147483648,2014-05-12,EVA Dimensions,Not Provided,1,sell,-0.0,53.0
54,54,-0.0,M,-2147483648,2013-11-11,S&P Capital IQ,Not Provided,3,hold,-0.0,54.0
55,55,-0.0,M,-2147483648,2014-05-12,EVA Dimensions,Not Provided,1,sell,-0.0,55.0
56,56,-0.0,M,-2147483648,2013-11-11,S&P Capital IQ,Not Provided,3,hold,-0.0,56.0
57,57,-0.0,M,-2147483648,2015-02-10,EVA Dimensions,Not Provided,1,sell,-0.0,57.0
58,58,-0.0,M,-2147483648,2013-11-11,S&P Capital IQ,Not Provided,3,hold,-0.0,58.0
59,59,-0.0,N,-2147483648,2015-11-30,Oppenheimer & Co,12 month,5,outperform,27.0,59.0
60,60,-0.0,M,-2147483648,2015-11-07,EVA Dimensions,Not Provided,1,sell,-0.0,60.0
61,61,-0.0,M,-2147483648,2015-12-15,Oppenheimer & Co,12 month,5,outperform,27.0,61.0
62,62,-0.0,M,-2147483648,2015-11-07,EVA Dimensions,Not Provided,1,sell,-0.0,62.0
63,63,-0.0,M,-2147483648,2016-01-14,Oppenheimer & Co,12 month,5,outperform,27.0,63.0
64,64,-0.0,M,-2147483648,2015-11-07,EVA Dimensions,Not Provided,1,sell,-0.0,64.0
65,65,-0.0,M,-2147483648,2016-02-24,Oppenheimer & Co,12 month,5,outperform,22.0,65.0
66,66,-0.0,M,-2147483648,2016-02-23,EVA Dimensions,Not Provided,1,underweight,-0.0,66.0
67,67,-0.0,M,-2147483648,2016-03-15,Oppenheimer & Co,12 month,5,outperform,21.0,67.0
68,68,-0.0,M,-2147483648,2016-02-23,EVA Dimensions,Not Provided,1,underweight,-0.0,68.0
69,69,-0.0,M,-2147483648,2016-03-15,Oppenheimer & Co,12 month,5,outperform,21.0,69.0
70,70,-0.0,M,-2147483648,2016-02-23,EVA Dimensions,Not Provided,1,underweight,-0.0,70.0
71,71,-0.0,M,-2147483648,2016-05-05,Oppenheimer & Co,12 month,5,outperform,22.0,71.0
72,72,-0.0,M,-2147483648,2016-02-23,EVA Dimensions,Not Provided,1,underweight,-0.0,72.0
73,73,-0.0,M,-2147483648,2016-06-22,Oppenheimer & Co,12 month,5,outperform,22.0,73.0
74,74,-0.0,M,-2147483648,2016-02-23,EVA Dimensions,Not Provided,1,underweight,-0.0,74.0
75,75,-0.0,M,-2147483648,2016-06-22,Oppenheimer & Co,12 month,5,outperform,22.0,75.0
76,76,-0.0,M,-2147483648,2016-02-23,EVA Dimensions,Not Provided,1,underweight,-0.0,76.0
77,77,-0.0,M,-2147483648,2016-08-30,Oppenheimer & Co,12 month,5,outperform,23.0,77.0
78,78,-0.0,M,-2147483648,2016-02-23,EVA Dimensions,Not Provided,1,underweight,-0.0,78.0
79,79,-0.0,M,-2147483648,2016-09-20,Oppenheimer & Co,12 month,5,outperform,23.0,79.0
80,80,-0.0,M,-2147483648,2016-02-23,EVA Dimensions,Not Provided,1,underweight,-0.0,80.0
81,81,-0.0,M,-2147483648,2016-10-05,Oppenheimer & Co,12 month,5,outperform,24.0,81.0
82,82,-0.0,M,-2147483648,2016-02-23,EVA Dimensions,Not Provided,1,underweight,-0.0,82.0
83,83,-0.0,M,-2147483648,2016-11-30,Oppenheimer & Co,12 month,5,outperform,28.0,83.0
84,84,-0.0,U,-2147483648,2016-11-04,EVA Dimensions,Not Provided,3,hold,-0.0,84.0
85,85,-0.0,M,-2147483648,2016-12-20,Oppenheimer & Co,12 month,5,outperform,30.0,85.0
86,86,-0.0,U,-2147483648,2016-12-17,EVA Dimensions,Not Provided,5,overweight,-0.0,86.0
87,87,-0.0,M,-2147483648,2016-12-20,Oppenheimer & Co,12 month,5,outperform,30.0,87.0
88,88,-0.0,U,-2147483648,2016-12-17,EVA Dimensions,Not Provided,5,overweight,-0.0,88.0
89,89,-0.0,U,-2147483648,2017-02-28,EVA Dimensions,Not Provided,5,overweight,-0.0,89.0
90,90,-0.0,M,-2147483648,2017-02-27,Oppenheimer & Co,12 month,5,outperform,31.0,90.0
91,91,-0.0,M,-2147483648,2017-03-21,Oppenheimer & Co,12 month,5,outperform,31.0,91.0
92,92,-0.0,U,-2147483648,2017-02-28,EVA Dimensions,Not Provided,5,overweight,-0.0,92.0
93,93,52.85,M,1,2017-03-21,Oppenheimer & Co,12 month,5,outperform,31.0,93.0
94,94,3.8,U,2,2017-02-28,EVA Dimensions,Not Provided,5,overweight,-0.0,94.0
95,95,52.85,M,1,2017-03-21,Oppenheimer & Co,12 month,5,outperform,31.0,95.0
96,96,3.8,U,2,2017-02-28,EVA Dimensions,Not Provided,5,overweight,-0.0,96.0
97,97,52.85,M,1,2017-03-21,Oppenheimer & Co,12 month,5,outperform,31.0,97.0
98,98,3.8,U,2,2017-02-28,EVA Dimensions,Not Provided,5,overweight,-0.0,98.0
99,99,52.85,M,1,2017-03-21,Oppenheimer & Co,12 month,5,outperform,31.0,99.0
100,100,3.8,U,2,2017-02-28,EVA Dimensions,Not Provided,5,overweight,-0.0,100.0
101,101,52.85,M,1,2017-03-21,Oppenheimer & Co,12 month,5,outperform,31.0,101.0
102,102,3.8,U,2,2017-02-28,EVA Dimensions,Not Provided,5,overweight,-0.0,102.0
103,103,52.85,M,1,2017-03-21,Oppenheimer & Co,12 month,5,outperform,31.0,103.0
104,104,3.8,U,2,2017-02-28,EVA Dimensions,Not Provided,5,overweight,-0.0,104.0
105,105,52.85,M,1,2017-03-21,Oppenheimer & Co,12 month,5,outperform,31.0,105.0
106,106,3.8,U,2,2017-02-28,EVA Dimensions,Not Provided,5,overweight,-0.0,106.0
107,107,52.85,M,1,2017-03-21,Oppenheimer & Co,12 month,5,outperform,31.0,107.0
108,108,3.8,U,2,2017-02-28,EVA Dimensions,Not Provided,5,overweight,-0.0,108.0
109,109,-0.000000,M,-2147483648,2017-03-21,Oppenheimer & Co,12 month,5,outperform,31.000000,
110,110,-0.000000,U,-2147483648,2017-02-28,EVA Dimensions,Not Provided,5,overweight,-0.000000,
111,111,-0.000000,M,-2147483648,2017-04-27,Oppenheimer & Co,12 month,5,outperform,31.000000,
112,112,-0.000000,U,-2147483648,2017-02-28,EVA Dimensions,Not Provided,5,overweight,-0.000000,
113,113,53.540000,M,1,2017-04-27,Oppenheimer & Co,12 month,5,outperform,31.000000,
114,114,-0.270000,U,2,2017-02-28,EVA Dimensions,Not Provided,5,overweight,-0.000000,
