,index,Unnamed: 0,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
28,28,28,-0.0,U,-2147483648,2005-06-24,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
29,29,29,-0.0,M,-2147483648,2006-04-26,Lehman Brothers,Not Provided,5,overwt/neutral,28.0
30,30,30,-0.0,U,-2147483648,2006-04-26,Credit Suisse,12 month,3,neutral,23.0
31,31,31,-0.0,M,-2147483648,2006-04-26,Wells Fargo Securities,Not Provided,5,outperform,-0.0
32,32,32,-0.0,M,-2147483648,2006-04-25,Morgan Stanley,Not Provided,5,Overwt/In-Line,27.0
33,33,33,-0.0,M,-2147483648,2006-03-28,EVA Dimensions,Not Provided,1,sell,-0.0
34,34,34,-0.0,M,-2147483648,2006-02-16,Rochdale Securities,Not Provided,3,hold,20.0
35,35,35,-0.0,U,-2147483648,2006-01-04,J.P. Morgan,Not Provided,5,overweight,-0.0
36,36,36,-0.0,U,-2147483648,2005-06-24,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
37,37,37,-0.0,U,-2147483648,2006-05-23,EVA Dimensions,Not Provided,3,hold,-0.0
38,38,38,-0.0,M,-2147483648,2006-05-11,Wells Fargo Securities,Not Provided,5,outperform,-0.0
39,39,39,-0.0,M,-2147483648,2006-05-04,Rochdale Securities,Not Provided,3,hold,22.0
40,40,40,-0.0,M,-2147483648,2006-04-26,Lehman Brothers,Not Provided,5,overwt/neutral,28.0
41,41,41,-0.0,U,-2147483648,2006-04-26,Credit Suisse,12 month,3,neutral,23.0
42,42,42,-0.0,M,-2147483648,2006-04-25,Morgan Stanley,Not Provided,5,Overwt/In-Line,27.0
43,43,43,-0.0,U,-2147483648,2006-01-04,J.P. Morgan,Not Provided,5,overweight,-0.0
44,44,44,-0.0,U,-2147483648,2005-06-24,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
45,45,45,-0.0,M,-2147483648,2006-06-15,Wells Fargo Securities,Not Provided,5,outperform,-0.0
46,46,46,-0.0,U,-2147483648,2006-05-23,EVA Dimensions,Not Provided,3,hold,-0.0
47,47,47,-0.0,M,-2147483648,2006-05-04,Rochdale Securities,Not Provided,3,hold,22.0
48,48,48,-0.0,M,-2147483648,2006-04-26,Lehman Brothers,Not Provided,5,overwt/neutral,28.0
49,49,49,-0.0,U,-2147483648,2006-04-26,Credit Suisse,12 month,3,neutral,23.0
50,50,50,-0.0,M,-2147483648,2006-04-25,Morgan Stanley,Not Provided,5,Overwt/In-Line,27.0
51,51,51,-0.0,U,-2147483648,2005-06-24,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
52,52,52,-0.0,M,-2147483648,2006-07-26,Lehman Brothers,Not Provided,5,overwt/neutral,29.0
53,53,53,-0.0,M,-2147483648,2006-07-26,Credit Suisse,12 month,3,neutral,23.0
54,54,54,-0.0,M,-2147483648,2006-07-25,Wells Fargo Securities,Not Provided,5,outperform,-0.0
55,55,55,-0.0,U,-2147483648,2006-05-23,EVA Dimensions,Not Provided,3,hold,-0.0
56,56,56,-0.0,M,-2147483648,2006-04-25,Morgan Stanley,Not Provided,5,Overwt/In-Line,27.0
57,57,57,-0.0,U,-2147483648,2005-06-24,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
58,58,58,-0.0,M,-2147483648,2006-08-31,Wells Fargo Securities,Not Provided,5,outperform,-0.0
59,59,59,-0.0,U,-2147483648,2006-08-17,EVA Dimensions,Not Provided,5,buy,-0.0
60,60,60,-0.0,M,-2147483648,2006-07-26,Lehman Brothers,Not Provided,5,overwt/neutral,29.0
61,61,61,-0.0,M,-2147483648,2006-07-26,Credit Suisse,12 month,3,neutral,23.0
62,62,62,-0.0,M,-2147483648,2006-04-25,Morgan Stanley,Not Provided,5,Overwt/In-Line,27.0
63,63,63,-0.0,U,-2147483648,2005-06-24,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
64,64,64,-0.0,M,-2147483648,2006-09-19,Wells Fargo Securities,Not Provided,5,outperform,-0.0
65,65,65,-0.0,U,-2147483648,2006-08-17,EVA Dimensions,Not Provided,5,buy,-0.0
66,66,66,-0.0,M,-2147483648,2006-07-26,Lehman Brothers,Not Provided,5,overwt/neutral,29.0
67,67,67,-0.0,M,-2147483648,2006-07-26,Credit Suisse,12 month,3,neutral,23.0
68,68,68,-0.0,M,-2147483648,2006-04-25,Morgan Stanley,Not Provided,5,Overwt/In-Line,27.0
69,69,69,-0.0,U,-2147483648,2005-06-24,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
70,70,70,-0.0,M,-2147483648,2006-10-27,Wells Fargo Securities,Not Provided,5,outperform,-0.0
71,71,71,-0.0,M,-2147483648,2006-10-25,Credit Suisse,12 month,3,neutral,32.0
72,72,72,-0.0,M,-2147483648,2006-10-24,Lehman Brothers,Not Provided,5,overwt/neutral,31.0
73,73,73,-0.0,M,-2147483648,2006-10-16,Morgan Stanley,Not Provided,5,Overwt/In-Line,33.0
74,74,74,-0.0,D,-2147483648,2006-10-12,J.P. Morgan,Not Provided,3,neutral,-0.0
75,75,75,-0.0,U,-2147483648,2006-08-17,EVA Dimensions,Not Provided,5,buy,-0.0
76,76,76,-0.0,U,-2147483648,2005-06-24,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
77,77,77,-0.0,D,-2147483648,2006-11-17,EVA Dimensions,Not Provided,3,hold,-0.0
78,78,78,-0.0,M,-2147483648,2006-11-02,Lehman Brothers,Not Provided,5,overwt/neutral,34.0
79,79,79,-0.0,M,-2147483648,2006-10-27,Wells Fargo Securities,Not Provided,5,outperform,-0.0
80,80,80,-0.0,M,-2147483648,2006-10-25,Credit Suisse,12 month,3,neutral,32.0
81,81,81,-0.0,M,-2147483648,2006-10-16,Morgan Stanley,Not Provided,5,Overwt/In-Line,33.0
82,82,82,-0.0,D,-2147483648,2006-10-12,J.P. Morgan,Not Provided,3,neutral,-0.0
83,83,83,-0.0,U,-2147483648,2005-06-24,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
84,84,84,-0.0,M,-2147483648,2006-12-19,Wells Fargo Securities,Not Provided,5,outperform,-0.0
85,85,85,-0.0,D,-2147483648,2006-11-17,EVA Dimensions,Not Provided,3,hold,-0.0
86,86,86,-0.0,M,-2147483648,2006-11-02,Lehman Brothers,Not Provided,5,overwt/neutral,34.0
87,87,87,-0.0,M,-2147483648,2006-10-25,Credit Suisse,12 month,3,neutral,32.0
88,88,88,-0.0,M,-2147483648,2006-10-16,Morgan Stanley,Not Provided,5,Overwt/In-Line,33.0
89,89,89,-0.0,D,-2147483648,2006-10-12,J.P. Morgan,Not Provided,3,neutral,-0.0
90,90,90,-0.0,U,-2147483648,2005-06-24,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
91,91,91,-0.0,M,-2147483648,2007-01-25,Lehman Brothers,Not Provided,5,overwt/neutral,36.0
92,92,92,-0.0,M,-2147483648,2007-01-25,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
93,93,93,-0.0,M,-2147483648,2007-01-23,Wells Fargo Securities,Not Provided,3,market perform,38.0
94,94,94,-0.0,D,-2147483648,2007-01-18,Morgan Stanley,Not Provided,3,Equalwt/In-Line,37.0
95,95,95,-0.0,D,-2147483648,2006-11-17,EVA Dimensions,Not Provided,3,hold,-0.0
96,96,96,-0.0,D,-2147483648,2006-10-12,J.P. Morgan,Not Provided,3,neutral,-0.0
97,97,97,-0.0,U,-2147483648,2007-02-21,EVA Dimensions,Not Provided,5,buy,-0.0
98,98,98,-0.0,M,-2147483648,2007-01-25,Lehman Brothers,Not Provided,5,overwt/neutral,36.0
99,99,99,-0.0,M,-2147483648,2007-01-25,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
100,100,100,-0.0,M,-2147483648,2007-01-23,Wells Fargo Securities,Not Provided,3,market perform,38.0
101,101,101,-0.0,D,-2147483648,2007-01-18,Morgan Stanley,Not Provided,3,Equalwt/In-Line,37.0
102,102,102,-0.0,D,-2147483648,2006-10-12,J.P. Morgan,Not Provided,3,neutral,-0.0
103,103,103,-0.0,U,-2147483648,2007-03-29,Wells Fargo Securities,Not Provided,5,outperform,37.5
104,104,104,-0.0,U,-2147483648,2007-02-21,EVA Dimensions,Not Provided,5,buy,-0.0
105,105,105,-0.0,M,-2147483648,2007-01-25,Lehman Brothers,Not Provided,5,overwt/neutral,36.0
106,106,106,-0.0,M,-2147483648,2007-01-25,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
107,107,107,-0.0,D,-2147483648,2007-01-18,Morgan Stanley,Not Provided,3,Equalwt/In-Line,37.0
108,108,108,-0.0,D,-2147483648,2006-10-12,J.P. Morgan,Not Provided,3,neutral,-0.0
109,109,109,-0.0,M,-2147483648,2007-04-25,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
110,110,110,-0.0,M,-2147483648,2007-04-24,J.P. Morgan,Not Provided,3,neutral,-0.0
111,111,111,-0.0,M,-2147483648,2007-04-24,Wells Fargo Securities,Not Provided,5,outperform,37.5
112,112,112,-0.0,M,-2147483648,2007-01-25,Lehman Brothers,Not Provided,5,overwt/neutral,36.0
113,113,113,-0.0,D,-2147483648,2007-01-18,Morgan Stanley,Not Provided,3,Equalwt/In-Line,37.0
114,114,114,-0.0,M,-2147483648,2007-05-23,EVA Dimensions,Not Provided,5,buy,-0.0
115,115,115,-0.0,M,-2147483648,2007-05-09,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
116,116,116,-0.0,M,-2147483648,2007-04-24,J.P. Morgan,Not Provided,3,neutral,-0.0
117,117,117,-0.0,M,-2147483648,2007-04-24,Wells Fargo Securities,Not Provided,5,outperform,37.5
118,118,118,-0.0,M,-2147483648,2007-01-25,Lehman Brothers,Not Provided,5,overwt/neutral,36.0
119,119,119,-0.0,D,-2147483648,2007-01-18,Morgan Stanley,Not Provided,3,Equalwt/In-Line,37.0
120,120,120,-0.0,M,-2147483648,2007-06-29,Lehman Brothers,Not Provided,5,overwt/neutral,37.0
121,121,121,-0.0,M,-2147483648,2007-05-23,EVA Dimensions,Not Provided,5,buy,-0.0
122,122,122,-0.0,M,-2147483648,2007-05-09,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
123,123,123,-0.0,M,-2147483648,2007-04-24,J.P. Morgan,Not Provided,3,neutral,-0.0
124,124,124,-0.0,M,-2147483648,2007-04-24,Wells Fargo Securities,Not Provided,5,outperform,37.5
125,125,125,-0.0,D,-2147483648,2007-01-18,Morgan Stanley,Not Provided,3,Equalwt/In-Line,37.0
126,126,126,-0.0,M,-2147483648,2007-07-25,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
127,127,127,-0.0,M,-2147483648,2007-07-25,Wells Fargo Securities,Not Provided,5,outperform,40.5
128,128,128,-0.0,M,-2147483648,2007-06-29,Lehman Brothers,Not Provided,5,overwt/neutral,37.0
129,129,129,-0.0,M,-2147483648,2007-05-23,EVA Dimensions,Not Provided,5,buy,-0.0
130,130,130,-0.0,M,-2147483648,2007-04-24,J.P. Morgan,Not Provided,3,neutral,-0.0
131,131,131,-0.0,D,-2147483648,2007-01-18,Morgan Stanley,Not Provided,3,Equalwt/In-Line,37.0
132,132,132,-0.0,M,-2147483648,2007-08-24,Wells Fargo Securities,Not Provided,5,outperform,40.5
133,133,133,-0.0,M,-2147483648,2007-08-24,EVA Dimensions,Not Provided,5,buy,-0.0
134,134,134,-0.0,U,-2147483648,2007-08-07,KeyBanc Capital Markets,Not Provided,5,buy,36.0
135,135,135,-0.0,M,-2147483648,2007-06-29,Lehman Brothers,Not Provided,5,overwt/neutral,37.0
136,136,136,-0.0,M,-2147483648,2007-04-24,J.P. Morgan,Not Provided,3,neutral,-0.0
137,137,137,-0.0,D,-2147483648,2007-01-18,Morgan Stanley,Not Provided,3,Equalwt/In-Line,37.0
138,138,138,-0.0,M,-2147483648,2007-09-21,KeyBanc Capital Markets,Not Provided,5,buy,36.0
139,139,139,-0.0,M,-2147483648,2007-08-24,Wells Fargo Securities,Not Provided,5,outperform,40.5
140,140,140,-0.0,M,-2147483648,2007-08-24,EVA Dimensions,Not Provided,5,buy,-0.0
141,141,141,-0.0,M,-2147483648,2007-06-29,Lehman Brothers,Not Provided,5,overwt/neutral,37.0
142,142,142,-0.0,M,-2147483648,2007-04-24,J.P. Morgan,Not Provided,3,neutral,-0.0
143,143,143,-0.0,D,-2147483648,2007-01-18,Morgan Stanley,Not Provided,3,Equalwt/In-Line,37.0
144,144,144,-0.0,M,-2147483648,2007-10-24,Lehman Brothers,Not Provided,5,overwt/neutral,34.0
145,145,145,-0.0,M,-2147483648,2007-10-24,EVA Dimensions,Not Provided,5,buy,-0.0
146,146,146,-0.0,M,-2147483648,2007-10-23,KeyBanc Capital Markets,12 month,5,buy,36.0
147,147,147,-0.0,M,-2147483648,2007-10-23,Wells Fargo Securities,Not Provided,5,outperform,37.0
148,148,148,-0.0,M,-2147483648,2007-04-24,J.P. Morgan,Not Provided,3,neutral,-0.0
149,149,149,-0.0,M,-2147483648,2007-11-28,Lehman Brothers,Not Provided,5,overwt/positive,32.0
150,150,150,-0.0,M,-2147483648,2007-10-24,EVA Dimensions,Not Provided,5,buy,-0.0
151,151,151,-0.0,M,-2147483648,2007-10-23,KeyBanc Capital Markets,12 month,5,buy,36.0
152,152,152,-0.0,M,-2147483648,2007-10-23,Wells Fargo Securities,Not Provided,5,outperform,37.0
153,153,153,-0.0,M,-2147483648,2007-04-24,J.P. Morgan,Not Provided,3,neutral,-0.0
154,154,154,-0.0,N,-2147483648,2007-12-04,Goldman Sachs,Not Provided,3,neutral/attractive,27.0
155,155,155,-0.0,M,-2147483648,2007-12-04,KeyBanc Capital Markets,12 month,5,buy,36.0
156,156,156,-0.0,M,-2147483648,2007-11-28,Lehman Brothers,Not Provided,5,overwt/positive,32.0
157,157,157,-0.0,M,-2147483648,2007-10-24,EVA Dimensions,Not Provided,5,buy,-0.0
158,158,158,-0.0,M,-2147483648,2007-10-23,Wells Fargo Securities,Not Provided,5,outperform,37.0
159,159,159,-0.0,M,-2147483648,2007-04-24,J.P. Morgan,Not Provided,3,neutral,-0.0
160,160,160,-0.0,M,-2147483648,2008-01-25,Lehman Brothers,Not Provided,5,overwt/positive,34.0
161,161,161,-0.0,M,-2147483648,2008-01-25,Goldman Sachs,12 month,3,neutral/attractive,28.0
162,162,162,-0.0,M,-2147483648,2008-01-25,KeyBanc Capital Markets,12 month,5,buy,36.0
163,163,163,-0.0,M,-2147483648,2008-01-25,Wells Fargo Securities,Not Provided,5,outperform,37.0
164,164,164,-0.0,M,-2147483648,2008-01-24,J.P. Morgan,Not Provided,3,neutral,-0.0
165,165,165,-0.0,M,-2147483648,2008-01-11,EVA Dimensions,Not Provided,5,buy,-0.0
166,166,166,-0.0,N,-2147483648,2008-02-29,Longbow Research,Not Provided,5,buy,36.0
167,167,167,-0.0,M,-2147483648,2008-02-04,Wells Fargo Securities,Not Provided,5,outperform,37.0
168,168,168,-0.0,M,-2147483648,2008-01-25,Lehman Brothers,Not Provided,5,overwt/positive,34.0
