,index,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price,Unnamed: 0
100,100,-0.0,M,-2147483648,2016-04-20,Edward Jones,Not Provided,1,sell,-0.0,100.0
101,101,-0.0,N,-2147483648,2016-04-19,BMO Capital Markets,Not Provided,3,market perform,25.5,101.0
102,102,-0.0,M,-2147483648,2016-04-19,Credit Suisse,Not Provided,1,underperform,25.5,102.0
103,103,-0.0,M,-2147483648,2016-04-18,Jefferies,Not Provided,3,hold,25.5,103.0
104,104,-0.0,M,-2147483648,2016-04-18,US Capital Advisors,Not Provided,3,hold,25.5,104.0
105,105,-0.0,M,-2147483648,2016-04-12,Morgan Stanley,12 month,3,Equalwt/In-Line,25.5,105.0
106,106,-0.0,M,-2147483648,2016-04-06,Spin-Off Research,Not Provided,3,neutral,24.0,106.0
107,107,-0.0,M,-2147483648,2016-03-18,Barclays,Not Provided,3,equalweight,25.0,107.0
108,108,-0.0,M,-2147483648,2016-03-17,Goldman Sachs,Not Provided,-2147483648,not rated,-0.0,108.0
109,109,-0.0,M,-2147483648,2016-03-17,Wells Fargo Securities,Not Provided,-2147483648,suspended coverage,-0.0,109.0
110,110,-0.0,M,-2147483648,2016-03-03,J.P. Morgan,9 month,3,neutral,24.0,110.0
111,111,-0.0,M,-2147483648,2015-12-08,UBS,12 month,5,buy,29.0,111.0
112,112,-0.0,N,-2147483648,2015-11-12,EVA Dimensions,Not Provided,1,sell,-0.0,112.0
113,113,-0.0,M,-2147483648,2016-05-26,Edward Jones,Not Provided,1,sell,-0.0,113.0
114,114,-0.0,M,-2147483648,2016-05-24,Jefferies,Not Provided,3,hold,25.5,114.0
115,115,-0.0,M,-2147483648,2016-05-18,US Capital Advisors,Not Provided,3,hold,25.5,115.0
116,116,-0.0,M,-2147483648,2016-05-03,Credit Suisse,Not Provided,1,underperform,25.5,116.0
117,117,-0.0,M,-2147483648,2016-05-01,Wolfe Research,Not Provided,-2147483648,not rated,-0.0,117.0
118,118,-0.0,N,-2147483648,2016-04-19,BMO Capital Markets,Not Provided,3,market perform,25.5,118.0
119,119,-0.0,M,-2147483648,2016-04-12,Morgan Stanley,12 month,3,Equalwt/In-Line,25.5,119.0
120,120,-0.0,M,-2147483648,2016-04-06,Spin-Off Research,Not Provided,3,neutral,24.0,120.0
121,121,-0.0,M,-2147483648,2016-03-18,Barclays,Not Provided,3,equalweight,25.0,121.0
122,122,-0.0,M,-2147483648,2016-03-17,Goldman Sachs,Not Provided,-2147483648,not rated,-0.0,122.0
123,123,-0.0,M,-2147483648,2016-03-17,Wells Fargo Securities,Not Provided,-2147483648,suspended coverage,-0.0,123.0
124,124,-0.0,M,-2147483648,2016-03-03,J.P. Morgan,9 month,3,neutral,24.0,124.0
125,125,-0.0,M,-2147483648,2015-12-08,UBS,12 month,5,buy,29.0,125.0
126,126,-0.0,N,-2147483648,2015-11-12,EVA Dimensions,Not Provided,1,sell,-0.0,126.0
127,127,-0.0,M,-2147483648,2016-05-24,Jefferies,Not Provided,3,hold,25.5,127.0
128,128,-0.0,N,-2147483648,2016-04-19,BMO Capital Markets,Not Provided,3,market perform,25.5,128.0
129,129,-0.0,M,-2147483648,2016-04-12,Morgan Stanley,12 month,3,Equalwt/In-Line,25.5,129.0
130,130,-0.0,M,-2147483648,2016-04-06,Spin-Off Research,Not Provided,3,neutral,24.0,130.0
131,131,-0.0,M,-2147483648,2016-03-18,Barclays,Not Provided,3,equalweight,25.0,131.0
132,132,-0.0,M,-2147483648,2016-03-17,Goldman Sachs,Not Provided,-2147483648,not rated,-0.0,132.0
133,133,-0.0,M,-2147483648,2016-03-17,Wells Fargo Securities,Not Provided,-2147483648,suspended coverage,-0.0,133.0
134,134,-0.0,M,-2147483648,2016-03-03,J.P. Morgan,9 month,3,neutral,24.0,134.0
135,135,-0.0,N,-2147483648,2015-11-12,EVA Dimensions,Not Provided,1,sell,-0.0,135.0
136,136,-0.0,M,-2147483648,2016-07-08,Jefferies,12 month,3,hold,25.5,136.0
137,137,-0.0,M,-2147483648,2016-04-06,Spin-Off Research,Not Provided,3,neutral,24.0,137.0
138,138,-0.0,M,-2147483648,2016-03-17,Wells Fargo Securities,Not Provided,-2147483648,suspended coverage,-0.0,138.0
139,139,-0.0,M,-2147483648,2016-03-03,J.P. Morgan,9 month,3,neutral,24.0,139.0
140,140,-0.0,N,-2147483648,2015-11-12,EVA Dimensions,Not Provided,1,sell,-0.0,140.0
141,141,-0.0,M,-2147483648,2016-07-08,Jefferies,12 month,3,hold,25.5,141.0
142,142,-0.0,M,-2147483648,2016-03-17,Wells Fargo Securities,Not Provided,-2147483648,suspended coverage,-0.0,142.0
143,143,-0.0,M,-2147483648,2016-03-03,J.P. Morgan,9 month,3,neutral,24.0,143.0
144,144,-0.0,N,-2147483648,2015-11-12,EVA Dimensions,Not Provided,1,sell,-0.0,144.0
145,145,-0.0,M,-2147483648,2016-07-08,Jefferies,12 month,3,hold,25.5,145.0
146,146,-0.0,M,-2147483648,2016-03-17,Wells Fargo Securities,Not Provided,-2147483648,suspended coverage,-0.0,146.0
147,147,-0.0,M,-2147483648,2016-03-03,J.P. Morgan,9 month,3,neutral,24.0,147.0
148,148,-0.0,N,-2147483648,2015-11-12,EVA Dimensions,Not Provided,1,sell,-0.0,148.0
149,149,-0.0,M,-2147483648,2016-07-08,Jefferies,12 month,3,hold,25.5,149.0
150,150,-0.0,M,-2147483648,2016-03-17,Wells Fargo Securities,Not Provided,-2147483648,suspended coverage,-0.0,150.0
151,151,-0.0,M,-2147483648,2016-03-03,J.P. Morgan,9 month,3,neutral,24.0,151.0
152,152,-0.0,N,-2147483648,2015-11-12,EVA Dimensions,Not Provided,1,sell,-0.0,152.0
153,153,-0.0,M,-2147483648,2016-07-08,Jefferies,12 month,3,hold,25.5,153.0
154,154,-0.0,M,-2147483648,2016-03-17,Wells Fargo Securities,Not Provided,-2147483648,suspended coverage,-0.0,154.0
155,155,-0.0,M,-2147483648,2016-03-03,J.P. Morgan,9 month,3,neutral,24.0,155.0
156,156,-0.0,N,-2147483648,2015-11-12,EVA Dimensions,Not Provided,1,sell,-0.0,156.0
157,157,-0.0,M,-2147483648,2016-07-08,Jefferies,12 month,3,hold,25.5,157.0
158,158,-0.0,M,-2147483648,2016-03-17,Wells Fargo Securities,Not Provided,-2147483648,suspended coverage,-0.0,158.0
159,159,-0.0,M,-2147483648,2016-03-03,J.P. Morgan,9 month,3,neutral,24.0,159.0
160,160,-0.0,N,-2147483648,2015-11-12,EVA Dimensions,Not Provided,1,sell,-0.0,160.0
161,161,-0.0,M,-2147483648,2016-07-08,Jefferies,12 month,3,hold,25.5,161.0
162,162,-0.0,M,-2147483648,2016-03-17,Wells Fargo Securities,Not Provided,-2147483648,suspended coverage,-0.0,162.0
163,163,-0.0,M,-2147483648,2016-03-03,J.P. Morgan,9 month,3,neutral,24.0,163.0
164,164,-0.0,N,-2147483648,2015-11-12,EVA Dimensions,Not Provided,1,sell,-0.0,164.0
165,165,-0.0,M,-2147483648,2016-07-08,Jefferies,12 month,3,hold,25.5,165.0
166,166,-0.0,M,-2147483648,2016-03-17,Wells Fargo Securities,Not Provided,-2147483648,suspended coverage,-0.0,166.0
167,167,-0.0,M,-2147483648,2016-03-03,J.P. Morgan,9 month,3,neutral,24.0,167.0
168,168,-0.0,N,-2147483648,2015-11-12,EVA Dimensions,Not Provided,1,sell,-0.0,168.0
169,169,-0.0,M,-2147483648,2016-07-08,Jefferies,12 month,3,hold,25.5,169.0
170,170,-0.0,M,-2147483648,2016-03-17,Wells Fargo Securities,Not Provided,-2147483648,suspended coverage,-0.0,170.0
171,171,-0.0,M,-2147483648,2016-03-03,J.P. Morgan,9 month,3,neutral,24.0,171.0
172,172,-0.0,N,-2147483648,2015-11-12,EVA Dimensions,Not Provided,1,sell,-0.0,172.0
173,173,0.0,M,1,2016-07-08,Jefferies,12 month,3,hold,25.5,173.0
174,174,-0.0,M,-2147483648,2016-03-17,Wells Fargo Securities,Not Provided,-2147483648,suspended coverage,-0.0,174.0
175,175,0.0,M,1,2016-03-03,J.P. Morgan,9 month,3,neutral,24.0,175.0
176,176,-0.0,N,-2147483648,2015-11-12,EVA Dimensions,Not Provided,1,sell,-0.0,176.0
177,177,0.0,M,1,2016-07-08,Jefferies,12 month,3,hold,25.5,177.0
178,178,-0.0,M,-2147483648,2016-03-17,Wells Fargo Securities,Not Provided,-2147483648,suspended coverage,-0.0,178.0
179,179,0.0,M,1,2016-03-03,J.P. Morgan,9 month,3,neutral,24.0,179.0
180,180,-0.0,N,-2147483648,2015-11-12,EVA Dimensions,Not Provided,1,sell,-0.0,180.0
181,181,0.0,M,1,2016-07-08,Jefferies,12 month,3,hold,25.5,181.0
182,182,-0.0,M,-2147483648,2016-03-17,Wells Fargo Securities,Not Provided,-2147483648,suspended coverage,-0.0,182.0
183,183,0.0,M,1,2016-03-03,J.P. Morgan,9 month,3,neutral,24.0,183.0
184,184,-0.0,N,-2147483648,2015-11-12,EVA Dimensions,Not Provided,1,sell,-0.0,184.0
185,185,0.0,M,1,2016-07-08,Jefferies,12 month,3,hold,25.5,185.0
186,186,-0.0,M,-2147483648,2016-03-17,Wells Fargo Securities,Not Provided,-2147483648,suspended coverage,-0.0,186.0
187,187,0.0,M,1,2016-03-03,J.P. Morgan,9 month,3,neutral,24.0,187.0
188,188,-0.0,N,-2147483648,2015-11-12,EVA Dimensions,Not Provided,1,sell,-0.0,188.0
189,189,0.0,M,1,2016-07-08,Jefferies,12 month,3,hold,25.5,189.0
190,190,-0.0,M,-2147483648,2016-03-17,Wells Fargo Securities,Not Provided,-2147483648,suspended coverage,-0.0,190.0
191,191,0.0,M,1,2016-03-03,J.P. Morgan,9 month,3,neutral,24.0,191.0
192,192,-0.0,N,-2147483648,2015-11-12,EVA Dimensions,Not Provided,1,sell,-0.0,192.0
193,193,0.0,M,1,2016-07-08,Jefferies,12 month,3,hold,25.5,193.0
194,194,-0.0,M,-2147483648,2016-03-17,Wells Fargo Securities,Not Provided,-2147483648,suspended coverage,-0.0,194.0
195,195,0.0,M,1,2016-03-03,J.P. Morgan,9 month,3,neutral,24.0,195.0
196,196,-0.0,N,-2147483648,2015-11-12,EVA Dimensions,Not Provided,1,sell,-0.0,196.0
197,197,0.0,M,1,2016-07-08,Jefferies,12 month,3,hold,25.5,197.0
198,198,-0.0,M,-2147483648,2016-03-17,Wells Fargo Securities,Not Provided,-2147483648,suspended coverage,-0.0,198.0
199,199,0.0,M,1,2016-03-03,J.P. Morgan,9 month,3,neutral,24.0,199.0
200,200,-0.0,N,-2147483648,2015-11-12,EVA Dimensions,Not Provided,1,sell,-0.0,200.0
201,201,0.0,M,1,2016-07-08,Jefferies,12 month,3,hold,25.5,201.0
202,202,-0.0,M,-2147483648,2016-03-17,Wells Fargo Securities,Not Provided,-2147483648,suspended coverage,-0.0,202.0
203,203,0.0,M,1,2016-03-03,J.P. Morgan,9 month,3,neutral,24.0,203.0
204,204,-0.0,N,-2147483648,2015-11-12,EVA Dimensions,Not Provided,1,sell,-0.0,204.0
205,205,-0.000000,M,-2147483648,2016-07-08,Jefferies,12 month,3,hold,25.500000,
206,206,-0.000000,M,-2147483648,2016-03-17,Wells Fargo Securities,Not Provided,-2147483648,suspended coverage,-0.000000,
207,207,-0.000000,M,-2147483648,2016-03-03,J.P. Morgan,9 month,3,neutral,24.000000,
208,208,-0.000000,N,-2147483648,2015-11-12,EVA Dimensions,Not Provided,1,sell,-0.000000,
209,209,-0.000000,M,-2147483648,2016-07-08,Jefferies,12 month,3,hold,25.500000,
210,210,-0.000000,M,-2147483648,2016-03-17,Wells Fargo Securities,Not Provided,-2147483648,suspended coverage,-0.000000,
211,211,-0.000000,M,-2147483648,2016-03-03,J.P. Morgan,9 month,3,neutral,24.000000,
212,212,-0.000000,N,-2147483648,2015-11-12,EVA Dimensions,Not Provided,1,sell,-0.000000,
213,213,0.000000,M,1,2016-07-08,Jefferies,12 month,3,hold,25.500000,
214,214,-0.000000,M,-2147483648,2016-03-17,Wells Fargo Securities,Not Provided,-2147483648,suspended coverage,-0.000000,
215,215,0.000000,M,1,2016-03-03,J.P. Morgan,9 month,3,neutral,24.000000,
216,216,-0.000000,N,-2147483648,2015-11-12,EVA Dimensions,Not Provided,1,sell,-0.000000,
