,index,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price,Unnamed: 0
40,40,-0.0,U,-2147483648,2005-07-14,Argus Research Corp,Not Provided,3,hold,-0.0,40.0
41,41,-0.0,M,-2147483648,2006-06-14,Morgan Stanley,Not Provided,1,Underwt/In-Line,-0.0,41.0
42,42,-0.0,M,-2147483648,2006-06-13,EVA Dimensions,Not Provided,5,strong buy,-0.0,42.0
43,43,-0.0,M,-2147483648,2006-06-08,Rochdale Securities,Not Provided,5,buy,120.87,43.0
44,44,-0.0,M,-2147483648,2006-05-22,Credit Suisse,12 month,5,outperform,108.78,44.0
45,45,-0.0,M,-2147483648,2006-05-18,Bear Stearns & Co,Not Provided,5,outperform,109.99,45.0
46,46,-0.0,M,-2147483648,2006-05-18,Barclays,Not Provided,3,equalwt/neutral,99.71,46.0
47,47,-0.0,U,-2147483648,2005-07-14,Argus Research Corp,Not Provided,3,hold,-0.0,47.0
48,48,-0.0,M,-2147483648,2006-07-27,Credit Suisse,12 month,5,outperform,108.78,48.0
49,49,-0.0,M,-2147483648,2006-06-14,Morgan Stanley,Not Provided,1,Underwt/In-Line,-0.0,49.0
50,50,-0.0,M,-2147483648,2006-06-13,EVA Dimensions,Not Provided,5,strong buy,-0.0,50.0
51,51,-0.0,M,-2147483648,2006-06-08,Rochdale Securities,Not Provided,5,buy,120.87,51.0
52,52,-0.0,M,-2147483648,2006-05-18,Bear Stearns & Co,Not Provided,5,outperform,109.99,52.0
53,53,-0.0,M,-2147483648,2006-05-18,Barclays,Not Provided,3,equalwt/neutral,99.71,53.0
54,54,-0.0,U,-2147483648,2005-07-14,Argus Research Corp,Not Provided,3,hold,-0.0,54.0
55,55,-0.0,M,-2147483648,2006-08-17,Credit Suisse,12 month,5,outperform,108.78,55.0
56,56,-0.0,M,-2147483648,2006-06-14,Morgan Stanley,Not Provided,1,Underwt/In-Line,-0.0,56.0
57,57,-0.0,M,-2147483648,2006-06-13,EVA Dimensions,Not Provided,5,strong buy,-0.0,57.0
58,58,-0.0,M,-2147483648,2006-06-08,Rochdale Securities,Not Provided,5,buy,120.87,58.0
59,59,-0.0,M,-2147483648,2006-05-18,Bear Stearns & Co,Not Provided,5,outperform,109.99,59.0
60,60,-0.0,M,-2147483648,2006-05-18,Barclays,Not Provided,3,equalwt/neutral,99.71,60.0
61,61,-0.0,U,-2147483648,2005-07-14,Argus Research Corp,Not Provided,3,hold,-0.0,61.0
62,62,-0.0,M,-2147483648,2006-09-13,Credit Suisse,12 month,5,outperform,108.78,62.0
63,63,-0.0,M,-2147483648,2006-09-08,EVA Dimensions,Not Provided,5,strong buy,-0.0,63.0
64,64,-0.0,M,-2147483648,2006-06-14,Morgan Stanley,Not Provided,1,Underwt/In-Line,-0.0,64.0
65,65,-0.0,M,-2147483648,2006-06-08,Rochdale Securities,Not Provided,5,buy,120.87,65.0
66,66,-0.0,M,-2147483648,2006-05-18,Bear Stearns & Co,Not Provided,5,outperform,109.99,66.0
67,67,-0.0,M,-2147483648,2006-05-18,Barclays,Not Provided,3,equalwt/neutral,99.71,67.0
68,68,-0.0,U,-2147483648,2005-07-14,Argus Research Corp,Not Provided,3,hold,-0.0,68.0
69,69,-0.0,M,-2147483648,2006-10-31,Goldman Sachs,Not Provided,3,neutral/cautious,111.2,69.0
70,70,-0.0,M,-2147483648,2006-09-13,Credit Suisse,12 month,5,outperform,108.78,70.0
71,71,-0.0,M,-2147483648,2006-09-08,EVA Dimensions,Not Provided,5,strong buy,-0.0,71.0
72,72,-0.0,M,-2147483648,2006-06-14,Morgan Stanley,Not Provided,1,Underwt/In-Line,-0.0,72.0
73,73,-0.0,M,-2147483648,2006-06-08,Rochdale Securities,Not Provided,5,buy,120.87,73.0
74,74,-0.0,M,-2147483648,2006-05-18,Bear Stearns & Co,Not Provided,5,outperform,109.99,74.0
75,75,-0.0,M,-2147483648,2006-05-18,Barclays,Not Provided,3,equalwt/neutral,99.71,75.0
76,76,-0.0,U,-2147483648,2005-07-14,Argus Research Corp,Not Provided,3,hold,-0.0,76.0
77,77,-0.0,M,-2147483648,2006-11-16,Bear Stearns & Co,Not Provided,5,outperform,120.87,77.0
78,78,-0.0,M,-2147483648,2006-11-16,Credit Suisse,12 month,5,outperform,108.78,78.0
79,79,-0.0,M,-2147483648,2006-10-31,Goldman Sachs,Not Provided,3,neutral/cautious,111.2,79.0
80,80,-0.0,M,-2147483648,2006-09-08,EVA Dimensions,Not Provided,5,strong buy,-0.0,80.0
81,81,-0.0,M,-2147483648,2006-06-14,Morgan Stanley,Not Provided,1,Underwt/In-Line,-0.0,81.0
82,82,-0.0,M,-2147483648,2006-06-08,Rochdale Securities,Not Provided,5,buy,120.87,82.0
83,83,-0.0,M,-2147483648,2006-05-18,Barclays,Not Provided,3,equalwt/neutral,99.71,83.0
84,84,-0.0,U,-2147483648,2005-07-14,Argus Research Corp,Not Provided,3,hold,-0.0,84.0
85,85,-0.0,M,-2147483648,2006-12-20,Barclays,Not Provided,3,equalwt/neutral,108.78,85.0
86,86,-0.0,M,-2147483648,2006-12-07,EVA Dimensions,Not Provided,5,strong buy,-0.0,86.0
87,87,-0.0,M,-2147483648,2006-12-06,Credit Suisse,12 month,5,outperform,108.78,87.0
88,88,-0.0,M,-2147483648,2006-11-16,Bear Stearns & Co,Not Provided,5,outperform,120.87,88.0
89,89,-0.0,M,-2147483648,2006-10-31,Goldman Sachs,Not Provided,3,neutral/cautious,111.2,89.0
90,90,-0.0,M,-2147483648,2006-06-14,Morgan Stanley,Not Provided,1,Underwt/In-Line,-0.0,90.0
91,91,-0.0,M,-2147483648,2006-06-08,Rochdale Securities,Not Provided,5,buy,120.87,91.0
92,92,-0.0,U,-2147483648,2005-07-14,Argus Research Corp,Not Provided,3,hold,-0.0,92.0
93,93,-0.0,M,-2147483648,2007-01-18,Credit Suisse,12 month,5,outperform,108.78,93.0
94,94,-0.0,M,-2147483648,2007-01-08,Goldman Sachs,Not Provided,3,neutral/neutral,111.2,94.0
95,95,-0.0,M,-2147483648,2006-12-20,Barclays,Not Provided,3,equalwt/neutral,108.78,95.0
96,96,-0.0,M,-2147483648,2006-12-07,EVA Dimensions,Not Provided,5,strong buy,-0.0,96.0
97,97,-0.0,M,-2147483648,2006-11-16,Bear Stearns & Co,Not Provided,5,outperform,120.87,97.0
98,98,-0.0,M,-2147483648,2006-06-14,Morgan Stanley,Not Provided,1,Underwt/In-Line,-0.0,98.0
99,99,-0.0,M,-2147483648,2006-06-08,Rochdale Securities,Not Provided,5,buy,120.87,99.0
100,100,-0.0,U,-2147483648,2005-07-14,Argus Research Corp,Not Provided,3,hold,-0.0,100.0
101,101,-0.0,M,-2147483648,2007-03-01,Credit Suisse,12 month,5,outperform,114.82,101.0
102,102,-0.0,M,-2147483648,2007-01-08,Goldman Sachs,Not Provided,3,neutral/neutral,111.2,102.0
103,103,-0.0,M,-2147483648,2006-12-20,Barclays,Not Provided,3,equalwt/neutral,108.78,103.0
104,104,-0.0,M,-2147483648,2006-12-07,EVA Dimensions,Not Provided,5,strong buy,-0.0,104.0
105,105,-0.0,M,-2147483648,2006-11-16,Bear Stearns & Co,Not Provided,5,outperform,120.87,105.0
106,106,-0.0,M,-2147483648,2006-06-14,Morgan Stanley,Not Provided,1,Underwt/In-Line,-0.0,106.0
107,107,-0.0,U,-2147483648,2005-07-14,Argus Research Corp,Not Provided,3,hold,-0.0,107.0
108,108,-0.0,M,-2147483648,2007-03-30,Credit Suisse,12 month,5,outperform,114.82,108.0
109,109,-0.0,M,-2147483648,2007-03-28,Goldman Sachs,Not Provided,3,neutral/neutral,117.84,109.0
110,110,-0.0,M,-2147483648,2007-03-14,EVA Dimensions,Not Provided,5,strong buy,-0.0,110.0
111,111,-0.0,M,-2147483648,2006-12-20,Barclays,Not Provided,3,equalwt/neutral,108.78,111.0
112,112,-0.0,M,-2147483648,2006-11-16,Bear Stearns & Co,Not Provided,5,outperform,120.87,112.0
113,113,-0.0,M,-2147483648,2006-06-14,Morgan Stanley,Not Provided,1,Underwt/In-Line,-0.0,113.0
114,114,-0.0,U,-2147483648,2005-07-14,Argus Research Corp,Not Provided,3,hold,-0.0,114.0
115,115,-0.0,M,-2147483648,2007-03-30,Credit Suisse,12 month,5,outperform,114.82,115.0
116,116,-0.0,M,-2147483648,2007-03-28,Goldman Sachs,Not Provided,3,neutral/neutral,117.84,116.0
117,117,-0.0,M,-2147483648,2006-12-20,Barclays,Not Provided,3,equalwt/neutral,108.78,117.0
118,118,-0.0,M,-2147483648,2006-11-16,Bear Stearns & Co,Not Provided,5,outperform,120.87,118.0
119,119,-0.0,M,-2147483648,2006-06-14,Morgan Stanley,Not Provided,1,Underwt/In-Line,-0.0,119.0
120,120,-0.0,U,-2147483648,2005-07-14,Argus Research Corp,Not Provided,3,hold,-0.0,120.0
121,121,-0.0,M,-2147483648,2007-05-31,Bear Stearns & Co,Not Provided,5,outperform,120.87,121.0
122,122,-0.0,M,-2147483648,2007-05-30,Credit Suisse,12 month,5,outperform,114.82,122.0
123,123,-0.0,M,-2147483648,2007-05-03,EVA Dimensions,Not Provided,5,strong buy,-0.0,123.0
124,124,-0.0,M,-2147483648,2007-03-28,Goldman Sachs,Not Provided,3,neutral/neutral,117.84,124.0
125,125,-0.0,M,-2147483648,2006-12-20,Barclays,Not Provided,3,equalwt/neutral,108.78,125.0
126,126,-0.0,M,-2147483648,2006-06-14,Morgan Stanley,Not Provided,1,Underwt/In-Line,-0.0,126.0
127,127,-0.0,U,-2147483648,2005-07-14,Argus Research Corp,Not Provided,3,hold,-0.0,127.0
128,128,-0.0,M,-2147483648,2007-06-12,Goldman Sachs,12 month,3,neutral/neutral,120.87,128.0
129,129,-0.0,M,-2147483648,2007-06-05,EVA Dimensions,Not Provided,5,strong buy,-0.0,129.0
130,130,-0.0,M,-2147483648,2007-05-31,Bear Stearns & Co,Not Provided,5,outperform,120.87,130.0
131,131,-0.0,M,-2147483648,2007-05-30,Credit Suisse,12 month,5,outperform,114.82,131.0
132,132,-0.0,M,-2147483648,2006-12-20,Barclays,Not Provided,3,equalwt/neutral,108.78,132.0
133,133,-0.0,M,-2147483648,2006-06-14,Morgan Stanley,Not Provided,1,Underwt/In-Line,-0.0,133.0
134,134,-0.0,U,-2147483648,2005-07-14,Argus Research Corp,Not Provided,3,hold,-0.0,134.0
135,135,-0.0,M,-2147483648,2007-07-31,Credit Suisse,12 month,5,outperform,114.82,135.0
136,136,-0.0,M,-2147483648,2007-07-20,Argus Research Corp,Not Provided,3,hold,-0.0,136.0
137,137,-0.0,M,-2147483648,2007-07-11,Goldman Sachs,12 month,3,neutral/neutral,108.78,137.0
138,138,-0.0,M,-2147483648,2007-07-10,Bear Stearns & Co,Not Provided,5,outperform,114.82,138.0
139,139,-0.0,M,-2147483648,2007-07-10,Barclays,Not Provided,3,equalwt/neutral,102.74,139.0
140,140,-0.0,M,-2147483648,2007-06-05,EVA Dimensions,Not Provided,5,strong buy,-0.0,140.0
141,141,-0.0,M,-2147483648,2006-06-14,Morgan Stanley,Not Provided,1,Underwt/In-Line,-0.0,141.0
142,142,-0.0,M,-2147483648,2007-08-31,Goldman Sachs,12 month,3,neutral/neutral,99.71,142.0
143,143,-0.0,D,-2147483648,2007-08-31,Bear Stearns & Co,Not Provided,3,peerperform,93.67,143.0
144,144,-0.0,M,-2147483648,2007-08-30,Credit Suisse,12 month,5,outperform,114.82,144.0
145,145,-0.0,M,-2147483648,2007-07-20,Argus Research Corp,Not Provided,3,hold,-0.0,145.0
146,146,-0.0,M,-2147483648,2007-07-10,Barclays,Not Provided,3,equalwt/neutral,102.74,146.0
147,147,-0.0,M,-2147483648,2007-06-05,EVA Dimensions,Not Provided,5,strong buy,-0.0,147.0
148,148,-0.0,M,-2147483648,2006-06-14,Morgan Stanley,Not Provided,1,Underwt/In-Line,-0.0,148.0
149,149,-0.0,M,-2147483648,2007-09-27,Goldman Sachs,12 month,3,neutral/neutral,90.65,149.0
150,150,-0.0,M,-2147483648,2007-09-17,Morgan Stanley,Not Provided,1,Underwt/In-Line,-0.0,150.0
151,151,-0.0,M,-2147483648,2007-09-13,EVA Dimensions,Not Provided,5,strong buy,-0.0,151.0
152,152,-0.0,D,-2147483648,2007-08-31,Bear Stearns & Co,Not Provided,3,peerperform,93.67,152.0
153,153,-0.0,M,-2147483648,2007-08-30,Credit Suisse,12 month,5,outperform,114.82,153.0
154,154,-0.0,M,-2147483648,2007-07-20,Argus Research Corp,Not Provided,3,hold,-0.0,154.0
155,155,-0.0,M,-2147483648,2007-07-10,Barclays,Not Provided,3,equalwt/neutral,102.74,155.0
156,156,-0.0,M,-2147483648,2007-10-18,Goldman Sachs,12 month,3,neutral/neutral,88.84,156.0
157,157,-0.0,M,-2147483648,2007-09-17,Morgan Stanley,Not Provided,1,Underwt/In-Line,-0.0,157.0
158,158,-0.0,M,-2147483648,2007-09-13,EVA Dimensions,Not Provided,5,strong buy,-0.0,158.0
159,159,-0.0,D,-2147483648,2007-08-31,Bear Stearns & Co,Not Provided,3,peerperform,93.67,159.0
160,160,-0.0,M,-2147483648,2007-08-30,Credit Suisse,12 month,5,outperform,114.82,160.0
161,161,-0.0,M,-2147483648,2007-07-20,Argus Research Corp,Not Provided,3,hold,-0.0,161.0
162,162,-0.0,M,-2147483648,2007-07-10,Barclays,Not Provided,3,equalwt/neutral,102.74,162.0
163,163,-0.0,M,-2147483648,2007-11-29,Morgan Stanley,Not Provided,1,Underwt/Cautious,-0.0,163.0
164,164,-0.0,M,-2147483648,2007-11-29,Goldman Sachs,12 month,3,neutral/neutral,76.14,164.0
165,165,-0.0,M,-2147483648,2007-11-29,Barclays,Not Provided,3,equalwt/neutral,81.58,165.0
166,166,-0.0,M,-2147483648,2007-11-20,Credit Suisse,12 month,5,outperform,105.76,166.0
167,167,-0.0,M,-2147483648,2007-11-19,EVA Dimensions,Not Provided,5,strong buy,-0.0,167.0
168,168,-0.0,M,-2147483648,2007-11-09,Bear Stearns & Co,Not Provided,3,peerperform,-0.0,168.0
169,169,-0.0,M,-2147483648,2007-07-20,Argus Research Corp,Not Provided,3,hold,-0.0,169.0
170,170,-0.0,M,-2147483648,2007-12-20,Barclays,Not Provided,3,equalwt/neutral,75.54,170.0
171,171,-0.0,M,-2147483648,2007-12-06,Goldman Sachs,12 month,3,neutral/neutral,71.31,171.0
172,172,-0.0,M,-2147483648,2007-12-04,Morgan Stanley,Not Provided,1,Underwt/Cautious,-0.0,172.0
173,173,-0.0,M,-2147483648,2007-12-03,Credit Suisse,12 month,5,outperform,84.61,173.0
174,174,-0.0,D,-2147483648,2007-12-03,EVA Dimensions,Not Provided,5,buy,-0.0,174.0
175,175,-0.0,M,-2147483648,2007-11-09,Bear Stearns & Co,Not Provided,3,peerperform,-0.0,175.0
176,176,-0.0,M,-2147483648,2008-01-22,Morgan Stanley,Not Provided,1,Underwt/Cautious,-0.0,176.0
177,177,-0.0,M,-2147483648,2008-01-22,Credit Suisse,12 month,1,underperform,42.3,177.0
178,178,-0.0,D,-2147483648,2008-01-14,Goldman Sachs,12 month,1,Sell/Neutral,45.93,178.0
179,179,-0.0,M,-2147483648,2008-01-14,Barclays,Not Provided,3,equalwt/neutral,60.43,179.0
180,180,-0.0,D,-2147483648,2007-12-03,EVA Dimensions,Not Provided,5,buy,-0.0,180.0
181,181,-0.0,M,-2147483648,2007-11-09,Bear Stearns & Co,Not Provided,3,peerperform,-0.0,181.0
182,182,-0.0,M,-2147483648,2008-02-29,Goldman Sachs,12 month,1,Sell/Neutral,51.97,182.0
183,183,-0.0,M,-2147483648,2008-02-28,Morgan Stanley,Not Provided,1,Underwt/Cautious,-0.0,183.0
184,184,-0.0,M,-2147483648,2008-01-22,Credit Suisse,12 month,1,underperform,42.3,184.0
185,185,-0.0,M,-2147483648,2008-01-14,Barclays,Not Provided,3,equalwt/neutral,60.43,185.0
186,186,-0.0,D,-2147483648,2007-12-03,EVA Dimensions,Not Provided,5,buy,-0.0,186.0
187,187,-0.0,M,-2147483648,2007-11-09,Bear Stearns & Co,Not Provided,3,peerperform,-0.0,187.0
188,188,-0.0,D,-2147483648,2008-03-28,EVA Dimensions,Not Provided,3,hold,-0.0,188.0
189,189,-0.0,U,-2147483648,2008-03-10,Goldman Sachs,12 month,1,sell/attractive,51.97,189.0
190,190,-0.0,M,-2147483648,2008-03-07,Morgan Stanley,Not Provided,1,Underwt/Cautious,-0.0,190.0
191,191,-0.0,M,-2147483648,2008-01-22,Credit Suisse,12 month,1,underperform,42.3,191.0
192,192,-0.0,M,-2147483648,2008-01-14,Barclays,Not Provided,3,equalwt/neutral,60.43,192.0
193,193,-0.0,M,-2147483648,2007-11-09,Bear Stearns & Co,Not Provided,3,peerperform,-0.0,193.0
194,194,-0.0,M,-2147483648,2008-04-28,Credit Suisse,12 month,1,underperform,42.3,194.0
195,195,-0.0,M,-2147483648,2008-04-21,Morgan Stanley,Not Provided,1,Underwt/Cautious,-0.0,195.0
196,196,-0.0,D,-2147483648,2008-03-28,EVA Dimensions,Not Provided,3,hold,-0.0,196.0
197,197,-0.0,U,-2147483648,2008-03-10,Goldman Sachs,12 month,1,sell/attractive,51.97,197.0
198,198,-0.0,M,-2147483648,2008-01-14,Barclays,Not Provided,3,equalwt/neutral,60.43,198.0
199,199,-0.0,M,-2147483648,2007-11-09,Bear Stearns & Co,Not Provided,3,peerperform,-0.0,199.0
200,200,-0.0,M,-2147483648,2008-05-29,Morgan Stanley,Not Provided,1,Underwt/Cautious,-0.0,200.0
201,201,-0.0,M,-2147483648,2008-05-29,Goldman Sachs,12 month,1,Sell/Neutral,45.32,201.0
202,202,-0.0,M,-2147483648,2008-05-29,Credit Suisse,12 month,1,underperform,42.3,202.0
203,203,-0.0,D,-2147483648,2008-03-28,EVA Dimensions,Not Provided,3,hold,-0.0,203.0
204,204,-0.0,M,-2147483648,2008-01-14,Barclays,Not Provided,3,equalwt/neutral,60.43,204.0
205,205,-0.0,M,-2147483648,2008-06-06,Morgan Stanley,Not Provided,1,Underwt/Cautious,-0.0,205.0
206,206,-0.0,M,-2147483648,2008-05-29,Goldman Sachs,12 month,1,Sell/Neutral,45.32,206.0
207,207,-0.0,M,-2147483648,2008-05-29,Credit Suisse,12 month,1,underperform,42.3,207.0
208,208,-0.0,D,-2147483648,2008-03-28,EVA Dimensions,Not Provided,3,hold,-0.0,208.0
209,209,-0.0,M,-2147483648,2008-01-14,Barclays,Not Provided,3,equalwt/neutral,60.43,209.0
210,210,-0.0,M,-2147483648,2008-07-28,EVA Dimensions,Not Provided,3,hold,-0.0,210.0
211,211,-0.0,M,-2147483648,2008-07-16,Goldman Sachs,12 month,1,Sell/Neutral,36.26,211.0
212,212,-0.0,M,-2147483648,2008-07-11,Barclays,Not Provided,3,equalwt/neutral,48.35,212.0
213,213,-0.0,M,-2147483648,2008-07-09,Credit Suisse,12 month,1,underperform,39.28,213.0
214,214,-0.0,M,-2147483648,2008-06-06,Morgan Stanley,Not Provided,1,Underwt/Cautious,-0.0,214.0
215,215,-0.0,M,-2147483648,2008-08-28,Morgan Stanley,Not Provided,1,Underwt/Cautious,-0.0,215.0
216,216,-0.0,M,-2147483648,2008-08-28,Goldman Sachs,12 month,1,Sell/Neutral,41.09,216.0
217,217,-0.0,M,-2147483648,2008-08-28,Credit Suisse,12 month,1,underperform,39.28,217.0
218,218,-0.0,M,-2147483648,2008-07-28,EVA Dimensions,Not Provided,3,hold,-0.0,218.0
219,219,-0.0,M,-2147483648,2008-07-11,Barclays,Not Provided,3,equalwt/neutral,48.35,219.0
220,220,-0.0,D,-2147483648,2008-10-01,EVA Dimensions,Not Provided,1,sell,-0.0,220.0
221,221,-0.0,M,-2147483648,2008-09-24,Barclays,Not Provided,3,equalwt/neutral,48.35,221.0
222,222,-0.0,M,-2147483648,2008-09-05,Morgan Stanley,Not Provided,1,Underwt/Cautious,-0.0,222.0
223,223,-0.0,M,-2147483648,2008-09-05,Credit Suisse,12 month,1,underperform,39.28,223.0
224,224,-0.0,M,-2147483648,2008-08-28,Goldman Sachs,12 month,1,Sell/Neutral,41.09,224.0
225,225,-0.0,M,-2147483648,2008-10-13,Goldman Sachs,12 month,1,Sell/Neutral,27.8,225.0
226,226,-0.0,D,-2147483648,2008-10-01,EVA Dimensions,Not Provided,1,sell,-0.0,226.0
227,227,-0.0,M,-2147483648,2008-09-24,Barclays,Not Provided,3,equalwt/neutral,48.35,227.0
228,228,-0.0,M,-2147483648,2008-09-05,Morgan Stanley,Not Provided,1,Underwt/Cautious,-0.0,228.0
229,229,-0.0,M,-2147483648,2008-09-05,Credit Suisse,12 month,1,underperform,39.28,229.0
230,230,-0.0,M,-2147483648,2008-11-13,Credit Suisse,Not Provided,1,underperform,21.15,230.0
231,231,-0.0,M,-2147483648,2008-11-10,Barclays,Not Provided,3,equalwt/neutral,33.24,231.0
232,232,-0.0,M,-2147483648,2008-11-07,Goldman Sachs,12 month,1,Sell/Neutral,29.01,232.0
233,233,-0.0,M,-2147483648,2008-11-03,Morgan Stanley,Not Provided,1,Underwt/In-Line,-0.0,233.0
234,234,-0.0,D,-2147483648,2008-10-01,EVA Dimensions,Not Provided,1,sell,-0.0,234.0
235,235,-0.0,M,-2147483648,2008-12-18,Credit Suisse,Not Provided,1,underperform,12.09,235.0
236,236,-0.0,N,-2147483648,2008-12-17,UBS,Not Provided,1,sell,18.13,236.0
237,237,-0.0,M,-2147483648,2008-12-17,EVA Dimensions,Not Provided,1,sell,-0.0,237.0
238,238,-0.0,M,-2147483648,2008-12-03,Goldman Sachs,12 month,1,Sell/Neutral,16.92,238.0
239,239,-0.0,M,-2147483648,2008-12-03,Barclays,Not Provided,3,equalwt/neutral,24.17,239.0
240,240,-0.0,M,-2147483648,2008-11-03,Morgan Stanley,Not Provided,1,Underwt/In-Line,-0.0,240.0
241,241,-0.0,M,-2147483648,2009-01-12,Credit Suisse,Not Provided,1,underperform,12.09,241.0
242,242,-0.0,M,-2147483648,2009-01-09,Goldman Sachs,12 month,1,Sell/Neutral,21.76,242.0
243,243,-0.0,M,-2147483648,2009-01-08,UBS,Not Provided,1,sell,25.38,243.0
244,244,-0.0,M,-2147483648,2008-12-17,EVA Dimensions,Not Provided,1,sell,-0.0,244.0
245,245,-0.0,M,-2147483648,2008-12-03,Barclays,Not Provided,3,equalwt/neutral,24.17,245.0
246,246,-0.0,M,-2147483648,2008-11-03,Morgan Stanley,Not Provided,1,Underwt/In-Line,-0.0,246.0
247,247,-0.0,M,-2147483648,2009-02-26,Credit Suisse,Not Provided,1,underperform,12.09,247.0
248,248,-0.0,M,-2147483648,2009-02-23,Argus Research Corp,Not Provided,3,hold,-0.0,248.0
249,249,-0.0,M,-2147483648,2009-01-09,Goldman Sachs,12 month,1,Sell/Neutral,21.76,249.0
250,250,-0.0,M,-2147483648,2009-01-08,UBS,Not Provided,1,sell,25.38,250.0
251,251,-0.0,M,-2147483648,2008-12-17,EVA Dimensions,Not Provided,1,sell,-0.0,251.0
252,252,-0.0,M,-2147483648,2008-12-03,Barclays,Not Provided,3,equalwt/neutral,24.17,252.0
253,253,-0.0,M,-2147483648,2008-11-03,Morgan Stanley,Not Provided,1,Underwt/In-Line,-0.0,253.0
254,254,-0.0,M,-2147483648,2009-03-05,UBS,Not Provided,1,sell,18.13,254.0
