,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
88,-0.000000,D,-2147483648,2006-08-03,Numis,Not Provided,2,reduce,3.620000
89,-0.000000,M,-2147483648,2006-08-03,Panmure Gordon & Co Limited,Not Provided,3,hold,3.960000
90,-0.000000,M,-2147483648,2006-07-10,Morgan Stanley,Not Provided,3,Equalwt/Cautious,3.870000
91,-0.000000,M,-2147483648,2005-11-10,UBS,Not Provided,5,buy 1,4.890000
92,-0.000000,M,-2147483648,2006-10-02,Seymour Pierce,Not Provided,5,outperform,-0.000000
93,-0.000000,M,-2147483648,2006-09-14,Lehman Brothers,Not Provided,1,underwt/neutral,4.040000
94,-0.000000,M,-2147483648,2006-09-13,Societe Generale,Not Provided,5,buy,5.290000
95,-0.000000,M,-2147483648,2006-09-04,Goldman Sachs,Not Provided,1,Sell/Cautious,3.550000
96,-0.000000,M,-2147483648,2006-08-21,Credit Suisse,Not Provided,3,neutral,4.360000
97,-0.000000,D,-2147483648,2006-08-03,Numis,Not Provided,2,reduce,3.620000
98,-0.000000,M,-2147483648,2006-08-03,Panmure Gordon & Co Limited,Not Provided,3,hold,3.960000
99,-0.000000,M,-2147483648,2006-07-10,Morgan Stanley,Not Provided,3,Equalwt/Cautious,3.870000
100,-0.000000,M,-2147483648,2005-11-10,UBS,Not Provided,5,buy 1,4.890000
101,-0.000000,D,-2147483648,2006-11-22,Panmure Gordon & Co Limited,Not Provided,1,sell,4.020000
102,-0.000000,D,-2147483648,2006-11-21,Seymour Pierce,Not Provided,3,hold,-0.000000
103,-0.000000,M,-2147483648,2006-11-15,Credit Suisse,Not Provided,3,neutral,4.350000
104,-0.000000,M,-2147483648,2006-11-03,Societe Generale,Not Provided,5,buy,5.360000
105,-0.000000,M,-2147483648,2006-09-14,Lehman Brothers,Not Provided,1,underwt/neutral,4.040000
106,-0.000000,M,-2147483648,2006-09-04,Goldman Sachs,Not Provided,1,Sell/Cautious,3.550000
107,-0.000000,D,-2147483648,2006-08-03,Numis,Not Provided,2,reduce,3.620000
108,-0.000000,M,-2147483648,2006-07-10,Morgan Stanley,Not Provided,3,Equalwt/Cautious,3.870000
109,-0.000000,M,-2147483648,2005-11-10,UBS,Not Provided,5,buy 1,4.890000
110,-0.000000,M,-2147483648,2006-12-04,Societe Generale,Not Provided,5,buy,5.580000
111,-0.000000,D,-2147483648,2006-11-22,Panmure Gordon & Co Limited,Not Provided,1,sell,4.020000
112,-0.000000,D,-2147483648,2006-11-21,Seymour Pierce,Not Provided,3,hold,-0.000000
113,-0.000000,M,-2147483648,2006-11-15,Credit Suisse,Not Provided,3,neutral,4.350000
114,-0.000000,M,-2147483648,2006-09-14,Lehman Brothers,Not Provided,1,underwt/neutral,4.040000
115,-0.000000,M,-2147483648,2006-09-04,Goldman Sachs,Not Provided,1,Sell/Cautious,3.550000
116,-0.000000,D,-2147483648,2006-08-03,Numis,Not Provided,2,reduce,3.620000
117,-0.000000,M,-2147483648,2006-07-10,Morgan Stanley,Not Provided,3,Equalwt/Cautious,3.870000
118,-0.000000,M,-2147483648,2005-11-10,UBS,Not Provided,5,buy 1,4.890000
119,-0.000000,N,-2147483648,2007-01-25,S&P Capital IQ,Not Provided,1,sell,4.220000
120,-0.000000,M,-2147483648,2007-01-12,Societe Generale,Not Provided,5,buy,5.520000
121,-0.000000,M,-2147483648,2007-01-12,Credit Suisse,Not Provided,3,neutral,4.500000
122,-0.000000,D,-2147483648,2007-01-12,Numis,Not Provided,1,sell,3.760000
123,-0.000000,M,-2147483648,2007-01-11,Seymour Pierce,Not Provided,3,hold,-0.000000
124,-0.000000,M,-2147483648,2007-01-03,Goldman Sachs,Not Provided,1,Sell/Cautious,4.020000
125,-0.000000,D,-2147483648,2006-11-22,Panmure Gordon & Co Limited,Not Provided,1,sell,4.020000
126,-0.000000,M,-2147483648,2006-09-14,Lehman Brothers,Not Provided,1,underwt/neutral,4.040000
127,-0.000000,M,-2147483648,2006-07-10,Morgan Stanley,Not Provided,3,Equalwt/Cautious,3.870000
128,-0.000000,M,-2147483648,2005-11-10,UBS,Not Provided,5,buy 1,4.890000
129,-0.000000,D,-2147483648,2007-02-22,Societe Generale,Not Provided,3,hold,5.170000
130,-0.000000,M,-2147483648,2007-02-08,Seymour Pierce,Not Provided,3,hold,-0.000000
131,-0.000000,N,-2147483648,2007-01-25,S&P Capital IQ,Not Provided,1,sell,4.220000
132,-0.000000,M,-2147483648,2007-01-12,Credit Suisse,Not Provided,3,neutral,4.500000
133,-0.000000,M,-2147483648,2007-01-03,Goldman Sachs,Not Provided,1,Sell/Cautious,4.020000
134,-0.000000,D,-2147483648,2006-11-22,Panmure Gordon & Co Limited,Not Provided,1,sell,4.020000
135,-0.000000,M,-2147483648,2006-09-14,Lehman Brothers,Not Provided,1,underwt/neutral,4.040000
136,-0.000000,M,-2147483648,2006-07-10,Morgan Stanley,Not Provided,3,Equalwt/Cautious,3.870000
137,-0.000000,M,-2147483648,2005-11-10,UBS,Not Provided,5,buy 1,4.890000
138,-0.000000,M,-2147483648,2007-03-27,S&P Capital IQ,Not Provided,1,strong sell,4.050000
139,-0.000000,U,-2147483648,2007-03-26,Morgan Stanley,Not Provided,5,Overwt/Cautious,5.320000
140,-0.000000,D,-2147483648,2007-02-22,Societe Generale,Not Provided,3,hold,5.170000
141,-0.000000,M,-2147483648,2007-02-08,Seymour Pierce,Not Provided,3,hold,-0.000000
142,-0.000000,M,-2147483648,2007-01-12,Credit Suisse,Not Provided,3,neutral,4.500000
143,-0.000000,M,-2147483648,2007-01-03,Goldman Sachs,Not Provided,1,Sell/Cautious,4.020000
144,-0.000000,D,-2147483648,2006-11-22,Panmure Gordon & Co Limited,Not Provided,1,sell,4.020000
145,-0.000000,M,-2147483648,2006-09-14,Lehman Brothers,Not Provided,1,underwt/neutral,4.040000
146,-0.000000,M,-2147483648,2005-11-10,UBS,Not Provided,5,buy 1,4.890000
147,-0.000000,M,-2147483648,2007-04-20,Societe Generale,Not Provided,3,hold,5.050000
148,-0.000000,M,-2147483648,2007-04-20,Goldman Sachs,Not Provided,1,Sell/Cautious,4.010000
149,-0.000000,M,-2147483648,2007-04-20,Credit Suisse,Not Provided,3,neutral,4.610000
150,-0.000000,M,-2147483648,2007-04-19,Panmure Gordon & Co Limited,Not Provided,1,sell,4.210000
151,-0.000000,M,-2147483648,2007-04-18,Seymour Pierce,Not Provided,3,hold,-0.000000
152,-0.000000,M,-2147483648,2007-03-27,S&P Capital IQ,Not Provided,1,strong sell,4.050000
153,-0.000000,U,-2147483648,2007-03-26,Morgan Stanley,Not Provided,5,Overwt/Cautious,5.320000
154,-0.000000,M,-2147483648,2005-11-10,UBS,Not Provided,5,buy 1,4.890000
155,-0.000000,M,-2147483648,2007-04-20,Societe Generale,Not Provided,3,hold,5.050000
156,-0.000000,M,-2147483648,2007-04-20,Goldman Sachs,Not Provided,1,Sell/Cautious,4.010000
157,-0.000000,M,-2147483648,2007-04-20,Credit Suisse,Not Provided,3,neutral,4.610000
158,-0.000000,M,-2147483648,2007-04-19,Panmure Gordon & Co Limited,Not Provided,1,sell,4.210000
159,-0.000000,M,-2147483648,2007-04-18,Seymour Pierce,Not Provided,3,hold,-0.000000
160,-0.000000,M,-2147483648,2007-03-27,S&P Capital IQ,Not Provided,1,strong sell,4.050000
161,-0.000000,U,-2147483648,2007-03-26,Morgan Stanley,Not Provided,5,Overwt/Cautious,5.320000
162,-0.000000,M,-2147483648,2005-11-10,UBS,Not Provided,5,buy 1,4.890000
163,-0.000000,M,-2147483648,2007-06-29,Seymour Pierce,Not Provided,3,hold,-0.000000
164,-0.000000,M,-2147483648,2007-06-22,Goldman Sachs,12 month,1,Sell/Cautious,4.000000
165,-0.000000,M,-2147483648,2007-06-12,UBS,Not Provided,5,buy,5.130000
166,-0.000000,M,-2147483648,2007-06-11,Lehman Brothers,Not Provided,1,underwt/neutral,3.940000
167,-0.000000,M,-2147483648,2007-06-08,Panmure Gordon & Co Limited,Not Provided,1,sell,4.130000
168,-0.000000,M,-2147483648,2007-06-04,Credit Suisse,Not Provided,3,neutral,4.380000
169,-0.000000,M,-2147483648,2007-04-20,Societe Generale,Not Provided,3,hold,5.050000
170,-0.000000,M,-2147483648,2007-03-27,S&P Capital IQ,Not Provided,1,strong sell,4.050000
171,-0.000000,U,-2147483648,2007-03-26,Morgan Stanley,Not Provided,5,Overwt/Cautious,5.320000
172,-0.000000,D,-2147483648,2007-07-20,Dresdner Kleinwort,Not Provided,3,hold,4.110000
173,-0.000000,M,-2147483648,2007-06-29,Seymour Pierce,Not Provided,3,hold,-0.000000
174,-0.000000,M,-2147483648,2007-06-22,Goldman Sachs,12 month,1,Sell/Cautious,4.000000
175,-0.000000,M,-2147483648,2007-06-12,UBS,Not Provided,5,buy,5.130000
176,-0.000000,M,-2147483648,2007-06-11,Lehman Brothers,Not Provided,1,underwt/neutral,3.940000
177,-0.000000,M,-2147483648,2007-06-08,Panmure Gordon & Co Limited,Not Provided,1,sell,4.130000
178,-0.000000,M,-2147483648,2007-06-04,Credit Suisse,Not Provided,3,neutral,4.380000
179,-0.000000,M,-2147483648,2007-04-20,Societe Generale,Not Provided,3,hold,5.050000
180,-0.000000,M,-2147483648,2007-03-27,S&P Capital IQ,Not Provided,1,strong sell,4.050000
181,-0.000000,U,-2147483648,2007-03-26,Morgan Stanley,Not Provided,5,Overwt/Cautious,5.320000
182,-0.000000,M,-2147483648,2007-08-09,Credit Suisse,Not Provided,3,neutral,4.460000
183,-0.000000,M,-2147483648,2007-08-09,Credit Suisse,Not Provided,3,neutral,4.460000
184,-0.000000,M,-2147483648,2007-08-09,Seymour Pierce,Not Provided,3,hold,-0.000000
185,-0.000000,D,-2147483648,2007-07-20,Dresdner Kleinwort,Not Provided,3,hold,4.110000
186,-0.000000,M,-2147483648,2007-06-22,Goldman Sachs,12 month,1,Sell/Cautious,4.000000
187,-0.000000,M,-2147483648,2007-06-12,UBS,Not Provided,5,buy,5.130000
188,-0.000000,M,-2147483648,2007-06-11,Lehman Brothers,Not Provided,1,underwt/neutral,3.940000
189,-0.000000,M,-2147483648,2007-06-08,Panmure Gordon & Co Limited,Not Provided,1,sell,4.130000
190,-0.000000,M,-2147483648,2007-04-20,Societe Generale,Not Provided,3,hold,5.050000
191,-0.000000,M,-2147483648,2007-03-27,S&P Capital IQ,Not Provided,1,strong sell,4.050000
192,-0.000000,U,-2147483648,2007-03-26,Morgan Stanley,Not Provided,5,Overwt/Cautious,5.320000
193,-0.000000,M,-2147483648,2007-10-01,Morgan Stanley,Not Provided,5,Overwt/Cautious,4.290000
194,-0.000000,M,-2147483648,2007-09-10,Numis,Not Provided,-2147483648,Under Review,-0.000000
195,-0.000000,M,-2147483648,2007-09-07,Societe Generale,Not Provided,3,hold,4.100000
196,-0.000000,M,-2147483648,2007-09-07,Lehman Brothers,Not Provided,1,underwt/neutral,3.690000
197,-0.000000,M,-2147483648,2007-09-06,Panmure Gordon & Co Limited,Not Provided,1,sell,3.640000
198,-0.000000,M,-2147483648,2007-09-05,S&P Capital IQ,Not Provided,1,sell,3.440000
199,-0.000000,M,-2147483648,2007-08-09,Credit Suisse,Not Provided,3,neutral,4.460000
200,-0.000000,M,-2147483648,2007-08-09,Credit Suisse,Not Provided,3,neutral,4.460000
201,-0.000000,M,-2147483648,2007-08-09,Seymour Pierce,Not Provided,3,hold,-0.000000
202,-0.000000,D,-2147483648,2007-07-20,Dresdner Kleinwort,Not Provided,3,hold,4.110000
203,-0.000000,M,-2147483648,2007-06-22,Goldman Sachs,12 month,1,Sell/Cautious,4.000000
204,-0.000000,M,-2147483648,2007-06-12,UBS,Not Provided,5,buy,5.130000
205,-0.000000,M,-2147483648,2007-10-04,Lehman Brothers,Not Provided,1,underwt/neutral,3.390000
206,-0.000000,M,-2147483648,2007-10-01,Morgan Stanley,Not Provided,5,Overwt/Cautious,4.290000
207,-0.000000,M,-2147483648,2007-09-10,Numis,Not Provided,-2147483648,Under Review,-0.000000
208,-0.000000,M,-2147483648,2007-09-07,Societe Generale,Not Provided,3,hold,4.100000
209,-0.000000,M,-2147483648,2007-09-06,Panmure Gordon & Co Limited,Not Provided,1,sell,3.640000
210,-0.000000,M,-2147483648,2007-09-05,S&P Capital IQ,Not Provided,1,sell,3.440000
211,-0.000000,M,-2147483648,2007-08-09,Credit Suisse,Not Provided,3,neutral,4.460000
212,-0.000000,D,-2147483648,2007-07-20,Dresdner Kleinwort,Not Provided,3,hold,4.110000
213,-0.000000,M,-2147483648,2007-06-12,UBS,Not Provided,5,buy,5.130000
214,-0.000000,M,-2147483648,2007-11-29,S&P Capital IQ,Not Provided,1,strong sell,2.060000
215,-0.000000,M,-2147483648,2007-11-28,Investec,Not Provided,3,hold,2.900000
216,-0.000000,M,-2147483648,2007-11-28,Lehman Brothers,12 month,1,underwt/neutral,2.400000
217,-0.000000,M,-2147483648,2007-11-28,Goldman Sachs,12 month,1,Sell/Cautious,2.360000
218,-0.000000,M,-2147483648,2007-11-28,J.P. Morgan,12 month,1,underweight,2.570000
219,-0.000000,M,-2147483648,2007-11-28,Panmure Gordon & Co Limited,Not Provided,1,sell,2.490000
220,-0.000000,M,-2147483648,2007-11-27,Morgan Stanley,12 month,5,Overwt/In-Line,3.920000
221,-0.000000,M,-2147483648,2007-11-12,Credit Suisse,Not Provided,3,neutral,3.100000
222,-0.000000,M,-2147483648,2007-11-09,Societe Generale,Not Provided,3,hold,3.640000
223,-0.000000,M,-2147483648,2007-11-08,Dresdner Kleinwort,Not Provided,3,hold,3.710000
224,-0.000000,M,-2147483648,2007-09-10,Numis,Not Provided,-2147483648,Under Review,-0.000000
225,-0.000000,M,-2147483648,2007-06-12,UBS,Not Provided,5,buy,5.130000
226,-0.000000,N,-2147483648,2007-12-18,Independent II Research plc,Not Provided,5,buy,-0.000000
227,-0.000000,D,-2147483648,2007-12-13,Seymour Pierce,Not Provided,1,underperform,-0.000000
228,-0.000000,M,-2147483648,2007-12-05,Societe Generale,Not Provided,3,hold,2.840000
229,-0.000000,D,-2147483648,2007-12-03,UBS,12 month,3,neutral,5.560000
230,-0.000000,M,-2147483648,2007-12-02,Credit Suisse,Not Provided,3,neutral,3.090000
231,-0.000000,M,-2147483648,2007-11-29,S&P Capital IQ,Not Provided,1,strong sell,2.060000
232,-0.000000,M,-2147483648,2007-11-28,Investec,Not Provided,3,hold,2.900000
233,-0.000000,M,-2147483648,2007-11-28,Lehman Brothers,12 month,1,underwt/neutral,2.400000
234,-0.000000,M,-2147483648,2007-11-28,Goldman Sachs,12 month,1,Sell/Cautious,2.360000
235,-0.000000,M,-2147483648,2007-11-28,J.P. Morgan,12 month,1,underweight,2.570000
236,-0.000000,M,-2147483648,2007-11-28,Panmure Gordon & Co Limited,Not Provided,1,sell,2.490000
237,-0.000000,M,-2147483648,2007-11-27,Morgan Stanley,12 month,5,Overwt/In-Line,3.920000
238,-0.000000,M,-2147483648,2007-11-08,Dresdner Kleinwort,Not Provided,3,hold,3.710000
239,-0.000000,M,-2147483648,2008-01-23,Lehman Brothers,12 month,1,underwt/positive,1.680000
240,-0.000000,M,-2147483648,2008-01-22,Societe Generale,Not Provided,1,sell,1.330000
241,-0.000000,M,-2147483648,2008-01-15,Investec,Not Provided,3,hold,2.360000
242,-0.000000,U,-2147483648,2008-01-15,Goldman Sachs,12 month,3,neutral/cautious,2.240000
243,-0.000000,M,-2147483648,2008-01-14,J.P. Morgan,12 month,1,underweight,1.960000
244,-0.000000,M,-2147483648,2008-01-11,Credit Suisse,12 month,3,neutral,2.550000
245,-0.000000,M,-2147483648,2008-01-11,UBS,12 month,3,neutral,2.350000
246,-0.000000,M,-2147483648,2008-01-11,S&P Capital IQ,Not Provided,1,strong sell,1.960000
247,-0.000000,M,-2147483648,2008-01-11,Panmure Gordon & Co Limited,Not Provided,1,sell,1.960000
248,-0.000000,M,-2147483648,2008-01-10,Morgan Stanley,12 month,5,Overwt/In-Line,3.720000
249,-0.000000,M,-2147483648,2008-01-10,Dresdner Kleinwort,Not Provided,3,hold,2.120000
250,-0.000000,N,-2147483648,2007-12-18,Independent II Research plc,Not Provided,5,buy,-0.000000
251,-0.000000,D,-2147483648,2007-12-13,Seymour Pierce,Not Provided,1,underperform,-0.000000
252,-0.000000,M,-2147483648,2008-02-27,Goldman Sachs,12 month,3,neutral/cautious,2.590000
253,-0.000000,D,-2147483648,2008-02-08,Dresdner Kleinwort,Not Provided,1,sell,2.100000
254,-0.000000,M,-2147483648,2008-02-08,Panmure Gordon & Co Limited,Not Provided,1,sell,1.950000
255,-0.000000,M,-2147483648,2008-02-07,Investec,Not Provided,3,hold,2.330000
256,-0.000000,M,-2147483648,2008-01-23,Lehman Brothers,12 month,1,underwt/positive,1.680000
257,-0.000000,M,-2147483648,2008-01-22,Societe Generale,Not Provided,1,sell,1.330000
258,-0.000000,M,-2147483648,2008-01-14,J.P. Morgan,12 month,1,underweight,1.960000
259,-0.000000,M,-2147483648,2008-01-11,Credit Suisse,12 month,3,neutral,2.550000
260,-0.000000,M,-2147483648,2008-01-11,UBS,12 month,3,neutral,2.350000
261,-0.000000,M,-2147483648,2008-01-11,S&P Capital IQ,Not Provided,1,strong sell,1.960000
262,-0.000000,M,-2147483648,2008-01-10,Morgan Stanley,12 month,5,Overwt/In-Line,3.720000
263,-0.000000,N,-2147483648,2007-12-18,Independent II Research plc,Not Provided,5,buy,-0.000000
264,-0.000000,D,-2147483648,2007-12-13,Seymour Pierce,Not Provided,1,underperform,-0.000000
265,-0.000000,M,-2147483648,2008-02-27,Goldman Sachs,12 month,3,neutral/cautious,2.590000
266,-0.000000,D,-2147483648,2008-02-08,Dresdner Kleinwort,Not Provided,1,sell,2.100000
267,-0.000000,M,-2147483648,2008-02-08,Panmure Gordon & Co Limited,Not Provided,1,sell,1.950000
268,-0.000000,M,-2147483648,2008-02-07,Investec,Not Provided,3,hold,2.330000
269,-0.000000,M,-2147483648,2008-01-23,Lehman Brothers,12 month,1,underwt/positive,1.680000
270,-0.000000,M,-2147483648,2008-01-22,Societe Generale,Not Provided,1,sell,1.330000
271,-0.000000,M,-2147483648,2008-01-14,J.P. Morgan,12 month,1,underweight,1.960000
272,-0.000000,M,-2147483648,2008-01-11,Credit Suisse,12 month,3,neutral,2.550000
273,-0.000000,M,-2147483648,2008-01-11,UBS,12 month,3,neutral,2.350000
274,-0.000000,M,-2147483648,2008-01-11,S&P Capital IQ,Not Provided,1,strong sell,1.960000
275,-0.000000,M,-2147483648,2008-01-10,Morgan Stanley,12 month,5,Overwt/In-Line,3.720000
276,-0.000000,N,-2147483648,2007-12-18,Independent II Research plc,Not Provided,5,buy,-0.000000
277,-0.000000,D,-2147483648,2007-12-13,Seymour Pierce,Not Provided,1,underperform,-0.000000
278,-0.000000,M,-2147483648,2008-04-28,Morgan Stanley,12 month,5,Overwt/In-Line,3.780000
