,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
56,-0.000000,M,-2147483648,2006-05-23,Prudential Equity Group Inc,Not Provided,5,overweight,50.000000
57,-0.000000,N,-2147483648,2006-05-22,CIBC World Markets,18 month,3,sector perform,48.500000
58,-0.000000,D,-2147483648,2006-05-05,EVA Dimensions,Not Provided,1,sell,-0.000000
59,-0.000000,M,-2147483648,2006-04-21,Credit Suisse,12 month,5,outperform,52.500000
60,-0.000000,M,-2147483648,2006-04-21,Barclays,Not Provided,5,overwt/positive,50.000000
61,-0.000000,M,-2147483648,2006-04-20,Morgan Stanley,12 month,3,Equalwt/Attractive,47.000000
62,-0.000000,M,-2147483648,2006-04-20,Buckingham Research Group,Not Provided,3,neutral,46.500000
63,-0.000000,M,-2147483648,2006-03-01,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.000000
64,-0.000000,M,-2147483648,2006-01-25,Goldman Sachs,Not Provided,3,in-line/attractive,-0.000000
65,-0.000000,N,-2147483648,2005-06-03,Longbow Research,Not Provided,3,neutral,-0.000000
66,-0.000000,M,-2147483648,2006-06-26,Goldman Sachs,12 month,3,in-line/attractive,43.000000
67,-0.000000,M,-2147483648,2006-06-23,Credit Suisse,12 month,5,outperform,52.500000
68,-0.000000,U,-2147483648,2006-06-19,EVA Dimensions,Not Provided,3,hold,-0.000000
69,-0.000000,M,-2147483648,2006-05-30,FBR Capital Markets,Not Provided,5,outperform,53.000000
70,-0.000000,M,-2147483648,2006-05-23,Prudential Equity Group Inc,Not Provided,5,overweight,50.000000
71,-0.000000,N,-2147483648,2006-05-22,CIBC World Markets,18 month,3,sector perform,48.500000
72,-0.000000,M,-2147483648,2006-04-21,Barclays,Not Provided,5,overwt/positive,50.000000
73,-0.000000,M,-2147483648,2006-04-20,Morgan Stanley,12 month,3,Equalwt/Attractive,47.000000
74,-0.000000,M,-2147483648,2006-04-20,Buckingham Research Group,Not Provided,3,neutral,46.500000
75,-0.000000,M,-2147483648,2006-03-01,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.000000
76,-0.000000,N,-2147483648,2005-06-03,Longbow Research,Not Provided,3,neutral,-0.000000
77,-0.000000,M,-2147483648,2006-07-21,Goldman Sachs,12 month,3,in-line/attractive,40.000000
78,-0.000000,M,-2147483648,2006-07-21,Credit Suisse,12 month,5,outperform,50.000000
79,-0.000000,R,-2147483648,2006-07-21,FBR Capital Markets,Not Provided,5,outperform,53.000000
80,-0.000000,M,-2147483648,2006-07-20,Morgan Stanley,12 month,3,Equalwt/Attractive,48.500000
81,-0.000000,M,-2147483648,2006-07-20,Prudential Equity Group Inc,Not Provided,5,overweight,50.000000
82,-0.000000,U,-2147483648,2006-06-19,EVA Dimensions,Not Provided,3,hold,-0.000000
83,-0.000000,N,-2147483648,2006-05-22,CIBC World Markets,18 month,3,sector perform,48.500000
84,-0.000000,M,-2147483648,2006-04-21,Barclays,Not Provided,5,overwt/positive,50.000000
85,-0.000000,M,-2147483648,2006-04-20,Buckingham Research Group,Not Provided,3,neutral,46.500000
86,-0.000000,M,-2147483648,2006-03-01,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.000000
87,-0.000000,N,-2147483648,2005-06-03,Longbow Research,Not Provided,3,neutral,-0.000000
88,-0.000000,U,-2147483648,2006-08-28,EVA Dimensions,Not Provided,3,hold,-0.000000
89,-0.000000,M,-2147483648,2006-08-16,Goldman Sachs,12 month,3,in-line/attractive,43.000000
90,-0.000000,M,-2147483648,2006-07-21,Credit Suisse,12 month,5,outperform,50.000000
91,-0.000000,R,-2147483648,2006-07-21,FBR Capital Markets,Not Provided,5,outperform,53.000000
92,-0.000000,M,-2147483648,2006-07-20,Morgan Stanley,12 month,3,Equalwt/Attractive,48.500000
93,-0.000000,M,-2147483648,2006-07-20,Prudential Equity Group Inc,Not Provided,5,overweight,50.000000
94,-0.000000,N,-2147483648,2006-05-22,CIBC World Markets,18 month,3,sector perform,48.500000
95,-0.000000,M,-2147483648,2006-04-21,Barclays,Not Provided,5,overwt/positive,50.000000
96,-0.000000,M,-2147483648,2006-04-20,Buckingham Research Group,Not Provided,3,neutral,46.500000
97,-0.000000,M,-2147483648,2006-03-01,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.000000
98,-0.000000,N,-2147483648,2005-06-03,Longbow Research,Not Provided,3,neutral,-0.000000
99,-0.000000,U,-2147483648,2006-08-28,EVA Dimensions,Not Provided,3,hold,-0.000000
100,-0.000000,M,-2147483648,2006-08-16,Goldman Sachs,12 month,3,in-line/attractive,43.000000
101,-0.000000,M,-2147483648,2006-07-21,Credit Suisse,12 month,5,outperform,50.000000
102,-0.000000,R,-2147483648,2006-07-21,FBR Capital Markets,Not Provided,5,outperform,53.000000
103,-0.000000,M,-2147483648,2006-07-20,Morgan Stanley,12 month,3,Equalwt/Attractive,48.500000
104,-0.000000,M,-2147483648,2006-07-20,Prudential Equity Group Inc,Not Provided,5,overweight,50.000000
105,-0.000000,N,-2147483648,2006-05-22,CIBC World Markets,18 month,3,sector perform,48.500000
106,-0.000000,M,-2147483648,2006-04-21,Barclays,Not Provided,5,overwt/positive,50.000000
107,-0.000000,M,-2147483648,2006-04-20,Buckingham Research Group,Not Provided,3,neutral,46.500000
108,-0.000000,M,-2147483648,2006-03-01,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.000000
109,-0.000000,N,-2147483648,2005-06-03,Longbow Research,Not Provided,3,neutral,-0.000000
110,-0.000000,D,-2147483648,2006-10-26,EVA Dimensions,Not Provided,1,sell,-0.000000
111,-0.000000,M,-2147483648,2006-10-25,Goldman Sachs,12 month,3,neutral/attractive,48.500000
112,-0.000000,M,-2147483648,2006-10-25,Credit Suisse,12 month,5,outperform,52.000000
113,-0.000000,R,-2147483648,2006-10-25,FBR Capital Markets,Not Provided,5,outperform,53.000000
114,-0.000000,M,-2147483648,2006-10-25,CIBC World Markets,18 month,3,sector perform,49.500000
115,-0.000000,M,-2147483648,2006-10-25,Buckingham Research Group,Not Provided,3,neutral,48.000000
116,-0.000000,M,-2147483648,2006-10-25,Barclays,Not Provided,5,overwt/positive,52.500000
117,-0.000000,M,-2147483648,2006-10-24,Morgan Stanley,12 month,3,Equalwt/Attractive,49.500000
118,-0.000000,M,-2147483648,2006-10-24,Prudential Equity Group Inc,Not Provided,5,overweight,55.000000
119,-0.000000,M,-2147483648,2006-10-09,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.000000
120,-0.000000,N,-2147483648,2005-06-03,Longbow Research,Not Provided,3,neutral,-0.000000
121,-0.000000,R,-2147483648,2006-11-30,FBR Capital Markets,Not Provided,5,outperform,53.000000
122,-0.000000,U,-2147483648,2006-11-16,EVA Dimensions,Not Provided,3,hold,-0.000000
123,-0.000000,M,-2147483648,2006-11-10,Goldman Sachs,12 month,3,neutral/neutral,48.500000
124,-0.000000,M,-2147483648,2006-10-25,Credit Suisse,12 month,5,outperform,52.000000
125,-0.000000,M,-2147483648,2006-10-25,CIBC World Markets,18 month,3,sector perform,49.500000
126,-0.000000,M,-2147483648,2006-10-25,Buckingham Research Group,Not Provided,3,neutral,48.000000
127,-0.000000,M,-2147483648,2006-10-25,Barclays,Not Provided,5,overwt/positive,52.500000
128,-0.000000,M,-2147483648,2006-10-24,Morgan Stanley,12 month,3,Equalwt/Attractive,49.500000
129,-0.000000,M,-2147483648,2006-10-24,Prudential Equity Group Inc,Not Provided,5,overweight,55.000000
130,-0.000000,M,-2147483648,2006-10-09,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.000000
131,-0.000000,N,-2147483648,2005-06-03,Longbow Research,Not Provided,3,neutral,-0.000000
132,-0.000000,R,-2147483648,2006-12-21,FBR Capital Markets,Not Provided,5,outperform,53.000000
133,-0.000000,M,-2147483648,2006-12-13,Credit Suisse,12 month,5,outperform,52.000000
134,-0.000000,M,-2147483648,2006-12-13,Prudential Equity Group Inc,Not Provided,5,overweight,55.000000
135,-0.000000,M,-2147483648,2006-12-04,Morgan Stanley,12 month,3,Equalwt/In-Line,49.500000
136,-0.000000,U,-2147483648,2006-12-04,CIBC World Markets,18 month,5,sector outperform,52.500000
137,-0.000000,U,-2147483648,2006-11-16,EVA Dimensions,Not Provided,3,hold,-0.000000
138,-0.000000,M,-2147483648,2006-11-10,Goldman Sachs,12 month,3,neutral/neutral,48.500000
139,-0.000000,M,-2147483648,2006-10-25,Buckingham Research Group,Not Provided,3,neutral,48.000000
140,-0.000000,M,-2147483648,2006-10-25,Barclays,Not Provided,5,overwt/positive,52.500000
141,-0.000000,M,-2147483648,2006-10-09,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.000000
142,-0.000000,N,-2147483648,2005-06-03,Longbow Research,Not Provided,3,neutral,-0.000000
143,-0.000000,M,-2147483648,2007-01-31,Credit Suisse,12 month,5,outperform,52.500000
144,-0.000000,D,-2147483648,2007-01-29,Prudential Equity Group Inc,Not Provided,3,neutral weight,50.000000
145,-0.000000,M,-2147483648,2007-01-26,Morgan Stanley,12 month,3,Equalwt/In-Line,52.000000
146,-0.000000,M,-2147483648,2007-01-26,Goldman Sachs,12 month,3,neutral/neutral,50.500000
147,-0.000000,R,-2147483648,2007-01-26,FBR Capital Markets,Not Provided,5,outperform,54.500000
148,-0.000000,M,-2147483648,2007-01-25,Buckingham Research Group,Not Provided,3,neutral,50.000000
149,-0.000000,U,-2147483648,2006-12-04,CIBC World Markets,18 month,5,sector outperform,52.500000
150,-0.000000,U,-2147483648,2006-11-16,EVA Dimensions,Not Provided,3,hold,-0.000000
151,-0.000000,M,-2147483648,2006-10-25,Barclays,Not Provided,5,overwt/positive,52.500000
152,-0.000000,M,-2147483648,2006-10-09,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.000000
153,-0.000000,N,-2147483648,2005-06-03,Longbow Research,Not Provided,3,neutral,-0.000000
154,-0.000000,M,-2147483648,2007-02-22,Credit Suisse,12 month,5,outperform,52.500000
155,-0.000000,M,-2147483648,2007-02-22,CIBC World Markets,18 month,5,sector outperform,27.000000
156,-0.000000,M,-2147483648,2007-02-22,Prudential Equity Group Inc,Not Provided,3,neutral weight,50.000000
157,-0.000000,M,-2147483648,2007-02-20,EVA Dimensions,Not Provided,3,hold,-0.000000
158,-0.000000,N,-2147483648,2007-02-13,Independent II Research plc,Not Provided,3,hold,52.250000
159,-0.000000,M,-2147483648,2007-01-26,Morgan Stanley,12 month,3,Equalwt/In-Line,52.000000
160,-0.000000,M,-2147483648,2007-01-26,Goldman Sachs,12 month,3,neutral/neutral,50.500000
161,-0.000000,R,-2147483648,2007-01-26,FBR Capital Markets,Not Provided,5,outperform,54.500000
162,-0.000000,M,-2147483648,2007-01-25,Buckingham Research Group,Not Provided,3,neutral,50.000000
163,-0.000000,M,-2147483648,2006-10-25,Barclays,Not Provided,5,overwt/positive,52.500000
164,-0.000000,M,-2147483648,2006-10-09,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.000000
165,-0.000000,N,-2147483648,2005-06-03,Longbow Research,Not Provided,3,neutral,-0.000000
166,-0.000000,M,-2147483648,2007-03-29,Buckingham Research Group,Not Provided,3,neutral,50.000000
167,-0.000000,M,-2147483648,2007-03-25,Goldman Sachs,12 month,3,neutral/neutral,51.000000
168,-0.000000,M,-2147483648,2007-03-21,Barclays,Not Provided,5,overwt/positive,53.000000
169,-0.000000,M,-2147483648,2007-03-19,CIBC World Markets,18 month,5,sector outperform,54.000000
170,-0.000000,M,-2147483648,2007-02-22,Credit Suisse,12 month,5,outperform,52.500000
171,-0.000000,M,-2147483648,2007-02-22,Prudential Equity Group Inc,Not Provided,3,neutral weight,50.000000
172,-0.000000,M,-2147483648,2007-02-20,EVA Dimensions,Not Provided,3,hold,-0.000000
173,-0.000000,N,-2147483648,2007-02-13,Independent II Research plc,Not Provided,3,hold,52.250000
174,-0.000000,M,-2147483648,2007-01-26,Morgan Stanley,12 month,3,Equalwt/In-Line,52.000000
175,-0.000000,R,-2147483648,2007-01-26,FBR Capital Markets,Not Provided,5,outperform,54.500000
176,-0.000000,M,-2147483648,2006-10-09,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.000000
177,-0.000000,N,-2147483648,2005-06-03,Longbow Research,Not Provided,3,neutral,-0.000000
178,-0.000000,M,-2147483648,2007-04-23,CIBC World Markets,18 month,5,sector outperform,57.000000
179,-0.000000,M,-2147483648,2007-04-20,Morgan Stanley,12 month,3,Equalwt/In-Line,54.000000
180,-0.000000,M,-2147483648,2007-04-20,Goldman Sachs,12 month,3,neutral/neutral,54.000000
181,-0.000000,M,-2147483648,2007-04-20,Credit Suisse,12 month,5,outperform,58.000000
182,-0.000000,R,-2147483648,2007-04-20,FBR Capital Markets,Not Provided,5,outperform,58.000000
183,-0.000000,M,-2147483648,2007-04-20,Prudential Equity Group Inc,Not Provided,3,neutral weight,52.000000
184,-0.000000,U,-2147483648,2007-04-20,Independent II Research plc,Not Provided,5,buy,58.060000
185,-0.000000,M,-2147483648,2007-04-20,Barclays,Not Provided,5,overwt/positive,56.000000
186,-0.000000,M,-2147483648,2007-04-19,Buckingham Research Group,Not Provided,3,neutral,55.000000
187,-0.000000,M,-2147483648,2006-10-09,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.000000
188,-0.000000,N,-2147483648,2005-06-03,Longbow Research,Not Provided,3,neutral,-0.000000
189,-0.000000,M,-2147483648,2007-05-23,Independent II Research plc,Not Provided,5,buy,58.060000
190,-0.000000,M,-2147483648,2007-05-22,Goldman Sachs,12 month,3,neutral/neutral,56.000000
191,-0.000000,M,-2147483648,2007-05-22,Credit Suisse,12 month,5,outperform,61.000000
192,-0.000000,M,-2147483648,2007-05-22,Prudential Equity Group Inc,Not Provided,3,neutral weight,54.000000
193,-0.000000,U,-2147483648,2007-05-18,EVA Dimensions,Not Provided,5,buy,-0.000000
194,-0.000000,M,-2147483648,2007-04-23,CIBC World Markets,18 month,5,sector outperform,57.000000
195,-0.000000,M,-2147483648,2007-04-20,Morgan Stanley,12 month,3,Equalwt/In-Line,54.000000
196,-0.000000,R,-2147483648,2007-04-20,FBR Capital Markets,Not Provided,5,outperform,58.000000
197,-0.000000,M,-2147483648,2007-04-20,Barclays,Not Provided,5,overwt/positive,56.000000
198,-0.000000,M,-2147483648,2007-04-19,Buckingham Research Group,Not Provided,3,neutral,55.000000
199,-0.000000,M,-2147483648,2006-10-09,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.000000
200,-0.000000,N,-2147483648,2005-06-03,Longbow Research,Not Provided,3,neutral,-0.000000
201,-0.000000,M,-2147483648,2007-06-28,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.000000
202,-0.000000,M,-2147483648,2007-06-12,Goldman Sachs,12 month,3,neutral/neutral,59.000000
203,-0.000000,M,-2147483648,2007-06-07,Barclays,Not Provided,5,overwt/positive,62.000000
204,-0.000000,M,-2147483648,2007-05-23,Independent II Research plc,Not Provided,5,buy,58.060000
205,-0.000000,M,-2147483648,2007-05-22,Credit Suisse,12 month,5,outperform,61.000000
206,-0.000000,U,-2147483648,2007-05-18,EVA Dimensions,Not Provided,5,buy,-0.000000
207,-0.000000,M,-2147483648,2007-04-23,CIBC World Markets,18 month,5,sector outperform,57.000000
208,-0.000000,M,-2147483648,2007-04-20,Morgan Stanley,12 month,3,Equalwt/In-Line,54.000000
209,-0.000000,R,-2147483648,2007-04-20,FBR Capital Markets,Not Provided,5,outperform,58.000000
210,-0.000000,M,-2147483648,2007-04-19,Buckingham Research Group,Not Provided,3,neutral,55.000000
211,-0.000000,N,-2147483648,2005-06-03,Longbow Research,Not Provided,3,neutral,-0.000000
212,-0.000000,M,-2147483648,2007-07-20,Morgan Stanley,12 month,3,Equalwt/In-Line,59.000000
213,-0.000000,M,-2147483648,2007-07-20,Goldman Sachs,12 month,3,neutral/neutral,63.000000
214,-0.000000,M,-2147483648,2007-07-20,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.000000
215,-0.000000,M,-2147483648,2007-07-20,Credit Suisse,12 month,5,outperform,61.000000
216,-0.000000,M,-2147483648,2007-07-20,Longbow Research,Not Provided,3,neutral,-0.000000
217,-0.000000,R,-2147483648,2007-07-19,FBR Capital Markets,Not Provided,5,outperform,67.000000
218,-0.000000,M,-2147483648,2007-06-07,Barclays,Not Provided,5,overwt/positive,62.000000
219,-0.000000,M,-2147483648,2007-05-23,Independent II Research plc,Not Provided,5,buy,58.060000
220,-0.000000,U,-2147483648,2007-05-18,EVA Dimensions,Not Provided,5,buy,-0.000000
221,-0.000000,M,-2147483648,2007-04-23,CIBC World Markets,18 month,5,sector outperform,57.000000
222,-0.000000,M,-2147483648,2007-04-19,Buckingham Research Group,Not Provided,3,neutral,55.000000
223,-0.000000,M,-2147483648,2007-08-24,CIBC World Markets,18 month,5,sector outperform,62.000000
224,-0.000000,M,-2147483648,2007-08-21,EVA Dimensions,Not Provided,5,buy,-0.000000
225,-0.000000,M,-2147483648,2007-08-20,Goldman Sachs,12 month,3,neutral/neutral,55.000000
226,-0.000000,M,-2147483648,2007-07-20,Morgan Stanley,12 month,3,Equalwt/In-Line,59.000000
227,-0.000000,M,-2147483648,2007-07-20,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.000000
228,-0.000000,M,-2147483648,2007-07-20,Credit Suisse,12 month,5,outperform,61.000000
229,-0.000000,M,-2147483648,2007-07-20,Longbow Research,Not Provided,3,neutral,-0.000000
230,-0.000000,R,-2147483648,2007-07-19,FBR Capital Markets,Not Provided,5,outperform,67.000000
231,-0.000000,M,-2147483648,2007-06-07,Barclays,Not Provided,5,overwt/positive,62.000000
232,-0.000000,M,-2147483648,2007-05-23,Independent II Research plc,Not Provided,5,buy,58.060000
233,-0.000000,M,-2147483648,2007-04-19,Buckingham Research Group,Not Provided,3,neutral,55.000000
234,-0.000000,M,-2147483648,2007-08-24,CIBC World Markets,18 month,5,sector outperform,62.000000
235,-0.000000,M,-2147483648,2007-08-21,EVA Dimensions,Not Provided,5,buy,-0.000000
236,-0.000000,M,-2147483648,2007-08-20,Goldman Sachs,12 month,3,neutral/neutral,55.000000
237,-0.000000,M,-2147483648,2007-07-20,Morgan Stanley,12 month,3,Equalwt/In-Line,59.000000
238,-0.000000,M,-2147483648,2007-07-20,Credit Suisse,12 month,5,outperform,61.000000
239,-0.000000,M,-2147483648,2007-07-20,Longbow Research,Not Provided,3,neutral,-0.000000
240,-0.000000,R,-2147483648,2007-07-19,FBR Capital Markets,Not Provided,5,outperform,67.000000
241,-0.000000,M,-2147483648,2007-06-07,Barclays,Not Provided,5,overwt/positive,62.000000
242,-0.000000,M,-2147483648,2007-05-23,Independent II Research plc,Not Provided,5,buy,58.060000
243,-0.000000,M,-2147483648,2007-04-19,Buckingham Research Group,Not Provided,3,neutral,55.000000
244,-0.000000,R,-2147483648,2007-10-27,FBR Capital Markets,Not Provided,5,outperform,36.000000
245,-0.000000,M,-2147483648,2007-10-24,Morgan Stanley,12 month,3,Equalwt/In-Line,62.000000
246,-0.000000,M,-2147483648,2007-10-24,Goldman Sachs,12 month,3,neutral/neutral,60.000000
247,-0.000000,M,-2147483648,2007-10-24,Credit Suisse,12 month,5,outperform,59.000000
248,-0.000000,M,-2147483648,2007-10-24,Independent II Research plc,Not Provided,5,buy,65.900000
249,-0.000000,M,-2147483648,2007-10-23,Buckingham Research Group,Not Provided,3,neutral,61.000000
250,-0.000000,M,-2147483648,2007-10-18,EVA Dimensions,Not Provided,5,buy,-0.000000
251,-0.000000,M,-2147483648,2007-08-24,CIBC World Markets,18 month,5,sector outperform,62.000000
252,-0.000000,M,-2147483648,2007-07-20,Longbow Research,Not Provided,3,neutral,-0.000000
253,-0.000000,M,-2147483648,2007-06-07,Barclays,Not Provided,5,overwt/positive,62.000000
254,-0.000000,M,-2147483648,2007-11-27,Goldman Sachs,12 month,3,neutral/neutral,56.000000
255,-0.000000,M,-2147483648,2007-11-26,Credit Suisse,12 month,5,outperform,59.000000
256,-0.000000,N,-2147483648,2007-11-13,Sterne Agee CRT,Not Provided,3,hold,56.000000
257,-0.000000,R,-2147483648,2007-10-27,FBR Capital Markets,Not Provided,5,outperform,36.000000
258,-0.000000,M,-2147483648,2007-10-24,Morgan Stanley,12 month,3,Equalwt/In-Line,62.000000
259,-0.000000,M,-2147483648,2007-10-24,Independent II Research plc,Not Provided,5,buy,65.900000
260,-0.000000,M,-2147483648,2007-10-23,Buckingham Research Group,Not Provided,3,neutral,61.000000
261,-0.000000,M,-2147483648,2007-10-18,EVA Dimensions,Not Provided,5,buy,-0.000000
262,-0.000000,M,-2147483648,2007-08-24,CIBC World Markets,18 month,5,sector outperform,62.000000
263,-0.000000,M,-2147483648,2007-07-20,Longbow Research,Not Provided,3,neutral,-0.000000
264,-0.000000,M,-2147483648,2007-06-07,Barclays,Not Provided,5,overwt/positive,62.000000
265,-0.000000,M,-2147483648,2007-11-27,Goldman Sachs,12 month,3,neutral/neutral,56.000000
266,-0.000000,M,-2147483648,2007-11-26,Credit Suisse,12 month,5,outperform,59.000000
267,-0.000000,N,-2147483648,2007-11-13,Sterne Agee CRT,Not Provided,3,hold,56.000000
268,-0.000000,R,-2147483648,2007-10-27,FBR Capital Markets,Not Provided,5,outperform,36.000000
269,-0.000000,M,-2147483648,2007-10-24,Morgan Stanley,12 month,3,Equalwt/In-Line,62.000000
270,-0.000000,M,-2147483648,2007-10-24,Independent II Research plc,Not Provided,5,buy,65.900000
271,-0.000000,M,-2147483648,2007-10-23,Buckingham Research Group,Not Provided,3,neutral,61.000000
272,-0.000000,M,-2147483648,2007-10-18,EVA Dimensions,Not Provided,5,buy,-0.000000
273,-0.000000,M,-2147483648,2007-08-24,CIBC World Markets,18 month,5,sector outperform,62.000000
274,-0.000000,M,-2147483648,2007-07-20,Longbow Research,Not Provided,3,neutral,-0.000000
275,-0.000000,M,-2147483648,2007-06-07,Barclays,Not Provided,5,overwt/positive,62.000000
276,-0.000000,M,-2147483648,2008-01-31,Buckingham Research Group,Not Provided,3,neutral,-0.000000
