Date,Firm Name,Period,Rating,Recommendation,Target Price
2005-06-15,Argus Research Corp,Not Provided,5.0,buy,-0.0
2005-07-20,Barclays,Not Provided,1.0,underwt/negative,9.54
2005-09-19,J.P. Morgan,Not Provided,5.0,overweight,-0.0
2005-09-21,UBS,12 month,3.0,neutral 1,11.02
2005-10-14,A.G. Edwards & Sons Inc,Not Provided,3.0,hold,-0.0
2005-10-14,Bear Stearns & Co,Not Provided,5.0,outperform,12.72
2005-11-01,Goldman Sachs,Not Provided,5.0,outperf/cautious,-0.0
2005-12-06,Morgan Stanley,Not Provided,5.0,Overwt/Attractive,11.66
2005-12-06,Credit Suisse,12 month,5.0,outperform,13.14
2005-12-12,EVA Dimensions,Not Provided,1.0,sell,-0.0
2005-12-12,Davenport & Co,Not Provided,5.0,buy,11.66
2005-12-13,Prudential Equity Group Inc,Not Provided,5.0,overweight,13.78
2006-01-19,GARP Research,Not Provided,5.0,buy,-0.0
2006-01-19,Bear Stearns & Co,Not Provided,5.0,outperform,11.87
2006-02-02,GARP Research,Not Provided,5.0,buy,-0.0
2006-02-02,Prudential Equity Group Inc,Not Provided,5.0,overweight,13.78
2006-02-02,A.G. Edwards & Sons Inc,Not Provided,3.0,hold,-0.0
2006-02-03,Barclays,Not Provided,1.0,underwt/negative,9.75
2006-02-03,Credit Suisse,12 month,5.0,outperform,13.57
2006-02-03,UBS,12 month,3.0,neutral 1,11.45
2006-02-03,Prudential Equity Group Inc,Not Provided,5.0,overweight,13.36
2006-02-15,Credit Suisse,12 month,5.0,outperform,13.57
2006-03-17,Davenport & Co,Not Provided,5.0,buy,10.39
2006-03-17,Goldman Sachs,Not Provided,5.0,outperf/cautious,-0.0
2006-03-17,UBS,12 month,3.0,neutral 1,11.24
2006-03-21,Prudential Equity Group Inc,Not Provided,5.0,overweight,11.87
2006-03-27,EVA Dimensions,Not Provided,3.0,hold,-0.0
2006-04-04,UBS,12 month,5.0,buy 1,11.24
2006-04-10,Bear Stearns & Co,Not Provided,5.0,outperform,11.24
2006-04-11,Credit Suisse,12 month,5.0,outperform,13.57
2006-04-25,Prudential Equity Group Inc,Not Provided,5.0,overweight,11.87
2006-04-26,Credit Suisse,12 month,5.0,outperform,13.57
2006-04-26,Barclays,Not Provided,1.0,underwt/negative,9.12
2006-04-28,Morgan Stanley,Not Provided,5.0,Overwt/Attractive,11.66
2006-05-02,Goldman Sachs,Not Provided,5.0,outperf/cautious,-0.0
2006-05-09,Morgan Stanley,Not Provided,5.0,Overwt/No Rating,11.66
2006-05-12,Credit Suisse,12 month,5.0,outperform,13.57
2006-05-17,Prudential Equity Group Inc,Not Provided,5.0,overweight,11.87
2006-05-23,EVA Dimensions,Not Provided,3.0,hold,-0.0
2006-05-26,Goldman Sachs,Not Provided,5.0,outperf/cautious,-0.0
2006-06-01,Morgan Stanley,Not Provided,5.0,Overwt/In-Line,11.66
2006-06-07,Davenport & Co,Not Provided,3.0,neutral,10.39
2006-06-12,Benchmark Company LLC,Not Provided,5.0,buy,11.02
2006-06-14,Prudential Equity Group Inc,Not Provided,5.0,overweight,12.72
2006-06-14,UBS,12 month,5.0,buy 1,11.02
2006-06-15,Credit Suisse,12 month,5.0,outperform,13.57
2006-06-15,Goldman Sachs,Not Provided,5.0,outperf/cautious,-0.0
2006-06-22,UBS,12 month,5.0,buy 1,11.02
2006-06-23,Benchmark Company LLC,Not Provided,5.0,buy,11.02
2006-06-26,Goldman Sachs,12 month,5.0,outperf/cautious,11.45
2006-06-27,J.P. Morgan,Not Provided,3.0,neutral,-0.0
2006-07-17,Benchmark Company LLC,Not Provided,5.0,buy,10.18
2006-07-24,Prudential Equity Group Inc,Not Provided,5.0,overweight,12.72
2006-07-24,Credit Suisse,12 month,5.0,outperform,13.57
2006-07-25,Morgan Stanley,Not Provided,5.0,Overwt/In-Line,10.81
2006-07-25,Benchmark Company LLC,Not Provided,5.0,buy,10.18
2006-07-25,UBS,12 month,5.0,buy 1,10.6
2006-08-02,Wells Fargo Securities,Not Provided,3.0,market perform,-0.0
2006-08-03,GARP Research,Not Provided,5.0,buy,-0.0
2006-08-10,Wells Fargo Securities,Not Provided,3.0,market perform,-0.0
2006-08-10,Benchmark Company LLC,Not Provided,5.0,buy,10.18
2006-08-11,Credit Suisse,Not Provided,5.0,outperform,-0.0
2006-08-18,EVA Dimensions,Not Provided,3.0,hold,-0.0
2006-09-01,A.G. Edwards & Sons Inc,Not Provided,5.0,buy,11.02
2006-09-12,Credit Suisse,Not Provided,5.0,outperform,13.57
2006-09-12,Wells Fargo Securities,Not Provided,3.0,market perform,-0.0
2006-09-12,Barclays,Not Provided,1.0,underwt/negative,8.9
2006-09-13,Benchmark Company LLC,Not Provided,5.0,buy,10.18
2006-09-29,Benchmark Company LLC,Not Provided,5.0,buy,10.18
2006-10-17,Benchmark Company LLC,Not Provided,5.0,buy,12.08
2006-10-17,Prudential Equity Group Inc,Not Provided,5.0,overweight,12.3
2006-10-17,A.G. Edwards & Sons Inc,Not Provided,5.0,buy,11.45
2006-10-17,Goldman Sachs,12 month,5.0,Buy/Cautious,11.87
2006-10-18,UBS,12 month,5.0,buy 1,11.45
2006-10-18,Barclays,Not Provided,1.0,underwt/negative,9.33
2006-10-18,GARP Research,Not Provided,5.0,buy,-0.0
2006-10-18,Credit Suisse,Not Provided,5.0,outperform,13.14
2006-11-09,Benchmark Company LLC,Not Provided,5.0,buy,12.08
2006-11-09,Wells Fargo Securities,Not Provided,3.0,market perform,-0.0
2006-11-09,Prudential Equity Group Inc,Not Provided,5.0,overweight,12.3
2006-11-13,Credit Suisse,Not Provided,5.0,outperform,13.14
2006-11-15,Prudential Equity Group Inc,Not Provided,5.0,overweight,12.3
2006-11-16,EVA Dimensions,Not Provided,3.0,hold,-0.0
2006-11-30,Benchmark Company LLC,Not Provided,5.0,buy,12.08
2006-12-04,Wells Fargo Securities,Not Provided,3.0,market perform,-0.0
2006-12-04,Bear Stearns & Co,Not Provided,5.0,outperform,11.87
2006-12-05,Credit Suisse,12 month,5.0,outperform,13.14
2006-12-05,Prudential Equity Group Inc,Not Provided,5.0,overweight,12.72
2006-12-12,Benchmark Company LLC,Not Provided,5.0,buy,12.08
2006-12-12,Wells Fargo Securities,Not Provided,3.0,market perform,-0.0
2006-12-12,Prudential Equity Group Inc,Not Provided,5.0,overweight,12.72
2006-12-13,Credit Suisse,12 month,5.0,outperform,13.14
2007-01-12,Benchmark Company LLC,Not Provided,5.0,buy,12.08
2007-01-16,Credit Suisse,12 month,5.0,outperform,13.14
2007-01-19,Benchmark Company LLC,Not Provided,5.0,buy,12.08
2007-01-30,Goldman Sachs,12 month,3.0,neutral/cautious,11.24
2007-01-30,Wells Fargo Securities,18 month,3.0,market perform,10.18
2007-01-31,UBS,12 month,5.0,buy 1,11.24
2007-01-31,Credit Suisse,12 month,5.0,outperform,12.72
2007-01-31,Prudential Equity Group Inc,Not Provided,5.0,overweight,12.3
2007-02-01,GARP Research,Not Provided,5.0,buy,-0.0
2007-02-01,Benchmark Company LLC,Not Provided,5.0,buy,11.66
2007-02-16,Benchmark Company LLC,Not Provided,5.0,buy,11.66
2007-02-20,EVA Dimensions,Not Provided,3.0,hold,-0.0
2007-02-28,Credit Suisse,12 month,5.0,outperform,11.24
2007-02-28,Goldman Sachs,12 month,3.0,neutral/cautious,10.6
2007-02-28,Benchmark Company LLC,Not Provided,3.0,hold,-0.0
2007-03-01,Barclays,Not Provided,1.0,underwt/negative,8.69
