Date,Firm Name,Period,Rating,Recommendation,Target Price
2005-02-04,J.P. Morgan,Not Provided,3.0,neutral,-0.0
2005-08-30,Goldman Sachs,Not Provided,3.0,in-line/cautious,-0.0
2005-10-12,Credit Suisse,12 month,5.0,outperform,29.37
2005-10-14,Buckingham Research Group,Not Provided,4.0,accumulate,-0.0
2005-10-14,Barclays,Not Provided,1.0,underwt/positive,20.56
2005-10-26,Argus Research Corp,Not Provided,1.0,sell,-0.0
2005-10-26,Prudential Equity Group Inc,Not Provided,3.0,neutral weight,19.38
2005-11-16,EVA Dimensions,Not Provided,3.0,hold,-0.0
2005-12-06,Morgan Stanley,12 month,5.0,Overwt/In-Line,32.31
2005-12-08,UBS,12 month,3.0,neutral 1,24.67
2006-01-09,Credit Suisse,12 month,5.0,outperform,29.37
2006-01-18,UBS,12 month,3.0,neutral 1,25.26
2006-01-23,Goldman Sachs,Not Provided,5.0,outperf/neutral,-0.0
2006-01-23,UBS,12 month,3.0,neutral 1,25.84
2006-01-26,Prudential Equity Group Inc,Not Provided,3.0,neutral weight,19.38
2006-01-27,Credit Suisse,12 month,5.0,outperform,29.37
2006-02-07,UBS,12 month,3.0,neutral 1,25.84
2006-02-07,Barclays,Not Provided,1.0,underwt/positive,21.73
2006-02-07,Prudential Equity Group Inc,Not Provided,3.0,neutral weight,19.38
2006-02-15,Credit Suisse,12 month,5.0,outperform,29.37
2006-03-02,EVA Dimensions,Not Provided,3.0,hold,-0.0
2006-03-13,Credit Suisse,12 month,5.0,outperform,29.37
2006-04-06,Barclays,Not Provided,1.0,underwt/positive,25.84
2006-04-10,Prudential Equity Group Inc,Not Provided,3.0,neutral weight,26.43
2006-04-11,Morgan Stanley,12 month,5.0,Overwt/Attractive,32.31
2006-04-26,UBS,12 month,3.0,neutral 1,26.43
2006-04-27,Morgan Stanley,12 month,5.0,Overwt/Attractive,34.65
2006-04-27,Credit Suisse,12 month,5.0,outperform,29.37
2006-04-27,Barclays,Not Provided,1.0,underwt/positive,24.67
2006-05-02,Prudential Equity Group Inc,Not Provided,3.0,neutral weight,26.43
2006-05-30,Prudential Equity Group Inc,Not Provided,3.0,neutral weight,26.43
2006-05-31,Morgan Stanley,12 month,5.0,Overwt/Attractive,31.13
2006-06-09,EVA Dimensions,Not Provided,3.0,hold,-0.0
2006-06-09,Credit Suisse,12 month,5.0,outperform,29.37
2006-06-20,Credit Suisse,12 month,5.0,outperform,29.37
2006-06-26,Goldman Sachs,Not Provided,5.0,Buy/Neutral,29.37
2006-07-14,Barclays,12 month,3.0,equalwt/positive,27.02
2006-07-26,Morgan Stanley,12 month,5.0,Overwt/Attractive,30.54
2006-07-26,Credit Suisse,12 month,5.0,outperform,29.37
2006-07-27,Barclays,12 month,3.0,equalwt/positive,27.61
2006-07-27,Credit Suisse,12 month,5.0,outperform,29.37
2006-08-03,Prudential Equity Group Inc,Not Provided,5.0,overweight,32.31
2006-08-22,EVA Dimensions,Not Provided,3.0,hold,-0.0
2006-10-13,UBS,12 month,3.0,neutral 1,24.67
2006-10-19,Barclays,12 month,3.0,equalwt/positive,28.19
2006-10-25,Prudential Equity Group Inc,Not Provided,5.0,overweight,32.31
2006-10-25,Morgan Stanley,12 month,5.0,Overwt/Attractive,29.37
2006-10-25,Credit Suisse,12 month,5.0,outperform,29.37
2006-11-17,EVA Dimensions,Not Provided,5.0,buy,-0.0
2006-12-20,J.P. Morgan,Not Provided,3.0,neutral,-0.0
2007-01-08,Prudential Equity Group Inc,Not Provided,5.0,overweight,32.31
2007-01-09,UBS,12 month,3.0,neutral 1,27.02
2007-01-23,Morgan Stanley,12 month,5.0,Overwt/Attractive,32.31
2007-01-23,Credit Suisse,12 month,5.0,outperform,29.37
2007-02-05,Goldman Sachs,Not Provided,5.0,Buy/Neutral,31.13
2007-02-06,Prudential Equity Group Inc,Not Provided,5.0,overweight,32.31
2007-02-06,Credit Suisse,12 month,5.0,outperform,29.37
2007-02-06,Barclays,12 month,3.0,equalwt/positive,29.37
2007-02-08,UBS,12 month,3.0,neutral 1,29.96
2007-02-15,UBS,Not Provided,3.0,neutral 1,29.66
2007-02-20,UBS,Not Provided,3.0,neutral 1,29.66
2007-02-20,Credit Suisse,12 month,5.0,outperform,41.12
2007-02-21,EVA Dimensions,Not Provided,5.0,buy,-0.0
2007-02-22,Prudential Equity Group Inc,Not Provided,5.0,overweight,35.24
2007-02-26,Goldman Sachs,Not Provided,-2147483648.0,not rated,-0.0
2007-02-26,Credit Suisse,12 month,5.0,outperform,41.12
2007-02-27,Barclays,12 month,3.0,equalwt/positive,38.18
2007-02-27,UBS,Not Provided,3.0,neutral,39.35
2007-02-27,Prudential Equity Group Inc,Not Provided,5.0,overweight,41.7
2007-03-02,EVA Dimensions,Not Provided,5.0,buy,-0.0
2007-03-27,Credit Suisse,12 month,5.0,outperform,41.12
2007-04-02,Credit Suisse,12 month,5.0,outperform,41.12
2007-04-09,Prudential Equity Group Inc,Not Provided,5.0,overweight,41.7
2007-04-10,Prudential Equity Group Inc,Not Provided,3.0,neutral weight,38.77
2007-04-18,Buckingham Research Group,Not Provided,4.0,accumulate,42.88
2007-04-20,Barclays,12 month,3.0,equalwt/positive,39.35
2007-04-25,Credit Suisse,12 month,5.0,outperform,41.12
2007-04-25,Argus Research Corp,Not Provided,3.0,hold,-0.0
2007-04-26,Prudential Equity Group Inc,Not Provided,3.0,neutral weight,38.77
2007-05-03,EVA Dimensions,Not Provided,5.0,buy,-0.0
2007-05-09,J.P. Morgan,Not Provided,3.0,neutral,-0.0
2007-05-22,EVA Dimensions,Not Provided,5.0,buy,-0.0
2007-06-07,Morgan Stanley,12 month,3.0,Equalwt/Attractive,37.59
2007-06-14,Buckingham Research Group,Not Provided,4.0,accumulate,42.88
2007-07-16,Barclays,12 month,3.0,equalwt/positive,42.29
2007-07-25,Credit Suisse,12 month,5.0,outperform,41.12
2007-07-26,Barclays,12 month,3.0,equalwt/positive,41.7
2007-08-06,Credit Suisse,12 month,5.0,outperform,41.12
2007-08-08,Morgan Stanley,12 month,3.0,Equalwt/Attractive,35.24
2007-08-15,EVA Dimensions,Not Provided,5.0,buy,-0.0
2007-08-20,EVA Dimensions,Not Provided,5.0,strong buy,-0.0
