Date,Firm Name,Period,Rating,Recommendation,Target Price
2004-09-22,J.P. Morgan,Not Provided,3.0,neutral,-0.0
2005-06-17,Morgan Stanley,Not Provided,3.0,Equalwt/In-Line,-0.0
2005-09-08,Bear Stearns & Co,Not Provided,5.0,outperform,59.5
2005-09-13,UBS,12 month,5.0,buy 1,64.0
2005-09-27,EVA Dimensions,Not Provided,3.0,hold,-0.0
2006-01-24,Bear Stearns & Co,Not Provided,5.0,outperform,60.5
2006-01-25,UBS,12 month,5.0,buy 1,64.0
2006-01-25,Morgan Stanley,Not Provided,3.0,Equalwt/In-Line,-0.0
2006-01-26,EVA Dimensions,Not Provided,3.0,hold,-0.0
2006-03-07,UBS,12 month,5.0,buy 1,66.0
2006-04-19,UBS,12 month,5.0,buy 1,66.0
2006-04-26,Bear Stearns & Co,Not Provided,3.0,peerperform,-0.0
2006-04-26,EVA Dimensions,Not Provided,5.0,buy,-0.0
2006-06-14,Benchmark Company LLC,12 month,5.0,buy,56.0
2006-07-26,Benchmark Company LLC,12 month,5.0,buy,52.0
2006-08-14,Benchmark Company LLC,12 month,5.0,buy,52.0
2006-08-15,EVA Dimensions,Not Provided,3.0,hold,-0.0
2006-09-08,EVA Dimensions,Not Provided,5.0,buy,-0.0
2006-09-12,Benchmark Company LLC,12 month,5.0,buy,52.0
2006-09-29,Benchmark Company LLC,12 month,5.0,buy,52.0
2006-10-26,Benchmark Company LLC,12 month,5.0,buy,55.0
2006-11-08,Benchmark Company LLC,12 month,5.0,buy,58.0
2006-11-30,Benchmark Company LLC,12 month,5.0,buy,58.0
2006-12-08,EVA Dimensions,Not Provided,5.0,buy,-0.0
2006-12-11,Benchmark Company LLC,12 month,5.0,buy,58.0
2007-01-12,Benchmark Company LLC,12 month,5.0,buy,58.0
2007-01-23,Benchmark Company LLC,12 month,5.0,buy,61.0
2007-02-12,Benchmark Company LLC,12 month,5.0,buy,61.0
2007-02-16,Benchmark Company LLC,12 month,5.0,buy,61.0
2007-03-08,EVA Dimensions,Not Provided,5.0,buy,-0.0
2007-03-15,Benchmark Company LLC,12 month,5.0,buy,61.0
2007-03-21,Benchmark Company LLC,12 month,5.0,buy,61.0
2007-03-29,Benchmark Company LLC,12 month,5.0,buy,61.0
2007-04-11,Benchmark Company LLC,12 month,5.0,buy,61.0
2007-04-24,Benchmark Company LLC,12 month,5.0,buy,61.0
2007-04-25,Bear Stearns & Co,Not Provided,3.0,peerperform,-0.0
2007-04-26,UBS,12 month,5.0,buy 1,66.0
2007-04-26,J.P. Morgan,Not Provided,3.0,neutral,-0.0
2007-05-03,EVA Dimensions,Not Provided,3.0,hold,-0.0
2007-05-15,Benchmark Company LLC,12 month,5.0,buy,61.0
2007-06-19,UBS,12 month,5.0,buy 1,70.0
2007-07-17,Benchmark Company LLC,12 month,5.0,buy,65.0
2007-07-25,Benchmark Company LLC,12 month,5.0,buy,65.0
2007-08-09,Benchmark Company LLC,12 month,5.0,buy,60.0
2007-08-15,EVA Dimensions,Not Provided,3.0,hold,-0.0
2007-09-07,Benchmark Company LLC,12 month,5.0,buy,62.0
2007-09-25,Benchmark Company LLC,12 month,5.0,buy,62.0
2007-10-12,EVA Dimensions,Not Provided,3.0,hold,-0.0
2007-10-17,Benchmark Company LLC,12 month,5.0,buy,64.0
2007-10-25,J.P. Morgan,Not Provided,5.0,overweight,-0.0
2007-10-29,Benchmark Company LLC,12 month,5.0,buy,64.0
2007-11-29,Jefferies,Not Provided,3.0,hold,59.0
2007-12-27,EVA Dimensions,Not Provided,3.0,hold,-0.0
2008-01-09,Jefferies,Not Provided,3.0,hold,60.0
2008-01-09,Benchmark Company LLC,12 month,5.0,buy,64.0
2008-01-14,J.P. Morgan,Not Provided,5.0,overweight,-0.0
2008-01-23,J.P. Morgan,Not Provided,5.0,overweight,-0.0
2008-01-23,Benchmark Company LLC,12 month,5.0,buy,54.0
2008-02-22,Benchmark Company LLC,12 month,5.0,buy,54.0
2008-03-03,Benchmark Company LLC,12 month,5.0,buy,54.0
2008-03-10,Bear Stearns & Co,Not Provided,3.0,peerperform,-0.0
2008-03-14,Benchmark Company LLC,12 month,5.0,buy,54.0
2008-03-26,EVA Dimensions,Not Provided,5.0,buy,-0.0
2008-04-15,Benchmark Company LLC,Not Provided,5.0,buy,46.0
2008-04-23,Jefferies,Not Provided,3.0,hold,35.0
2008-04-23,Benchmark Company LLC,Not Provided,3.0,hold,-0.0
2008-05-12,Benchmark Company LLC,Not Provided,3.0,hold,-0.0
2008-06-02,J.P. Morgan,Not Provided,3.0,neutral,-0.0
2008-06-06,Benchmark Company LLC,Not Provided,3.0,hold,-0.0
2008-06-06,Jefferies,Not Provided,3.0,hold,35.0
2008-07-14,Benchmark Company LLC,Not Provided,3.0,hold,-0.0
2008-07-28,Benchmark Company LLC,Not Provided,3.0,hold,-0.0
2008-07-31,J.P. Morgan,Not Provided,3.0,neutral,-0.0
2008-07-31,Jefferies,Not Provided,3.0,hold,25.0
2008-08-08,Benchmark Company LLC,Not Provided,3.0,hold,-0.0
2008-08-14,Benchmark Company LLC,Not Provided,3.0,hold,-0.0
2008-09-05,Gabelli & Co,Not Provided,5.0,buy,-0.0
2008-09-11,EVA Dimensions,Not Provided,3.0,hold,-0.0
2008-09-15,Benchmark Company LLC,Not Provided,3.0,hold,-0.0
2008-09-29,Benchmark Company LLC,Not Provided,3.0,hold,-0.0
2008-10-06,Benchmark Company LLC,Not Provided,3.0,hold,-0.0
2008-10-13,Benchmark Company LLC,Not Provided,3.0,hold,-0.0
2008-10-21,Benchmark Company LLC,Not Provided,3.0,hold,-0.0
2008-10-23,Jefferies,Not Provided,3.0,hold,19.0
2008-10-27,Benchmark Company LLC,Not Provided,3.0,hold,-0.0
2008-11-03,Benchmark Company LLC,Not Provided,3.0,hold,-0.0
2008-11-12,Gabelli & Co,Not Provided,5.0,buy,-0.0
2008-11-17,Gabelli & Co,Not Provided,5.0,buy,-0.0
2008-11-21,J.P. Morgan,Not Provided,3.0,neutral,17.0
2008-12-02,EVA Dimensions,Not Provided,3.0,hold,-0.0
2008-12-08,Benchmark Company LLC,Not Provided,3.0,hold,-0.0
2008-12-09,Gabelli & Co,Not Provided,5.0,buy,-0.0
2008-12-12,J.P. Morgan,Not Provided,3.0,neutral,-0.0
2008-12-22,J.P. Morgan,12 month,3.0,neutral,17.0
2009-01-12,Benchmark Company LLC,Not Provided,3.0,hold,-0.0
2009-01-15,Gabelli & Co,Not Provided,5.0,buy,-0.0
2009-01-20,J.P. Morgan,12 month,3.0,neutral,20.0
2009-01-23,Jefferies,Not Provided,3.0,hold,17.0
2009-01-23,J.P. Morgan,9 month,3.0,neutral,17.0
2009-01-23,Gabelli & Co,Not Provided,5.0,buy,-0.0
2009-03-02,Gabelli & Co,Not Provided,5.0,buy,-0.0
2009-04-29,J.P. Morgan,9 month,3.0,neutral,20.0
2009-04-30,Jefferies,Not Provided,3.0,hold,21.0
2009-04-30,Gabelli & Co,Not Provided,5.0,buy,-0.0
2009-05-04,Benchmark Company LLC,Not Provided,3.0,hold,-0.0
2009-05-26,J.P. Morgan,9 month,3.0,neutral,24.0
2009-06-23,J.P. Morgan,6 month,3.0,neutral,24.0
2009-07-01,Sidoti & Company LLC,12 month,5.0,buy,35.0
2009-07-14,Stifel,Not Provided,-2147483648.0,not rated,-0.0
2009-07-17,Benchmark Company LLC,Not Provided,3.0,hold,-0.0
2009-07-20,J.P. Morgan,6 month,3.0,neutral,24.0
2009-07-21,Gabelli & Co,Not Provided,3.0,hold,-0.0
2009-07-27,Sidoti & Company LLC,Not Provided,5.0,buy,35.0
2009-07-29,J.P. Morgan,6 month,3.0,neutral,24.0
2009-07-30,Gabelli & Co,Not Provided,3.0,hold,-0.0
2009-07-30,Jefferies,12 month,3.0,hold,25.0
2009-08-03,EVA Dimensions,Not Provided,3.0,hold,-0.0
2009-08-04,Benchmark Company LLC,Not Provided,3.0,hold,-0.0
2009-08-10,EVA Dimensions,Not Provided,3.0,hold,-0.0
2009-08-13,EVA Dimensions,Not Provided,3.0,hold,-0.0
2009-08-31,EVA Dimensions,Not Provided,1.0,sell,-0.0
2009-09-05,EVA Dimensions,Not Provided,3.0,hold,-0.0
2009-09-09,Sidoti & Company LLC,12 month,5.0,buy,35.0
2009-09-17,J.P. Morgan,15 month,3.0,neutral,30.0
2009-09-18,EVA Dimensions,Not Provided,1.0,sell,-0.0
2009-09-26,EVA Dimensions,Not Provided,3.0,hold,-0.0
2009-10-12,Stifel,Not Provided,-2147483648.0,not rated,-0.0
2009-10-13,Benchmark Company LLC,Not Provided,3.0,hold,-0.0
2009-10-20,J.P. Morgan,15 month,3.0,neutral,30.0
2009-10-23,Sidoti & Company LLC,Not Provided,5.0,buy,35.0
2009-10-23,Roth Capital Partners,12 month,5.0,buy,43.0
2009-10-26,Stifel,Not Provided,-2147483648.0,not rated,-0.0
2009-10-29,J.P. Morgan,15 month,3.0,neutral,30.0
2009-10-29,Sidoti & Company LLC,12 month,5.0,buy,35.0
2009-10-30,Jefferies,12 month,3.0,hold,28.0
2009-11-03,Roth Capital Partners,12 month,5.0,buy,43.0
2009-11-16,J.P. Morgan,15 month,3.0,neutral,30.0
2009-11-23,Stifel,Not Provided,-2147483648.0,not rated,-0.0
2009-12-07,Benchmark Company LLC,Not Provided,3.0,hold,30.0
2009-12-08,J.P. Morgan,15 month,3.0,neutral,32.0
2009-12-09,Roth Capital Partners,12 month,5.0,buy,43.0
2009-12-09,Jefferies,12 month,3.0,hold,28.0
2009-12-10,Sidoti & Company LLC,12 month,5.0,buy,35.0
2009-12-14,Roth Capital Partners,12 month,5.0,buy,43.0
2009-12-21,Stifel,Not Provided,-2147483648.0,not rated,-0.0
2009-12-23,J.P. Morgan,15 month,3.0,neutral,32.0
2010-01-06,J.P. Morgan,12 month,3.0,neutral,36.0
2010-01-07,Gabelli & Co,Not Provided,3.0,hold,-0.0
2010-01-07,Jefferies,12 month,3.0,hold,30.0
2010-01-08,Sidoti & Company LLC,Not Provided,3.0,neutral,35.0
2010-01-11,Stifel,Not Provided,-2147483648.0,not rated,-0.0
2010-01-11,Benchmark Company LLC,12 month,3.0,hold,36.0
2010-01-15,Sidoti & Company LLC,12 month,3.0,neutral,35.0
2010-01-21,Sidoti & Company LLC,12 month,3.0,neutral,35.0
2010-01-21,J.P. Morgan,12 month,3.0,neutral,36.0
2010-01-22,Roth Capital Partners,12 month,5.0,buy,43.0
2010-01-22,Jefferies,12 month,3.0,hold,32.0
2010-01-22,Benchmark Company LLC,12 month,3.0,hold,36.0
2010-02-03,J.P. Morgan,9 month,3.0,neutral,37.0
2010-03-01,Stifel,Not Provided,-2147483648.0,not rated,-0.0
2010-03-04,Benchmark Company LLC,12 month,5.0,buy,40.0
2010-03-08,Sidoti & Company LLC,12 month,3.0,neutral,35.0
2010-03-08,Stifel,Not Provided,-2147483648.0,not rated,-0.0
2010-03-09,Jefferies,12 month,3.0,hold,32.0
2010-03-22,Stifel,Not Provided,-2147483648.0,not rated,-0.0
2010-03-29,Stifel,Not Provided,-2147483648.0,not rated,-0.0
2010-04-14,J.P. Morgan,9 month,3.0,neutral,39.0
2010-04-15,Benchmark Company LLC,12 month,5.0,buy,40.0
2010-04-19,Sidoti & Company LLC,12 month,3.0,neutral,35.0
2010-04-19,J.P. Morgan,9 month,3.0,neutral,39.0
2010-04-28,J.P. Morgan,9 month,3.0,neutral,39.0
2010-04-28,Jefferies,12 month,3.0,hold,35.0
2010-04-28,Sidoti & Company LLC,12 month,3.0,neutral,40.0
2010-04-29,Gabelli & Co,Not Provided,3.0,hold,-0.0
2010-04-29,Benchmark Company LLC,12 month,5.0,buy,41.0
2010-05-05,Roth Capital Partners,12 month,5.0,buy,46.0
2010-05-06,Credit Suisse,Not Provided,3.0,neutral,38.0
2010-05-10,Stifel,Not Provided,-2147483648.0,not rated,-0.0
2010-05-14,Jefferies,12 month,3.0,hold,35.0
2010-05-17,Stifel,Not Provided,-2147483648.0,not rated,-0.0
2010-05-19,J.P. Morgan,6 month,3.0,neutral,39.0
2010-05-24,Stifel,Not Provided,-2147483648.0,not rated,-0.0
2010-06-07,Stifel,Not Provided,-2147483648.0,not rated,-0.0
2010-06-14,Stifel,Not Provided,-2147483648.0,not rated,-0.0
2010-06-21,Stifel,Not Provided,-2147483648.0,not rated,-0.0
2010-06-28,Stifel,Not Provided,-2147483648.0,not rated,-0.0
2010-07-01,Benchmark Company LLC,12 month,5.0,buy,41.0
2010-07-06,Stifel,Not Provided,-2147483648.0,not rated,-0.0
2010-07-07,Roth Capital Partners,12 month,5.0,buy,43.0
2010-07-14,Benchmark Company LLC,12 month,5.0,buy,41.0
2010-07-15,Roth Capital Partners,12 month,5.0,buy,46.0
2010-07-19,Stifel,Not Provided,-2147483648.0,not rated,-0.0
2010-07-22,Jefferies,12 month,3.0,hold,35.0
2010-07-27,Stifel,Not Provided,-2147483648.0,not rated,-0.0
2010-07-29,J.P. Morgan,3 month,3.0,neutral,34.0
2010-07-30,Jefferies,12 month,3.0,hold,35.0
2010-07-30,Credit Suisse,Not Provided,3.0,neutral,35.0
2010-07-30,Benchmark Company LLC,12 month,5.0,buy,41.0
2010-08-02,Stifel,Not Provided,-2147483648.0,not rated,-0.0
2010-08-09,Stifel,Not Provided,-2147483648.0,not rated,-0.0
2010-08-16,Stifel,Not Provided,-2147483648.0,not rated,-0.0
2010-08-23,Stifel,Not Provided,-2147483648.0,not rated,-0.0
2010-08-24,Roth Capital Partners,12 month,5.0,buy,46.0
2010-08-30,Stifel,Not Provided,-2147483648.0,not rated,-0.0
