Date,Firm Name,Period,Rating,Recommendation,Target Price
2005-06-03,Redwood Brokerage,Not Provided,5.0,buy,52.0
2005-06-30,HSBC,Not Provided,3.0,neutral,-0.0
2005-07-08,J.P. Morgan,Not Provided,5.0,overweight,-0.0
2005-08-30,EVA Dimensions,Not Provided,5.0,buy,-0.0
2005-10-21,Cowen,Not Provided,-2147483648.0,no rating system,-0.0
2005-10-21,Gleacher & Company,Not Provided,5.0,buy,45.0
2005-10-21,Raymond James,Not Provided,3.0,market perform,-0.0
2005-10-31,Morgan Stanley,Not Provided,3.0,Equalwt/In-Line,-0.0
2005-11-03,Howe Barnes Hoefer & Arnett Inc,12 month,5.0,strong buy,42.5
2005-11-18,SunTrust Robinson Humphrey,Not Provided,3.0,neutral,-0.0
2005-11-18,UBS,Not Provided,3.0,neutral 2,43.0
2005-11-18,Oscar Gruss & Son Inc,12 month,3.0,hold,47.0
2005-11-18,Brean Capital LLC,Not Provided,1.0,sell,-0.0
2005-11-21,Thomas Weisel Partners,Not Provided,-2147483648.0,not rated,-0.0
2005-11-21,Ferris Baker Watts,Not Provided,3.0,neutral,-0.0
2005-11-21,Kaufman Bros,12 month,3.0,hold,43.0
2005-11-21,Oppenheimer & Co,Not Provided,3.0,neutral,-0.0
2005-11-28,CIBC World Markets,Not Provided,3.0,sector perform,-0.0
2005-11-28,Needham & Co,Not Provided,3.0,hold,48.0
2005-12-21,FBR Capital Markets,Not Provided,3.0,market perform,43.0
2006-01-09,Oppenheimer & Co,Not Provided,3.0,neutral,-0.0
2006-01-10,Needham & Co,Not Provided,3.0,hold,-0.0
2006-01-13,EVA Dimensions,Not Provided,5.0,buy,-0.0
2006-01-13,Morgan Stanley,Not Provided,3.0,Equalwt/In-Line,-0.0
2006-01-18,Ferris Baker Watts,Not Provided,3.0,neutral,-0.0
2006-01-20,Kaufman Bros,12 month,3.0,hold,43.0
2006-01-20,Raymond James,Not Provided,3.0,market perform,-0.0
2006-01-20,Ferris Baker Watts,Not Provided,3.0,neutral,-0.0
2006-01-20,Needham & Co,Not Provided,3.0,hold,-0.0
2006-01-20,FBR Capital Markets,Not Provided,3.0,market perform,43.0
2006-01-20,Thomas Weisel Partners,Not Provided,-2147483648.0,not rated,-0.0
2006-01-23,Oppenheimer & Co,Not Provided,3.0,neutral,-0.0
2006-01-23,SunTrust Robinson Humphrey,Not Provided,3.0,neutral,-0.0
2006-02-21,Cowen,Not Provided,3.0,neutral,-0.0
2006-02-24,Thomas Weisel Partners,Not Provided,-2147483648.0,not rated,-0.0
