Date,Close
2006-01-03,91.745
2006-01-04,92.345
2006-01-05,92.425
2006-01-06,93.485
2006-01-09,93.815
2006-01-10,93.945
2006-01-11,94.355
2006-01-12,93.845
2006-01-13,93.725
2006-01-17,93.375
2006-01-18,92.835
2006-01-19,93.355
2006-01-20,91.015
2006-01-23,91.465
2006-01-24,91.595
2006-01-25,91.705
2006-01-26,92.405
2006-01-27,93.585
2006-01-30,93.485
2006-01-31,92.545
2006-02-01,93.435
2006-02-02,91.945
2006-02-03,91.315
2006-02-06,91.645
2006-02-07,90.525
2006-02-08,91.665
2006-02-09,91.455
2006-02-10,91.685
2006-02-13,91.455
2006-02-14,92.795
2006-02-15,93.245
2006-02-16,94.205
2006-02-17,93.855
2006-02-21,93.535
2006-02-22,94.315
2006-02-23,94.125
2006-02-24,94.455
2006-02-27,94.505
2006-02-28,93.275
2006-03-01,94.415
2006-03-02,94.405
2006-03-03,93.805
2006-03-06,93.215
2006-03-07,93.015
2006-03-08,93.285
2006-03-09,92.425
2006-03-10,93.635
2006-03-13,93.875
2006-03-14,95.225
2006-03-15,95.805
2006-03-16,96.075
2006-03-17,96.184
2006-03-20,95.974
2006-03-21,95.154
2006-03-22,95.944
2006-03-23,95.674
2006-03-24,95.774
2006-03-27,95.584
2006-03-28,94.784
2006-03-29,95.594
2006-03-30,95.364
2006-03-31,95.394
2006-04-03,95.294
2006-04-04,96.124
2006-04-05,96.574
2006-04-06,96.434
2006-04-07,95.104
2006-04-10,95.304
2006-04-11,94.204
2006-04-12,94.444
2006-04-13,94.274
2006-04-17,94.224
2006-04-18,96.264
2006-04-19,96.514
2006-04-20,96.694
2006-04-21,96.714
2006-04-24,96.474
2006-04-25,95.934
2006-04-26,95.964
2006-04-27,96.594
2006-04-28,97.034
2006-05-01,95.964
2006-05-02,96.944
2006-05-03,96.454
2006-05-04,96.924
2006-05-05,98.084
2006-05-08,97.924
2006-05-09,98.184
2006-05-10,98.114
2006-05-11,96.514
2006-05-12,94.804
2006-05-15,95.064
2006-05-16,94.874
2006-05-17,92.414
2006-05-18,91.774
2006-05-19,92.664
2006-05-22,91.694
2006-05-23,90.734
2006-05-24,91.734
2006-05-25,93.294
2006-05-26,93.944
2006-05-30,91.664
2006-05-31,93.074
2006-06-01,94.294
2006-06-02,94.564
2006-06-05,92.684
2006-06-06,92.374
2006-06-07,91.424
2006-06-08,91.314
2006-06-09,90.914
2006-06-12,89.554
2006-06-13,88.114
2006-06-14,89.064
2006-06-15,91.684
2006-06-16,90.769
2006-06-19,89.789
2006-06-20,90.209
2006-06-21,91.129
2006-06-22,90.579
2006-06-23,90.559
2006-06-26,91.109
2006-06-27,90.029
2006-06-28,90.869
2006-06-29,93.389
2006-06-30,93.349
2006-07-03,93.919
2006-07-05,93.189
2006-07-06,93.559
2006-07-07,92.729
2006-07-10,92.969
2006-07-11,93.529
2006-07-12,92.169
2006-07-13,90.119
2006-07-14,89.639
2006-07-17,89.459
