Date,Open,High,Low,Close
2017-04-07,217.5,219.84,217.04,218.25
2017-04-10,217.07,219.05,216.26,218.02
2017-04-11,216.56,218.395,214.03,217.55
2017-04-12,215.67,216.135,208.44,209.2
2017-04-13,209.21,213.97,209.0,211.32
2017-04-17,212.38,214.36,212.19,213.87
2017-04-18,213.06,213.71,212.06,213.1
2017-04-19,213.78,214.83,213.26,213.63
2017-04-20,215.0,219.12,214.22,218.21
2017-04-21,217.42,218.33,216.161,217.66
2017-04-24,220.69,221.9,219.68,221.24
2017-04-25,222.02,224.0,221.95,223.2
2017-04-26,223.49,223.93,220.87,221.68
2017-04-27,222.89,224.09,222.06,223.09
2017-04-28,222.83,223.135,219.77,220.81
2017-05-01,222.09,222.26,219.91,221.32
2017-05-02,223.46,225.5,221.5,225.45
2017-05-03,224.51,225.99,223.545,225.47
