Date,Open,High,Low,Close
2006-01-03,44.8549,46.3262,44.8153,46.128
2006-01-04,45.9298,46.189,45.4114,45.7392
2006-01-05,45.6249,45.8002,45.0531,45.3809
2006-01-06,45.9298,46.6006,45.7011,46.4177
2006-01-09,46.8065,46.8598,46.067,46.4101
2006-01-10,46.2347,46.837,46.0975,46.3186
2006-01-11,46.2347,46.5854,45.6859,46.3262
2006-01-12,46.7684,47.3706,46.0594,46.3262
2006-01-13,46.0441,46.5549,45.9298,46.3186
2006-01-17,47.1114,49.2459,47.0809,49.0096
2006-01-18,49.4746,49.4746,47.6831,48.3387
2006-01-19,48.0719,49.1011,47.9957,48.9486
2006-01-20,49.2154,50.5037,48.941,49.284
2006-01-23,48.0643,49.6957,47.7822,49.4822
2006-01-24,48.7656,49.8481,48.6132,49.1544
2006-01-25,49.9701,50.214,47.645,48.4378
2006-01-26,48.8952,49.2688,48.1177,48.7885
2006-01-27,49.4975,50.0158,49.3526,49.6118
2006-01-30,49.932,50.2826,49.3221,49.7414
2006-01-31,49.5432,49.6957,48.9791,49.3221
2006-02-01,49.3221,50.2522,48.8647,49.1087
2006-02-02,49.0934,49.8405,48.1024,49.0248
2006-02-03,48.7885,48.7885,47.5459,47.645
2006-02-06,48.0414,48.6513,47.5764,47.8432
2006-02-07,47.3782,47.4544,45.8033,45.8155
2006-02-08,45.9298,46.0365,44.5119,45.8917
2006-02-09,46.4253,47.0352,44.8016,45.2056
2006-02-10,45.3581,45.663,44.4052,45.2437
2006-02-13,45.3581,46.0746,44.9312,45.3199
2006-02-14,44.5195,45.3047,44.2222,45.1217
2006-02-15,45.3581,45.8155,44.4966,44.7253
2006-02-16,44.9769,45.663,44.7482,45.663
2006-02-17,46.0441,46.7531,45.8841,46.5701
2006-02-21,47.4926,48.5141,47.2715,47.8966
2006-02-22,47.4163,47.5993,46.8446,47.1876
2006-02-23,46.7684,47.4773,46.5778,46.837
2006-02-24,47.6069,48.3006,47.4316,47.8204
2006-02-27,47.584,47.6069,46.8446,47.18
2006-02-28,46.8065,46.997,45.945,46.471
2006-03-01,46.471,47.1495,46.356700000000004,47.0885
2006-03-02,47.0885,48.0262,47.0428,47.8585
2006-03-03,47.706,48.2091,47.2639,47.6298
2006-03-06,47.3401,47.5307,46.1509,46.1814
2006-03-07,46.0441,46.0823,44.9769,45.3428
2006-03-08,44.9007,45.7392,44.6262,45.3962
2006-03-09,45.6706,45.7773,44.9084,45.0836
2006-03-10,45.0455,45.6782,44.5957,45.0303
2006-03-13,45.259,45.8688,45.198,45.8612
2006-03-14,45.8444,46.4253,45.602,46.3719
2006-03-15,46.2805,47.0428,46.0594,47.0123
2006-03-16,47.0733,47.6374,46.5015,47.523
2006-03-17,47.8737,47.8737,46.6159,46.776
2006-03-20,46.4939,46.8827,45.8612,45.9603
2006-03-21,45.8078,46.2652,45.2971,45.3504
2006-03-22,45.1446,46.8446,45.1446,46.1051
2006-03-23,46.6921,47.1952,46.455799999999996,46.593
2006-03-24,46.837,47.6603,46.7379,47.0809
2006-03-27,46.9818,48.3464,46.6159,48.1024
2006-03-28,48.3845,49.5356,48.3845,48.5979
2006-03-29,48.941,49.5813,48.7809,49.3984
2006-03-30,49.3602,49.9701,49.0553,49.1544
2006-03-31,48.8342,48.8419,47.9042,48.1405
2006-04-03,48.7504,49.8329,48.5827,49.1011
2006-04-04,48.8876,49.8557,48.8876,49.6652
2006-04-05,49.8939,50.8849,49.3831,50.74
2006-04-06,51.0755,51.914,50.9382,51.266
2006-04-07,50.7705,51.1974,49.9396,50.2826
2006-04-10,50.6409,51.5481,50.5037,50.8468
2006-04-11,51.6472,51.9826,51.1289,51.3499
2006-04-12,51.1593,51.9064,51.0831,51.327
2006-04-13,51.0755,51.5786,50.7324,51.1822
2006-04-17,51.975,52.3867,51.5024,52.0893
2006-04-18,52.7144,53.9799,52.5849,53.8503
2006-04-19,52.9813,54.1324,52.9813,53.957
2006-04-20,53.553,54.0485,52.6001,53.2557
2006-04-21,53.4387,55.2682,53.4387,55.2682
2006-04-24,54.9633,55.1081,53.2404,53.2404
2006-04-25,53.8198,54.3153,51.9293,52.0284
2006-04-26,51.4566,52.6611,51.0831,51.1898
2006-04-27,50.4656,50.8849,49.3145,50.458
2006-04-28,50.9001,52.0055,50.7934,50.9992
