Date,BS_SH_OUT,SHORT_INT
2006-01-13,,20753552.0
2006-02-15,,19991554.0
2006-03-15,,21419262.0
2006-03-31,376.9311,
2006-04-13,,25266888.0
2006-05-15,,24788946.0
2006-06-15,,22357422.0
2006-06-30,374.3198,
2006-07-14,,20641834.0
2006-08-15,,22941544.0
2006-09-15,,19823206.0
2006-09-30,393.8552,
2006-10-13,,18316950.0
2006-11-15,,19549384.0
2006-12-15,,30368158.0
2006-12-31,393.93,
2007-01-12,,33963634.0
2007-02-15,,44095366.0
2007-03-15,,53345272.0
2007-03-31,762.0,
2007-04-13,,41730436.0
2007-05-15,,43846492.0
2007-06-15,,56256780.0
2007-06-30,764.0,
2007-07-13,,49657350.0
2007-08-15,,51075040.0
2007-09-14,,54603666.0
2007-09-28,,51631130.0
2007-09-30,764.0,
2007-10-15,,53478270.0
2007-10-31,,51811866.0
2007-11-15,,52507176.0
2007-11-30,,52225384.0
2007-12-14,,53459108.0
2007-12-31,766.0,49795810.0
2008-01-15,,56119382.0
2008-01-31,,58922156.0
2008-02-15,,63375702.0
2008-02-29,,58054928.0
2008-03-14,,66077060.0
2008-03-31,766.0,71680496.0
2008-04-15,,72725714.0
2008-04-30,,79808084.0
2008-05-15,,76966746.0
2008-05-30,,83271432.0
2008-06-13,,78063416.0
2008-06-30,768.0,79684752.0
2008-07-15,,77141788.0
2008-07-31,,80635548.0
2008-08-15,,81548508.0
2008-08-29,,77639118.0
2008-09-15,,77173530.0
2008-09-30,756.0,80347244.0
2008-10-15,,78716392.0
2008-10-31,,82054096.0
2008-11-14,,81276786.0
2008-11-28,,86747612.0
2008-12-15,,75193160.0
2008-12-31,768.0,61679980.0
2009-01-15,,66367836.0
2009-01-30,,58148256.0
2009-02-13,,52159316.0
2009-02-27,,58606240.0
2009-03-13,,70483814.0
2009-03-31,824.0,66468810.0
2009-04-15,,63156092.0
2009-04-30,,54941002.0
2009-05-15,,61270568.0
2009-05-29,,53491658.0
2009-06-15,,58380660.0
2009-06-30,824.0,49956368.0
2009-07-15,,52041476.0
2009-07-31,,56311730.0
2009-08-14,,57583922.0
2009-08-31,,55048770.0
2009-09-15,,49257306.0
2009-09-30,860.0,48237546.0
2009-10-15,,46967248.0
2009-10-30,,44686916.0
2009-11-13,,45763620.0
2009-11-30,,47773238.0
2009-12-15,,46395748.0
2009-12-31,860.0,46323978.0
2010-01-15,,47955926.0
2010-01-29,,42678780.0
2010-02-12,,47026924.0
2010-02-26,,50445368.0
2010-03-15,,54357182.0
2010-03-31,862.0,52867996.0
2010-04-15,,60124888.0
2010-04-30,,57826340.0
2010-05-14,,31349070.0
2010-05-28,,28943028.0
2010-06-15,,28373730.0
2010-06-30,940.0,28643922.0
2010-07-15,,23471334.0
2010-07-30,,23395074.0
2010-08-13,,31294996.0
2010-08-31,,28807906.0
2010-09-15,,37408000.0
2010-09-30,942.0,34042798.0
2010-10-15,,35233870.0
2010-10-29,,32634182.0
2010-11-15,,32625684.0
2010-11-30,,27482418.0
2010-12-15,,29998572.0
2010-12-31,945.0,28201824.0
2011-01-14,,24524400.0
2011-01-31,,21973358.0
2011-02-15,,15941792.0
2011-02-28,,13280884.0
2011-03-15,,11506494.0
2011-03-31,947.0,16334510.0
2011-04-15,,15027039.0
2011-04-29,,13051898.0
2011-05-13,,15449969.0
2011-05-31,,15927609.0
2011-06-15,,17084104.0
2011-06-30,948.0,18190140.0
2011-07-15,,19974639.0
2011-07-29,,16360272.0
2011-08-15,,15962111.0
2011-08-31,,17968908.0
2011-09-15,,19947187.0
2011-09-30,948.0,17537830.0
2011-10-14,,18421630.0
2011-10-31,,17745404.0
2011-11-15,,17020841.0
2011-11-30,,17473404.0
2011-12-15,,17139688.0
2011-12-30,,17109750.0
2011-12-31,948.0,
2012-01-13,,17710829.0
2012-01-31,,23647202.0
2012-02-15,,21575596.0
2012-02-29,,18261789.0
2012-03-15,,20109364.0
2012-03-30,,18121361.0
2012-03-31,949.0,
2012-04-13,,23836657.0
2012-04-30,,18476245.0
2012-05-15,,19350874.0
2012-05-31,,18858548.0
2012-06-15,,24420104.0
2012-06-29,,23350878.0
2012-06-30,949.0,
2012-07-13,,25214876.0
2012-07-31,,23317338.0
2012-08-15,,25347696.0
2012-08-31,,25228996.0
