Date,BS_SH_OUT,SHORT_INT
2006-01-13,,4045187.0
2006-02-15,,5205915.0
2006-03-15,,5127381.0
2006-03-31,180.2846,
2006-04-13,,3711364.0
2006-05-15,,4212522.0
2006-06-15,,5515015.0
2006-06-30,180.3942,
2006-07-14,,5060388.0
2006-08-15,,4946925.0
2006-09-15,,5345720.0
2006-09-30,180.5081,
2006-10-13,,5336180.0
2006-11-15,,4886157.0
2006-12-15,,5072334.0
2006-12-31,180.984,
2007-01-12,,4998515.0
2007-02-15,,5074180.0
2007-03-15,,4865430.0
2007-03-31,175.1459,
2007-04-13,,5314329.0
2007-05-15,,6067278.0
2007-06-15,,5121922.0
2007-06-30,181.8841,
2007-07-13,,6423186.0
2007-08-15,,5984804.0
2007-09-14,,4931778.0
2007-09-28,,4641670.0
2007-09-30,179.6979,
2007-10-15,,4104619.0
2007-10-31,,4842164.0
2007-11-15,,6957610.0
2007-11-30,,6840897.0
2007-12-14,,7660791.0
2007-12-31,177.9102,8633279.0
2008-01-15,,9591715.0
2008-01-31,,10877931.0
2008-02-15,,10452514.0
2008-02-29,,10319707.0
2008-03-14,,10662918.0
2008-03-31,179.0338,10449171.0
2008-04-15,,9786446.0
2008-04-30,,11328882.0
2008-05-15,,11718497.0
2008-05-30,,11728208.0
2008-06-13,,11999508.0
2008-06-30,179.052,12405263.0
2008-07-15,,15171849.0
2008-07-31,,15682455.0
2008-08-15,,23710671.0
2008-08-29,,24934079.0
2008-09-15,,25051327.0
2008-09-30,330.7884,24909179.0
2008-10-15,,27353176.0
2008-10-31,,30228345.0
2008-11-14,,29433660.0
2008-11-28,,27748503.0
2008-12-15,,28651171.0
2008-12-31,330.8123,30288786.0
2009-01-15,,30494628.0
2009-01-30,,30572912.0
2009-02-13,,31109495.0
2009-02-27,,28842200.0
2009-03-13,,31061035.0
2009-03-31,342.1096,27252261.0
2009-04-15,,28467208.0
2009-04-30,,29918053.0
2009-05-15,,23187195.0
2009-05-29,,23611659.0
2009-06-15,,24752115.0
2009-06-30,342.1753,22781694.0
2009-07-15,,23837650.0
2009-07-31,,21510475.0
2009-08-14,,20490228.0
2009-08-31,,22458185.0
2009-09-15,,17657701.0
2009-09-30,342.1289,16159927.0
2009-10-15,,15483772.0
2009-10-30,,15332890.0
2009-11-13,,15291896.0
2009-11-30,,15602178.0
2009-12-15,,14552251.0
2009-12-31,342.119,14006653.0
2010-01-15,,13886264.0
2010-01-29,,14351070.0
2010-02-12,,14730690.0
2010-02-26,,14015300.0
2010-03-15,,13757904.0
2010-03-31,342.0836,14106938.0
2010-04-15,,15294868.0
2010-04-30,,13246734.0
2010-05-14,,13871490.0
2010-05-28,,13637072.0
2010-06-15,,14560992.0
2010-06-30,342.0109,15505834.0
2010-07-15,,16067276.0
2010-07-30,,14602485.0
2010-08-13,,14130260.0
2010-08-31,,13698955.0
2010-09-15,,13983584.0
2010-09-30,323.2256,12843360.0
2010-10-15,,13246565.0
2010-10-29,,12598943.0
2010-11-15,,12952799.0
2010-11-30,,10359727.0
2010-12-15,,12067332.0
2010-12-31,316.396,12513814.0
2011-01-14,,12588912.0
2011-01-31,,13281376.0
2011-02-15,,13133558.0
2011-02-28,,13294318.0
2011-03-15,,12002527.0
2011-03-31,309.4152,13784750.0
2011-04-15,,16720484.0
2011-04-29,,13379179.0
2011-05-13,,12855391.0
2011-05-31,,13129448.0
2011-06-15,,15944977.0
2011-06-30,297.8577,14235427.0
2011-07-15,,14387019.0
2011-07-29,,13792520.0
2011-08-15,,15208085.0
2011-08-31,,4759691.0
2011-09-15,,6406909.0
2011-09-30,320.5175,5043165.0
2011-10-14,,4471777.0
2011-10-31,,4436871.0
2011-11-15,,3185303.0
2011-11-30,,4058202.0
2011-12-15,,3179037.0
2011-12-30,,3368693.0
2011-12-31,315.646,
2012-01-13,,4261611.0
2012-01-31,,3530018.0
2012-02-15,,3259828.0
2012-02-29,,2982067.0
2012-03-15,,7996533.0
2012-03-30,,3466848.0
2012-03-31,311.7074,
2012-04-13,,4432179.0
2012-04-30,,4123510.0
2012-05-15,,4038265.0
2012-05-31,,4856846.0
2012-06-15,,4612435.0
2012-06-29,,4356461.0
2012-06-30,305.7057,
2012-07-13,,4224549.0
2012-07-31,,3646813.0
2012-08-15,,3272444.0
2012-08-31,,3622624.0
2012-09-14,,3779672.0
2012-09-28,,4242256.0
2012-09-30,300.6053,
2012-10-15,,4763636.0
2012-10-31,,4831918.0
2012-11-15,,5996285.0
2012-11-30,,5965836.0
2012-12-14,,5698316.0
2012-12-31,298.682,4901997.0
2013-01-15,,6204164.0
2013-01-31,,6979520.0
2013-02-15,,6691451.0
2013-02-28,,5771701.0
2013-03-15,,5436608.0
2013-03-28,,4999255.0
2013-03-31,289.7029,
2013-04-15,,4882307.0
2013-04-30,,4579110.0
2013-05-15,,3031979.0
2013-05-31,,3028975.0
2013-06-14,,3023152.0
2013-06-28,,3652277.0
2013-06-30,287.4918,
2013-07-15,,3572282.0
2013-07-31,,4216213.0
2013-08-15,,4758200.0
2013-08-30,,4691773.0
2013-09-13,,5028645.0
2013-09-30,282.8105,5084344.0
2013-10-15,,5050149.0
2013-10-31,,4433551.0
2013-11-15,,4815072.0
2013-11-29,,4592461.0
2013-12-13,,4656155.0
2013-12-31,278.2978,5038767.0
2014-01-15,,4465446.0
2014-01-31,,4411995.0
2014-02-14,,4587527.0
2014-02-28,,4153282.0
2014-03-14,,5004618.0
2014-03-31,271.4992,5882942.0
2014-04-15,,5966707.0
2014-04-30,,5471231.0
2014-05-15,,5405358.0
2014-05-30,,5676805.0
2014-06-13,,5301133.0
2014-06-30,268.3071,4871776.0
2014-07-15,,5016823.0
2014-07-31,,5287778.0
2014-08-15,,5587844.0
2014-08-29,,5473625.0
2014-09-15,,4984873.0
2014-09-30,258.0537,4560664.0
2014-10-15,,4286738.0
2014-10-31,,4163608.0
2014-11-14,,3837121.0
2014-11-28,,3985119.0
2014-12-15,,4068124.0
2014-12-31,255.183,3932305.0
2015-01-15,,6909896.0
2015-01-30,,8174946.0
2015-02-13,,8987289.0
2015-02-27,,10719009.0
2015-03-13,,15397773.0
2015-03-31,256.6836,17784464.0
2015-04-15,,18369119.0
2015-04-30,,20534196.0
2015-05-15,,19912511.0
2015-05-29,,10623092.0
2015-06-15,,6208754.0
2015-06-30,303.8919,7105826.0
2015-07-15,,6016160.0
2015-07-31,,4728153.0
2015-08-14,,4995305.0
2015-08-31,,5738948.0
2015-09-15,,5970790.0
2015-09-30,299.317,5780352.0
2015-10-15,,6886977.0
2015-10-30,,6675190.0
2015-11-13,,5519832.0
2015-11-30,,5376408.0
2015-12-15,,4816841.0
2015-12-31,294.745,5588758.0
2016-01-15,,5045858.0
2016-01-29,,5388644.0
