Date,BS_SH_OUT,SHORT_INT
2006-01-13,,5753098.0
2006-02-15,,6228074.0
2006-03-15,,3326172.0
2006-03-31,174.94,
2006-04-13,,2939791.0
2006-05-15,,2367532.0
2006-06-15,,6442164.0
2006-06-30,184.864,
2006-07-14,,6709730.0
2006-08-15,,1521286.0
2006-09-15,,1988543.0
2006-09-30,175.232,
2006-10-13,,3705405.0
2006-11-15,,2496683.0
2006-12-15,,1965613.0
2006-12-31,175.4127,
2007-01-12,,1696635.0
2007-02-15,,1584837.0
2007-03-15,,1664199.0
2007-03-31,175.7628,
2007-04-13,,1381302.0
2007-05-15,,1710805.0
2007-06-15,,2907083.0
2007-06-30,175.919,
2007-07-13,,4010810.0
2007-08-15,,2286327.0
