Date,BS_SH_OUT,SHORT_INT
2012-03-30,,744077.0
2012-04-13,,757517.0
2012-04-30,,748133.0
2012-05-15,,742700.0
2012-05-31,,775313.0
2012-06-15,,742713.0
2012-06-29,,742703.0
2012-06-30,200.0,
2012-07-13,,743587.0
2012-07-31,,742703.0
2012-08-15,,770616.0
2012-08-31,,768101.0
2012-09-14,,768667.0
2012-09-28,,718599.0
2012-09-30,200.0,
2012-10-15,,718293.0
2012-10-31,,750593.0
2012-11-15,,717236.0
2012-11-30,,717236.0
2012-12-14,,717236.0
2012-12-31,,717236.0
2013-01-15,,733073.0
2013-01-31,,728291.0
2013-02-15,,725173.0
2013-02-28,,735373.0
2013-03-15,,712673.0
2013-03-28,,710173.0
2013-03-31,201.1561,
2013-04-15,,710312.0
2013-04-30,,708288.0
2013-05-15,,708168.0
2013-05-31,,729922.0
2013-06-14,,711168.0
2013-06-28,,711168.0
2013-06-30,201.1561,
2013-07-15,,711166.0
2013-07-31,,711166.0
2013-08-15,,720389.0
2013-08-30,,721029.0
2013-09-13,,714166.0
2013-09-30,201.8424,735366.0
2013-10-15,,724769.0
2013-10-31,,721175.0
2013-11-15,,743125.0
2013-11-29,,724873.0
2013-12-13,,787685.0
2013-12-31,201.8424,828356.0
2014-01-15,,798536.0
2014-01-31,,803891.0
2014-02-14,,792558.0
2014-02-28,,833273.0
2014-03-14,,776692.0
2014-03-31,202.0924,773462.0
2014-04-15,,782620.0
2014-04-30,,781862.0
2014-05-15,,775362.0
2014-05-30,,776784.0
2014-06-13,,804343.0
2014-06-30,202.3432,796439.0
2014-07-15,,771863.0
2014-07-31,,775277.0
2014-08-15,,776147.0
2014-08-29,,779740.0
2014-09-15,,774148.0
2014-09-30,202.3432,786537.0
2014-10-15,,771732.0
2014-10-31,,767732.0
2014-11-14,,767732.0
2014-11-28,,789713.0
2014-12-15,,767488.0
2014-12-31,202.3432,765005.0
2015-01-15,,811352.0
2015-01-30,,903308.0
2015-02-13,,785940.0
2015-02-27,,940629.0
2015-03-13,,761682.0
2015-03-31,202.3432,774218.0
2015-04-15,,771790.0
2015-04-30,,769088.0
2015-05-15,,771903.0
2015-05-29,,762736.0
2015-06-15,,781524.0
2015-06-30,206.168,775777.0
2015-07-15,,775962.0
2015-07-31,,758783.0
2015-08-14,,770228.0
2015-08-31,,783302.0
2015-09-15,,772477.0
2015-09-30,206.168,774862.0
2015-10-15,,787685.0
2015-10-30,,860092.0
2015-11-13,,938081.0
2015-11-30,,943976.0
2015-12-15,,988171.0
2015-12-31,206.168,1494819.0
2016-01-15,,1536564.0
2016-01-29,,1783733.0
2016-02-12,,1900195.0
2016-02-29,,1783768.0
2016-03-15,,1837748.0
2016-03-31,206.168,1804015.0
2016-04-15,,1779689.0
2016-04-29,,1679497.0
2016-05-13,,1713354.0
2016-05-31,,1763355.0
2016-06-15,,1727280.0
2016-06-30,206.3808,8083724.0
2016-07-15,,8400654.0
2016-07-29,,7553998.0
2016-08-15,,7022328.0
2016-08-31,,6831642.0
2016-09-15,,6962582.0
2016-09-30,206.3808,6382047.0
2016-10-14,,6231538.0
2016-10-31,,6590650.0
2016-11-15,,7032223.0
2016-11-30,,6322778.0
2016-12-15,,6061376.0
2016-12-30,,6188773.0
2017-01-13,,6263174.0
2017-01-31,,6399188.0
2017-02-15,,6357764.0
2017-02-28,,6184359.0
2017-03-15,,6313138.0
2017-03-31,,6895133.0
2017-04-13,,6657128.0
