Date,BS_SH_OUT,SHORT_INT
2006-01-13,,6695528.0
2006-02-15,,7878924.0
2006-03-15,,6112320.0
2006-03-31,236.8,
2006-04-13,,7100064.0
2006-05-15,,7354900.0
2006-06-15,,7980176.0
2006-06-30,233.2,
2006-07-14,,7090908.0
2006-08-15,,7938308.0
2006-09-15,,8532220.0
2006-09-30,231.2,
2006-10-13,,7308728.0
2006-11-15,,7345456.0
2006-12-15,,8597336.0
2006-12-31,230.8,
2007-01-12,,8092732.0
2007-02-15,,10295904.0
2007-03-15,,13802364.0
2007-03-31,230.8,
2007-04-13,,15660512.0
2007-05-15,,15658188.0
2007-06-15,,14342600.0
2007-06-30,226.4,
2007-07-13,,12422768.0
2007-08-15,,7201344.0
2007-09-14,,7899828.0
2007-09-28,,7810804.0
2007-09-30,227.6,
2007-10-15,,9178132.0
2007-10-31,,11400632.0
2007-11-15,,10309028.0
2007-11-30,,12027812.0
2007-12-14,,12649256.0
2007-12-31,226.4,11933532.0
2008-01-15,,10721956.0
2008-01-31,,9608600.0
2008-02-15,,11464240.0
2008-02-29,,18040112.0
2008-03-14,,19885756.0
2008-03-31,218.4,21478588.0
2008-04-15,,21619816.0
2008-04-30,,18779648.0
2008-05-15,,18418956.0
2008-05-30,,16776864.0
2008-06-13,,16969320.0
2008-06-30,226.0,19412484.0
2008-07-15,,21141580.0
2008-07-31,,22053624.0
2008-08-15,,26136816.0
2008-08-29,,26399420.0
2008-09-15,,27460972.0
2008-09-30,223.6,21215320.0
2008-10-15,,21836224.0
2008-10-31,,19311860.0
2008-11-14,,18694732.0
2008-11-28,,18845304.0
2008-12-15,,12074652.0
2008-12-31,223.6,12346300.0
2009-01-15,,12389256.0
2009-01-30,,11103928.0
2009-02-13,,10319504.0
2009-02-27,,10369212.0
2009-03-13,,11870908.0
2009-03-31,224.0,12856328.0
2009-04-15,,9975964.0
2009-04-30,,7871732.0
2009-05-15,,6930616.0
2009-05-29,,7834040.0
2009-06-15,,8486624.0
2009-06-30,225.6,9014644.0
2009-07-15,,10419996.0
2009-07-31,,7735484.0
2009-08-14,,7170508.0
2009-08-31,,5710940.0
2009-09-15,,6231272.0
2009-09-30,225.2,6915612.0
2009-10-15,,6756256.0
2009-10-30,,7254012.0
2009-11-13,,8250428.0
2009-11-30,,6699192.0
2009-12-15,,5475728.0
2009-12-31,227.2,4537920.0
2010-01-15,,5507136.0
2010-01-29,,6731720.0
2010-02-12,,7372124.0
2010-02-26,,8543360.0
2010-03-15,,9755704.0
2010-03-31,227.2,9192100.0
2010-04-15,,9409536.0
2010-04-30,,8288536.0
2010-05-14,,9375400.0
2010-05-28,,9427306.0
2010-06-15,,11612290.0
2010-06-30,226.2,10979862.0
2010-07-15,,11903708.0
2010-07-30,,11064274.0
2010-08-13,,8939912.0
2010-08-31,,8014234.0
2010-09-15,,8551978.0
2010-09-30,228.2,6483134.0
2010-10-15,,6523620.0
2010-10-29,,5885806.0
2010-11-15,,5364534.0
2010-11-30,,4951314.0
2010-12-15,,5051456.0
2010-12-31,230.0,6049578.0
2011-01-14,,5048516.0
2011-01-31,,5553522.0
2011-02-15,,4840954.0
2011-02-28,,4006362.0
2011-03-15,,4056226.0
2011-03-31,229.6,4440446.0
2011-04-15,,4031232.0
2011-04-29,,4291808.0
2011-05-13,,4251042.0
2011-05-31,,3997412.0
2011-06-15,,4228570.0
2011-06-30,229.8,4327060.0
2011-07-15,,5549958.0
2011-07-29,,4772108.0
2011-08-15,,5300976.0
2011-08-31,,9624974.0
2011-09-15,,9079826.0
2011-09-30,228.4,9308766.0
2011-10-14,,8671634.0
2011-10-31,,7191184.0
2011-11-15,,7110656.0
2011-11-30,,5506080.0
2011-12-15,,5151178.0
2011-12-30,,5552446.0
2011-12-31,228.2,
2012-01-13,,5842384.0
2012-01-31,,5246074.0
2012-02-15,,7925068.0
2012-02-29,,8408560.0
