Date,BS_SH_OUT,SHORT_INT
2012-12-31,500.0,
2013-02-15,,119096.0
2013-02-28,,392162.0
2013-03-15,,803860.0
2013-03-28,,997733.0
2013-03-31,500.0,
2013-04-15,,1158199.0
2013-04-30,,2937257.0
2013-05-15,,1671591.0
2013-05-31,,19008783.0
2013-06-14,,26791268.0
2013-06-28,,37864861.0
2013-06-30,500.0,
2013-07-15,,22624631.0
2013-07-31,,5939146.0
2013-08-15,,7182834.0
2013-08-30,,5877760.0
2013-09-13,,4968063.0
2013-09-29,500.0,
2013-09-30,,7702758.0
2013-10-15,,6921253.0
2013-10-31,,4454677.0
2013-11-15,,5005990.0
2013-11-29,,5275750.0
2013-12-13,,5244503.0
2013-12-31,500.0,5558706.0
2014-01-15,,3088081.0
2014-01-31,,3676997.0
2014-02-14,,4731820.0
2014-02-28,,4693390.0
2014-03-14,,4229556.0
2014-03-30,501.0,
2014-03-31,,4028022.0
2014-04-15,,4319321.0
2014-04-30,,5445838.0
2014-05-15,,5233929.0
2014-05-30,,5557274.0
2014-06-13,,6306669.0
2014-06-28,501.0378,
2014-06-30,,5728218.0
2014-07-15,,5477819.0
2014-07-31,,4675373.0
2014-08-15,,7126095.0
2014-08-29,,7285359.0
2014-09-15,,6948942.0
2014-09-28,501.1957,
2014-09-30,,5895942.0
2014-10-15,,8801480.0
2014-10-31,,7174820.0
2014-11-14,,8340157.0
2014-11-28,,5376777.0
2014-12-15,,4604932.0
2014-12-31,501.3275,3835127.0
2015-01-15,,4146860.0
2015-01-30,,3644526.0
2015-02-13,,3582114.0
2015-02-27,,3404969.0
2015-03-13,,3963154.0
2015-03-29,500.3676,
2015-03-31,,3276837.0
2015-04-15,,2957785.0
2015-04-30,,3875951.0
2015-05-15,,3994890.0
2015-05-29,,5255637.0
2015-06-15,,7064886.0
2015-06-28,499.3394,
2015-06-30,,6521227.0
2015-07-15,,4754717.0
2015-07-31,,4208085.0
2015-08-14,,6511287.0
2015-08-31,,5104871.0
2015-09-15,,7503482.0
2015-09-27,498.3331,
2015-09-30,,5625734.0
2015-10-15,,6817078.0
2015-10-30,,5906423.0
2015-11-13,,4533485.0
2015-11-30,,5348642.0
2015-12-15,,6241491.0
2015-12-31,497.4001,5758311.0
2016-01-15,,4862390.0
2016-01-29,,4010628.0
2016-02-12,,5103199.0
2016-02-29,,3679658.0
2016-03-15,,4834480.0
2016-03-31,,5675106.0
2016-04-03,496.4168,
2016-04-15,,8060238.0
2016-04-29,,7884289.0
2016-05-13,,7099376.0
2016-05-31,,6792582.0
2016-06-15,,5459907.0
2016-06-30,,6744404.0
2016-07-03,495.3897,
2016-07-15,,6498124.0
2016-07-29,,6307009.0
2016-08-15,,7600005.0
2016-08-31,,8282824.0
2016-09-15,,7613388.0
2016-09-30,,8653108.0
2016-10-02,494.2408,
2016-10-14,,10049267.0
2016-10-31,,10234918.0
2016-11-15,,8834704.0
2016-11-30,,7636452.0
2016-12-15,,8341082.0
2016-12-30,,8286035.0
2016-12-31,492.8553,
2017-01-13,,6550746.0
2017-01-31,,9045125.0
2017-02-15,,7574538.0
2017-02-28,,6819069.0
2017-03-15,,7411934.0
2017-03-31,,9038088.0
2017-04-13,,9162864.0
