Date,BS_SH_OUT,SHORT_INT
2006-01-13,,1328365.0
2006-02-15,,1063239.0
2006-03-15,,1135406.0
2006-03-31,43.133,
2006-04-13,,1238267.0
2006-05-15,,1614687.0
2006-06-15,,1526977.0
2006-06-30,43.226,
2006-07-14,,1458908.0
2006-08-15,,1667620.0
2006-09-15,,2381250.0
2006-09-30,45.774,
2006-10-13,,3021302.0
2006-11-15,,3794310.0
2006-12-15,,3239140.0
2006-12-31,49.84,
2007-01-12,,4267791.0
2007-02-15,,2040669.0
2007-03-15,,2195608.0
2007-03-31,59.182,
2007-04-13,,2452431.0
2007-05-15,,2356198.0
2007-06-15,,2853750.0
2007-06-30,59.923,
2007-07-13,,2642875.0
2007-08-15,,3284363.0
2007-09-14,,4406601.0
2007-09-28,,4631114.0
2007-09-30,59.989,
2007-10-15,,4437444.0
2007-10-31,,5354337.0
2007-11-15,,5912507.0
2007-11-30,,7681237.0
2007-12-14,,7889445.0
2007-12-31,58.759,8761658.0
2008-01-15,,8621655.0
2008-01-31,,8066305.0
2008-02-15,,7972659.0
2008-02-29,,7787446.0
2008-03-14,,8295166.0
2008-03-31,60.404,7302901.0
2008-04-15,,7523611.0
2008-04-30,,7460401.0
2008-05-15,,7505174.0
2008-05-30,,7751960.0
2008-06-13,,8169038.0
2008-06-30,60.397,8076587.0
2008-07-15,,8208472.0
2008-07-31,,7020634.0
2008-08-15,,6767056.0
2008-08-29,,7048650.0
2008-09-15,,7225647.0
2008-09-30,57.044,5301204.0
2008-10-15,,5055990.0
2008-10-31,,5127726.0
2008-11-14,,5405219.0
2008-11-28,,9849041.0
2008-12-15,,11025583.0
2008-12-31,57.044,11290536.0
2009-01-15,,11755819.0
2009-01-30,,11634353.0
2009-02-13,,12192510.0
2009-02-27,,13441990.0
2009-03-13,,14380467.0
2009-03-31,60.619,14691314.0
2009-04-15,,14839415.0
2009-04-30,,14356117.0
2009-05-15,,11598748.0
2009-05-29,,12927703.0
2009-06-15,,12683346.0
2009-06-30,76.82,13447840.0
2009-07-15,,14047038.0
2009-07-31,,14612498.0
2009-08-14,,13165864.0
2009-08-31,,12113529.0
2009-09-15,,11563689.0
2009-09-30,76.841,12025494.0
2009-10-15,,10768388.0
2009-10-30,,11699296.0
2009-11-13,,13258856.0
2009-11-30,,12476797.0
2009-12-15,,11545835.0
2009-12-31,77.515,11203184.0
2010-01-15,,9171998.0
2010-01-29,,9114096.0
2010-02-12,,9460699.0
2010-02-26,,10240853.0
2010-03-15,,9491528.0
2010-03-31,77.924,7819198.0
2010-04-15,,6968580.0
2010-04-30,,5957926.0
2010-05-14,,7203436.0
2010-05-28,,7599785.0
2010-06-15,,8075779.0
2010-06-30,78.209,7388709.0
2010-07-15,,7428987.0
2010-07-30,,7579995.0
2010-08-13,,7248500.0
2010-08-31,,6914904.0
2010-09-15,,6663039.0
2010-09-30,78.252,6315202.0
2010-10-15,,7395769.0
2010-10-29,,6606500.0
2010-11-15,,6430207.0
2010-11-30,,7156166.0
2010-12-15,,6923755.0
2010-12-31,78.307,7842481.0
