Date,BS_SH_OUT,SHORT_INT
2006-01-13,,11684538.0
2006-02-15,,11745246.0
2006-03-15,,12548706.0
2006-03-31,309.0,
2006-04-13,,9208316.0
2006-05-15,,6319318.0
2006-06-15,,6861814.0
2006-06-30,417.3333,
2006-07-14,,5790563.0
2006-08-15,,4782426.0
2006-09-15,,5293257.0
2006-09-30,418.3333,
2006-10-13,,5731209.0
2006-11-15,,5514227.0
2006-12-15,,6084662.0
2006-12-31,419.0,
2007-01-12,,6414604.0
2007-02-15,,11318148.0
2007-03-15,,6072208.0
2007-03-31,419.6666,
2007-04-13,,7650528.0
2007-05-15,,7529710.0
2007-06-15,,11984729.0
2007-06-30,420.0,
2007-07-13,,12645868.0
2007-08-15,,10841312.0
2007-09-14,,8210948.0
2007-09-28,,7258780.0
2007-09-30,420.0,
2007-10-15,,6907101.0
2007-10-31,,6402576.0
2007-11-15,,8490816.0
2007-11-30,,8839318.0
2007-12-14,,7707897.0
2007-12-31,420.6666,7564799.0
2008-01-15,,7946435.0
2008-01-31,,7746822.0
2008-02-15,,9642918.0
2008-02-29,,8724777.0
2008-03-14,,9782947.0
2008-03-31,421.3333,10156564.0
2008-04-15,,9707666.0
2008-04-30,,10325519.0
2008-05-15,,12906269.0
2008-05-30,,10711573.0
2008-06-13,,11355289.0
2008-06-30,421.6666,12436318.0
2008-07-15,,11413304.0
2008-07-31,,11233882.0
2008-08-15,,9980273.0
2008-08-29,,9228844.0
2008-09-15,,9040135.0
2008-09-30,421.6666,9036122.0
2008-10-15,,7599879.0
2008-10-31,,7265807.0
2008-11-14,,6011138.0
2008-11-28,,5469927.0
2008-12-15,,3996751.0
2008-12-31,424.0,3547787.0
2009-01-15,,4296070.0
2009-01-30,,3942995.0
2009-02-13,,3891981.0
2009-02-27,,4076370.0
2009-03-13,,4104259.0
2009-03-31,428.3333,5005338.0
2009-04-15,,6233057.0
2009-04-30,,6178777.0
2009-05-15,,7431039.0
2009-05-29,,8933503.0
2009-06-15,,8783977.0
2009-06-30,431.3333,9334227.0
2009-07-15,,9186560.0
2009-07-31,,8439815.0
2009-08-14,,9842113.0
