Date,BS_SH_OUT,SHORT_INT
2006-01-13,,1481166.0
2006-02-15,,914944.0
2006-03-15,,787177.0
2006-03-31,92.5631,
2006-04-13,,962176.0
2006-05-15,,930889.0
2006-06-15,,811959.0
2006-06-30,92.319,
2006-07-14,,542981.0
2006-08-15,,359347.0
2006-09-15,,290880.0
2006-09-30,92.3582,
2006-10-13,,470093.0
2006-11-15,,539202.0
2006-12-15,,427183.0
2006-12-31,91.5082,
2007-01-12,,1105384.0
2007-02-15,,744166.0
2007-03-15,,929421.0
2007-03-31,91.0545,
2007-04-13,,1078070.0
2007-05-15,,1107808.0
2007-06-15,,1378067.0
2007-06-30,90.5412,
2007-07-13,,1339746.0
2007-08-15,,1176624.0
2007-09-14,,1460700.0
2007-09-28,,1441136.0
2007-09-30,90.6373,
2007-10-15,,1210951.0
2007-10-31,,970710.0
2007-11-15,,1173682.0
2007-11-30,,1028378.0
2007-12-14,,1099177.0
2007-12-31,90.7451,1301782.0
2008-01-15,,2229829.0
2008-01-31,,2232583.0
2008-02-15,,2224637.0
2008-02-29,,2685946.0
2008-03-14,,2719984.0
2008-03-31,90.8069,2462370.0
2008-04-15,,2491950.0
2008-04-30,,2436558.0
2008-05-15,,3121568.0
2008-05-30,,2702691.0
2008-06-13,,2752013.0
2008-06-30,90.8441,2819930.0
2008-07-15,,3012212.0
2008-07-31,,2862318.0
2008-08-15,,3262491.0
2008-08-29,,2788388.0
2008-09-15,,2578047.0
2008-09-30,90.7811,1508707.0
2008-10-15,,1460677.0
2008-10-31,,1180018.0
2008-11-14,,1460174.0
2008-11-28,,1646182.0
2008-12-15,,1530194.0
2008-12-31,90.85,1322194.0
2009-01-15,,1728036.0
2009-01-30,,1976805.0
2009-02-13,,1865228.0
2009-02-27,,1813959.0
2009-03-13,,1743057.0
2009-03-31,91.0,2056009.0
2009-04-15,,2213582.0
2009-04-30,,2137172.0
2009-05-15,,2103027.0
2009-05-29,,2043323.0
2009-06-15,,2646882.0
2009-06-30,91.2,2060651.0
2009-07-15,,1811671.0
2009-07-31,,1663300.0
2009-08-14,,1896048.0
2009-08-31,,2149850.0
2009-09-15,,2354469.0
2009-09-30,91.25,2327532.0
2009-10-15,,2178757.0
2009-10-30,,1822940.0
2009-11-13,,2226632.0
2009-11-30,,1896417.0
2009-12-15,,1797200.0
2009-12-31,91.45,2084727.0
2010-01-15,,2042380.0
2010-01-29,,1822946.0
2010-02-12,,1476914.0
2010-02-26,,1699833.0
2010-03-15,,1621830.0
2010-03-31,91.7,1723494.0
2010-04-15,,1830689.0
2010-04-30,,1905615.0
2010-05-14,,1388951.0
2010-05-28,,1334049.0
2010-06-15,,1612353.0
2010-06-30,91.85,1598643.0
2010-07-15,,1600852.0
2010-07-30,,1165244.0
2010-08-13,,1308800.0
2010-08-31,,1657397.0
2010-09-15,,1985074.0
2010-09-30,91.8,2092100.0
2010-10-15,,2245504.0
2010-10-29,,2466841.0
2010-11-15,,2449958.0
2010-11-30,,2495055.0
2010-12-15,,2740315.0
2010-12-31,92.0,2805792.0
2011-01-14,,2764732.0
2011-01-31,,1599227.0
2011-02-15,,1521123.0
2011-02-28,,1381057.0
2011-03-15,,1290775.0
2011-03-31,93.5,1484980.0
2011-04-15,,1307339.0
2011-04-29,,1433754.0
2011-05-13,,1719123.0
2011-05-31,,1933075.0
2011-06-15,,1657845.0
2011-06-30,93.5,1603648.0
2011-07-15,,1417718.0
2011-07-29,,1467939.0
2011-08-15,,1811540.0
2011-08-31,,1999174.0
2011-09-15,,2275176.0
2011-09-30,93.5,1957914.0
2011-10-14,,2046968.0
2011-10-31,,1220879.0
2011-11-15,,2330316.0
2011-11-30,,1559638.0
2011-12-15,,1398947.0
2011-12-30,,1015598.0
2011-12-31,93.5,
2012-01-13,,1449716.0
2012-01-31,,2053692.0
2012-02-15,,2803964.0
2012-02-29,,4512144.0
2012-03-15,,5875669.0
2012-03-30,,5712066.0
2012-03-31,94.0,
2012-04-13,,5792392.0
2012-04-30,,5890935.0
2012-05-15,,6363533.0
2012-05-31,,6931159.0
2012-06-15,,7645960.0
2012-06-29,,6458864.0
2012-06-30,92.4,
2012-07-13,,5921674.0
2012-07-31,,4503166.0
2012-08-15,,4927587.0
