Date,BS_SH_OUT,SHORT_INT
2006-01-13,,19432704.0
2006-02-15,,13079614.0
2006-03-15,,11904488.0
2006-03-31,1481.0,
2006-04-13,,11794707.0
2006-05-15,,12105348.0
2006-06-15,,11493249.0
2006-06-30,1482.0,
2006-07-14,,9711151.0
2006-08-15,,11409851.0
2006-09-15,,9751170.0
2006-09-30,1483.0,
2006-10-13,,12090841.0
2006-11-15,,15683870.0
2006-12-15,,19233693.0
2006-12-31,1487.0,
2007-01-12,,17775752.0
2007-02-15,,14892573.0
2007-03-15,,14415633.0
2007-03-31,1489.3892,
2007-04-13,,14097699.0
2007-05-15,,15278468.0
2007-06-15,,16799522.0
2007-06-30,1496.2972,
2007-07-13,,16321322.0
2007-08-15,,32057272.0
2007-09-14,,16898733.0
2007-09-28,,20167737.0
2007-09-30,1619.0,
2007-10-15,,20667743.0
2007-10-31,,23212592.0
2007-11-15,,20881074.0
2007-11-30,,19343780.0
2007-12-14,,22116240.0
2007-12-31,1621.0,18058614.0
2008-01-15,,19079061.0
2008-01-31,,22359323.0
2008-02-15,,23052864.0
2008-02-29,,22908924.0
2008-03-14,,24623424.0
2008-03-31,1621.0,22749009.0
2008-04-15,,23406527.0
2008-04-30,,21592976.0
2008-05-15,,19979558.0
2008-05-30,,19423358.0
2008-06-13,,21658746.0
2008-06-30,1625.0,19517212.0
2008-07-15,,24314136.0
2008-07-31,,26489703.0
2008-08-15,,20718069.0
2008-08-29,,23607918.0
2008-09-15,,26799917.0
2008-09-30,1626.0,26960925.0
2008-10-15,,22623069.0
2008-10-31,,23168946.0
2008-11-14,,22938236.0
2008-11-28,,24315659.0
2008-12-15,,24178930.0
2008-12-31,1626.0,22227684.0
2009-01-15,,25312219.0
2009-01-30,,27113897.0
2009-02-13,,22021420.0
2009-02-27,,18464789.0
2009-03-13,,18508623.0
2009-03-31,1628.0,22557734.0
2009-04-15,,16540071.0
2009-04-30,,15934567.0
2009-05-15,,15502748.0
2009-05-29,,17016809.0
2009-06-15,,18242743.0
2009-06-30,1634.0,17730137.0
2009-07-15,,18231693.0
2009-07-31,,19245631.0
2009-08-14,,19646066.0
2009-08-31,,21237489.0
2009-09-15,,22264273.0
2009-09-30,1639.0,28146986.0
2009-10-15,,28378235.0
2009-10-30,,32026786.0
