Date,BS_SH_OUT,SHORT_INT
2006-01-13,,3659131.0
2006-02-15,,3646462.0
2006-03-15,,3247394.0
2006-03-31,207.9225,
2006-04-13,,3599337.0
2006-05-15,,3602758.0
2006-06-15,,4369863.0
2006-06-30,208.0693,
2006-07-14,,3680950.0
2006-08-15,,3999013.0
2006-09-15,,3619794.0
2006-09-30,208.5681,
2006-10-13,,4125088.0
2006-11-15,,3949567.0
2006-12-15,,5474983.0
2006-12-31,202.6678,
2007-01-12,,4155639.0
2007-02-15,,4265401.0
2007-03-15,,4073383.0
2007-03-31,197.2649,
2007-04-13,,4555482.0
2007-05-15,,5149796.0
2007-06-15,,4720436.0
2007-06-30,196.0594,
2007-07-13,,4080172.0
2007-08-15,,3930453.0
2007-09-14,,3815051.0
2007-09-28,,3387764.0
2007-09-30,194.2622,
2007-10-15,,3623831.0
2007-10-31,,3957806.0
2007-11-15,,3393492.0
2007-11-30,,3244599.0
2007-12-14,,3422499.0
2007-12-31,193.1202,3394012.0
2008-01-15,,4189632.0
2008-01-31,,3442094.0
2008-02-15,,3811314.0
2008-02-29,,3916329.0
2008-03-14,,4097503.0
2008-03-31,191.8974,4172167.0
2008-04-15,,3707223.0
2008-04-30,,4220322.0
2008-05-15,,4575186.0
2008-05-30,,5779374.0
2008-06-13,,5810090.0
2008-06-30,190.5406,5965763.0
2008-07-15,,5477618.0
2008-07-31,,5092164.0
2008-08-15,,5023906.0
2008-08-29,,4605550.0
2008-09-15,,5091813.0
2008-09-30,189.8548,4168712.0
2008-10-15,,4044195.0
2008-10-31,,4542307.0
2008-11-14,,4281727.0
2008-11-28,,4064437.0
2008-12-15,,3922095.0
2008-12-31,189.3586,4493834.0
2009-01-15,,4101292.0
2009-01-30,,3087130.0
2009-02-13,,3628385.0
2009-02-27,,2059158.0
2009-03-13,,2736822.0
2009-03-31,196.0785,2473868.0
2009-04-15,,2336415.0
2009-04-30,,2546651.0
2009-05-15,,2820599.0
2009-05-29,,3273802.0
2009-06-15,,2794551.0
2009-06-30,196.1229,2828881.0
2009-07-15,,2583288.0
2009-07-31,,2797534.0
2009-08-14,,2979346.0
2009-08-31,,3891906.0
2009-09-15,,3726351.0
2009-09-30,188.8994,3132886.0
2009-10-15,,3413972.0
2009-10-30,,3013980.0
2009-11-13,,2841596.0
2009-11-30,,2456466.0
2009-12-15,,2740763.0
2009-12-31,189.1182,2504157.0
2010-01-15,,2286747.0
2010-01-29,,2314212.0
2010-02-12,,2788082.0
2010-02-26,,2507775.0
2010-03-15,,2426711.0
2010-03-31,189.2691,3150382.0
2010-04-15,,2627674.0
2010-04-30,,2610252.0
2010-05-14,,2523151.0
2010-05-28,,3258629.0
2010-06-15,,2903101.0
2010-06-30,187.4951,2424321.0
2010-07-15,,2285118.0
2010-07-30,,2789291.0
2010-08-13,,2337890.0
2010-08-31,,3563992.0
2010-09-15,,3626853.0
2010-09-30,181.5229,3373386.0
2010-10-15,,2956274.0
2010-10-29,,2857352.0
2010-11-15,,1565914.0
2010-11-30,,2155884.0
2010-12-15,,2076493.0
2010-12-31,178.7459,1816512.0
2011-01-14,,2360861.0
2011-01-31,,2478139.0
2011-02-15,,2975352.0
2011-02-28,,2822647.0
2011-03-15,,2081299.0
2011-03-31,178.2682,2649750.0
2011-04-15,,4222661.0
2011-04-29,,3844248.0
2011-05-13,,3868923.0
2011-05-31,,3728232.0
2011-06-15,,3740286.0
2011-06-30,176.8335,3461635.0
2011-07-15,,2687209.0
2011-07-29,,2893834.0
2011-08-15,,2713672.0
2011-08-31,,3500409.0
2011-09-15,,3857210.0
2011-09-30,176.0757,3269801.0
2011-10-14,,2929078.0
2011-10-31,,3246153.0
2011-11-15,,3719326.0
2011-11-30,,4132530.0
2011-12-15,,3663720.0
2011-12-30,,3517637.0
2011-12-31,176.3558,
2012-01-13,,3536433.0
2012-01-31,,3148391.0
2012-02-15,,3232981.0
2012-02-29,,2827063.0
2012-03-15,,2769978.0
2012-03-30,,2646261.0
2012-03-31,177.1517,
2012-04-13,,2884950.0
2012-04-30,,3051278.0
2012-05-15,,2949184.0
2012-05-31,,2595416.0
2012-06-15,,2729345.0
2012-06-29,,2810752.0
2012-06-30,177.1906,
2012-07-13,,2807090.0
2012-07-31,,2191345.0
2012-08-15,,2936020.0
2012-08-31,,3031190.0
2012-09-14,,3393681.0
2012-09-28,,3656433.0
2012-09-30,177.6725,
2012-10-15,,3417409.0
2012-10-31,,3694104.0
2012-11-15,,3364112.0
2012-11-30,,2884951.0
2012-12-14,,2925919.0
2012-12-31,177.8075,2705818.0
2013-01-15,,2886565.0
2013-01-31,,3091984.0
2013-02-15,,3442261.0
2013-02-28,,3126062.0
2013-03-15,,3111636.0
2013-03-28,,3850917.0
2013-03-31,178.096,
2013-04-15,,3795710.0
2013-04-30,,3761523.0
2013-05-15,,3617121.0
2013-05-31,,3732760.0
2013-06-14,,3173020.0
2013-06-28,,2930392.0
2013-06-30,178.2394,
2013-07-15,,2927849.0
2013-07-31,,2719866.0
2013-08-15,,2608957.0
2013-08-30,,3149356.0
2013-09-13,,3664613.0
2013-09-30,178.306,3447484.0
