Date,SHORT_INT,BS_SH_OUT
2006-01-13,3387344.0,
2006-02-15,2942364.0,
2006-03-15,2907492.0,
2006-03-31,,300.4
2006-04-13,2820556.0,
2006-05-15,1970664.0,
2006-06-15,3538040.0,
2006-06-30,,300.0
2006-07-14,2487360.0,
2006-08-15,2690162.0,
2006-09-15,5158254.0,
2006-09-30,,298.0
2006-10-13,3902648.0,
2006-11-15,3899088.0,
2006-12-15,5087954.0,
2006-12-31,,292.6
2007-01-12,5332114.0,
2007-02-15,4657696.0,
2007-03-15,5523910.0,
2007-03-31,,293.0
2007-04-13,3443662.0,
2007-05-15,4016958.0,
2007-06-15,4516664.0,
2007-06-30,,291.4
2007-07-13,4050654.0,
2007-08-15,3287574.0,
2007-09-14,3167746.0,
2007-09-28,3161260.0,
2007-09-30,,291.6
2007-10-15,2655172.0,
2007-10-31,2738788.0,
2007-11-15,2745504.0,
2007-11-30,3158026.0,
2007-12-14,3740440.0,
2007-12-31,2974860.0,292.0
2008-01-15,4440570.0,
2008-01-31,4136196.0,
2008-02-15,3999832.0,
2008-02-29,5725788.0,
2008-03-14,5532864.0,
2008-03-31,5500890.0,294.2
2008-04-15,4569240.0,
2008-04-30,8109532.0,
2008-05-15,5455350.0,
2008-05-30,4483982.0,
2008-06-13,6264254.0,
2008-06-30,6163978.0,332.4
2008-07-15,5138750.0,
2008-07-31,6247298.0,
2008-08-15,4038990.0,
2008-08-29,4762970.0,
2008-09-15,5645114.0,
2008-09-30,4650106.0,329.8
2008-10-15,4343636.0,
2008-10-31,5592350.0,
2008-11-14,5980840.0,
2008-11-28,6480358.0,
2008-12-15,5593778.0,
2008-12-31,8244184.0,330.0
2009-01-15,7947288.0,
2009-01-30,8135626.0,
2009-02-13,7741784.0,
2009-02-27,7547616.0,
2009-03-13,8702922.0,
2009-03-31,8238006.0,331.2
2009-04-15,10013000.0,
2009-04-30,12624430.0,
2009-05-15,15403170.0,
2009-05-29,19182156.0,
2009-06-15,18616264.0,
2009-06-30,16787494.0,331.2
2009-07-15,14386146.0,
2009-07-31,14034388.0,
2009-08-14,10814738.0,
2009-08-31,10636508.0,
2009-09-15,10899378.0,
2009-09-30,10287276.0,331.6
2009-10-15,7906392.0,
2009-10-30,6604404.0,
2009-11-13,7949016.0,
2009-11-30,5070284.0,
2009-12-15,4519276.0,
2009-12-31,4007064.0,332.4
2010-01-15,5205844.0,
2010-01-29,5522740.0,
2010-02-12,7359698.0,
2010-02-26,7927980.0,
2010-03-15,7102190.0,
2010-03-31,7203488.0,335.2
2010-04-15,10437226.0,
2010-04-30,7331810.0,
2010-05-14,7547954.0,
2010-05-28,9592696.0,
2010-06-15,9563406.0,
2010-06-30,8228546.0,335.6
2010-07-15,6227702.0,
2010-07-30,7811494.0,
2010-08-13,7070926.0,
2010-08-31,4823700.0,
2010-09-15,5498350.0,
2010-09-30,5171902.0,336.6
2010-10-15,4319716.0,
2010-10-29,4171158.0,
2010-11-15,6720660.0,
2010-11-30,8004844.0,
2010-12-15,5193750.0,
2010-12-31,3561858.0,339.9
2011-01-14,3690720.0,
2011-01-31,3187074.0,
2011-02-15,4281914.0,
2011-02-28,3509276.0,
2011-03-15,2973525.0,
2011-03-31,3322104.0,341.2
2011-04-15,2861569.0,
2011-04-29,3290723.0,
2011-05-13,2610426.0,
2011-05-31,2436932.0,
2011-06-15,3004920.0,
2011-06-30,3105949.0,341.1
2011-07-15,3942433.0,
2011-07-29,3066628.0,
2011-08-15,3835931.0,
2011-08-31,4645529.0,
2011-09-15,6942624.0,
2011-09-30,4589392.0,334.2
2011-10-14,4429108.0,
2011-10-31,4336508.0,
2011-11-15,4302904.0,
2011-11-30,4480954.0,
2011-12-15,5724466.0,
2011-12-30,5148755.0,
2011-12-31,,334.4
2012-01-13,5162910.0,
2012-01-31,4677429.0,
2012-02-15,6061598.0,
2012-02-29,4630424.0,
2012-03-15,4730600.0,
2012-03-30,5298602.0,
2012-03-31,,336.5
2012-04-13,6308810.0,
2012-04-30,6570718.0,
2012-05-15,6522512.0,
2012-05-31,14548978.0,
2012-06-15,18894916.0,
