Date,BS_SH_OUT,SHORT_INT
2006-01-13,,2020401.0
2006-02-15,,2153876.0
2006-03-15,,2437810.0
2006-04-01,112.5,
2006-04-13,,1969069.0
2006-05-15,,2125640.0
2006-06-15,,1653509.0
2006-07-01,112.8,
2006-07-14,,1395418.0
2006-08-15,,1195939.0
2006-09-15,,1409999.0
2006-09-30,110.2,
2006-10-13,,1383538.0
2006-11-15,,2007214.0
2006-12-15,,1674069.0
2006-12-31,107.9,
2007-01-12,,1472285.0
2007-02-15,,2568362.0
2007-03-15,,2586435.0
2007-04-07,108.7,
2007-04-13,,5975157.0
2007-05-15,,7096454.0
2007-06-15,,4541468.0
2007-07-07,109.0,
2007-07-13,,4404488.0
2007-08-15,,5659571.0
2007-09-14,,25555666.0
2007-09-28,,26229210.0
2007-10-06,87.7,
2007-10-15,,26500893.0
2007-10-31,,28124641.0
2007-11-15,,27144009.0
2007-11-30,,25088300.0
2007-12-14,,23476434.0
2007-12-31,85.3,18310782.0
2008-01-15,,19717243.0
2008-01-31,,17760323.0
2008-02-15,,17814569.0
2008-02-29,,16513360.0
2008-03-14,,11771796.0
2008-03-31,,8447303.0
2008-04-05,86.6,
2008-04-15,,9429628.0
2008-04-30,,9541042.0
2008-05-15,,13262052.0
2008-05-30,,11055950.0
2008-06-13,,14506587.0
2008-06-30,,13501515.0
2008-07-05,83.4,
2008-07-15,,12374597.0
2008-07-31,,11418294.0
2008-08-15,,14165102.0
2008-08-29,,11994658.0
2008-09-15,,13353769.0
2008-09-30,,10476254.0
2008-10-04,83.4,
2008-10-15,,9771406.0
2008-10-31,,8501214.0
2008-11-14,,8880480.0
2008-11-28,,6641310.0
2008-12-15,,8015162.0
2008-12-31,83.4,8444153.0
2009-01-15,,7989358.0
2009-01-30,,5437441.0
2009-02-13,,7229202.0
2009-02-27,,8073054.0
2009-03-13,,5141033.0
2009-03-31,,4153163.0
2009-04-04,85.4,
2009-04-15,,4003327.0
2009-04-30,,4046263.0
2009-05-15,,3218079.0
2009-05-29,,3560284.0
2009-06-15,,4633961.0
2009-06-30,,5045046.0
2009-07-04,85.4,
2009-07-15,,6307692.0
2009-07-31,,4803313.0
2009-08-14,,3949740.0
2009-08-31,,4126014.0
2009-09-15,,3784987.0
2009-09-30,,2769552.0
2009-10-04,85.4,
2009-10-15,,2584206.0
2009-10-30,,2454909.0
2009-11-13,,3880961.0
2009-11-30,,4133145.0
2009-12-15,,3457920.0
2009-12-31,85.4,3101159.0
2010-01-15,,3243676.0
2010-01-29,,3601133.0
2010-02-12,,4087869.0
2010-02-26,,4614434.0
2010-03-15,,4994536.0
2010-03-31,,4790062.0
2010-04-03,87.1,
2010-04-15,,5124808.0
2010-04-30,,3963331.0
2010-05-14,,5230423.0
2010-05-28,,4804539.0
2010-06-15,,5253498.0
2010-06-30,,5585431.0
2010-07-03,87.1,
2010-07-15,,6661430.0
2010-07-30,,6399132.0
2010-08-13,,6941397.0
2010-08-31,,8543684.0
2010-09-15,,7767240.0
2010-09-30,,4606867.0
2010-10-02,87.1,
2010-10-15,,3911775.0
2010-10-29,,3381193.0
2010-11-15,,3562356.0
2010-11-30,,4435603.0
2010-12-15,,4748727.0
2010-12-31,86.4,4506563.0
2011-01-14,,4946924.0
2011-01-31,,5925721.0
2011-02-15,,5409594.0
2011-02-28,,5689762.0
2011-03-15,,4432558.0
2011-03-31,,5048605.0
2011-04-02,87.5,
2011-04-15,,6405329.0
2011-04-29,,5844022.0
2011-05-13,,7582607.0
2011-05-31,,8687864.0
2011-06-15,,10765796.0
2011-06-30,,10696852.0
2011-07-02,85.9,
2011-07-15,,10780295.0
2011-07-29,,10521480.0
2011-08-15,,9618637.0
2011-08-31,,11009527.0
2011-09-15,,11555322.0
2011-09-30,,11295178.0
2011-10-01,80.9,
2011-10-14,,11092375.0
2011-10-31,,10579228.0
2011-11-15,,10730418.0
2011-11-30,,10249867.0
2011-12-15,,7575963.0
2011-12-30,,7217142.0
2011-12-31,81.0,
2012-01-13,,7374295.0
2012-01-31,,7134520.0
2012-02-15,,7045797.0
2012-02-29,,7428549.0
2012-03-15,,7865084.0
2012-03-30,,7797160.0
2012-03-31,82.1,
2012-04-13,,8493379.0
2012-04-30,,10179994.0
2012-05-15,,11129522.0
2012-05-31,,11622247.0
2012-06-15,,11818681.0
2012-06-29,,12386611.0
2012-06-30,80.2,
2012-07-13,,12684092.0
2012-07-31,,13872414.0
2012-08-15,,13057552.0
2012-08-31,,12337286.0
2012-09-14,,11985217.0
2012-09-28,,11184198.0
2012-09-29,79.8,
2012-10-15,,10902712.0
2012-10-31,,9194907.0
2012-11-15,,9057127.0
2012-11-30,,8951304.0
2012-12-14,,8880518.0
2012-12-31,79.2,9019246.0
2013-01-15,,9698286.0
2013-01-31,,9518426.0
2013-02-15,,9767076.0
2013-02-28,,9316303.0
2013-03-15,,8721939.0
2013-03-28,,9028017.0
2013-04-06,80.3,
2013-04-15,,8766269.0
2013-04-30,,6914141.0
2013-05-15,,6919834.0
2013-05-31,,6109079.0
2013-06-14,,6143690.0
2013-06-28,,6538935.0
2013-07-06,79.7,
2013-07-15,,6186215.0
2013-07-31,,6457744.0
2013-08-15,,5734248.0
2013-08-30,,5254121.0
2013-09-13,,5153621.0
2013-09-30,,5582099.0
2013-10-05,79.8,
2013-10-15,,5388153.0
2013-10-31,,5215422.0
2013-11-15,,5539880.0
2013-11-29,,4857699.0
2013-12-13,,4720255.0
2013-12-31,79.7,3726141.0
2014-01-15,,4707097.0
2014-01-31,,6378633.0
2014-02-14,,6866223.0
2014-02-28,,6870954.0
2014-03-14,,7622773.0
2014-03-31,,7149938.0
