Date,SHORT_INT,BS_SH_OUT
2006-01-13,12252179.0,
2006-02-15,12918165.0,
2006-02-28,,851.3249
2006-03-15,10859787.0,
2006-04-13,10063955.0,
2006-05-15,12361659.0,
2006-05-31,,801.0
2006-06-15,8734215.0,
2006-07-14,11712035.0,
2006-08-15,12454781.0,
2006-08-31,,794.0
2006-09-15,13016269.0,
2006-10-13,12118375.0,
2006-11-15,11197469.0,
2006-11-30,,794.0
2006-12-15,11189183.0,
2007-01-12,10857268.0,
2007-02-15,10419214.0,
2007-02-28,,795.0
2007-03-15,8693126.0,
2007-04-13,9923693.0,
2007-05-15,13251772.0,
2007-05-31,,795.0
2007-06-15,11731117.0,
2007-07-13,12784404.0,
2007-08-15,11315237.0,
2007-08-31,,792.0
2007-09-14,10292162.0,
2007-09-28,11393289.0,
2007-10-15,11611528.0,
2007-10-31,10914866.0,
2007-11-15,10175375.0,
2007-11-30,11185693.0,787.0
2007-12-14,10912183.0,
2007-12-31,11552232.0,
2008-01-15,12622974.0,
2008-01-31,13354136.0,
2008-02-15,13319796.0,
2008-02-29,14791089.0,786.0
2008-03-14,16764565.0,
2008-03-31,15139656.0,
2008-04-15,15311597.0,
2008-04-30,16299526.0,
2008-05-15,16454217.0,
2008-05-30,19805702.0,
2008-05-31,,786.0
2008-06-13,21291890.0,
2008-06-30,25459599.0,
2008-07-15,24450885.0,
2008-07-31,21868840.0,
2008-08-15,20446339.0,
2008-08-29,22858083.0,
2008-08-31,,786.0
2008-09-15,24431014.0,
2008-09-30,21944994.0,
2008-10-15,22356210.0,
2008-10-31,22177425.0,
2008-11-14,17710493.0,
2008-11-28,16515138.0,
2008-11-30,,785.0
2008-12-15,17981034.0,
2008-12-31,15543889.0,
2009-01-15,14738640.0,
2009-01-30,14041315.0,
2009-02-13,18901156.0,
2009-02-27,20938560.0,
2009-02-28,,787.0
2009-03-13,24072892.0,
2009-03-31,20952969.0,
2009-04-15,19108596.0,
2009-04-30,16447883.0,
2009-05-15,14303766.0,
2009-05-29,15492527.0,
2009-05-31,,787.0
2009-06-15,15401039.0,
2009-06-30,15300167.0,
2009-07-15,16497964.0,
2009-07-31,14354797.0,
2009-08-14,12962147.0,
2009-08-31,11449754.0,786.0
2009-09-15,12739419.0,
2009-09-30,10736411.0,
2009-10-15,10166894.0,
2009-10-30,10596538.0,
2009-11-13,11233161.0,
2009-11-30,9684580.0,787.0
2009-12-15,8902955.0,
2009-12-31,8598851.0,
2010-01-15,9059364.0,
2010-01-29,9964409.0,
2010-02-12,10793305.0,
2010-02-26,9910165.0,
2010-02-28,,789.0
2010-03-15,9901058.0,
2010-03-31,8566083.0,
2010-04-15,8593192.0,
2010-04-30,10926733.0,
2010-05-14,10880735.0,
2010-05-28,9566931.0,
2010-05-31,,789.0
2010-06-15,10987793.0,
2010-06-30,10474097.0,
2010-07-15,10443959.0,
2010-07-30,10360550.0,
2010-08-13,10214226.0,
2010-08-31,8199314.0,789.0
2010-09-15,10297052.0,
2010-09-30,9147564.0,
2010-10-15,11583358.0,
2010-10-29,14462696.0,
2010-11-15,11469735.0,
2010-11-30,9263016.0,790.0
2010-12-15,8798181.0,
2010-12-31,7070187.0,
2011-01-14,7877063.0,
2011-01-31,6540185.0,
2011-02-15,5569293.0,
2011-02-28,5740063.0,792.0
2011-03-15,5694292.0,
2011-03-31,6276070.0,
2011-04-15,7023405.0,
2011-04-29,6930476.0,
2011-05-13,7152790.0,
2011-05-31,6453531.0,792.0
2011-06-15,7310866.0,
2011-06-30,6610098.0,
2011-07-15,7341243.0,
2011-07-29,6312081.0,
2011-08-15,9841110.0,
2011-08-31,11955951.0,782.0
2011-09-15,16450771.0,
2011-09-30,13091489.0,
2011-10-14,13306631.0,
2011-10-31,14005905.0,
2011-11-15,12137111.0,
2011-11-30,9979705.0,777.0
2011-12-15,9803146.0,
2011-12-30,9482704.0,
2012-01-13,10674155.0,
2012-01-31,15148983.0,
2012-02-15,12950873.0,
2012-02-29,16864099.0,779.0
2012-03-15,19669406.0,
2012-03-30,22535338.0,
2012-04-13,23534355.0,
2012-04-30,25027247.0,
2012-05-15,24605478.0,
2012-05-31,24343936.0,779.0
2012-06-15,24970273.0,
2012-06-29,23482299.0,
2012-07-13,22341865.0,
2012-07-31,23349066.0,
2012-08-15,23012946.0,
2012-08-31,21099169.0,777.0
2012-09-14,19210987.0,
2012-09-28,16337401.0,
2012-10-15,14508726.0,
2012-10-31,13098201.0,
2012-11-15,12370215.0,
2012-11-30,12053498.0,776.0
2012-12-14,11849285.0,
2012-12-31,11740342.0,
2013-01-15,11771963.0,
2013-01-31,11341581.0,
2013-02-15,12931974.0,
2013-02-28,13246989.0,775.0
2013-03-15,13443869.0,
2013-03-28,8888209.0,
2013-04-15,9869895.0,
2013-04-30,9143974.0,
2013-05-15,10495001.0,
2013-05-31,12124459.0,775.0
2013-06-14,11767612.0,
2013-06-28,13672643.0,
2013-07-15,13948810.0,
2013-07-31,14833530.0,
2013-08-15,15624961.0,
2013-08-30,17721037.0,
2013-08-31,,776.0
2013-09-13,15567450.0,
2013-09-30,16381215.0,
2013-10-15,18092440.0,
2013-10-31,20449141.0,
2013-11-15,24822968.0,
2013-11-29,26710510.0,
2013-11-30,,776.0
2013-12-13,29885255.0,
2013-12-31,24785720.0,
2014-01-15,23486477.0,
2014-01-31,20063456.0,
2014-02-14,17866333.0,
2014-02-28,18018528.0,777.0
2014-03-14,16527340.0,
2014-03-31,15407932.0,
2014-04-15,13200780.0,
2014-04-30,15711643.0,
2014-05-15,16687102.0,
2014-05-30,14794886.0,
2014-05-31,,777.0
2014-06-13,12775898.0,
2014-06-30,13599827.0,
2014-07-15,12652006.0,
2014-07-31,12834839.0,
2014-08-15,12245088.0,
2014-08-29,11612009.0,
2014-08-31,,777.0
2014-09-15,12741729.0,
2014-09-30,10589125.0,
2014-10-15,12345162.0,
2014-10-31,15628221.0,
2014-11-14,13753541.0,
2014-11-28,11651692.0,
2014-11-30,,777.0
2014-12-15,9827905.0,
2014-12-31,9128668.0,
2015-01-15,9039526.0,
2015-01-30,6502336.0,
2015-02-13,7125249.0,
2015-02-27,6624052.0,
2015-02-28,,778.0
2015-03-13,6622795.0,
2015-03-31,6095916.0,
2015-04-15,6106130.0,
2015-04-30,6545949.0,
2015-05-15,6584190.0,
2015-05-29,7711483.0,
2015-05-31,,778.0
2015-06-15,8621946.0,
2015-06-30,9226255.0,
2015-07-15,10404689.0,
2015-07-31,9227959.0,
2015-08-14,8399465.0,
2015-08-31,9440348.0,778.0
2015-09-15,11117082.0,
2015-09-30,11160170.0,
2015-10-15,11492544.0,
2015-10-30,10431098.0,
2015-11-13,10722390.0,
2015-11-30,10533613.0,772.0
2015-12-15,10247733.0,
2015-12-31,9562909.0,
2016-01-15,11133425.0,
2016-01-29,13886302.0,
2016-02-12,21863106.0,
2016-02-29,20276120.0,755.0
2016-03-15,20476878.0,
2016-03-31,19119058.0,
2016-04-15,15378533.0,
2016-04-29,18030974.0,
2016-05-13,17162050.0,
2016-05-31,17265995.0,745.0
2016-06-15,19852453.0,
2016-06-30,17231937.0,
2016-07-15,16526895.0,
2016-07-29,15685804.0,
2016-08-15,16816201.0,
2016-08-31,19952268.0,730.0
2016-09-15,20394024.0,
2016-09-30,21536138.0,
2016-10-14,26264726.0,
2016-10-31,27915997.0,
2016-11-15,26186622.0,
2016-11-30,24922572.0,726.0
2016-12-15,24786400.0,
2016-12-30,20522839.0,
2017-01-13,22029595.0,
2017-01-31,20235797.0,
2017-02-15,20025263.0,
2017-02-28,18655200.0,726.0
2017-03-15,17258347.0,
2017-03-31,16650513.0,
2017-04-13,17271977.0,
