Date,BS_SH_OUT,SHORT_INT
2006-01-13,,11313286.0
2006-01-27,1207.0116,
2006-02-15,,7443016.0
2006-03-15,,5094919.0
2006-04-13,,10066674.0
2006-04-28,1155.2371,
2006-05-15,,21674867.0
2006-06-15,,21840198.0
2006-07-14,,17110708.0
2006-07-28,1149.3432,
2006-08-15,,17414353.0
2006-09-15,,18113649.0
2006-10-13,,17405663.0
2006-10-27,1151.1332,
2006-11-15,,13299950.0
2006-12-15,,14947220.0
2007-01-12,,15136573.0
2007-01-26,1151.564,
2007-02-15,,12918002.0
2007-03-15,,11817583.0
2007-04-13,,13818402.0
2007-04-27,1143.4075,
2007-05-15,,15196369.0
2007-06-15,,16113163.0
2007-07-13,,16374824.0
2007-07-27,1134.1228,
2007-08-15,,15584898.0
2007-09-14,,16083563.0
2007-09-28,,18472566.0
2007-10-15,,18903075.0
2007-10-26,1130.6587,
2007-10-31,,10177219.0
2007-11-15,,11404841.0
2007-11-30,,12267164.0
2007-12-14,,13694063.0
2007-12-31,,15307810.0
2008-01-15,,14690427.0
2008-01-25,1123.0271,
2008-01-31,,15147278.0
2008-02-15,,16935282.0
2008-02-29,,17686298.0
2008-03-14,,17235255.0
2008-03-31,,15841540.0
2008-04-15,,17036387.0
2008-04-25,1124.9268,
2008-04-30,,17972906.0
2008-05-15,,15848764.0
2008-05-30,,15298269.0
2008-06-13,,15922437.0
2008-06-30,,18092273.0
2008-07-15,,18343989.0
2008-07-25,1128.2945,
2008-07-31,,17872620.0
2008-08-15,,19507754.0
2008-08-29,,20950595.0
2008-09-15,,19931140.0
2008-09-30,,22674408.0
2008-10-15,,18872037.0
2008-10-24,1118.2247,
2008-10-31,,17501936.0
2008-11-14,,19459773.0
2008-11-28,,14733511.0
2008-12-15,,16441333.0
2008-12-31,,19523479.0
2009-01-15,,25233269.0
2009-01-23,1119.2841,
2009-01-30,,26011391.0
2009-02-13,,22505223.0
2009-02-27,,19884259.0
2009-03-13,,17134453.0
2009-03-31,,16935788.0
2009-04-15,,16209307.0
2009-04-24,1119.1402,
2009-04-30,,16314415.0
2009-05-15,,17477154.0
2009-05-29,,17865797.0
2009-06-15,,16011362.0
2009-06-30,,14593496.0
2009-07-15,,15051840.0
2009-07-31,1106.8035,14006887.0
2009-08-14,,14705112.0
2009-08-31,,12034716.0
2009-09-15,,15096626.0
2009-09-30,,13372305.0
2009-10-15,,11406640.0
2009-10-30,1104.6512,12350729.0
2009-11-13,,13739440.0
