Date,BS_SH_OUT,SHORT_INT
2006-01-13,,3886073.0
2006-02-15,,3791385.0
2006-03-15,,3146501.0
2006-03-31,124.7,
2006-04-13,,2900919.0
2006-05-15,,3230597.0
2006-06-15,,2588695.0
2006-06-30,125.1,
2006-07-14,,2387012.0
2006-08-15,,2043339.0
2006-09-15,,2536628.0
2006-09-30,125.4,
2006-10-13,,2467124.0
2006-11-15,,5752384.0
2006-12-15,,5180576.0
2006-12-31,122.2,
2007-01-12,,4719168.0
2007-02-15,,2780680.0
2007-03-15,,2693551.0
2007-03-31,117.6,
2007-04-13,,3341778.0
2007-05-15,,3211475.0
2007-06-15,,4111061.0
2007-06-30,117.4,
2007-07-13,,3051236.0
2007-08-15,,2311022.0
2007-09-14,,2349657.0
2007-09-28,,2303715.0
2007-09-30,116.5,
2007-10-15,,2368205.0
2007-10-31,,2183303.0
2007-11-15,,2405100.0
2007-11-30,,2823337.0
2007-12-14,,2890494.0
2007-12-31,111.0,3231258.0
2008-01-15,,3703228.0
2008-01-31,,4497003.0
2008-02-15,,5162646.0
2008-02-29,,6759058.0
2008-03-14,,6982903.0
2008-03-31,111.3,6242561.0
2008-04-15,,4718251.0
2008-04-30,,5406804.0
2008-05-15,,4686823.0
2008-05-30,,4254791.0
2008-06-13,,4088119.0
2008-06-30,111.3,4219273.0
2008-07-15,,5047206.0
2008-07-31,,4758034.0
2008-08-15,,4311180.0
2008-08-29,,4489584.0
2008-09-15,,5072902.0
2008-09-30,108.0,7271562.0
2008-10-15,,4345490.0
2008-10-31,,4796321.0
2008-11-14,,4833951.0
2008-11-28,,6433916.0
2008-12-15,,6861410.0
2008-12-31,108.2,6469095.0
2009-01-15,,6830553.0
2009-01-30,,5415793.0
2009-02-13,,5100537.0
2009-02-27,,4939159.0
2009-03-13,,5353019.0
2009-03-31,108.3,6153920.0
2009-04-15,,6092680.0
2009-04-30,,5916391.0
2009-05-15,,5951700.0
2009-05-29,,5104914.0
2009-06-15,,4192048.0
2009-06-30,108.8,4970359.0
2009-07-15,,5400058.0
2009-07-31,,4508863.0
2009-08-14,,4552943.0
2009-08-31,,4669040.0
2009-09-15,,4973260.0
2009-09-30,106.5,3851297.0
2009-10-15,,4689928.0
2009-10-30,,5692226.0
2009-11-13,,5665567.0
2009-11-30,,5656359.0
2009-12-15,,5491531.0
2009-12-31,105.3,4786918.0
2010-01-15,,4602195.0
2010-01-29,,5288056.0
2010-02-12,,4588832.0
2010-02-26,,3829612.0
2010-03-15,,6070311.0
2010-03-31,104.2,6272577.0
2010-04-15,,6406315.0
2010-04-30,,5099618.0
2010-05-14,,4874479.0
2010-05-28,,5312486.0
2010-06-15,,4895072.0
2010-06-30,103.1,4557623.0
2010-07-15,,3764861.0
2010-07-30,,4880495.0
2010-08-13,,4615701.0
2010-08-31,,5655961.0
2010-09-15,,6375854.0
2010-09-30,101.7,7947202.0
2010-10-15,,8231425.0
2010-10-29,,7852789.0
2010-11-15,,8215260.0
2010-11-30,,7824552.0
2010-12-15,,6597136.0
2010-12-31,102.4,6072776.0
2011-01-14,,5725018.0
2011-01-31,,4981008.0
2011-02-15,,3994445.0
2011-02-28,,4132035.0
2011-03-15,,3692852.0
2011-03-31,100.2,5458241.0
2011-04-15,,6099898.0
2011-04-29,,5745715.0
2011-05-13,,6087490.0
2011-05-31,,4930486.0
2011-06-15,,3506626.0
2011-06-30,101.4,3485155.0
2011-07-15,,3992972.0
2011-07-29,,3563947.0
2011-08-15,,4125869.0
2011-08-31,,5536931.0
2011-09-15,,6129408.0
2011-09-30,99.7,6311029.0
2011-10-14,,6056242.0
2011-10-31,,6065118.0
2011-11-15,,5584407.0
2011-11-30,,5881038.0
2011-12-15,,5740093.0
2011-12-30,,5259504.0
2011-12-31,97.8,
2012-01-13,,4997260.0
2012-01-31,,4648565.0
2012-02-15,,4823901.0
2012-02-29,,4971111.0
2012-03-15,,5553086.0
2012-03-30,,5884515.0
2012-03-31,97.1,
2012-04-13,,6009022.0
2012-04-30,,6107381.0
2012-05-15,,6345701.0
2012-05-31,,6899121.0
2012-06-15,,7413377.0
2012-06-29,,7795271.0
2012-06-30,95.8,
2012-07-13,,8719902.0
2012-07-31,,7558528.0
2012-08-15,,6196611.0
2012-08-31,,6541413.0
2012-09-14,,6668077.0
2012-09-28,,6781958.0
2012-09-30,94.9,
2012-10-15,,6809411.0
2012-10-31,,6392340.0
2012-11-15,,6076769.0
2012-11-30,,5867537.0
2012-12-14,,5590281.0
2012-12-31,93.5,5201799.0
2013-01-15,,5759224.0
2013-01-31,,6375006.0
2013-02-15,,7044300.0
2013-02-28,,7086533.0
2013-03-15,,7199866.0
2013-03-28,,7445543.0
2013-03-31,92.8,
2013-04-15,,7960730.0
2013-04-30,,7538010.0
2013-05-15,,8052183.0
2013-05-31,,8254629.0
2013-06-14,,8072805.0
2013-06-28,,8058062.0
2013-06-30,90.5,
2013-07-15,,8152873.0
2013-07-31,,8073711.0
2013-08-15,,8794706.0
2013-08-30,,9055033.0
2013-09-13,,9421822.0
2013-09-30,87.8,9364248.0
2013-10-15,,8574678.0
2013-10-31,,8553598.0
2013-11-15,,9013156.0
2013-11-29,,8495514.0
2013-12-13,,8333230.0
2013-12-31,85.7,7515274.0
2014-01-15,,7240085.0
2014-01-31,,7057766.0
2014-02-14,,7017895.0
2014-02-28,,6636690.0
2014-03-14,,7383929.0
2014-03-31,84.8,7468403.0
2014-04-15,,7116002.0
2014-04-30,,6615281.0
2014-05-15,,6516170.0
2014-05-30,,5600812.0
2014-06-13,,5635691.0
2014-06-30,84.9,5321017.0
2014-07-15,,5198056.0
2014-07-31,,4778627.0
2014-08-15,,4689728.0
2014-08-29,,4652543.0
2014-09-15,,4657173.0
2014-09-30,84.9,4589218.0
2014-10-15,,4390973.0
2014-10-31,,4383584.0
2014-11-14,,6905118.0
2014-11-28,,8080573.0
2014-12-15,,9041652.0
2014-12-31,84.6,9036973.0
2015-01-15,,9505913.0
2015-01-30,,9038148.0
2015-02-13,,8973055.0
2015-02-27,,4684027.0
2015-03-13,,3832301.0
2015-03-31,100.5,3811899.0
2015-04-15,,3583366.0
2015-04-30,,3661225.0
2015-05-15,,3694790.0
2015-05-29,,3920951.0
2015-06-15,,4479379.0
2015-06-30,100.8,4413193.0
2015-07-15,,4844323.0
2015-07-31,,4658494.0
2015-08-14,,4474053.0
2015-08-31,,4232978.0
2015-09-15,,4141190.0
2015-09-30,101.2,3711620.0
2015-10-15,,3701441.0
2015-10-30,,3946686.0
2015-11-13,,3397831.0
2015-11-30,,3373245.0
2015-12-15,,3539722.0
2015-12-31,101.3,3598726.0
2016-01-15,,3469316.0
2016-01-29,,3746839.0
2016-02-12,,3453181.0
2016-02-29,,3467000.0
2016-03-15,,3585488.0
2016-03-31,102.1,4077505.0
2016-04-15,,3404678.0
2016-04-29,,2911269.0
2016-05-13,,3297969.0
2016-05-31,,3165923.0
2016-06-15,,3285863.0
2016-06-30,102.2,3017919.0
2016-07-15,,3148384.0
2016-07-29,,3080972.0
2016-08-15,,3028910.0
2016-08-31,,3071180.0
2016-09-15,,3122961.0
2016-09-30,102.8,3423347.0
2016-10-14,,3361178.0
2016-10-31,,3531679.0
2016-11-15,,2671119.0
2016-11-30,,2140192.0
2016-12-15,,1860823.0
2016-12-30,,1716033.0
2016-12-31,102.7,
2017-01-13,,1738317.0
2017-01-31,,2318462.0
2017-02-15,,2443018.0
2017-02-28,,2438102.0
2017-03-15,,2975415.0
2017-03-31,102.6,2732885.0
2017-04-13,,2291159.0
