Date,BS_SH_OUT,SHORT_INT
2014-12-27,72.811,
2015-01-15,,4138980.0
2015-01-30,,4164827.0
2015-02-13,,3686217.0
2015-02-27,,3072576.0
2015-03-13,,3113448.0
2015-03-28,149.059,
2015-03-31,,2895715.0
2015-04-15,,3985136.0
2015-04-30,,3630940.0
2015-05-15,,4721704.0
2015-05-29,,4408814.0
2015-06-15,,5047687.0
2015-06-27,149.431,
2015-06-30,,5383207.0
2015-07-15,,3337734.0
2015-07-31,,2789305.0
2015-08-14,,3091225.0
2015-08-31,,4057075.0
2015-09-15,,5420571.0
2015-09-30,,3980366.0
2015-10-03,140.976,
2015-10-15,,5071154.0
2015-10-30,,5664018.0
2015-11-13,,5103478.0
2015-11-30,,7251394.0
2015-12-15,,6776720.0
2015-12-31,,6425993.0
2016-01-02,137.051,
2016-01-15,,7499512.0
2016-01-29,,7636369.0
2016-02-12,,8128181.0
2016-02-29,,8910644.0
2016-03-15,,9482497.0
2016-03-31,,8609023.0
2016-04-02,127.386,
2016-04-15,,7707511.0
2016-04-29,,7493464.0
2016-05-13,,7388273.0
2016-05-31,,7357114.0
2016-06-15,,7371022.0
2016-06-30,,6480233.0
2016-07-02,127.817,
2016-07-15,,7159400.0
2016-07-29,,6323416.0
2016-08-15,,7291449.0
2016-08-31,,7507431.0
2016-09-15,,8739145.0
2016-09-30,,9642910.0
2016-10-01,126.995,
2016-10-14,,9179056.0
2016-10-31,,9384206.0
2016-11-15,,10561278.0
2016-11-30,,12023016.0
2016-12-15,,11505587.0
2016-12-30,,11500569.0
2016-12-31,126.331,
2017-01-13,,12383277.0
2017-01-31,,12754059.0
2017-02-15,,11653028.0
2017-02-28,,11227918.0
2017-03-15,,11794737.0
2017-03-31,,12275022.0
2017-04-13,,13120556.0
