Date,BS_SH_OUT,SHORT_INT
2006-01-13,,29271350.0
2006-02-15,,30457124.0
2006-02-28,5312.0,
2006-03-15,,39360044.0
2006-04-13,,43464569.0
2006-05-15,,37311876.0
2006-06-15,,41845163.0
2006-07-14,,43040298.0
2006-08-15,,53824809.0
2006-08-31,5185.0,
2006-09-15,,60343218.0
2006-10-13,,54902399.0
2006-11-15,,54378825.0
2006-11-30,5178.0,
2006-12-15,,52177280.0
2007-01-12,,58206008.0
2007-02-15,,40895548.0
2007-02-28,5136.0,
2007-03-15,,40648833.0
2007-04-13,,46391287.0
2007-05-15,,47400907.0
2007-05-31,5107.0,
2007-06-15,,48676614.0
2007-07-13,,41551015.0
2007-08-15,,46273374.0
2007-08-31,5117.0,
2007-09-14,,43178254.0
2007-09-28,,41600450.0
2007-10-15,,38729576.0
2007-10-31,,31073111.0
2007-11-15,,28462620.0
2007-11-30,5128.0,36961504.0
2007-12-14,,36782135.0
2007-12-31,,32765791.0
2008-01-15,,39691156.0
2008-01-31,,41458936.0
2008-02-15,,39067856.0
2008-02-29,5149.0,37280265.0
2008-03-14,,38880981.0
2008-03-31,,41436043.0
2008-04-15,,42655256.0
2008-04-30,,51360389.0
2008-05-15,,51689309.0
2008-05-30,,49383292.0
2008-05-31,5150.0,
2008-06-13,,43369542.0
2008-06-30,,37260527.0
2008-07-15,,42151917.0
2008-07-31,,42889626.0
2008-08-15,,60579271.0
2008-08-29,,58352933.0
2008-08-31,5154.0,
2008-09-15,,34263953.0
2008-09-30,,29650244.0
2008-10-15,,31983588.0
2008-10-31,,43640523.0
2008-11-14,,48286277.0
2008-11-28,,57646941.0
2008-11-30,5046.0,
2008-12-15,,47917795.0
2008-12-31,,44885988.0
2009-01-15,,49562866.0
2009-01-30,,51631910.0
2009-02-13,,52914683.0
2009-02-27,,57660871.0
2009-02-28,4983.0,
2009-03-13,,55207242.0
2009-03-31,,48609370.0
2009-04-15,,51036106.0
2009-04-30,,50301113.0
2009-05-15,,37344409.0
2009-05-29,,37237920.0
2009-05-31,5005.0,
2009-06-15,,39881973.0
2009-06-30,,38147736.0
2009-07-15,,39746783.0
2009-07-31,,34087074.0
2009-08-14,,29549210.0
2009-08-31,5012.0,31601279.0
2009-09-15,,31647202.0
2009-09-30,,30856932.0
2009-10-15,,30981099.0
2009-10-30,,32634460.0
2009-11-13,,25074068.0
2009-11-30,5009.0,21606848.0
2009-12-15,,22192991.0
2009-12-31,,22000923.0
2010-01-15,,21871771.0
