Date,BS_SH_OUT,SHORT_INT
2006-01-13,,6492393.0
2006-02-15,,6774193.0
2006-03-15,,6631612.0
2006-03-31,444.4185,
2006-04-13,,5990783.0
2006-05-15,,7104273.0
2006-06-15,,10570044.0
2006-06-30,444.7048,
2006-07-14,,8628470.0
2006-08-15,,8663519.0
2006-09-15,,7606595.0
2006-09-30,444.9741,
2006-10-13,,7151529.0
2006-11-15,,6579354.0
2006-12-15,,6552433.0
2006-12-31,445.9043,
2007-01-12,,7035201.0
2007-02-15,,6592540.0
2007-03-15,,6926670.0
2007-03-31,446.6397,
2007-04-13,,7165674.0
2007-05-15,,7541330.0
2007-06-15,,8548171.0
2007-06-30,447.4679,
2007-07-13,,7770513.0
2007-08-15,,7617828.0
2007-09-14,,7985376.0
2007-09-28,,7581741.0
2007-09-30,447.5232,
2007-10-15,,8156164.0
2007-10-31,,8919798.0
2007-11-15,,8912244.0
2007-11-30,,8685928.0
2007-12-14,,8388067.0
2007-12-31,448.5606,8477979.0
2008-01-15,,10012952.0
2008-01-31,,7902134.0
2008-02-15,,7651399.0
2008-02-29,,8249403.0
2008-03-14,,8072549.0
2008-03-31,449.2334,6822042.0
2008-04-15,,8267197.0
2008-04-30,,8297793.0
2008-05-15,,7236970.0
2008-05-30,,8219597.0
2008-06-13,,8912773.0
2008-06-30,450.0017,8371622.0
2008-07-15,,9317513.0
2008-07-31,,9219153.0
2008-08-15,,9997854.0
2008-08-29,,10717646.0
2008-09-15,,11009938.0
2008-09-30,447.0576,7751031.0
2008-10-15,,5892952.0
2008-10-31,,5568666.0
2008-11-14,,4855650.0
2008-11-28,,6094874.0
2008-12-15,,5923775.0
2008-12-31,447.4033,4516157.0
2009-01-15,,4952502.0
2009-01-30,,4776475.0
2009-02-13,,5525611.0
2009-02-27,,5250524.0
2009-03-13,,7072453.0
2009-03-31,445.6026,7889263.0
2009-04-15,,7511653.0
2009-04-30,,8367026.0
2009-05-15,,7588532.0
2009-05-29,,7344660.0
2009-06-15,,6039268.0
2009-06-30,446.8025,5622302.0
2009-07-15,,5332636.0
2009-07-31,,5326473.0
2009-08-14,,5613843.0
2009-08-31,,5050106.0
2009-09-15,,5031972.0
2009-09-30,446.8594,5848159.0
2009-10-15,,6255246.0
2009-10-30,,4561050.0
2009-11-13,,4689693.0
2009-11-30,,10362300.0
2009-12-15,,9368229.0
2009-12-31,447.1894,5515065.0
2010-01-15,,3549929.0
2010-01-29,,2554528.0
2010-02-12,,3290241.0
2010-02-26,,4851511.0
2010-03-15,,8227591.0
2010-03-31,446.4255,8777543.0
2010-04-15,,6174776.0
2010-04-30,,6181526.0
2010-05-14,,5319489.0
2010-05-28,,3919119.0
2010-06-15,,5312315.0
2010-06-30,448.1499,5252993.0
2010-07-15,,5065747.0
2010-07-30,,5482330.0
2010-08-13,,6095641.0
2010-08-31,,7666278.0
2010-09-15,,7832118.0
2010-09-30,443.0528,8670893.0
2010-10-15,,9397826.0
2010-10-29,,7881987.0
2010-11-15,,8232828.0
2010-11-30,,8781229.0
2010-12-15,,7915931.0
2010-12-31,443.2349,6885496.0
2011-01-14,,7306704.0
2011-01-31,,6475343.0
2011-02-15,,7411578.0
2011-02-28,,7193040.0
2011-03-15,,5932816.0
2011-03-31,443.4661,5334695.0
2011-04-15,,5541877.0
2011-04-29,,5694454.0
2011-05-13,,4130844.0
2011-05-31,,3449342.0
2011-06-15,,2879845.0
2011-06-30,446.0123,3175070.0
2011-07-15,,2788118.0
2011-07-29,,2632704.0
2011-08-15,,3240033.0
2011-08-31,,3247972.0
2011-09-15,,4034048.0
