Date,BS_SH_OUT,SHORT_INT
2015-08-14,,11374917.0
2015-08-31,,11729689.0
2015-09-15,,11322384.0
2015-09-30,144.108,9673827.0
2015-10-15,,8720276.0
2015-10-30,,7553394.0
2015-11-13,,8063742.0
2015-11-30,,8114384.0
2015-12-15,,6452371.0
2015-12-31,143.455,7346647.0
2016-01-15,,8087995.0
2016-01-29,,7786921.0
2016-02-12,,7670950.0
2016-02-29,,8165732.0
2016-03-15,,8373940.0
2016-03-31,143.031,8526237.0
2016-04-15,,8970321.0
2016-04-29,,8555100.0
2016-05-13,,9256929.0
2016-05-31,,10248213.0
2016-06-15,,10093226.0
2016-06-30,142.833,9458114.0
2016-07-15,,9563734.0
2016-07-29,,10952397.0
2016-08-15,,10811968.0
2016-08-31,,10534756.0
2016-09-15,,11847701.0
2016-09-30,141.898,12587001.0
2016-10-14,,12416408.0
2016-10-31,,12852603.0
2016-11-15,,14755322.0
2016-11-30,,14958668.0
2016-12-15,,14308725.0
2016-12-30,,15043193.0
2016-12-31,141.258,
2017-01-13,,15232365.0
2017-01-31,,16828670.0
2017-02-15,,15847002.0
2017-02-28,,15828615.0
2017-03-15,,14708857.0
2017-03-31,141.781,13921826.0
2017-04-13,,13217406.0
