Date,BS_SH_OUT,SHORT_INT
2006-01-13,,5141878.0
2006-02-15,,4344663.0
2006-03-15,,5004047.0
2006-03-31,216.2541,
2006-04-13,,6081311.0
2006-05-15,,5924395.0
2006-06-15,,5051259.0
2006-06-30,218.6518,
2006-07-14,,4282631.0
2006-08-15,,4299649.0
2006-09-15,,3673733.0
2006-09-30,211.7989,
2006-10-13,,3491691.0
2006-11-15,,3211047.0
2006-12-15,,2495780.0
2006-12-31,213.4844,
2007-01-12,,2779107.0
2007-02-15,,2509612.0
2007-03-15,,2534068.0
2007-03-31,214.9915,
2007-04-13,,3445422.0
2007-05-15,,3689971.0
2007-06-15,,3598467.0
2007-06-30,209.8298,
2007-07-13,,2817948.0
2007-08-15,,3051763.0
2007-09-14,,2566128.0
2007-09-28,,2670264.0
2007-09-30,201.3009,
2007-10-15,,2884017.0
2007-10-31,,3561979.0
2007-11-15,,4215730.0
2007-11-30,,3898318.0
2007-12-14,,3389240.0
2007-12-31,190.9986,3741967.0
2008-01-15,,4558647.0
2008-01-31,,5563711.0
2008-02-15,,5597538.0
2008-02-29,,6815204.0
2008-03-14,,7984369.0
2008-03-31,188.6239,7632849.0
2008-04-15,,7961048.0
2008-04-30,,9067477.0
2008-05-15,,8457515.0
2008-05-30,,8839044.0
2008-06-13,,11661430.0
2008-06-30,186.7766,11875311.0
2008-07-15,,14255612.0
2008-07-31,,14007515.0
2008-08-15,,15014439.0
2008-08-29,,14795092.0
2008-09-15,,14828077.0
2008-09-30,183.0292,11620792.0
2008-10-15,,12920607.0
2008-10-31,,13429036.0
2008-11-14,,13172833.0
2008-11-28,,16047661.0
2008-12-15,,17769904.0
2008-12-31,182.8275,19920091.0
2009-01-15,,21807606.0
2009-01-30,,21734732.0
2009-02-13,,21362208.0
2009-02-27,,18729839.0
2009-03-13,,16309796.0
2009-03-31,186.7235,21318133.0
2009-04-15,,18222844.0
2009-04-30,,20488758.0
2009-05-15,,21902032.0
2009-05-29,,24596964.0
2009-06-15,,25615881.0
2009-06-30,186.8987,24678008.0
2009-07-15,,28978519.0
2009-07-31,,28779714.0
2009-08-14,,27321524.0
2009-08-31,,27297667.0
2009-09-15,,27869985.0
2009-09-30,186.8546,25071798.0
2009-10-15,,25681316.0
2009-10-30,,24827446.0
2009-11-13,,27645475.0
2009-11-30,,26906822.0
2009-12-15,,27586182.0
2009-12-31,186.7851,25450622.0
2010-01-15,,24125393.0
2010-01-29,,23788788.0
2010-02-12,,25541763.0
2010-02-26,,26266503.0
2010-03-15,,25922224.0
2010-03-31,189.1247,22645571.0
2010-04-15,,20967825.0
2010-04-30,,15308911.0
2010-05-14,,12837906.0
2010-05-28,,11809255.0
2010-06-15,,12230374.0
2010-06-30,190.2157,12274508.0
2010-07-15,,12959558.0
2010-07-30,,13084335.0
2010-08-13,,14036425.0
2010-08-31,,15368716.0
2010-09-15,,16219994.0
2010-09-30,190.5675,15785093.0
2010-10-15,,15158427.0
2010-10-29,,14895663.0
2010-11-15,,15278451.0
2010-11-30,,15477492.0
2010-12-15,,15494701.0
2010-12-31,195.9134,13349180.0
2011-01-14,,12330652.0
2011-01-31,,13334184.0
2011-02-15,,13057152.0
2011-02-28,,13054496.0
2011-03-15,,12366905.0
2011-03-31,195.0917,11319547.0
2011-04-15,,10628076.0
2011-04-29,,11102129.0
2011-05-13,,9970303.0
2011-05-31,,10081995.0
2011-06-15,,10709012.0
2011-06-30,195.4613,9161262.0
2011-07-15,,10568898.0
2011-07-29,,10779042.0
2011-08-15,,10080269.0
2011-08-31,,10373883.0
2011-09-15,,11886761.0
2011-09-30,195.3429,11372869.0
2011-10-14,,12448552.0
2011-10-31,,13445591.0
2011-11-15,,12971185.0
2011-11-30,,11820083.0
2011-12-15,,9534503.0
2011-12-30,,9309757.0
2011-12-31,195.9134,
2012-01-13,,11454217.0
2012-01-31,,8133231.0
2012-02-15,,7511126.0
2012-02-29,,7351816.0
2012-03-15,,7101894.0
2012-03-30,,6816663.0
2012-03-31,197.1629,
2012-04-13,,7201841.0
2012-04-30,,5908026.0
2012-05-15,,5586497.0
2012-05-31,,4937887.0
2012-06-15,,5211146.0
2012-06-29,,4981915.0
2012-06-30,197.2679,
2012-07-13,,4010188.0
2012-07-31,,4870997.0
2012-08-15,,4586846.0
2012-08-31,,4342359.0
2012-09-14,,4273777.0
2012-09-28,,3401374.0
2012-09-30,195.9399,
2012-10-15,,3905011.0
2012-10-31,,3924525.0
2012-11-15,,4210788.0
2012-11-30,,4873833.0
2012-12-14,,4879372.0
2012-12-31,193.1211,4867391.0
2013-01-15,,4570811.0
2013-01-31,,4583867.0
2013-02-15,,4756530.0
2013-02-28,,4892071.0
2013-03-15,,4766590.0
2013-03-28,,4496367.0
2013-03-31,194.556,
2013-04-15,,4896140.0
2013-04-30,,4727813.0
2013-05-15,,5547395.0
2013-05-31,,5327810.0
2013-06-14,,6712381.0
2013-06-28,,5979369.0
2013-06-30,194.9355,
2013-07-15,,5455489.0
2013-07-31,,4410756.0
2013-08-15,,4826891.0
2013-08-30,,5060411.0
2013-09-13,,5086042.0
2013-09-30,192.5569,4533881.0
2013-10-15,,4499415.0
2013-10-31,,4961531.0
2013-11-15,,3825611.0
2013-11-29,,3043617.0
2013-12-13,,3013709.0
