Date,BS_SH_OUT,SHORT_INT
2013-09-30,705.0,
2013-12-31,705.3,
2014-06-30,705.2708,
2014-08-15,,872059.0
2014-08-29,,721574.0
2014-09-15,,1152861.0
2014-09-30,833.7646,2510963.0
2014-10-15,,2547684.0
2014-10-31,,2185851.0
2014-11-14,,2053800.0
2014-11-28,,1929732.0
2014-12-15,,2206936.0
2014-12-31,833.7646,2205857.0
2015-01-15,,1624870.0
2015-01-30,,1472167.0
2015-02-13,,1689300.0
2015-02-27,,1399935.0
2015-03-13,,1627805.0
2015-03-31,833.7646,1991426.0
2015-04-15,,2331136.0
2015-04-30,,4542380.0
2015-05-15,,5262015.0
2015-05-29,,5597918.0
2015-06-15,,5869489.0
2015-06-30,833.765,6407941.0
2015-07-15,,6298452.0
2015-07-31,,7457491.0
2015-08-14,,9102855.0
2015-08-31,,12523351.0
2015-09-15,,15593545.0
2015-09-30,833.8243,16522428.0
2015-10-15,,16822203.0
2015-10-30,,39039931.0
2015-11-13,,60461270.0
2015-11-30,,19215241.0
2015-12-15,,9265845.0
2015-12-31,833.8283,9898798.0
2016-01-15,,9552148.0
2016-01-29,,10552802.0
2016-02-12,,10874016.0
2016-02-29,,14610435.0
2016-03-15,,13176877.0
2016-03-31,833.8304,12520945.0
2016-04-15,,12761795.0
2016-04-29,,11472288.0
2016-05-13,,11277159.0
2016-05-31,,12707332.0
2016-06-15,,14126685.0
2016-06-30,833.9207,17930358.0
2016-07-15,,21670360.0
2016-07-29,,15436622.0
2016-08-15,,12302688.0
2016-08-31,,10737113.0
2016-09-15,,13082240.0
2016-09-30,825.4644,12356734.0
2016-10-14,,11564370.0
2016-10-31,,10363213.0
2016-11-15,,10031333.0
2016-11-30,,9953165.0
2016-12-15,,9147967.0
2016-12-30,,11843691.0
2016-12-31,817.3523,
2017-01-13,,10690262.0
2017-01-31,,8569139.0
2017-02-15,,9439638.0
2017-02-28,,9986501.0
2017-03-15,,10483262.0
2017-03-31,810.8048,7954105.0
2017-04-13,,8417227.0
