Date,SHORT_INT,BS_SH_OUT
2006-01-13,29971600.0,
2006-02-15,28263768.0,
2006-03-15,28032268.0,
2006-03-31,,2359.7414
2006-04-13,28896770.0,
2006-05-15,28087999.0,
2006-06-15,23485360.0,
2006-06-30,,1184.0366
2006-07-14,25701243.0,
2006-08-15,25095947.0,
2006-09-15,22251418.0,
2006-09-30,,1178.2153
2006-10-13,24142313.0,
2006-11-15,25108006.0,
2006-12-15,26205013.0,
2006-12-31,,1177.8935
2007-01-12,23088434.0,
2007-02-15,23004477.0,
2007-03-15,27032471.0,
2007-03-31,,1178.5643
2007-04-13,31281225.0,
2007-05-15,30077291.0,
2007-06-15,20945708.0,
2007-06-30,,1192.0626
2007-07-13,28663297.0,
2007-08-15,28233504.0,
2007-09-14,22756882.0,
2007-09-28,22312772.0,
2007-09-30,,1195.8675
2007-10-15,21515382.0,
2007-10-31,19730995.0,
2007-11-15,19028837.0,
2007-11-30,20275206.0,
2007-12-14,17770390.0,
2007-12-31,15484483.0,1195.6163
2008-01-15,16538305.0,
2008-01-31,13352500.0,
2008-02-15,16830658.0,
2008-02-29,18601923.0,
2008-03-14,20325189.0,
2008-03-31,18756428.0,1193.0869
2008-04-15,22315138.0,
2008-04-30,21130429.0,
2008-05-15,21320100.0,
2008-05-30,19675911.0,
2008-06-13,19166116.0,
2008-06-30,16314648.0,1199.5973
2008-07-15,15711366.0,
2008-07-31,14082681.0,
2008-08-15,13193892.0,
2008-08-29,13375004.0,
2008-09-15,14953601.0,
2008-09-30,14562221.0,1196.1681
2008-10-15,14030776.0,
2008-10-31,16580107.0,
2008-11-14,15784175.0,
2008-11-28,15131245.0,
2008-12-15,13095893.0,
2008-12-31,15145077.0,1194.0
2009-01-15,17258638.0,
2009-01-30,17175247.0,
2009-02-13,18404707.0,
2009-02-27,14911868.0,
2009-03-13,19497461.0,
2009-03-31,23372355.0,1196.4068
2009-04-15,19538988.0,
2009-04-30,17558494.0,
2009-05-15,20562285.0,
2009-05-29,16580979.0,
2009-06-15,17472028.0,
2009-06-30,15212894.0,1198.0
2009-07-15,13781417.0,
2009-07-31,14370692.0,
2009-08-14,12797097.0,
2009-08-31,12187635.0,
2009-09-15,11730737.0,
2009-09-30,12675193.0,1200.0
2009-10-15,12901898.0,
2009-10-30,11952897.0,
2009-11-13,13045873.0,
2009-11-30,13417577.0,
2009-12-15,11849126.0,
2009-12-31,11453801.0,1195.0
2010-01-15,13257689.0,
2010-01-29,12413096.0,
2010-02-12,13054291.0,
2010-02-26,29553410.0,
2010-03-15,44277354.0,
2010-03-31,48051597.0,1193.0
2010-04-15,49979920.0,
2010-04-30,55344371.0,
2010-05-14,58668263.0,
2010-05-28,57868819.0,
2010-06-15,59306798.0,
2010-06-30,58522017.0,1193.0
2010-07-15,56711578.0,
2010-07-30,57744238.0,
2010-08-13,58398084.0,
2010-08-31,28398228.0,
2010-09-15,17015079.0,
2010-09-30,13244819.0,1364.0
2010-10-15,14188433.0,
2010-10-29,16122901.0,
2010-11-15,20735202.0,
2010-11-30,18347384.0,
2010-12-15,17266244.0,
2010-12-31,15259429.0,1361.0
2011-01-14,13845600.0,
2011-01-31,13837300.0,
2011-02-15,14279688.0,
2011-02-28,14320172.0,
2011-03-15,12299117.0,
2011-03-31,12112863.0,1357.0
2011-04-15,10102942.0,
2011-04-29,10348954.0,
2011-05-13,11191120.0,
2011-05-31,11112046.0,
2011-06-15,14082496.0,
2011-06-30,13365044.0,1349.0
2011-07-15,18304614.0,
2011-07-29,18828231.0,
2011-08-15,20333796.0,
2011-08-31,21980964.0,
2011-09-15,23959286.0,
2011-09-30,15828764.0,1342.0
2011-10-14,18819305.0,
2011-10-31,20472211.0,
2011-11-15,21305730.0,
2011-11-30,16980886.0,
2011-12-15,16214453.0,
2011-12-30,14465879.0,
2011-12-31,,1334.0
2012-01-13,14960457.0,
2012-01-31,13875326.0,
2012-02-15,12881436.0,
2012-02-29,11473650.0,
2012-03-15,10684296.0,
2012-03-30,10007158.0,
2012-03-31,,1334.0
2012-04-13,10471406.0,
2012-04-30,13763545.0,
2012-05-15,13868031.0,
2012-05-31,13710742.0,
2012-06-15,13775451.0,
2012-06-29,10967352.0,
2012-06-30,,1327.0
2012-07-13,12315028.0,
2012-07-31,13490357.0,
2012-08-15,15305704.0,
2012-08-31,15100381.0,
2012-09-14,12942843.0,
2012-09-28,12550054.0,
2012-09-30,,1328.0
2012-10-15,12509275.0,
2012-10-31,13502379.0,
2012-11-15,13553354.0,
2012-11-30,14301333.0,
2012-12-14,14212512.0,
2012-12-31,11766820.0,1328.0
2013-01-15,11895756.0,
2013-01-31,12914385.0,
2013-02-15,12250675.0,
2013-02-28,12802574.0,
2013-03-15,12142765.0,
2013-03-28,12142761.0,
2013-03-31,,1329.0
2013-04-15,11949838.0,
2013-04-30,13162682.0,
2013-05-15,13951779.0,
2013-05-31,11330756.0,
2013-06-14,12378317.0,
2013-06-28,12965509.0,
2013-06-30,,1323.0
2013-07-15,13790555.0,
2013-07-31,15000558.0,
2013-08-15,14471361.0,
2013-08-30,14257979.0,
2013-09-13,16583090.0,
2013-09-30,17455550.0,1317.0
2013-10-15,16604518.0,
2013-10-31,17664030.0,
2013-11-15,18344963.0,
2013-11-29,14837764.0,
2013-12-13,13699345.0,
2013-12-31,12444426.0,1307.0
2014-01-15,14002748.0,
2014-01-31,13480758.0,
2014-02-14,14057412.0,
