Date,BS_SH_OUT,SHORT_INT
2006-01-13,,5846424.0
2006-02-15,,5273868.0
2006-03-15,,4636531.0
2006-03-24,418.4301,
2006-04-13,,4116938.0
2006-05-15,,5124321.0
2006-06-15,,8099554.0
2006-06-16,408.6546,
2006-07-14,,7580074.0
2006-08-15,,9619434.0
2006-09-08,399.7122,
2006-09-15,,9423125.0
2006-10-13,,5894770.0
2006-11-15,,6008892.0
2006-12-15,,7145816.0
2006-12-29,392.1922,
2007-01-12,,7009363.0
2007-02-15,,7373008.0
2007-03-15,,9673786.0
2007-03-23,390.5671,
2007-04-13,,11140657.0
2007-05-15,,9632194.0
2007-06-15,380.0519,7151835.0
2007-07-13,,5942064.0
2007-08-15,,6259287.0
2007-09-07,371.7826,
2007-09-14,,7747483.0
2007-09-28,,7735027.0
2007-10-15,,7244241.0
2007-10-31,,6190710.0
2007-11-15,,6680527.0
2007-11-30,,7447467.0
2007-12-14,,8906799.0
2007-12-28,357.9127,
2007-12-31,,9438800.0
2008-01-15,,12493486.0
2008-01-31,,10730851.0
2008-02-15,,11357464.0
2008-02-29,,11688869.0
2008-03-14,,12351052.0
2008-03-21,357.4047,
2008-03-31,,11540662.0
2008-04-15,,10175870.0
2008-04-30,,8909468.0
2008-05-15,,10397066.0
2008-05-30,,11601542.0
2008-06-13,355.6413,14795746.0
2008-06-30,,16973599.0
2008-07-15,,16373338.0
2008-07-31,,16459665.0
2008-08-15,,14439443.0
2008-08-29,,15403574.0
2008-09-05,352.9177,
2008-09-15,,16914237.0
2008-09-30,,11247682.0
2008-10-15,,15535654.0
2008-10-31,,17711047.0
2008-11-14,,15873703.0
2008-11-28,,19351263.0
2008-12-15,,18495074.0
2008-12-31,,16193915.0
2009-01-02,353.421,
2009-01-15,,16140844.0
2009-01-30,,19536135.0
2009-02-13,,25621559.0
2009-02-27,,34098917.0
2009-03-13,,31854706.0
2009-03-27,355.9395,
2009-03-31,,34705250.0
2009-04-15,,35427419.0
2009-04-30,,33586692.0
2009-05-15,,33641017.0
2009-05-29,,36231062.0
2009-06-15,,35883444.0
2009-06-19,357.9153,
