Date,BS_SH_OUT,SHORT_INT
2006-01-13,,5828719.0
2006-02-15,,5689199.0
2006-03-15,,9601345.0
2006-03-31,56.2706,
2006-04-13,,5621538.0
2006-05-15,,6669428.0
2006-06-15,,6998156.0
2006-06-30,66.6782,
2006-07-14,,5438495.0
2006-08-15,,5654934.0
2006-09-15,,6606777.0
2006-09-30,78.3302,
2006-10-13,,6838589.0
2006-11-15,,6608630.0
2006-12-15,,6838437.0
2006-12-31,78.5615,
2007-01-12,,7254306.0
2007-02-15,,7329220.0
2007-03-15,,7288422.0
2007-03-31,101.7522,
2007-04-13,,7226557.0
2007-05-15,,7291075.0
2007-06-15,,7998791.0
2007-06-30,102.0525,
2007-07-13,,8896355.0
2007-08-15,,8617549.0
2007-09-14,,8198398.0
2007-09-28,,8597974.0
2007-09-30,102.3795,
2007-10-15,,9263959.0
2007-10-31,,9307728.0
2007-11-15,,10007201.0
2007-11-30,,10969283.0
2007-12-14,,11165663.0
2007-12-31,102.5242,10251239.0
2008-01-15,,10868261.0
2008-01-31,,10697579.0
2008-02-15,,13946406.0
2008-02-29,,13218029.0
2008-03-14,,14905158.0
2008-03-31,103.204,16262066.0
2008-04-15,,15813258.0
2008-04-30,,16232598.0
2008-05-15,,15923621.0
2008-05-30,,15456363.0
2008-06-13,,15775011.0
2008-06-30,103.6646,16279203.0
2008-07-15,,16739575.0
2008-07-31,,16111148.0
2008-08-15,,16494275.0
2008-08-29,,16609929.0
2008-09-15,,16968837.0
2008-09-30,104.076,16338567.0
2008-10-15,,15538419.0
2008-10-31,,14669508.0
2008-11-14,,14069589.0
2008-11-28,,14334267.0
2008-12-15,,13397856.0
2008-12-31,107.841,12722473.0
2009-01-15,,10663339.0
2009-01-30,,10072910.0
2009-02-13,,9439703.0
2009-02-27,,9486966.0
2009-03-13,,9538548.0
2009-03-31,108.4915,9455824.0
2009-04-15,,8190558.0
2009-04-30,,7754632.0
2009-05-15,,7264632.0
2009-05-29,,7376154.0
2009-06-15,,7671383.0
2009-06-30,108.9602,7330037.0
2009-07-15,,6765468.0
2009-07-31,,6570079.0
2009-08-14,,6254422.0
2009-08-31,,6107318.0
2009-09-15,,5850966.0
2009-09-30,109.3184,5597734.0
2009-10-15,,5727389.0
2009-10-30,,5591220.0
2009-11-13,,6476377.0
2009-11-30,,6686658.0
2009-12-15,,6442787.0
2009-12-31,109.6078,6472507.0
2010-01-15,,6657300.0
2010-01-29,,6929514.0
2010-02-12,,6871162.0
2010-02-26,,7504824.0
2010-03-15,,7293686.0
2010-03-31,110.4275,7233536.0
2010-04-15,,7063305.0
2010-04-30,,7144822.0
2010-05-14,,6829215.0
2010-05-28,,7452832.0
2010-06-15,,7354514.0
2010-06-30,110.7873,7154181.0
2010-07-15,,6608328.0
2010-07-30,,6485889.0
2010-08-13,,6628043.0
2010-08-31,,6815100.0
2010-09-15,,7045109.0
2010-09-30,111.1024,8502248.0
2010-10-15,,8561461.0
2010-10-29,,8848120.0
2010-11-15,,9290309.0
2010-11-30,,10910464.0
2010-12-15,,9824861.0
2010-12-31,111.3647,8794212.0
2011-01-14,,7657348.0
2011-01-31,,5829881.0
2011-02-15,,5741973.0
2011-02-28,,6518703.0
2011-03-15,,6184882.0
2011-03-31,113.4,5958637.0
2011-04-15,,10389756.0
2011-04-29,,10733526.0
2011-05-13,,11485450.0
2011-05-31,,12974757.0
2011-06-15,,11509357.0
